problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,9,225,9,6,-3.570022471903531,29.592601542662315
mdgnc_edge_failures,10,9,225,19,17,-7.190259940723896,53.26619488183289
mdgnc_edge_failures,10,9,225,39,8,-3.698911453099841,44.08513866758068
mdgnc_edge_failures,10,9,225,49,45,-3.699562909179068,44.50485888503372
mdgnc_edge_failures,10,9,225,79,74,-3.7103583999046097,58.826625818941295
mdgnc_edge_failures,10,9,225,99,0,-3.5606552092696244,39.62591601555021
mdgnc_edge_failures,10,9,225,109,97,-4.021195953027427,39.87725754792715
mdgnc_edge_failures,10,9,225,129,115,-3.659380655964033,32.97984648669059
mdgnc_edge_failures,10,9,225,169,147,-3.702901035815554,38.74143970744214
mdgnc_edge_failures,10,9,225,179,155,-3.763242447124665,60.86994612223697
mdgnc_edge_failures,10,9,225,199,171,-6.961831358193369,51.3378275726858
mdgnc_edge_failures,10,9,225,209,180,-3.8496555334855063,62.30500369037483
mdgnc_edge_failures,10,9,225,229,193,-3.697221493382968,23.21445022104764
mdgnc_edge_failures,10,9,225,249,208,-3.961005973411346,38.60579977125107
mdgnc_edge_failures,10,9,225,259,217,-7.288706579071471,59.06242090127227
mdgnc_edge_failures,10,9,225,289,239,-6.996146279068159,47.55484840219238
mdgnc_edge_failures,10,9,225,309,257,-7.248032575346694,53.30418126263445
mdgnc_edge_failures,10,9,225,319,267,-3.8202222716252976,45.0958901167313
mdgnc_edge_failures,10,9,225,339,283,-7.14324718878944,58.76399894212521
mdgnc_edge_failures,10,9,225,349,293,-4.037713895155628,41.17328379317469
mdgnc_edge_failures,10,9,225,379,318,-7.337292163736752,53.00446051292225
mdgnc_edge_failures,10,9,225,399,333,-3.879684862862372,59.56425169097206
mdgnc_edge_failures,10,9,225,409,342,-8.122151370672459,60.026856938904885
mdgnc_edge_failures,10,9,225,429,131,-4.018604802023431,56.61040877375883
mdgnc_edge_failures,10,9,225,449,373,-7.245910064261597,46.1994400746456
mdgnc_edge_failures,10,9,225,459,380,-7.607566999660981,64.50693249220615
mdgnc_edge_failures,10,9,225,479,393,-7.470707876138946,50.62369086395251
mdgnc_edge_failures,10,9,225,489,400,-3.833024983229661,56.678809492351846
mdgnc_edge_failures,10,9,225,519,420,-3.824391004124294,36.08091469119303
mdgnc_edge_failures,10,9,225,539,434,-4.413769979621845,59.799985958437496
mdgnc_edge_failures,10,9,225,549,440,-3.5118906954935856,27.59718886202255
mdgnc_edge_failures,10,9,225,569,454,-7.60466098022318,59.52834978684953
mdgnc_edge_failures,10,9,225,599,473,-3.7001853979839137,37.41614466391272
mdgnc_edge_failures,10,9,225,609,482,-7.163727088777822,59.63696595544814
mdgnc_edge_failures,10,9,225,629,498,-7.904783550455841,58.78468391765293
mdgnc_edge_failures,10,9,225,639,506,-4.056516629145895,47.46831067430401
mdgnc_edge_failures,10,9,225,659,524,-7.7757526613978865,64.93772587011301
mdgnc_edge_failures,10,9,225,679,539,-3.736514746912072,51.07605003420852
mdgnc_edge_failures,10,9,225,689,547,-3.7501338395005694,40.832709272482745
