n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.5682713059480861,0.28276167343454145,0.6549522358144216,1.0,0.0,0.0,3.673599089744762,0.5355154332100325,30,-3.442439242563571,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,3327.510240793228
40,0.33669664044349285,0.4344320183647516,0.6549522358144216,0.5924927704765222,7.96246385238261,4.524839731957895,3.3799672295092273,0.8309898026396041,40,-3.442439242563571,30.0,,,48.89638754632324,110.57680866215378,106.55836183670908,5274,0.020204467545830315,1.0,0.9268965510672244,0.0,0.00661448661923889,8.131516293641283e-20,5.421010862427522e-20,3.734029319799391e-06,6.776263578034403e-21,4.8368689303761444e-06,1.9335196085847133,1.0,0.0,0.637984084729375,0.816270294085212,1.23389599334413e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.454254378814587,1.0,0.0,1,53,3327.510240793228
50,0.28057781475138915,0.4711871687230747,0.6549522358144216,0.4937391907959912,13.393623658745177,7.611212007932306,2.803819711544411,0.8012149317621957,50,-3.442439242563571,40.0,,,49.30158128635958,81.10678571974859,183.8140471195802,10252,0.017929579313263774,0.9868105604876,0.959597828576954,4.891555034134385e-05,0.0,0.0,1.2036552767334633e-19,0.0,0.0,0.0,1.9464573046148952,1.0,0.0,0.9999999999999976,0.15409034781207562,0.0012224578237472637,1.389965047602292e-16,0.0,9.018429388228643e-16,0.0,1.2625970034768725e-16,1.404932371867162e-16,1.155312805635822,1.0,0.0,1,53,3327.510240793228
60,0.2766790790433542,0.4737406543919017,0.6549522358144216,0.48687849649869525,18.29671209521861,10.397496476906023,2.134128006946361,0.7809383517705363,60,-3.7457404844988935,50.0,,,50.918382516130805,84.79853240819648,265.6587306819856,13869,0.019154858366283483,0.8789223675500787,0.9872931958769358,0.0023673663017351656,0.0,0.017795223193637046,0.08664353803439599,0.0001831069160003577,1.0164395367051604e-18,6.132518538121134e-19,1.973204797872783,1.0,0.0,0.9994111761326698,0.9999427299200545,0.7289487093664768,0.0,0.0,0.0,0.0,0.0,0.0,2.728302615419201,0.8205184846336715,0.1794815153663285,1,53,3327.510240793228
70,0.27254208213522796,0.4764501897664363,0.6549522358144216,0.47959852852420076,23.12909722033309,13.143602282798934,1.6235937238467877,0.9429846381915774,70,-3.7457404844988935,60.0,,,52.55111442087218,57.02414991520345,319.76344245066866,17293,0.018490917854083657,0.6133623310537567,1.0,0.5359684309680524,9.076488839394095e-18,5.3170038182667435e-18,0.0,5.424727429694778e-18,7.516789105474981e-19,7.477845338358583e-18,2.149330762021809,1.0,1.6773451321285262e-18,0.9266473300159901,0.14058397893204405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067231308948034,0.9999912804526886,8.719547311434503e-06,1,53,3327.510240793228
80,0.22086449126021238,0.5102965434515307,0.6549522358144216,0.3886602912172892,27.47039131904054,15.610635149776137,1.3402449583670943,0.9800599972282725,80,-3.7457404844988935,70.0,,,53.08117345161736,92.89824762521312,409.13345036050305,21805,0.018763285960123964,1.0,0.6184723811134484,0.2101026442015942,0.0,0.0,0.0,0.0,0.0,0.0,1.8285750253150428,1.0,0.0,0.9994001268599525,0.9555637684449141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9549638953048665,0.9999028155328834,9.718446711655964e-05,1,53,3327.510240793228
90,0.2105423658124895,0.5170570425918738,0.6549522358144216,0.37049621124407683,31.26617383134737,17.767669435139645,1.0369162517534194,0.9680765265209172,90,-10.95045773429761,80.0,,,55.211962098721415,140.1533568399027,545.2734402250499,27198,0.020048291794435246,1.0,0.8244094172450813,0.010418096384084105,0.10941855828071201,0.014705270584707735,1.011117630291283e-18,0.0,0.0,1.7656689403426385e-20,1.9589513424945852,0.9994469809431447,0.0005530190568553194,0.9141395168359417,0.6191548600364242,1.296506114051577e-20,0.0,0.0,0.0,0.0,2.9778636903175994e-21,5.959361374293455e-20,1.533294376872366,0.7971293742470209,0.20287062575297915,1,53,3327.510240793228
100,0.19277282119231576,0.5286952455702607,0.6549522358144216,0.3392267376067838,34.814788575601675,19.78424537016367,1.0157233291859038,0.9534423621640752,100,-10.871621529951028,90.0,,,58.990724937058985,189.70098737813532,730.9722683848813,32707,0.02234910778686157,1.0,1.0,0.1674876772182513,0.08125996845160141,0.0,0.0,0.0,0.0,0.0,2.2487476456698525,0.9954093606498117,0.004590639350188361,1.0,0.7268095184885589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726809518488559,0.5753131310722133,0.42468686892778673,1,53,3327.510240793228
110,0.18096638182597458,0.5364278994302533,0.6549522358144216,0.3184506765198287,38.10317564623474,21.652941385255122,0.9624846424670951,0.972569130890103,110,-10.871621529951028,100.0,,,63.196879480965436,166.80170666892081,893.715156733524,38144,0.02343003242275388,0.9999999999999999,0.9909825595448567,0.47596885420918134,0.0,0.0,0.0,0.0,0.0,0.0,2.466951413754038,1.0,0.0,1.0,0.5486914148337865,4.4043672829010824e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.548691414833791,0.3096498418711001,0.6903501581288999,1,53,3327.510240793228
120,0.18051629352104237,0.5367226857718825,0.6549522358144216,0.3176586458467662,41.28372225806771,23.460354761990207,0.8948591540293843,0.9431097463431746,120,-10.871621529951028,110.0,,,66.21050851698965,56.42318814992905,947.7223713835701,40661,0.023307896298260498,0.9853159079526127,0.9378421752702468,0.1033198768459066,0.0001945658977520255,0.058257938581202054,0.034329589345867946,0.0,0.0,0.0,2.1192600538935884,1.0,0.0,0.9862925172994689,0.19929613634110446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1855886536405733,0.9117514019325349,0.0882485980674651,1,53,3327.510240793228
