problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,0,225,0,0,-3.632415788979594,31.40583140281506
mdgnc_edge_failures,10,0,225,10,9,-3.7931692426402095,44.14413183120521
mdgnc_edge_failures,10,0,225,30,28,-7.092117416547361,59.7979333660265
mdgnc_edge_failures,10,0,225,50,46,-10.33817613035704,69.28684389460406
mdgnc_edge_failures,10,0,225,70,65,-4.137756712441225,52.15503117668747
mdgnc_edge_failures,10,0,225,90,38,-3.462198154672661,33.31403353520436
mdgnc_edge_failures,10,0,225,100,91,-3.702189912533889,50.32493506841919
mdgnc_edge_failures,10,0,225,120,106,-3.712495350505412,52.22028778652473
mdgnc_edge_failures,10,0,225,140,125,-7.495536483988249,62.96923117988234
mdgnc_edge_failures,10,0,225,160,141,-4.214873624181878,43.79125685208341
mdgnc_edge_failures,10,0,225,190,163,-7.696266778514607,65.54985901372189
mdgnc_edge_failures,10,0,225,210,181,-4.015547361205334,38.696230311233705
mdgnc_edge_failures,10,0,225,220,72,-3.741529421045524,52.23743209744162
mdgnc_edge_failures,10,0,225,240,203,-7.071473877906028,57.64190067153522
mdgnc_edge_failures,10,0,225,260,6,-3.456316429064068,30.55290629786977
mdgnc_edge_failures,10,0,225,280,234,-3.7277793299948336,66.80213512013444
mdgnc_edge_failures,10,0,225,300,248,-4.156511090057301,44.35515867727717
mdgnc_edge_failures,10,0,225,310,258,-7.583080853096806,61.28690844432924
mdgnc_edge_failures,10,0,225,330,277,-3.523085712184756,38.61661240595516
mdgnc_edge_failures,10,0,225,350,294,-4.08224927547156,41.76635723576232
mdgnc_edge_failures,10,0,225,370,310,-3.6258617496594696,29.49308067115239
mdgnc_edge_failures,10,0,225,390,324,-3.588164856971681,33.62008773994894
mdgnc_edge_failures,10,0,225,410,343,-3.856337092665203,36.80339916751991
mdgnc_edge_failures,10,0,225,420,353,-3.826269224089344,37.258493479242944
mdgnc_edge_failures,10,0,225,440,47,-4.097269546981569,47.37622935098989
mdgnc_edge_failures,10,0,225,460,328,-3.745511248206718,41.953265423369245
mdgnc_edge_failures,10,0,225,480,394,-3.919141645047338,52.58137565875311
mdgnc_edge_failures,10,0,225,500,406,-3.839944710226669,59.85738857422913
mdgnc_edge_failures,10,0,225,520,421,-3.9102366640053225,42.28027596181494
mdgnc_edge_failures,10,0,225,530,427,-3.876547793482029,49.384814273877865
mdgnc_edge_failures,10,0,225,550,441,-7.009823094345197,55.69045431448699
mdgnc_edge_failures,10,0,225,570,36,-3.458717381709442,24.499835051624647
mdgnc_edge_failures,10,0,225,590,466,-7.26084046674992,60.068274186181945
mdgnc_edge_failures,10,0,225,610,483,-4.131719330753061,46.65841626878394
mdgnc_edge_failures,10,0,225,620,491,-3.904044777392067,52.53670151132774
mdgnc_edge_failures,10,0,225,640,507,-3.8922769016656495,53.995267713466006
mdgnc_edge_failures,10,0,225,660,525,-7.446899853149064,67.05547054213514
mdgnc_edge_failures,10,0,225,680,540,-4.261227239104911,37.161132827157175
mdgnc_edge_failures,10,0,225,700,35,-4.564892957500002,33.938244854226866
mdgnc_edge_failures,10,0,225,720,568,-3.862482132977632,47.480642657791066
mdgnc_edge_failures,10,0,225,740,583,-3.507484204351609,36.52784461185148
mdgnc_edge_failures,10,0,225,760,596,-7.212510011852271,66.01622253359506
mdgnc_edge_failures,10,0,225,780,607,-4.016829691450823,58.36294985737664
mdgnc_edge_failures,10,0,225,800,618,-3.838729770670768,54.39538545205516
mdgnc_edge_failures,10,0,225,820,120,-4.330694402252731,44.6178181932966
mdgnc_edge_failures,10,0,225,830,197,-7.241436548190339,58.32932165812813
mdgnc_edge_failures,10,0,225,850,503,-4.017126335706946,40.23127615276434
mdgnc_edge_failures,10,0,225,890,673,-3.761804251313261,38.73236170167405
mdgnc_edge_failures,10,0,225,910,683,-4.056700534878453,36.52643034557069
mdgnc_edge_failures,10,0,225,930,127,-4.2935959890981605,52.05862975950397
mdgnc_edge_failures,10,0,225,950,706,-3.851968796608887,60.04657290016016
mdgnc_edge_failures,10,0,225,960,712,-4.196793879874923,43.4133701544241
mdgnc_edge_failures,10,0,225,980,723,-7.400402065383704,50.347697947350525
mdgnc_edge_failures,10,0,225,1000,732,-7.256147761880282,62.89212655365819
mdgnc_edge_failures,10,0,225,1020,748,-8.537274074669627,75.06067102315563
mdgnc_edge_failures,10,0,225,1040,140,-3.760961488983925,44.877439140465086
mdgnc_edge_failures,10,0,225,1060,276,-4.293369949143964,60.84746737035523
mdgnc_edge_failures,10,0,225,1070,223,-3.498484238820992,23.814580157661343
mdgnc_edge_failures,10,0,225,1090,791,-7.097134858182451,61.26112584310189
mdgnc_edge_failures,10,0,225,1120,808,-3.868875399116587,44.31164743098166
mdgnc_edge_failures,10,0,225,1140,819,-4.085572071926758,48.4790518427016
mdgnc_edge_failures,10,0,225,1160,432,-3.9584654776289385,36.26147635289223
mdgnc_edge_failures,10,0,225,1170,832,-3.825068021435556,49.18803215107
mdgnc_edge_failures,10,0,225,1200,852,-6.762012528236785,41.69936795649006
mdgnc_edge_failures,10,0,225,1230,872,-8.033143092183316,67.08446533175155
mdgnc_edge_failures,10,0,225,1250,70,-4.043753759188092,38.93566563784896
mdgnc_edge_failures,10,0,225,1280,904,-10.55244179960421,74.4157192738719
mdgnc_edge_failures,10,0,225,1300,136,-3.5630293871941987,28.011538279922203
mdgnc_edge_failures,10,0,225,1310,552,-4.079173065299203,46.7190069544653
mdgnc_edge_failures,10,0,225,1340,613,-4.581290507600791,44.7926909650926
mdgnc_edge_failures,10,0,225,1370,958,-7.470414666715364,56.3113654546368
mdgnc_edge_failures,10,0,225,1390,974,-3.875973619941108,40.24527201594374
mdgnc_edge_failures,10,0,225,1410,986,-3.9521209563645434,54.27903659435568
mdgnc_edge_failures,10,0,225,1420,992,-7.825957386420007,69.01230845030787
mdgnc_edge_failures,10,0,225,1460,1019,-7.495521285269306,71.92309404752584
mdgnc_edge_failures,10,0,225,1480,1030,-4.234384688151641,41.28624864461349
mdgnc_edge_failures,10,0,225,1500,1039,-3.9043533466049207,73.09894387179153
mdgnc_edge_failures,10,0,225,1520,1049,-7.551274517557284,60.03050136407829
mdgnc_edge_failures,10,0,225,1540,444,-3.955725689380956,52.91373903779277
mdgnc_edge_failures,10,0,225,1550,1066,-4.058734108167033,39.78109326798882
mdgnc_edge_failures,10,0,225,1570,1079,-7.351969503846047,52.14995237905778
mdgnc_edge_failures,10,0,225,1590,1090,-4.094533990690883,49.9428311166361
mdgnc_edge_failures,10,0,225,1620,1104,-7.578096987756619,59.84393773869967
mdgnc_edge_failures,10,0,225,1640,1117,-8.06735835321175,75.47266177751335
mdgnc_edge_failures,10,0,225,1670,428,-3.8743777644393376,48.09873105864183
mdgnc_edge_failures,10,0,225,1680,519,-3.724709339298648,30.48170521866811
mdgnc_edge_failures,10,0,225,1700,1143,-3.7459754943378822,62.57308316873285
mdgnc_edge_failures,10,0,225,1730,1168,-8.444346556972308,60.44892076770317
mdgnc_edge_failures,10,0,225,1770,1184,-7.350046865581866,61.07402038497206
mdgnc_edge_failures,10,0,225,1790,1196,-3.962108485921456,48.37351128883663
mdgnc_edge_failures,10,0,225,1800,1204,-3.702260020403235,56.19630787720663
mdgnc_edge_failures,10,0,225,1830,771,-4.1243163104926674,42.89584638585792
mdgnc_edge_failures,10,0,225,1850,1231,-7.907403795366451,76.20449058864943
mdgnc_edge_failures,10,0,225,1870,1245,-7.435425779084015,70.23031745839603
mdgnc_edge_failures,10,0,225,1890,749,-3.71987892858633,34.3620891738357
mdgnc_edge_failures,10,0,225,1920,1276,-3.827631993950181,48.71332865324694
mdgnc_edge_failures,10,0,225,1930,1282,-7.09490359736039,49.24445473869628
mdgnc_edge_failures,10,0,225,1960,1302,-4.260065454883312,52.70512738461428
mdgnc_edge_failures,10,0,225,1990,1322,-3.570157557147654,37.70692561532806
mdgnc_edge_failures,10,0,225,2010,1332,-3.8239801273812826,56.61707040458697
mdgnc_edge_failures,10,0,225,2030,1344,-7.305606614509547,58.33275117174008
mdgnc_edge_failures,10,0,225,2040,1349,-7.928723026984227,69.18952964197587
mdgnc_edge_failures,10,0,225,2060,1361,-3.952950200323283,63.09053290763488
mdgnc_edge_failures,10,0,225,2080,1373,-3.8274057211646872,43.966287413612605
mdgnc_edge_failures,10,0,225,2100,1387,-3.981157884285695,58.80502754194852
mdgnc_edge_failures,10,0,225,2120,1398,-7.436333842428714,52.7849962283846
mdgnc_edge_failures,10,0,225,2140,1413,-10.989588948041677,76.71132335737397
mdgnc_edge_failures,10,0,225,2150,1418,-7.645507992534487,60.89827947431412
mdgnc_edge_failures,10,0,225,2170,1426,-3.777028491037789,51.43504214673145
mdgnc_edge_failures,10,0,225,2200,1449,-7.877935926645817,75.67378420305602
mdgnc_edge_failures,10,0,225,2220,1463,-4.463054299895889,42.32442442606719
mdgnc_edge_failures,10,0,225,2240,131,-4.194815028216541,53.15693957041849
mdgnc_edge_failures,10,0,225,2300,1503,-11.46641683241676,89.43453704991688
mdgnc_edge_failures,10,0,225,2320,1513,-7.522632438587242,66.21355775295864
mdgnc_edge_failures,10,0,225,2340,1527,-3.8291292237172745,44.73925097426285
mdgnc_edge_failures,10,0,225,2360,1538,-4.146625039954594,51.93903473698632
mdgnc_edge_failures,10,0,225,2380,1549,-3.699684108835562,57.65484345973911
mdgnc_edge_failures,10,0,225,2400,1524,-3.580654733799412,31.76121157318066
mdgnc_edge_failures,10,0,225,2410,954,-4.004315209500722,43.981700472884775
mdgnc_edge_failures,10,0,225,2430,1574,-7.952270446990876,61.1469134526842
mdgnc_edge_failures,10,0,225,2450,1584,-4.064835464840344,58.37633232311757
mdgnc_edge_failures,10,0,225,2470,544,-7.253289970822287,57.44830600857495
mdgnc_edge_failures,10,0,225,2490,437,-3.829755184891701,46.864185839499086
mdgnc_edge_failures,10,0,225,2520,1618,-3.778645324843125,47.16701134382938
mdgnc_edge_failures,10,0,225,2540,1627,-4.507370456498155,38.19384848787695
mdgnc_edge_failures,10,0,225,2560,101,-3.7067759308805903,37.23144070229274
mdgnc_edge_failures,10,0,225,2600,1657,-7.279761184085483,61.37580597304503
mdgnc_edge_failures,10,0,225,2620,1526,-3.8097413956983455,48.545614570768336
mdgnc_edge_failures,10,0,225,2640,1675,-4.155034552323229,41.52243687423822
mdgnc_edge_failures,10,0,225,2650,1679,-3.8627713687853618,53.655303088432674
mdgnc_edge_failures,10,0,225,2670,97,-4.0494605898451566,41.304838247061205
mdgnc_edge_failures,10,0,225,2700,1706,-7.478954880864026,67.74269812002333
mdgnc_edge_failures,10,0,225,2720,1717,-3.859412060113407,45.261366135295546
mdgnc_edge_failures,10,0,225,2770,1054,-4.016149365565468,49.913607159244094
mdgnc_edge_failures,10,0,225,2790,1755,-3.903739346858708,52.4029635197648
mdgnc_edge_failures,10,0,225,2800,32,-3.714429412348919,40.048174450632175
mdgnc_edge_failures,10,0,225,2840,221,-3.482222431125448,30.486703559655936
mdgnc_edge_failures,10,0,225,2890,1800,-7.779601136651045,67.14542627382488
mdgnc_edge_failures,10,0,225,2920,1817,-3.824106156577175,46.51349499699403
mdgnc_edge_failures,10,0,225,2940,1831,-3.746827559673872,49.65379832745053
mdgnc_edge_failures,10,0,225,2980,1852,-4.383029886156008,48.36570078512234
mdgnc_edge_failures,10,0,225,2990,1858,-7.761158242196098,65.58234797215634
mdgnc_edge_failures,10,0,225,3010,1868,-8.283149351775759,57.77168929381807
mdgnc_edge_failures,10,0,225,3030,1879,-7.871785398734759,68.28922842067479
mdgnc_edge_failures,10,0,225,3070,1898,-7.0567311262798365,59.32670343301109
mdgnc_edge_failures,10,0,225,3100,1917,-4.670679625643986,47.526888360605255
mdgnc_edge_failures,10,0,225,3110,1923,-3.907682539966093,50.75783549074044
mdgnc_edge_failures,10,0,225,3140,1689,-3.830668874185868,37.57485711153896
mdgnc_edge_failures,10,0,225,3180,998,-8.015346565438493,74.70348812718854
mdgnc_edge_failures,10,0,225,3200,1036,-3.8381315834843135,45.97744474763798
mdgnc_edge_failures,10,0,225,3220,1971,-3.915786517200832,49.70568148498495
mdgnc_edge_failures,10,0,225,3250,1988,-7.177619943953228,54.22861580182117
mdgnc_edge_failures,10,0,225,3270,2002,-7.101441790452112,54.51163486242499
mdgnc_edge_failures,10,0,225,3290,2017,-3.828460945363137,37.91117864700621
mdgnc_edge_failures,10,0,225,3310,835,-3.824057778257445,35.93353743883025
mdgnc_edge_failures,10,0,225,3330,2039,-4.0333318766657085,39.91409764995716
mdgnc_edge_failures,10,0,225,3370,2058,-7.328758080617663,51.16716538917345
mdgnc_edge_failures,10,0,225,3380,2065,-3.703214268444827,49.07241328905498
mdgnc_edge_failures,10,0,225,3400,2076,-7.199014493340361,60.48104990731419
mdgnc_edge_failures,10,0,225,3430,2091,-7.469077540248047,61.72694402906077
mdgnc_edge_failures,10,0,225,3450,2100,-4.013807132727157,45.14991344225216
mdgnc_edge_failures,10,0,225,3470,2109,-3.7490319860484,48.8884639606268
mdgnc_edge_failures,10,0,225,3510,2129,-7.482491929190508,55.32054002023436
mdgnc_edge_failures,10,0,225,3520,2135,-7.535387097617011,61.69266760575272
mdgnc_edge_failures,10,0,225,3540,2146,-3.844707481130462,46.064267956388406
mdgnc_edge_failures,10,0,225,3560,1239,-3.885794073941896,49.40500733139531
mdgnc_edge_failures,10,0,225,3590,476,-3.671194504770861,29.37231614689192
mdgnc_edge_failures,10,0,225,3620,1670,-3.6386860819736384,36.72000010529911
mdgnc_edge_failures,10,0,225,3660,2200,-3.929546507838441,49.67425529969214
mdgnc_edge_failures,10,0,225,3670,2205,-3.901218460636613,65.8123633213388
mdgnc_edge_failures,10,0,225,3700,188,-3.740409801197466,36.1297395441366
mdgnc_edge_failures,10,0,225,3730,2236,-7.529711516540787,68.32664442037836
mdgnc_edge_failures,10,0,225,3760,2252,-7.265728027927478,47.51801387955185
mdgnc_edge_failures,10,0,225,3780,2263,-7.157587471358485,60.28746497473481
mdgnc_edge_failures,10,0,225,3790,2269,-4.063081705149452,40.73815416952381
mdgnc_edge_failures,10,0,225,3830,2289,-6.965227024283522,52.12514067548888
mdgnc_edge_failures,10,0,225,3880,113,-3.8265997847269015,37.416171556322894
mdgnc_edge_failures,10,0,225,3900,2328,-7.322914925176516,63.49583825202931
mdgnc_edge_failures,10,0,225,3930,2341,-7.38345635885254,51.4596437065525
mdgnc_edge_failures,10,0,225,3960,252,-4.302275715196859,49.46719027674664
mdgnc_edge_failures,10,0,225,3970,877,-7.420674435515069,50.76039723468413
mdgnc_edge_failures,10,0,225,4000,2372,-7.6813802078013875,73.90460692260919
