x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f0,f1,g0,g1,g2,run,seed
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.593464745208621,0.5,0.5,0.18,10.968262184411287,8.417402708894056,-0.0,4523.29353378459,200000.0,-2.7092951031124093,38,2038
0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.42935896199196577,0.5,0.5,0.18,10.40029772091657,7.910965916966478,-0.0,7844.1956268579515,200000.0,-2.293659867979654,38,2038
0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,0.7704577064141631,0.5,0.5,0.18,10.074426878243685,8.095483396068838,-3.3880996818638427,5.2439809223869815e-06,-127676.50983100079,-3.925797769738174,38,2038
0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.24700173176825047,0.5,0.5,0.18,10.510075409896672,7.586897655121137,-0.0,7844.1956268579515,200000.0,-1.4757951450473932,38,2038
0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,30.0,0.9326728563755751,0.5,0.5,0.18,10.809988704510033,8.530043052211804,-0.0,7844.1956268579515,200000.0,-5.04942266334867,38,2038
0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,30.0,0.08112453203648329,0.5,0.5,0.18,10.370155688375235,8.151315307860026,-0.0,7844.1956268579515,200000.0,-1.0011836312769824,38,2038
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.7346551781520247,0.5,0.5,0.18,10.170758214779198,8.014020549328675,-0.0,7844.1956268579515,200000.0,-4.383508813022546,38,2038
0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,30.0,0.2737642917782068,0.5,0.5,0.18,10.72728168591857,8.186115438395293,-0.0,7844.1956268579515,200000.0,-1.4792465290892116,38,2038
0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.8342265645042062,0.5,0.5,0.18,10.571041785180569,8.34466884877905,-0.0,4273.105213003137,200000.0,-4.6158105131727725,38,2038
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.18568285927176476,0.5,0.5,0.18,10.014498108066618,7.83549721831816,-0.0,4439.0154793557585,200000.0,-1.4664270462488531,38,2038
0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5287803485989571,0.5,0.5,0.18,10.463904343545437,8.26779386329833,-0.0,1078.3747096336938,200000.0,-2.7554744969458493,38,2038
0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.4896402405574918,0.5,0.5,0.1637719614431262,10.90374004188925,7.640892030795235,-0.0,7844.1956268579515,200000.0,-8.046465604778161,38,2038
0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6743347952142358,0.5,0.5,0.15099820040166378,10.666330800391734,8.067754832892772,-2.7971418029158537,-2.723294255702058e-05,-88975.71910164396,-10.785758263471108,38,2038
