n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6135957839618608,0.25307630522229807,0.6549522358144216,1.0,0.0,0.0,3.7602549744133746,0.8325031518046503,30,-3.455456425906021,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,16,68,3584.1229746341705
40,0.462352706350674,0.35213329705519897,0.6549522358144216,0.7535134993356024,8.767567496678012,5.379742451562674,3.1546153991080534,0.9715523937398126,40,-3.455456425906021,30.0,,,46.205011984333396,89.74634836101905,85.80089485971257,5215,0.01645271234126799,0.996965186213331,0.9411047595697988,8.07328277851755e-21,0.0,3.1763735522036263e-22,2.117582368135751e-22,2.7263872989747792e-21,0.0,0.0,1.9380699457831296,1.0,0.0,0.7875754605286163,0.06464075462753498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522162151561512,0.8761463476470744,0.12385365235292556,16,68,3584.1229746341705
50,0.23722056195231234,0.49958409838260115,0.6549522358144216,0.3866072227886384,14.468171107299217,8.877608793077606,3.0898235503671088,1.0707913539060268,50,-3.455456425906021,40.0,,,47.24513711640611,125.55311693297699,207.41453766217455,10550,0.019660145749969153,0.9969659348647238,0.9028249638716507,0.0,0.0009599637666809981,0.00021014791641208987,0.0,0.0,0.0,0.0,1.9009610104194676,1.0,0.0,0.7492165849649247,0.7089042218250897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4581208067900144,0.5923926127110951,0.4076073872889049,16,68,3584.1229746341705
60,0.2337611593150096,0.5018498418744849,0.6549522358144216,0.3809693049154645,18.30605374581973,11.232517399414215,2.215938753953375,1.181045835786755,60,-3.455456425906021,50.0,,,50.33338008681312,58.666041880846024,263.3139489130117,13800,0.019080720935725486,0.9967021509162213,0.7251810608640584,0.0024235310978168293,0.0010443036350780987,2.6469779601696886e-22,0.00012613204165304667,2.0328790734103208e-20,1.6940658945086007e-20,7.623296525288703e-21,1.7254771785548275,0.9991133056235993,0.0008866943764006125,0.45612472501283796,0.6411219526023291,5.762815273067711e-21,0.0,3.851859888774472e-34,6.08685211545075e-21,4.7707377199499054e-21,0.0,3.544973247348765e-21,1.097246677615167,1.0,0.0,16,68,3584.1229746341705
70,0.2284792737118522,0.5053092246595888,0.6549522358144216,0.37236121838486064,22.072706362321355,13.543719564548525,2.01357777801598,1.1965453288723107,70,-3.455456425906021,60.0,,,50.461477919947356,71.57575004687533,331.4032144523226,18121,0.01828835133007685,0.9896883876428678,0.9997122024160363,0.004057854393689911,0.0,0.0,0.0011855304259079308,0.0,7.158881137242833e-05,0.00044906192496672594,1.9951646256148412,1.0,0.0,0.6139336402112335,0.21250051067610548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826434150887339,0.7461524004042017,0.25384759959579833,16,68,3584.1229746341705
80,0.22170244905181072,0.5097477211224053,0.6549522358144216,0.3613167737566969,25.741096323029144,15.794628178366839,1.587127731435362,1.1083241395343653,80,-3.455456425906021,70.0,,,55.26038711797446,132.3845747001469,460.636695144698,22316,0.020641543965974996,0.9594647104217592,0.2754636536693829,0.005009223647866366,0.0,0.0,0.0004923371679255344,0.0,0.00028331770592548625,0.0,1.2407132426128595,0.9999749258902607,2.507410973929392e-05,0.999958557263962,0.028207909750146757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0281664670141089,1.0,0.0,16,68,3584.1229746341705
90,0.21391498761001465,0.5148481364050282,0.6549522358144216,0.3486252565635473,29.290806474630365,17.972715361675967,1.3754576039589996,1.0730042985805035,90,-3.455456425906021,80.0,,,55.80697565199807,96.19506289577112,552.9428882743232,27465,0.020132637475853747,0.9798813309207328,0.8732673082659064,0.0,0.0,0.0,0.0010222151799536858,0.0,4.571900013418512e-05,0.0001005370491982917,1.8543171104159253,0.8717134269512133,0.12828657304878668,1.0,0.1379344055881572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379344055881573,0.13847459339972645,0.8615254066002735,16,68,3584.1229746341705
100,0.19587045316228752,0.5266664445857975,0.6549522358144216,0.3192174038380652,32.63001977663843,20.021642565537476,1.3352123196160752,0.9803965383427289,100,-3.455456425906021,90.0,,,57.684610239230096,190.30656013125554,739.2665304448456,33010,0.022395229640861724,0.7686357400007954,0.5705171823552875,0.06376110432849892,0.0,0.0,0.0,0.0,0.0,0.0,1.4029140266845819,1.0,0.0,0.9998740358357874,0.5674552015021835,0.0,0.0,0.0,4.910629177760017e-20,0.0,2.7346230796088755e-22,0.0,1.567329237337971,0.9611389653271043,0.0388610346728957,16,68,3584.1229746341705
110,0.19519712117943905,0.5271074448734094,0.6549522358144216,0.3181200495203727,35.81670704343062,21.97698043724611,1.4279250457798531,0.9556012887358408,110,-7.621140351462336,100.0,,,67.64435660187155,151.2825618707575,887.3574266610667,37218,0.02384215773714511,0.8515204645825847,0.8533205695999144,0.014363858244609467,0.0,0.001032387863076648,0.0,0.0,0.0,0.0,1.7202372802901853,1.0,0.0,1.0,0.40699570093632426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4069957009363243,0.12974359467287488,0.8702564053271251,16,68,3584.1229746341705
120,0.19168040355846475,0.5294107269419945,0.6549522358144216,0.3123887232745051,38.969250907405005,23.91136806093563,1.4177032578246018,1.0409565205497981,120,-7.621140351462336,110.0,,,63.39701918931678,90.30456476379186,974.6176925236359,40905,0.02382637067653431,0.982335070533251,0.9999283154007732,0.023822310824060406,0.001724934899792949,0.0038148744634964545,0.00020454134907801886,0.00021760403900376326,5.421010862427522e-20,0.0,2.012047651509456,0.9998674633560068,0.000132536643993124,0.9918093552804117,0.06675090457050703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585602598509187,0.4897556647759945,0.5102443352240055,16,68,3584.1229746341705
