problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,1,225,1,0,-3.3745304167156984,17.70332213945729
mdgnc,10,1,225,191,1,-3.710517572185376,31.02228576480274
mdgnc,10,1,225,371,2,-3.597102363038781,35.54352954536545
mdgnc,10,1,225,561,3,-3.863502052491123,28.325042686456317
mdgnc,10,1,225,741,4,-4.011525083881214,30.3720088538727
mdgnc,10,1,225,931,5,-3.613139585284143,36.04840355365042
mdgnc,10,1,225,1121,6,-4.1039349731151225,41.739536029088974
mdgnc,10,1,225,1301,11,-3.77211622199248,31.8211909995999
mdgnc,10,1,225,1311,7,-3.8680673557157457,38.840205730059246
mdgnc,10,1,225,1321,10,-3.7620321612353935,32.52189166627548
mdgnc,10,1,225,1331,13,-3.827953113724797,43.92352879363595
mdgnc,10,1,225,1341,9,-3.938457097311029,25.952066015872944
mdgnc,10,1,225,1351,12,-3.909043063734621,40.84546841628421
mdgnc,10,1,225,1361,8,-3.871275703350472,36.901931948815154
mdgnc,10,1,225,1481,14,-3.8759120252235846,45.06027500349192
mdgnc,10,1,225,1491,24,-3.699456988855218,43.11777222164775
mdgnc,10,1,225,1501,34,-3.70427964636,44.08017095972723
mdgnc,10,1,225,1511,19,-3.714113484653145,49.69532418285642
mdgnc,10,1,225,1521,29,-3.7218554049575583,40.53405088032686
mdgnc,10,1,225,1671,39,-3.7420487019829856,40.88574944922795
mdgnc,10,1,225,1851,40,-4.149263493548817,40.98841477113415
mdgnc,10,1,225,2041,41,-4.067500776178135,50.85229400095574
mdgnc,10,1,225,2231,42,-3.4749572059745173,36.46480305330229
mdgnc,10,1,225,2411,47,-4.004572897960776,38.923660000731786
mdgnc,10,1,225,2421,57,-3.705107915678897,39.50629264441982
mdgnc,10,1,225,2431,67,-3.749552038823152,42.42612508477323
mdgnc,10,1,225,2441,52,-3.811208314801264,39.17031129765005
mdgnc,10,1,225,2451,62,-3.6997828996626376,45.95757387377566
mdgnc,10,1,225,2591,49,-3.699755273140873,43.93269625496741
mdgnc,10,1,225,2601,77,-3.791854798780694,43.86230647785437
mdgnc,10,1,225,2611,87,-3.703875324119229,56.0768103435061
mdgnc,10,1,225,2621,97,-3.72455739665637,38.52056300823124
mdgnc,10,1,225,2631,107,-3.69899196611114,49.08939303066839
mdgnc,10,1,225,2641,117,-3.70024289204391,49.87944412804856
mdgnc,10,1,225,2651,127,-3.706491878002464,46.8174780938364
mdgnc,10,1,225,2661,137,-3.710935605835645,44.91770704414973
mdgnc,10,1,225,2671,147,-3.763691991109033,44.35329347689597
mdgnc,10,1,225,2681,157,-3.780400300272781,55.905251372678606
mdgnc,10,1,225,2701,177,-3.707843630881949,50.41609500712747
mdgnc,10,1,225,2711,187,-3.766875486186432,55.46940749840112
mdgnc,10,1,225,2721,197,-3.71728426057725,48.49652916647102
mdgnc,10,1,225,2731,207,-3.751817039388482,45.36916514001137
mdgnc,10,1,225,2741,217,-3.815859711786949,47.44688075220734
mdgnc,10,1,225,2751,227,-3.958726012980309,51.012572799091984
mdgnc,10,1,225,2761,237,-3.744841511804145,46.52665877896892
mdgnc,10,1,225,2771,247,-3.8611280631100686,59.38620848434336
mdgnc,10,1,225,2781,257,-3.927747694758005,35.21264621788216
mdgnc,10,1,225,2791,260,-4.039124458416061,39.31940063575009
mdgnc,10,1,225,2801,256,-3.850683964219847,28.562032935792686
mdgnc,10,1,225,2811,259,-3.871250949666,29.441761111896668
mdgnc,10,1,225,2821,255,-3.842676327015205,33.071006975234155
mdgnc,10,1,225,2831,258,-3.875117970283404,37.50074347724885
mdgnc,10,1,225,2841,254,-4.135324347053593,34.30607116344532
mdgnc,10,1,225,2971,269,-7.284010231870133,42.18447825934798
mdgnc,10,1,225,2981,279,-6.997665409114799,38.39242996954959
mdgnc,10,1,225,2991,289,-6.995362222436554,44.13482236011088
