x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,run,seed
2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,13.0,4.0,0.013244852316163045,0.17649451563305132,0.18272764318658083,0.0,0.0,0.5360560102626974,0.004307467830575418,0.45113355212708334,0.06955708790163662,-10.962124284816362,49.31933063095357,32,2032
2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,13.0,4.0,0.03596136857768524,0.17789252862199087,0.19169825151034986,7.134005549515971e-19,0.02566935329009652,0.5281227178645485,0.005208434122711415,0.35414908255387295,0.06956367616188719,-10.950190169639452,48.88408992377012,32,2032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.938893903907228e-18,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-3.367611192384515,13.5,32,2032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03843554439403149,0.5,0.5,0.00027895154428411034,0.5,0.5,0.17051489562920438,0.5,0.5,-3.3710538212916714,14.53510412055099,32,2032
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011243039551148241,0.2948418293371159,0.5,0.0039051374904285926,0.004578433943727296,0.5,0.005390466595568516,0.07663010609521224,0.5,-6.561403739550593,24.15243163660606,32,2032
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.551451997443545e-18,0.5,0.5,0.0,0.0,0.5,1.1125045112961085e-18,0.0,0.5,-3.999589693452881,20.0,32,2032
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,3.620112346459114e-19,0.0,0.5,0.0,0.07796603178793347,0.5,-3.999590352645398,20.4677961907276,32,2032
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,0.07723188482113232,0.012371528386754382,0.0,9.34296827638272e-18,2.4674312812500786e-18,0.2940130966754962,0.0,1.4004903470332238e-17,0.2738765237337311,-10.57889390469394,43.950162453688904,32,2032
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,5.0,1.058876171565914e-17,0.10182539866093783,5.204170427930421e-18,1.0490597861103765e-18,0.0,0.4005783398758624,2.160338362943957e-18,0.0,0.39136320177820305,-10.632710126544819,45.32422813261161,32,2032
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,5.0,0.0,0.11435276579206392,0.00036518504576224867,0.0,0.008825029267558576,0.2740908535214635,1.0408340855860843e-17,3.469446951953614e-18,0.8329577705659903,-10.685190744366128,47.28677873896096,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,50.0,4.0,0.819026676379051,0.7600560177419647,0.4103427514538302,4.896856156039633e-19,0.0,0.0,5.08271009250199e-18,1.0,0.6399089047698934,-11.57114218391871,63.25755057139828,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.8193759991216534,0.7822659651134294,0.44490984464080274,1.0986134749499616e-18,5.600357501527749e-18,0.0,1.1017907303890503e-18,1.0,0.5951338078833934,-11.520345776495885,62.43963571308865,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.8127919468972389,0.7603126332620233,0.35743765356625434,4.6109712371926854e-18,1.934244974523935e-18,1.592057951338677e-17,2.769171244211035e-17,1.0,0.17575977164305237,-11.479383085084194,59.11983270783881,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.8183050701227415,0.5783502303488566,0.28275885656352195,6.608932484283952e-18,0.0,0.0,0.0,1.0,0.1851540843628376,-11.4556513808829,57.19937774006492,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.824941847025714,0.574089128278818,0.30437211391818914,5.109765180775565e-18,5.606220737552173e-18,0.0,5.854082115205744e-18,1.0,0.6155862222046852,-11.491989376260898,59.91276566662021,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.8164886843184497,0.5740597880158186,0.28045328573330824,2.2656290879363236e-19,0.0,1.851395375921181e-17,0.0,1.0,0.18517183410064342,-11.454305227310766,57.134998205811996,32,2032
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,50.0,4.0,0.819835292996983,0.6084860765787065,0.3299137318988565,0.0,1.2204800720055272e-18,0.0,0.0,1.0,0.6259000320567,-11.496163308199076,60.31399817704339,32,2032
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5908341416029808,0.5,0.5,0.009860248146029389,0.030989259422879115,0.5,0.010355563686336824,0.01641131947275549,0.5,-4.195412241298893,22.849293224554124,32,2032
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22980044926713952,0.4496019182765265,0.5,1.1639690144346587e-18,0.5,0.5,0.003516126057894134,0.16929816360372796,0.5,-4.1013485523340165,22.321536657778914,32,2032
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1842710571610164,0.5,0.0,0.5,0.5,0.0,0.3106140451519443,0.5,-4.101300968736705,21.601375028462336,32,2032
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3877787807814457e-17,0.45203281929131056,0.5,1.381875493578646e-17,0.5,0.5,0.018227873316825502,0.15115289226430254,0.5,-4.101327241933545,21.94662028150192,32,2032
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14741364381491384,0.5,0.5,5.811323644522304e-17,0.5,0.5,0.0,1.1102230246251565e-16,0.5,-3.561442479001771,15.652115476679533,32,2032
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1521428142351481,0.5,0.5,0.0,0.5,0.5,3.4098158324669114e-17,6.331740687315346e-17,0.5,-3.5617900222267553,15.662032051463736,32,2032
1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.8247613255997572,0.22864981341715318,0.10440050038702413,1.2276501708313006e-17,7.023147520227893e-18,0.5,0.0,2.8855943956274563e-18,6.067406900460016e-17,-7.760968395464315,39.2038801210328,32,2032
