problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,8,50,8,0,-3.503782163880912,23.705449339421545
mdgnc,10,8,50,748,4,-4.254656868833717,28.622642332658778
mdgnc,10,8,50,1318,7,-4.0274704213530255,22.68121093968892
mdgnc,10,8,50,1488,21,-3.71148969891766,41.80635840068322
mdgnc,10,8,50,1528,36,-3.712669220868556,43.37170920893048
mdgnc,10,8,50,2408,44,-3.816291614364271,36.99874459572475
mdgnc,10,8,50,2588,57,-3.713406884311856,36.62811046367101
mdgnc,10,8,50,2638,114,-3.773436137578239,37.98760058979687
mdgnc,10,8,50,2678,154,-4.074042921010337,34.64775313133361
mdgnc,10,8,50,2728,204,-3.708472756080422,49.23795696160376
mdgnc,10,8,50,2778,254,-3.8249647069729167,25.688972749636644
mdgnc,10,8,50,2818,259,-4.030700122617311,33.80552477874818
mdgnc,10,8,50,2988,286,-7.215434189928981,34.91187937495146
mdgnc,10,8,50,3038,287,-6.9666611993562855,35.837985972670104
mdgnc,10,8,50,3088,288,-7.159626128164873,46.34820079976439
mdgnc,10,8,50,3128,280,-6.964327643101631,41.45145401458059
mdgnc,10,8,50,3178,340,-7.186510046156892,45.98197779238718
mdgnc,10,8,50,3228,390,-7.297336120648317,50.66150772316219
mdgnc,10,8,50,3268,430,-7.415938148383708,46.30786575049228
mdgnc,10,8,50,3318,480,-7.221864742044904,48.87145385855151
mdgnc,10,8,50,3368,494,-3.97880474458233,42.65131373487265
mdgnc,10,8,50,3548,514,-4.064465450216511,39.34383029771482
mdgnc,10,8,50,3718,550,-7.317886952973155,41.8715765264861
mdgnc,10,8,50,3768,600,-7.204959536348513,43.053236701330505
mdgnc,10,8,50,3818,650,-7.568718308547567,45.60711630979491
mdgnc,10,8,50,3858,690,-7.41521375554024,42.67230532235469
mdgnc,10,8,50,3908,729,-7.798336122165889,58.39692914355778
mdgnc,10,8,50,3958,779,-7.620376363297624,51.468438159391226
mdgnc,10,8,50,4008,829,-8.125516703557915,61.10954210391019
mdgnc,10,8,50,4048,869,-7.872672717098939,53.20681180051728
mdgnc,10,8,50,4098,919,-7.304832082668742,40.883982899549565
mdgnc,10,8,50,4148,969,-7.2773686140340255,43.7677465367298
mdgnc,10,8,50,4188,1009,-7.250946931693734,52.40299122343558
mdgnc,10,8,50,4238,1059,-7.1342828287589946,39.875698752198815
mdgnc,10,8,50,4288,1109,-7.409145905212793,60.19099618196461
mdgnc,10,8,50,4338,1159,-7.773965935894931,46.9797925249158
mdgnc,10,8,50,4378,1199,-7.407411923835523,43.29984336683
mdgnc,10,8,50,4428,1249,-7.496421633807228,59.66500377743272
mdgnc,10,8,50,4478,1299,-4.142632197324495,54.99900558191017
mdgnc,10,8,50,4518,1339,-3.861109117284028,46.48030159009191
mdgnc,10,8,50,4568,1389,-4.060616843650271,53.43863057295209
mdgnc,10,8,50,4618,1439,-3.933840277850179,46.35649602863482
mdgnc,10,8,50,4668,1489,-7.959725718918639,56.53573158446916
mdgnc,10,8,50,4708,1529,-7.555128446442497,54.63060390531773
mdgnc,10,8,50,4758,1579,-7.912603474286563,56.9240483592988
mdgnc,10,8,50,4808,1629,-7.635299851797785,62.6380647279673
mdgnc,10,8,50,4848,1669,-10.940661270801582,68.72377144310222
mdgnc,10,8,50,4898,1719,-10.92924980776437,60.48171048850965
mdgnc,10,8,50,4948,1769,-11.0917792630121,66.0148829102435
mdgnc,10,8,50,4998,1819,-10.771536258406076,60.4952787908212
