n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6135957839618608,0.25307630522229807,0.6549522358144216,1.0,0.0,0.0,3.7602549744133746,0.8325031518046503,30,-3.455456425906021,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,16,68,2525.134242296219
40,0.5396957540464129,0.3014772950421733,0.6549522358144216,0.8795623570972234,9.397811785486116,5.766457690041369,3.522905588951304,0.5306851672821815,40,-3.455456425906021,30.0,40.495932468009414,14.830591813995852,13.183824247025768,1127,0.011698158160626236,0.01460986726410033,0.9853901327358997,0.014558123628884583,0.9854418763711155,0.9767223059107523,0.9727399988118615,0.9585729159055261,0.1983585623481317,0.0,0.0,0.0,0.0,1.574996056590641e-17,3.1063937829762716,1.0,0.9700500934459335,0.8280686905877775,0.6135064705046789,0.0,0.0,0.0,0.0,0.0,3.4116252545383903,16,68,2525.134242296219
50,0.3573242430199399,0.42092192393781624,0.6549522358144216,0.5823446841710211,16.707346991827336,10.251557675373133,3.333860625882383,1.12959897228636,50,-3.455456425906021,40.0,45.849869341007434,67.65033069300989,77.0642933529889,5995,0.012854761193159115,0.9900990099009901,0.009900990099009901,0.2390625603268905,0.7609374396731095,0.9823530153324774,0.7750564536626227,0.0,3.1253118543507103e-20,0.03938569371752581,0.2783219007658882,0.0,0.0,0.0,2.075117063478514,1.0,1.2393894533706744e-20,0.0,0.0,3.089978573902716e-22,1.4380794217365461e-21,1.4525933500988808e-21,5.264680148435054e-21,0.0,1.0,16,68,2525.134242296219
60,0.3498479395109985,0.42581854563662463,0.6549522358144216,0.570160272699566,22.46987177618027,13.787418588027826,2.8948325546644784,0.9595817653333762,60,-3.455456425906021,50.0,49.167851268997765,57.324075466996874,131.5681612129847,9197,0.014305551942262119,0.10656390902776111,0.8934360909722389,0.10901098751047963,0.8909890124895203,0.992317184548835,0.11798068787031381,0.6837429007494984,0.0016350848885648623,2.1793651238312837e-19,0.0,0.0,3.8019566945391393e-19,0.00026501892907351745,1.7959408769862857,0.950871631340178,4.403501421840362e-17,7.378715761769024e-19,0.0,0.0,0.0,0.0001005473189637223,0.006092675820065115,0.00011759721493795035,0.9571824516941448,16,68,2525.134242296219
70,0.157361440015894,0.5518880088450349,0.6549522358144216,0.2564578247259846,26.602962263308022,16.32346548566229,2.843710200118217,1.1272289210464235,70,-3.455456425906021,60.0,49.10903064200829,95.66505942599906,223.2729928498302,14383,0.015523395178323728,0.9900990099009901,0.0099009900990099,0.010326302110454965,0.9896736978895451,0.9999999999999999,0.815321082518931,1.0,0.9776638440881723,0.33468742067564755,0.8756084178269028,0.0,0.0,0.0,5.003280765109654,0.9887537604304794,0.4137590845855307,0.45094043082804813,0.0,0.003270372700562874,0.012732528304529424,0.15512057558537787,0.23174645701862834,0.10385385787676374,2.3601770673299205,16,68,2525.134242296219
80,0.15535054297168183,0.5532050503601342,0.6549522358144216,0.2531805905976335,29.151154339926112,17.88702540060017,2.0746164771323885,1.1655910870507553,80,-3.455456425906021,70.0,52.87328446999891,51.39778494500206,271.70454406888166,17917,0.015164622652725437,0.9900990099009903,0.009900990099009733,0.625469774687071,0.37453022531292895,1.0,0.3570442393797878,0.04458763732128143,0.0,0.3553525197148864,0.0,0.0,0.0,0.0,1.7569843964159555,0.9638302636281462,0.9935565090079025,0.0,1.6398880390323734e-05,0.0,0.0,2.964615315390051e-21,0.0,0.0,1.9574031715164388,16,68,2525.134242296219
90,0.15443799052989846,0.5538027286221782,0.6549522358144216,0.2516933697502359,31.67552414166546,19.43596806810807,1.8013855629901168,1.16931865711666,90,-3.455456425906021,80.0,54.4598094150133,39.815255977999186,308.5508884618612,21367,0.014440533929042971,0.01470840009330759,0.9852915999066925,0.03250466887774142,0.9674953311222586,0.9380558798487798,0.0,0.1264693514813028,5.421010862427522e-20,0.08710743146277258,3.3881317890172014e-20,0.0,5.082197683525802e-20,3.3881317890172014e-21,1.1516326627928553,0.8914760977942714,0.8341284918684074,0.4727702121913837,4.3103549678420854e-18,9.860761315262648e-32,7.087117132280485e-19,0.0,0.0,1.241373912228945e-18,2.1983748018540625,16,68,2525.134242296219
100,0.14935793226963326,0.5571299241378064,0.6549522358144216,0.24341420878947384,34.15106203436401,20.95494768210573,1.7087553914923876,1.087761451725739,100,-3.455456425906021,90.0,56.197334008989856,74.03374864099897,378.887516531875,26146,0.014491222999000804,0.9900990099009901,0.009900990099009901,0.01182287129624348,0.9881771287037565,0.9705284916270327,1.0,0.9760085779529701,0.5109720295868171,0.7159035685966672,0.5779672138416423,0.0009056479220835128,8.900824998298291e-19,1.4136261793692755e-19,4.752285529527213,0.5357580700728983,0.7090969350612469,1.5073031957736166e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2448550051341454,16,68,2525.134242296219
110,0.14879223170829023,0.5575004309852595,0.6549522358144216,0.24249226542524402,36.5805944054376,22.445698501995345,1.6531147397620733,1.0041368237469428,110,-3.455456425906021,100.0,56.466980318989954,42.142431546002626,419.00712452792504,28007,0.014960799961721179,0.9900990099009901,0.009900990099009861,0.026808343699056884,0.9731916563009431,0.9323724200640132,0.8738343419038858,0.9998797600657848,0.8027946365271819,0.7352700283021079,0.21093654336737191,0.0,0.0,0.0,4.555087730230345,0.9972423692740897,0.5429288671502126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401712364243023,16,68,2525.134242296219
120,0.14577366918060675,0.5594774452617114,0.6549522358144216,0.23757280116785742,38.98091973840311,23.91852800643983,1.2991595843886248,1.0443068228732646,120,-11.29217170817371,110.0,59.079451946003246,107.19820410299872,522.0255748819036,33272,0.01568963617702283,0.9900990099009901,0.009900990099009892,0.033490101623448405,0.9665098983765515,0.3784649301123417,0.9077535524092535,0.9999999999999997,0.8758204167221849,0.9552666437714824,0.8770410502937369,0.0,0.0,0.0,4.9943465933089985,0.6947062176999477,0.7735106408460273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468216858545975,16,68,2525.134242296219
