n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.66783565625366,0.21755177959449545,0.6549522358144216,1.0,0.0,0.0,3.682110376242136,0.8636188160404134,30,-3.3949539714367134,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2038,3728.2104818820953
40,0.5167032336203337,0.3165362977022427,0.6549522358144216,0.7736981827518316,8.868490913759157,5.922694449369969,3.235783651403787,0.9513049424161241,40,-3.3949539714367134,30.0,,,57.72790532466024,54.46706954110414,51.58544668182731,3239,0.015926349701089013,0.012000096263827626,0.6298337832156281,0.3581661205205443,0.007481498938899811,0.3607995442616,0.6317189567995003,1.0,1.0,0.0,2.9168046049789267e-21,0.0,2.48896783106634e-21,1.2492353975258543e-21,1.2111226127381521e-20,2.3244071143357657e-20,2.0,0.9999983694461444,1.6305538555593445e-06,1.0,7.91033905045424e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,1.0,0.0,38,2038,3728.2104818820953
50,0.2849001436021703,0.4683562497783304,0.6549522358144216,0.4266021751524426,14.869992703280527,9.930711335482489,3.0648533102229485,0.8307552918605917,50,-3.3949539714367134,40.0,,,58.21706424932927,113.66235398221761,161.22162692528218,8505,0.0189560995796922,0.013194592336706418,0.06400472443330048,0.9228006832299931,0.012056260940699236,0.8934044500486759,0.09453928901062489,0.011211356115970659,0.8118015829823343,0.011092420370495223,0.0,0.0,0.0,0.0,0.0,0.0,0.8341053594688002,0.993211631756561,0.006788368243438946,0.9993479380898844,0.9999999999999998,7.956985706475142e-15,7.253190658669002e-18,7.217293592265301e-18,0.0,4.979123651296732e-19,4.917038117400119e-18,2.2971491713877807e-18,1.9993479380898922,0.0025388233952527983,0.9974611766047472,38,2038,3728.2104818820953
60,0.27845627805076256,0.47257667392851244,0.6549522358144216,0.41695329598424163,19.087770058963947,12.747493443747153,2.2503565827208027,0.751678300929571,60,-3.6422911018300175,50.0,,,55.691373326815665,121.70756753813475,278.8678424907848,13809,0.020194644253080225,0.007487135008262484,0.3624763514983229,0.6300365134934145,0.012194262252862449,0.8867289606700478,0.10107677707708979,0.5912207787256296,0.9160539662236357,0.5252204917836153,0.0,0.0,0.0,0.0,0.0,0.0,2.0324952367328804,1.0,0.0,0.9999999999999639,0.8260545700943013,2.09277040141842e-14,8.789891543780958e-18,0.0,0.0,0.0,0.0,0.0,1.826054570094286,0.9999999999999999,8.222907327085452e-17,38,2038,3728.2104818820953
70,0.24333042492032925,0.49558242997117874,0.6549522358144216,0.3643567435218022,22.994320256494166,15.356426958602611,1.9590700248301676,0.8591638333271862,70,-7.178079413117596,60.0,,,57.57268979214132,117.55605097860098,392.36152929626405,19122,0.02051885416254911,0.010032633433739717,0.8162022757927184,0.1737650907735419,0.012500899618103311,0.9098872502874421,0.07761185009445455,0.37894429960020604,0.9252366873688084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3041809869690144,1.0,0.0,0.9346070089542784,0.4540750850709323,0.0,0.0,0.0,0.0,7.301424005332069e-19,0.0,0.0,1.3886820940252107,0.857651773670614,0.14234822632938604,38,2038,3728.2104818820953
80,0.1867188112639349,0.5326603329084965,0.6549522358144216,0.2795879637684613,26.214043792945485,17.506673139523933,1.6173848521766556,0.8660879835310181,80,-11.164365079876342,70.0,,,63.7411111779511,106.5613194713369,494.826593589969,24333,0.020335618032711503,0.007501329358648576,0.3673664902111303,0.625132180430221,0.010123079285717767,0.832103810555651,0.15777311015863124,0.0,0.9922827793402913,0.8769392058983745,0.0,0.0,0.0,0.0,0.0,0.0,1.8692219852386658,1.0,0.0,0.9674018992586982,0.9615622546625774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9289641539212756,0.0205156522749248,0.9794843477250752,38,2038,3728.2104818820953
90,0.1867188112639349,0.5326603329084965,0.6549522358144216,0.2795879637684613,29.0099234306301,19.37386125216328,1.6173848521766556,0.8660879835310181,90,-11.164365079876342,80.0,,,63.75591299496591,161.46842260751873,652.1956481002271,29828,0.021865215505572855,0.013577422770977609,0.07126015829965696,0.9151624189293656,0.005808980374736689,0.5693186199107526,0.4248723997145106,0.0462022236053842,0.999999999999999,0.6835281523078995,3.4869243723968675e-17,0.0,0.0,0.0,0.0,0.0,1.7297303759132827,1.0,0.0,1.0,0.6913108780270681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.691310878027068,1.0,0.0,38,2038,3728.2104818820953
100,0.18439055013193661,0.5341852327424585,0.6549522358144216,0.2761016852054701,31.788371675499757,21.22940805914264,1.4374115978673851,0.917777873560489,100,-11.164365079876342,90.0,,,66.38843641895801,143.6161363022402,791.7249217191711,35141,0.022529948542135143,0.00744627911943304,0.3642815353250861,0.6282721855554809,0.013040697437623542,0.36981614360253,0.6171431589598465,0.2992268450603269,1.0,1.0,0.38141292682292444,6.543877844623866e-19,0.0009509109737149871,5.292514949604273e-19,0.0,0.0,2.6815906828569664,1.0,3.952733661067121e-19,0.999999999999999,0.7440469133907028,1.3320654195782903e-15,0.0,0.0,0.0,1.5870775949398227e-17,0.0,0.0,1.744046913390703,0.8042279982614898,0.19577200173851014,38,2038,3728.2104818820953
110,0.18349974938981975,0.5347686646801731,0.6549522358144216,0.2747678229988399,34.542719216521306,23.06885955675142,1.2278948432764265,1.0956484506699005,110,-11.164365079876342,100.0,,,68.39885640889406,86.42689692601562,874.9368448276073,38995,0.02243715463078875,0.013455821916050674,0.07248140413867558,0.9140627739452738,0.012954742725153432,0.36846894332876806,0.6185763139460785,2.0946775866450896e-17,0.9224530823993589,0.9473465906587832,0.0,0.012665935322561023,0.0,0.0,0.0,0.0,1.8824656083807032,1.0,0.0,0.9915686149788714,0.1174766258729132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1090452408517846,1.0,0.0,38,2038,3728.2104818820953
120,0.18193620231950067,0.5357927133296797,0.6549522358144216,0.272426607677858,37.27869136990479,24.896039315298022,1.1834848949890484,1.1343382476924144,120,-11.164365079876342,110.0,,,73.16130639053881,146.1290053334087,1016.425967999734,44286,0.022951406042535653,0.013378946111040574,0.07775776896716133,0.9088632849217981,0.012237434125563678,0.8912146931467412,0.09654787272769504,0.5667586144495109,0.9738163771553602,1.0,0.14293805443102264,0.46541756652702027,0.3913967994889415,0.0,0.0,0.0,3.5403274120518553,1.0,0.0,0.9257158037511891,0.9988663356451476,0.003910243799768682,0.0,1.3785752873703008e-18,1.4603897570105212e-17,7.774044411772264e-19,0.0,1.5251844949021228e-18,1.9284923831961054,0.9901834590802452,0.009816540919754861,38,2038,3728.2104818820953
