problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,0,75,0,0,-3.632415788979594,31.40583140281506
mdgnc_edge_failures,10,0,75,50,46,-10.33817613035704,69.28684389460406
mdgnc_edge_failures,10,0,75,110,98,-3.706323813881999,61.80067463466856
mdgnc_edge_failures,10,0,75,160,141,-4.214873624181878,43.79125685208341
mdgnc_edge_failures,10,0,75,230,194,-7.112666498363539,55.34445642432699
mdgnc_edge_failures,10,0,75,280,234,-3.7277793299948336,66.80213512013444
mdgnc_edge_failures,10,0,75,340,284,-6.962810511181584,52.927144341687
mdgnc_edge_failures,10,0,75,390,324,-3.588164856971681,33.62008773994894
mdgnc_edge_failures,10,0,75,450,374,-8.32401920424964,59.176962050564725
mdgnc_edge_failures,10,0,75,500,406,-3.839944710226669,59.85738857422913
mdgnc_edge_failures,10,0,75,560,447,-3.7390282820175647,43.393993450384166
mdgnc_edge_failures,10,0,75,610,483,-4.131719330753061,46.65841626878394
mdgnc_edge_failures,10,0,75,670,533,-3.699300171944608,44.73349396589146
mdgnc_edge_failures,10,0,75,720,568,-3.862482132977632,47.480642657791066
mdgnc_edge_failures,10,0,75,790,612,-3.5572512106875407,31.82048969197033
mdgnc_edge_failures,10,0,75,840,642,-3.830840107843846,57.88431962835287
mdgnc_edge_failures,10,0,75,920,689,-7.1381667607423065,50.80794578308745
mdgnc_edge_failures,10,0,75,970,718,-7.740065585390987,71.2907443999189
mdgnc_edge_failures,10,0,75,1030,757,-7.4431035068756,52.20649280637457
mdgnc_edge_failures,10,0,75,1080,783,-4.305869479830349,45.504032356288725
mdgnc_edge_failures,10,0,75,1150,825,-4.166011713190224,51.62536574010756
mdgnc_edge_failures,10,0,75,1210,859,-3.7155504609811274,48.74295371569024
mdgnc_edge_failures,10,0,75,1290,701,-3.879202334982019,42.59059641392697
mdgnc_edge_failures,10,0,75,1350,944,-3.705367654452677,54.73789324283797
mdgnc_edge_failures,10,0,75,1420,992,-7.825957386420007,69.01230845030787
mdgnc_edge_failures,10,0,75,1490,330,-3.6050266759115286,35.109006026791974
mdgnc_edge_failures,10,0,75,1550,1066,-4.058734108167033,39.78109326798882
mdgnc_edge_failures,10,0,75,1600,1097,-7.925656928510365,61.378694174198536
mdgnc_edge_failures,10,0,75,1680,519,-3.724709339298648,30.48170521866811
mdgnc_edge_failures,10,0,75,1760,1180,-6.963653521169228,50.5961367266692
mdgnc_edge_failures,10,0,75,1830,771,-4.1243163104926674,42.89584638585792
mdgnc_edge_failures,10,0,75,1880,1252,-4.0378065915718855,55.44242999800333
mdgnc_edge_failures,10,0,75,1960,1302,-4.260065454883312,52.70512738461428
mdgnc_edge_failures,10,0,75,2020,317,-3.4610119920734483,32.35605433093161
mdgnc_edge_failures,10,0,75,2080,1373,-3.8274057211646872,43.966287413612605
mdgnc_edge_failures,10,0,75,2130,1406,-8.3142908296068,71.38541944121249
mdgnc_edge_failures,10,0,75,2200,1449,-7.877935926645817,75.67378420305602
mdgnc_edge_failures,10,0,75,2300,1503,-11.46641683241676,89.43453704991688
mdgnc_edge_failures,10,0,75,2360,1538,-4.146625039954594,51.93903473698632
mdgnc_edge_failures,10,0,75,2420,1565,-4.338969441120407,45.81773062642961
mdgnc_edge_failures,10,0,75,2470,544,-7.253289970822287,57.44830600857495
mdgnc_edge_failures,10,0,75,2550,1633,-7.174559508261484,58.15019166257238
mdgnc_edge_failures,10,0,75,2620,1526,-3.8097413956983455,48.545614570768336
mdgnc_edge_failures,10,0,75,2690,1704,-7.404311613156522,52.65220834241668
mdgnc_edge_failures,10,0,75,2770,1054,-4.016149365565468,49.913607159244094
mdgnc_edge_failures,10,0,75,2860,1787,-7.4337089523101,54.97319180176215
mdgnc_edge_failures,10,0,75,2940,1831,-3.746827559673872,49.65379832745053
mdgnc_edge_failures,10,0,75,3020,1874,-3.780943684440195,47.02157544764262
mdgnc_edge_failures,10,0,75,3100,1917,-4.670679625643986,47.526888360605255
mdgnc_edge_failures,10,0,75,3190,1955,-3.828492520664014,52.52852083508111
mdgnc_edge_failures,10,0,75,3250,1988,-7.177619943953228,54.22861580182117
mdgnc_edge_failures,10,0,75,3320,2033,-3.751157193204728,63.38552146948803
mdgnc_edge_failures,10,0,75,3390,41,-3.8400791833530574,40.32081234368378
mdgnc_edge_failures,10,0,75,3460,332,-3.823924071829357,45.19821451493826
mdgnc_edge_failures,10,0,75,3530,1701,-3.986349619269927,48.29915763150527
mdgnc_edge_failures,10,0,75,3610,282,-7.260973762998074,56.9964358457907
mdgnc_edge_failures,10,0,75,3680,2212,-7.499224035810851,61.40067697875129
mdgnc_edge_failures,10,0,75,3770,2256,-3.916540398958464,45.58554152252106
mdgnc_edge_failures,10,0,75,3840,2295,-7.5353841706051,60.8804380462378
mdgnc_edge_failures,10,0,75,3940,2347,-7.253194709972759,66.08103761002204
mdgnc_edge_failures,10,0,75,4010,2379,-3.8240547693270415,47.648067129900994
mdgnc_edge_failures,10,0,75,4070,2409,-7.324248917392587,71.85800408396834
mdgnc_edge_failures,10,0,75,4130,2435,-7.077890694681825,46.986465679135385
mdgnc_edge_failures,10,0,75,4190,2460,-3.7954520438572152,57.8972163419713
mdgnc_edge_failures,10,0,75,4250,2493,-10.894511886097948,81.2136629930998
mdgnc_edge_failures,10,0,75,4360,2543,-3.699885212976045,51.520676197197496
mdgnc_edge_failures,10,0,75,4420,147,-3.8609254216168174,47.19270421331043
mdgnc_edge_failures,10,0,75,4500,2608,-3.989749063743112,43.80276970113755
mdgnc_edge_failures,10,0,75,4580,2639,-7.472344749026676,65.81971429749743
mdgnc_edge_failures,10,0,75,4650,1284,-3.741522291324303,40.02621568735988
mdgnc_edge_failures,10,0,75,4700,2704,-10.84814449250062,71.73052608185864
mdgnc_edge_failures,10,0,75,4780,16,-3.825003927821863,40.3027291343324
mdgnc_edge_failures,10,0,75,4840,1010,-3.753604344268203,40.87108701574181
mdgnc_edge_failures,10,0,75,4910,306,-3.581569010049023,35.95270573359154
mdgnc_edge_failures,10,0,75,4970,2821,-3.7066424549303183,48.56507292103685
