n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.5628224905414146,0.28633038726768095,0.6549522358144216,1.0,0.0,0.0,3.107102190398938,0.6935492710852856,30,-3.4273373120851334,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,67,3031.9112515449524
40,0.30488687997333935,0.4552658921053998,0.6549522358144216,0.5417105483472228,7.708552741736114,4.338546852573771,2.8505092659325046,0.802401249388398,40,-3.4273373120851334,30.0,,,51.608778526075184,101.06753847980872,97.10774543415755,5202,0.018667386665543552,0.016361334359934834,0.9836386656400652,0.037536648329898094,0.9624633516701019,0.9999999999999777,0.12052859016057979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205285901605575,1.0,0.0,0.7300344545493191,0.36921797850417615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992524330534952,0.0,1.0,15,67,3031.9112515449524
50,0.2904286953220936,0.464735312468551,0.6549522358144216,0.5160218367299285,12.99721466712187,7.315124729050935,3.1237547118963516,1.1102401346374933,50,-3.4273373120851334,40.0,,,55.60610505985096,69.87185066565871,163.4256914188154,9646,0.016942327536680013,0.9900990099009901,0.009900990099009889,0.3863557340414652,0.6136442659585348,0.9275136692369995,0.9999999999999758,0.8457760209492372,2.612120204795395e-15,0.0,0.0312668297276135,5.523299117482507e-18,0.0,0.0,2.8045565199138287,1.0,0.0,0.9910714437356147,1.0,4.499997358965864e-06,0.0,2.5369887803412546e-21,2.2269673223019246e-21,0.0,1.2819250838362584e-21,1.0618683487006596e-21,1.9910759437329737,1.0,0.0,15,67,3031.9112515449524
60,0.2824979565708792,0.4699295675453189,0.6549522358144216,0.5019308242268828,18.086977971905927,10.1797579885158,2.681585511881508,1.0990453695894287,60,-3.4273373120851334,50.0,,,55.87909230263904,83.21797337476164,242.69452966796234,14812,0.01638499390142873,0.9482744968491391,0.05172550315086082,0.014024143689393066,0.9859758563106069,1.0,1.0,0.05405762430602697,0.11535582536054552,7.74814434037994e-18,0.0,0.0,0.0,1.4243539155142328e-18,2.1694134496665725,1.0,0.0,0.9626475577819209,0.8366298205865059,0.0,0.0,0.0,0.0,1.5657136343988302e-20,4.143159687775163e-19,2.720889063482286e-19,1.7992773783684268,0.9917445143914942,0.008255485608505789,15,67,3031.9112515449524
70,0.18564725548878055,0.5333621507592337,0.6549522358144216,0.32985045659812684,22.245884376030975,12.520484048814097,1.8541195941100321,1.3596724509259488,70,-3.4273373120851334,60.0,,,56.732252589892596,96.34775142883882,335.0578685356304,20019,0.016736993283162516,0.9259840138070212,0.07401598619297882,0.010599969589277013,0.989400030410723,0.9579706134684585,0.9936668676768714,0.9824900512403004,0.8371776257569167,0.797937455772315,0.053218944712074036,0.0005256747640950839,2.1858496063294953e-18,0.03019354267930116,4.653180776070332,1.0,0.0,0.9446169508899218,0.8287263184359727,1.1372398046566013e-18,1.1787127165988074e-19,0.0,0.0,2.7867609428538347e-19,0.0,0.0,1.7733432693258946,1.0,0.0,15,67,3031.9112515449524
80,0.18564725548878055,0.5333621507592337,0.6549522358144216,0.32985045659812684,25.544388942012244,14.376956603701903,1.8541195941100321,1.3596724509259488,80,-3.4273373120851334,70.0,,,61.023298925720155,130.2510072607547,461.33127501560375,25372,0.01818269253569304,0.9900990099009901,0.009900990099009898,0.023252161688995843,0.9767478383110042,0.39508132969997567,0.61783094587951,0.9543031191007577,0.9539771370034841,0.985009354372729,0.6934707744160864,0.27395082850362173,0.002094903912327186,0.0834898140325811,4.9592082069210734,0.9421703655144882,0.0578296344855118,0.9980993260608443,0.9999999999999999,0.0,2.8964675189948373e-18,0.0,2.500543932627723e-20,1.2265041324185237e-19,6.378824643442066e-19,1.7298490537151287e-18,1.9980993260608442,1.0,8.824461848986721e-19,15,67,3031.9112515449524
90,0.18562065859523982,0.5333795704541239,0.6549522358144216,0.3298032003246344,28.84265722662605,16.233296174122003,1.85030457200891,1.3549437472095376,90,-3.4273373120851334,80.0,,,62.267976448871195,106.80626985896379,565.2994212624617,28721,0.019682442159481273,0.8391994076239404,0.16080059237605965,0.024757681340229425,0.9752423186597706,0.06693102271104485,0.9754601138524124,0.42307498461002796,0.0,0.0,0.050523677845409655,0.0,0.0,0.0,1.5159897990188949,1.0,0.0,0.9899290396355218,0.7158880584622143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705817098097736,0.09003980188255167,0.9099601981174483,15,67,3031.9112515449524
100,0.1849609961542493,0.5338116178447334,0.6549522358144216,0.328631139058291,32.134828923540674,18.08620444786945,1.64179540004005,1.2776310727806526,100,-3.4273373120851334,90.0,,,62.759214917663485,112.78481689374894,674.1664677732624,33922,0.01987401886012801,0.9271344690259061,0.07286553097409386,0.03708186683986623,0.9629181331601337,0.7395366484911502,0.9967505643740081,0.9989299518992351,0.7678550320616516,0.6980098795791255,0.8554271132123609,0.16227944081422446,0.0,4.451455133989148e-18,5.218788630431756,1.0,0.0,1.0,0.3511497333968091,2.137090879513666e-19,1.0646174457135504e-19,2.1633267825818508e-20,2.0729896421940727e-19,0.0,0.0,3.403150929939326e-19,1.351149733396809,1.0,0.0,15,67,3031.9112515449524
110,0.18120148678886122,0.5362739169091596,0.6549522358144216,0.3219513964599247,35.38774160113175,19.917016862585,1.7777197646955603,1.1682861656789891,110,-10.725975172293072,100.0,,,63.817010840866715,25.067274373956025,697.2831892259419,35630,0.01957011476918164,0.9329035560752703,0.06709644392472962,0.016027067773148312,0.9839729322268517,0.9843756981536467,0.9865826497259997,0.600547350213852,0.9997525002158772,0.6303741113891662,0.8690192978989986,0.2618930798984774,0.04749322511514792,0.11502703276322272,5.495064945374388,0.9661526468670325,0.033847353132967474,0.9999999999999992,0.8821527300112558,5.460909502374989e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.8821527300112606,0.9999999999999998,1.734723475976807e-16,15,67,3031.9112515449524
120,0.1799025665120949,0.5371246476485724,0.6549522358144216,0.31964352799589657,38.595716223410854,21.722537129089783,1.2886577945882827,1.2202905682430787,120,-10.725975172293072,110.0,,,67.14640085259452,68.75396401528269,763.1770746144466,39067,0.01953508266860641,0.9079022207366971,0.09209777926330297,0.036994213397095854,0.9630057866029041,0.9985843044712096,0.9999999999999989,0.8165499230464108,0.9377508155180592,0.7417451972757209,0.9999999999999997,0.012996446508756712,0.01210241817465776,0.0,5.519729104994813,0.9924051868858039,0.007594813114196086,0.8299339204157434,0.9999928522663665,0.0,5.293955920339377e-23,0.0,1.1716186196201084e-20,0.0,4.8241173324092574e-21,0.0,1.8299267726821098,1.0,0.0,15,67,3031.9112515449524
