n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.5632590143199012,0.28604448504297497,0.6549522358144216,1.0,0.0,0.0,4.085500083610081,0.8101876922333573,30,-3.4308194530374596,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,2832.4419531822205
40,0.43488744482555447,0.3701217314983038,0.6549522358144216,0.7720914069180995,8.860457034590498,4.990732295727279,2.944165330508234,1.0067594423318,40,-3.55076173179925,30.0,40.01991742199971,59.80493060799927,55.905242906999774,5152,0.010851172924495297,0.9900990099009901,0.009900990099009894,0.014788702148389805,0.9852112978516102,1.0,0.6128339330911572,0.0,0.0,0.0,0.02501072634959127,0.0,0.0,0.0,1.6378446594407485,0.6500623648699616,1.0,0.8714694285974426,0.0,0.0,0.0,0.0,0.0,0.0,2.521531793467404,8,60,2832.4419531822205
50,0.282476885429743,0.46994336813631726,0.6549522358144216,0.5015044202547126,15.22843617045456,8.577553947003766,2.035797974689963,0.734452955011674,50,-7.948689016881243,40.0,44.545929968000564,129.05158534499787,180.89189826698566,10968,0.016492696778536257,0.03078642129743989,0.9692135787025602,0.028060086518272825,0.9719399134817271,1.0,0.6135294092447825,0.3861795715880083,0.0,0.04204390716765166,0.2650493661334767,0.0,0.0,0.0,2.306802254133919,1.0,0.9260299367856494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9260299367856493,8,60,2832.4419531822205
60,0.2778704140460283,0.47296038686829633,0.6549522358144216,0.49332617318435434,20.202589137649895,11.379290444382622,1.8678119905374255,0.6035056383676803,60,-7.948689016881243,50.0,46.6111751540011,74.01778695100074,251.00218331202632,16226,0.015469134926169501,0.9900990099009901,0.009900990099009901,0.3548866754565205,0.6451133245434795,1.0,0.9618881931268765,0.7764618175157393,0.6437528528434816,0.3800745297624841,0.20318242377762824,3.0175414525597297e-19,0.0,1.7444659435135573e-19,3.9653598170262097,0.9999501241563973,0.999903572201725,0.0,2.809003648202446e-20,0.0,0.0,0.0,0.0,0.0,1.9998536963581222,8,60,2832.4419531822205
70,0.2693837798294399,0.4785187269229901,0.6549522358144216,0.4782591542803862,25.0605157749736,14.115561413759963,1.6695824228959295,0.7208755533241175,70,-7.948689016881243,60.0,46.876846926003054,77.47454992500207,326.0152338680382,19055,0.017109169974706805,0.988775687581193,0.011224312418806795,0.03369709456195543,0.9663029054380445,0.9998840282528472,0.9509177154771091,0.9999999999999998,0.9999999999999999,0.3651143036714296,0.6315943771113001,0.01930028926366083,0.0,0.0,4.966810713776347,0.6268610379155716,0.596693405547647,1.6835948636362805e-16,7.549230140648705e-17,0.0,0.0,3.3423208016925635e-17,0.0,3.6564184358059195e-18,1.2235544434632188,8,60,2832.4419531822205
80,0.2638308857715149,0.48215560730146867,0.6549522358144216,0.4684006452876278,29.79381477281367,16.781634741764737,1.7145491148254872,0.8387539402326297,80,-7.948689016881243,70.0,48.60187267599758,76.62755595199997,398.95619506705043,23649,0.016869897038650702,0.9900990099009901,0.009900990099009894,0.010194680167035158,0.9898053198329648,1.0,0.9918745122450525,0.9999999999999999,0.9828726978058833,0.9444978277332365,0.07811005772025524,0.0,0.0,0.0,4.997355095504427,0.9994635989577204,0.14257623333312022,0.0,0.0,0.0,0.0,0.0012758782378733677,0.0,0.0,1.1433157105287142,8,60,2832.4419531822205
90,0.263069856198413,0.48265404532189266,0.6549522358144216,0.46704952696771806,34.471065634090394,19.416138451614376,1.7674052157183384,0.8950696198332463,90,-7.948689016881243,80.0,52.16581290199974,101.94348361199809,498.2892506140088,26924,0.018507251917026027,0.9900990099009901,0.009900990099009901,0.010051761911580139,0.9899482380884198,0.7492767808467742,0.9930575903289318,1.0,0.9690433835120437,0.769275170548989,0.2512965556445323,2.3598195830210404e-16,2.5024626899034807e-17,7.591840335676738e-18,4.731949480881271,0.893866567678299,0.7346120535697092,1.925749247212664e-21,0.0,0.0,0.0,0.0006432927879500986,0.0,0.0,1.629121914035958,8,60,2832.4419531822205
100,0.20739453059230858,0.5191187243073067,0.6549522358144216,0.36820454767639016,38.64733600731093,21.768460385567984,1.424536518315428,0.914615944139441,100,-7.948689016881243,90.0,53.86554544699902,85.17220942099812,579.3332642769965,32098,0.018048889783693577,0.9900990099009901,0.0099009900990099,0.020292996474811434,0.9797070035251886,0.19473509716624615,0.9999999999999998,0.9999999999999997,0.997698835303129,0.9099871463712306,0.4749188766573778,0.26871560626135527,0.3009121714126688,5.4850581056213415e-18,5.146967733172007,0.7930639668144288,0.9992196651272632,0.9889950352993404,0.0,0.0,0.0,0.0,0.0,0.0,2.7812786672410326,8,60,2832.4419531822205
110,0.1556895378518562,0.5529830249054344,0.6549522358144216,0.2764084264853555,41.87040087811966,23.58388072778881,1.3260103755424937,0.9376506120165865,110,-3.808286696807421,100.0,58.4589769109989,64.99482550299945,640.7759664900077,36319,0.017642995855888313,0.9900990099009901,0.009900990099009901,0.027681418352131462,0.9723185816478686,0.6568171014540719,0.9961256817598302,0.973880658645106,0.7814118398042257,0.8681325933476806,0.19571888016523842,0.16584292902849326,0.3306572789072572,0.0007811461822318725,4.969368109294135,0.9994297269209756,0.6238545487217024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623284275642678,8,60,2832.4419531822205
120,0.15194765370706792,0.555433780292222,0.6549522358144216,0.26976515216633484,44.601268771378116,25.12206668558343,1.3020210828923153,1.0040833117667427,120,-3.808286696807421,110.0,57.58902797599876,114.87732025600053,751.5005050070067,41679,0.018030675040356214,0.9900990099009901,0.009900990099009879,0.3586215130997542,0.6413784869002458,0.14566396423420944,0.9542228405086594,0.9801277089147659,0.7869914351248071,0.38537616204351893,0.7848676111278543,9.002268281409474e-18,0.0,0.0,4.037249721953815,0.9029269108560825,0.964611735591564,0.13637378166565647,7.458759338405191e-06,8.533856943587076e-20,1.5881867761018131e-22,3.134021904840911e-20,0.0,1.879354351720479e-21,2.0039198868726413,8,60,2832.4419531822205
