problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,9,150,9,0,-3.413199287404773,19.520166192856458
mdgnc,10,9,150,189,1,-3.693957493017948,22.33866393180692
mdgnc,10,9,150,559,3,-3.756023967414048,24.34582752336476
mdgnc,10,9,150,749,4,-4.038145112777904,31.29309538488856
mdgnc,10,9,150,1119,6,-4.642799585782906,42.90466992612035
mdgnc,10,9,150,1299,9,-3.734930452612928,33.11365087676332
mdgnc,10,9,150,1319,8,-3.720113230844736,41.635556144952986
mdgnc,10,9,150,1329,11,-3.730568048012774,32.45941877400236
mdgnc,10,9,150,1349,10,-3.709369621452575,36.12529752148105
mdgnc,10,9,150,1359,13,-3.699025384941459,41.44305918233768
mdgnc,10,9,150,1499,32,-3.875466670017577,47.757198979848
mdgnc,10,9,150,1509,17,-3.787368086754116,34.612209631334025
mdgnc,10,9,150,1529,37,-3.978288395691428,35.378004095677824
mdgnc,10,9,150,1669,39,-3.6081299765737502,29.8186121589616
mdgnc,10,9,150,1859,40,-4.268453357933721,37.27255667678209
mdgnc,10,9,150,2229,42,-3.5571664945179235,38.7328416123224
mdgnc,10,9,150,2409,45,-3.7371521089157382,43.7141646226772
mdgnc,10,9,150,2429,65,-4.061435762440332,38.13663923789606
mdgnc,10,9,150,2439,50,-3.7482584081424593,53.73363481816648
mdgnc,10,9,150,2599,75,-3.739994668062237,55.21512197676096
mdgnc,10,9,150,2609,85,-3.754764078756358,45.61090947507915
mdgnc,10,9,150,2629,105,-3.801681298467081,49.11552527984631
mdgnc,10,9,150,2639,115,-3.888087781613095,56.356313591387575
mdgnc,10,9,150,2659,135,-3.811657036507957,48.704973697161
mdgnc,10,9,150,2679,155,-3.7344982245533145,60.845571139515926
mdgnc,10,9,150,2689,165,-3.784073279049581,53.339690078961205
mdgnc,10,9,150,2709,185,-3.699589404000256,43.79867540165661
mdgnc,10,9,150,2719,195,-3.705228196340909,51.20632430356416
mdgnc,10,9,150,2739,215,-3.7262847029918857,58.17059068460977
mdgnc,10,9,150,2749,225,-3.768828158193221,49.46002729086338
mdgnc,10,9,150,2769,245,-3.707142740404068,53.89588681321856
mdgnc,10,9,150,2779,255,-3.969147517896396,34.421263161745934
mdgnc,10,9,150,2799,254,-3.937139742155249,35.49025387202411
mdgnc,10,9,150,2809,257,-3.827956528355346,34.64592565420433
mdgnc,10,9,150,2829,256,-3.8253733422234655,28.95184661633766
mdgnc,10,9,150,2969,267,-7.030370630154222,36.46578280092424
