n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6580712597048385,0.20729181829851773,0.606242745548614,1.0,0.0,0.0,6.190665286310175,0.6149571124385479,30,-4.03737459898693,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,64,3959.352240562439
40,0.64649566521588,0.21430943848286135,0.606242745548614,0.9824098160826071,9.912049080413036,6.522834624603593,3.3877025367532023,0.5917629018040574,40,-4.03737459898693,30.0,41.343617454000196,45.99174381700141,43.55341184199642,3953,0.011017812254489355,0.010457434123819167,0.9895425658761808,0.0118188908962997,0.9881811091037003,1.0,0.9855948221865071,0.9749215976899652,0.3920269512634535,1.3326448271131178e-19,0.0,1.15447365652082e-18,7.104941351366361e-20,0.0,3.3525433711399257,0.13131995177025158,0.3700249200549154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501344871825167,12,64,3959.352240562439
50,0.42737968814586125,0.34714691001535664,0.606242745548614,0.6494428708792902,18.071312515222523,11.8922113914123,3.689039595739465,0.8935029781971183,50,-7.398948219643024,40.0,49.09622379299981,72.5930772190004,113.02187145295466,8973,0.01259577303610327,0.9900990099009901,0.009900990099009903,0.05637277800683029,0.9436272219931697,0.9988452152803277,0.9953642559183592,0.9997819656729003,0.4209859737847093,0.48980384367091595,0.13655715088980172,0.0,0.0,0.0,4.041338405217014,0.9295157386856601,0.5369118768208472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4664276155065072,12,64,3959.352240562439
60,0.42737968814586125,0.34714691001535664,0.606242745548614,0.6494428708792902,24.565741224015426,16.16600827287091,3.689039595739465,0.8935029781971183,60,-7.398948219643024,50.0,50.078707718999794,67.26594052300061,177.00787107194628,14197,0.012467977112907395,0.9900990099009901,0.009900990099009811,0.02762073908776452,0.9723792609122355,0.0,1.0,6.078362915916812e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.6869007369596766,0.14290586685167436,0.9741135920726293,0.6635706993523981,0.4319705915563041,0.1900293872421481,0.04119919185529998,0.0,0.4508418816848945,3.5815319475750247,12,64,3959.352240562439
70,0.4257181181329136,0.34815422478192726,0.606242745548614,0.6469179619299267,31.04754538806151,20.431497304264788,2.8517644818345085,0.9391387825769129,70,-7.398948219643024,60.0,50.65633517099923,66.43061525200028,240.65338276190232,19237,0.012509922688667793,0.08203269909567677,0.9179673009043232,0.011771663818346715,0.9882283361816533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597492243467394,0.8668300023013842,0.6382954160094784,5.842888475101029e-18,0.0,0.0,0.0,0.0,0.0,2.3648746426576017,12,64,3959.352240562439
80,0.4257181181329136,0.34815422478192726,0.606242745548614,0.6469179619299267,37.516725007360776,24.688678485593925,2.8369261526422687,0.9527664326525723,80,-7.398948219643024,70.0,51.30672920500001,68.97061161300007,306.4904002629082,24393,0.012564686601193302,0.0317655988752678,0.9682344011247322,0.03341514992864632,0.9665848500713536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892591510260662,0.981964140398996,0.20271108061879267,0.09002388097932218,0.36398069426847385,0.6673451011964371,0.6138464201095968,0.3922751182947628,0.9603420207904025,5.2617476076828495,12,64,3959.352240562439
90,0.4256064572834405,0.34822191836188215,0.606242745548614,0.6467482829660965,43.98505623184089,28.945301362675696,2.8783599719638873,1.015799245797776,90,-7.398948219643024,80.0,55.17219231600029,80.02250544600247,383.2618349419099,29608,0.01294453644089131,0.010575136556909191,0.9894248634430908,0.03161534173285555,0.9683846582671445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990154773973269,0.8532315465400525,0.3009822845786496,0.9448123094517761,0.0,0.014135018385024631,3.2297918784976775e-17,0.0957363534538952,0.5385264816994221,3.746439471506147,12,64,3959.352240562439
100,0.41115713642152174,0.3569817143125246,0.606242745548614,0.6247912066634487,50.34275367998862,33.129119331200506,2.5102762405562418,1.022237058450403,100,-10.892731145779308,90.0,56.2534292119999,88.17855333800253,468.1621692068875,34849,0.013434020178681956,0.9900990099009901,0.00990099009900985,0.08944995143163634,0.9105500485683636,1.0,0.0,1.5172769937246342e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000016,1.0,0.720564547403368,0.7637603515164673,0.19986577342442846,0.0,7.626600968592009e-17,0.0,0.0,0.0,2.684190672344264,12,64,3959.352240562439
110,0.40960582180401955,0.35792218754544886,0.606242745548614,0.6224338409608376,56.57887891811005,37.23293412232822,2.5092404870988787,1.0647573799518948,110,-10.892731145779308,100.0,56.72693504199924,42.036920790000295,508.5340020989024,37283,0.013639835906415857,0.009900990099009894,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,64,3959.352240562439
120,0.3600906350644939,0.3879404103007712,0.606242745548614,0.5471909458954394,62.42700285239143,41.08141640667078,2.375762164910311,1.0109725735286514,120,-7.839982277183935,110.0,60.931402408001304,109.91247599100097,613.7479374799041,42557,0.01442178578095035,0.00990102475783043,0.9900989752421696,0.018137342229248683,0.9818626577707513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,64,3959.352240562439
