n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6593111222371261,0.2065401606328409,0.606242745548614,1.0,0.0,0.0,9.318404430278989,0.871099883409265,30,-3.9438756021879757,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,69,2797.107837200165
40,0.6556521407214067,0.2087583916328422,0.606242745548614,0.9944502960858539,9.97225148042927,6.574816314792664,7.488384305573558,0.8704291177813142,40,-3.9438756021879757,30.0,31.636493197991513,32.85253331399872,31.198004096964723,3850,0.008103377687523304,0.0057745109980061595,0.5747275746393395,0.4194979143626543,0.012900250750881885,0.37330712398364657,0.6137926252654715,0.9920376195623116,0.9146287279980174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906666347560329,0.7479716351761829,0.9337972060350027,0.7555917477222236,0.001829039021013926,0.0,0.0,0.0,0.0,0.0,2.439189627954423,17,69,2797.107837200165
50,0.5060578994226282,0.2994488151960755,0.606242745548614,0.7675555323646138,18.782280622681608,12.38336651551284,2.7881715658765205,0.9531977195147128,50,-3.9438756021879757,40.0,34.32740084300167,56.60032437799964,84.20432099585014,9019,0.009336325645398618,0.01014476161372646,0.8314847832218594,0.1583704551644142,0.013013146287052755,0.10360490532886543,0.8833819483840818,0.12076675471164136,0.9999999999999999,0.9367643671742525,1.0,0.3419972426207417,0.7952846316013245,0.028617850434414133,0.8623028631760163,0.13056418515605459,5.216297894874445,0.9886177993310465,0.8596129519340765,0.9387569482864183,0.0,0.0,0.0,0.0,0.0,0.0,2.7869876995515415,17,69,2797.107837200165
60,0.40181916125822165,0.36264279401338845,0.606242745548614,0.6094530301487989,25.667323435248672,16.92275181891709,2.377285192694999,0.9157854835431127,60,-3.9438756021879757,50.0,38.415345417990466,59.95856609501061,141.88193402606703,14301,0.00992111978365618,0.01018856705277434,0.8303503206622087,0.15946111228501683,0.006059821803938147,0.39158693923912785,0.602353238956934,1.0,0.5621535795365223,0.1818325089998041,0.3341634594524753,0.007776939936811315,0.0404147570591078,0.3246956103735672,0.5397237944862658,0.0,2.990760649844554,0.9179783754856571,0.6061227855380428,0.858731731930647,0.2726234743138578,0.1534279740936023,0.0,0.13627183109018906,0.14365653749030713,0.0,3.088812709942303,17,69,2797.107837200165
70,0.30931731045672695,0.41872137001161486,0.606242745548614,0.4691522712481691,31.060349942233515,20.47843417749183,2.2479245672181207,1.1323115667547394,70,-10.740867245862436,60.0,40.35272558599536,49.29309816099703,188.9919308530807,19441,0.009721307075411795,0.010111664427963274,0.8321733466347181,0.15771498893731853,0.012801108080931082,0.37225765810636824,0.6149412338127006,0.7631082669943486,0.0863547983712063,0.9959571598106661,0.7837230456354775,0.9645488664188666,0.9539064642784423,0.9432217621668628,0.9388742788133168,0.03914847350562037,6.468843115994807,0.99124853157028,0.9894863793722491,0.847668368928658,0.0,0.0,0.0,0.0,0.0,0.0,2.8284032798711873,17,69,2797.107837200165
80,0.29988394461611056,0.42444027961859465,0.606242745548614,0.4548443587582239,35.68033309226548,23.52444045285602,2.055967801824169,1.1230752470880394,80,-7.693312141834635,70.0,43.88108383999497,41.0470362269989,228.31082185104606,23630,0.009661905283582144,0.010208199885769232,0.8290008509017522,0.16079094921247844,0.01296293375822097,0.3766911345029674,0.6103459317388117,0.9468799398780814,0.10151033952787149,0.18931563084519962,0.8883555711028134,0.4321240657214305,0.5242824237746008,0.2121544282688621,0.6136089608745547,6.537429282720536e-17,3.908231359993414,0.9975994947542863,0.543464266108411,0.5975339719263415,0.0,0.0,0.0,0.0,0.0,0.0,2.138597732789039,17,69,2797.107837200165
90,0.2875581831477534,0.4319126830921488,0.606242745548614,0.43614944970446134,40.13530213457891,26.46165109167534,2.1111791841094125,1.1856481913528327,90,-3.6468220613984155,80.0,45.677674898994155,66.50459499999124,292.3187778771098,28861,0.010128504829254351,0.010173259099003766,0.8202886061825748,0.16953813471842138,0.013051973213235772,0.368211787157714,0.6187362396290501,0.9369109723426328,0.3111571031704915,0.34091413955417754,0.323509751599567,0.6408412006280795,0.798869039291182,0.056121881722239524,0.0,0.0,3.40832408830837,1.0,0.7809646354856464,0.7183055931007118,0.0,0.0,0.0,0.0,0.0,0.0,2.499270228586358,17,69,2797.107837200165
100,0.2875581831477534,0.4319126830921488,0.606242745548614,0.43614944970446134,44.496796631623525,29.33723292315287,2.1111791841094125,1.1856481913528327,100,-3.6468220613984155,90.0,48.010242333009955,57.323368708006456,347.40958940816927,34054,0.010201726358376968,0.005799779129658331,0.5719176095895817,0.42228261128075995,0.013158624164395859,0.09894207693325194,0.8878992989023521,0.44973321346694994,0.8283292095757352,0.9999999999999994,0.5481537819522794,0.0,0.038539473163581375,0.0937934290677454,1.8544551412436193e-16,0.0,2.9585491072262906,0.5659919793937838,0.45122581792485983,0.009454197575844717,0.0,0.0,0.0,0.0,0.0,0.0,1.0266719948944882,17,69,2797.107837200165
110,0.27815719738178984,0.43761196251377,0.606242745548614,0.4218906491945218,48.78699712611844,32.16580982580059,2.051783073043732,1.1144952536023154,110,-10.665937832396807,100.0,51.82639801899495,48.21168546799163,393.49057953422016,39190,0.010040586362189848,0.012774181207802819,0.37285271038975454,0.6143731084024427,0.011980553460474764,0.6202869904133413,0.3677324561261839,0.625059685299412,0.8748659541447732,0.3081303083901778,0.8447652406928006,0.3363607680824427,0.60262774850605,0.04928297165299992,0.9500813849060739,0.0,4.591174061674731,1.0,0.7852164407562136,0.870338462621104,0.0008799021023091858,0.0,0.0,0.0,0.0,0.0,2.6564348054796265,17,69,2797.107837200165
120,0.27683456424095776,0.4384137992604216,0.606242745548614,0.4198845657291857,52.99587320073698,34.940768633914324,1.9997051874246676,1.0660892367030355,120,-10.665937832396807,110.0,55.45040297799278,101.93428979700548,492.46953428912093,44767,0.011000726747137868,0.012250994281027718,0.8934897303082889,0.09425927541068346,0.011923023540897193,0.8834365806013064,0.10464039585779644,0.8937727801623623,0.5020063002800057,0.5697050253828437,0.5025985009761008,0.731498979655345,0.6530358929317517,1.8615151582078248e-17,0.0,0.0,3.8526174793884094,0.9376224360707694,0.9750566827239571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9126791187947265,17,69,2797.107837200165
