n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.5607345803696101,0.287697868702884,0.6549522358144216,1.0,0.0,0.0,4.889731715065609,0.6827115815978918,30,-3.5046103405094478,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,19,71,3829.206241130829
40,0.3468580370456264,0.42777678894118715,0.6549522358144216,0.6185779318568042,8.092889659284022,4.537963087076182,4.846211953513992,0.55876509849123,40,-3.5046103405094478,30.0,,,49.23896349687129,126.04174766456708,122.10569246159866,5431,0.02248309564750482,0.9134056036355149,0.9992256614307181,0.0,1.0172763746432347e-05,0.0,0.0,0.003648249261465471,0.0,0.0,1.9162896870914452,0.9592597129243127,0.0407402870756873,1.0,0.8194300577558261,0.07187300951094522,2.407412430484045e-35,0.0,6.867824516479263e-22,0.0,0.0,3.9901494166291528e-22,1.8913030672667712,0.9690412374988304,0.030958762501169596,19,71,3829.206241130829
50,0.33859698826380846,0.4331873813110108,0.6549522358144216,0.6038453844608996,14.205006240872542,7.965238213623357,2.85531411169101,0.5470665137083702,50,-3.92160922124679,40.0,,,50.196653774008155,51.389397211838514,170.6290439721197,8741,0.01952054043840747,1.0,0.08751683942927765,0.0,0.0,0.0,0.0,8.267260892207128e-21,0.0,0.0,1.0875168394292776,1.0,0.0,0.9897428270098535,0.06839465014392149,0.0,0.0,0.0,0.0,0.0,0.0023045147405345336,0.006577080339867391,1.067019072234177,1.0,0.0,19,71,3829.206241130829
60,0.21775989082905967,0.5123299084452246,0.6549522358144216,0.38834753277659906,19.165970827060036,10.747022609087697,2.7581576276023685,0.7773873252624922,60,-11.374322952420938,50.0,,,50.64170194603503,85.08901099069044,251.76820778427646,13794,0.018252008683795597,0.6557059672167379,1.0,0.0,1.1324571555585604e-21,2.61032463652176e-21,0.0,0.0,8.362869737354163e-21,2.4452405351628333e-21,1.655705967216738,1.0,3.0613214730134216e-20,0.9647166934222348,0.5656768391392254,7.983986098526056e-06,0.0,0.0,0.0,0.0,4.280166170302106e-05,0.0,1.5304443182092617,0.9837326526716333,0.016267347328366686,19,71,3829.206241130829
70,0.21351919153910248,0.5151073639265987,0.6549522358144216,0.3807847759243965,23.011632370565014,12.903418020928507,2.191471253399987,0.8002807668314748,70,-11.374322952420938,60.0,,,54.19094402017072,122.46053512301296,370.736188642215,18184,0.020388043810064618,0.999102324750272,0.9079401045246809,0.0,0.007562910660086859,0.0,0.0,0.0,0.0,0.0,1.91460533993504,1.0,0.0,1.0,0.8627647848635033,0.0,0.0,1.3090749858374663e-19,1.735042456807612e-17,0.0,7.793125775204839e-19,0.0,1.8627647848635034,0.876660135942317,0.12333986405768302,19,71,3829.206241130829
80,0.21153189013159165,0.5164089514266851,0.6549522358144216,0.37724067239113324,26.80175961214266,15.028673429281978,1.7828780397071804,0.8798296351594734,80,-11.374322952420938,70.0,,,53.929077569860965,71.63684444408864,439.0491784727201,22333,0.01965921186014956,0.9968774296892597,0.9890921512959671,0.026757714348641267,0.003687174499495821,1.0842021724855044e-19,0.0,5.21772295508649e-19,0.0,2.185345003916095e-19,2.016414469833364,1.0,0.0,0.8843001051836612,0.9875315053139967,0.0,0.0,3.049318610115481e-20,0.0,0.0,2.0328790734103208e-20,4.523033534642942e-06,1.8718361335311926,0.999993118767698,6.881232301933405e-06,19,71,3829.206241130829
90,0.20595306460749965,0.5200628156769077,0.6549522358144216,0.36729153474313103,30.524420647813983,17.116098202977433,1.4928482485831822,0.8679033791966942,90,-11.374322952420938,80.0,,,57.40781543916091,134.08551869587973,569.1265707090497,27673,0.020566131995412486,0.9915587186544809,1.0,0.0,0.006000675994581132,0.0,0.0,0.0,0.0,0.0,1.997559394649062,1.0,0.0,0.9997426504948907,0.09849319175800553,9.910285482875314e-20,0.0,1.9651164376299768e-19,4.573977915173222e-20,1.6263032587282567e-19,3.8624702394796095e-19,6.945670167485263e-20,1.0982358422528962,1.0,0.0,19,71,3829.206241130829
100,0.1849776588223936,0.5338007045929777,0.6549522358144216,0.32988452165811666,34.01030092982022,19.0707518201269,1.48310402064628,0.9742156066699534,100,-11.374322952420938,90.0,,,58.32593713933602,105.13997109932825,670.2443573339842,32797,0.020436148346921493,0.755830517323904,0.41402737081847,0.0,0.0,0.0,0.0034245273068051673,0.0,0.0005324546728348051,0.0,1.173814870122014,0.9944878517303203,0.005512148269679759,1.0,0.841664653289241,2.0036809562007473e-20,6.7464572934897406e-06,0.0,5.552281965110417e-20,0.0,1.4495810168781232e-20,4.156603046554264e-23,1.8416713997465346,1.0,1.232595164407831e-32,19,71,3829.206241130829
110,0.18363075772524426,0.5346828604779765,0.6549522358144216,0.32748249199149343,37.29713599806827,20.91379390286509,1.3047012908665723,0.898072306244355,110,-11.374322952420938,100.0,,,69.27764956699684,79.01868745405227,746.8079589633271,35419,0.02108495324439784,0.8326279854227637,0.9547326485247124,0.0,0.0,0.0,0.0,0.0018222919571237587,0.0004106753839037793,0.0011475274761841689,1.7907411287646877,0.9984555384485421,0.001544461551457947,0.9540147791980111,0.883768108116955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8377828873149662,0.843629496174379,0.15637050382562104,19,71,3829.206241130829
120,0.18115069690633684,0.5363071818562757,0.6549522358144216,0.3230596136712859,40.54984652638217,22.737701176022995,1.3023950759486613,0.9208588674752608,120,-11.374322952420938,110.0,,,65.30237669171765,88.17914260923862,831.7478328775615,39392,0.021114638324470997,0.9951051391467752,0.9993679177245767,0.013174177586039722,0.0,0.0,0.0,9.268472112638586e-05,0.00023235206958297048,0.002034140741850995,2.010006411989952,0.9995465363180922,0.00045346368190776775,0.997032161198631,0.03444857977239305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031480740971024,0.8963025214976211,0.1036974785023789,19,71,3829.206241130829
