n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.4998181270855287,0.3275952359791779,0.6549522358144216,1.0,0.0,0.0,3.2995702986030575,0.7067994283854259,30,-3.491220255252267,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,3445.1992065906525
40,0.4816459642906341,0.33949713463127773,0.6549522358144216,0.9636424495028669,9.818212247514335,4.9073204568808135,3.2177901728189284,1.0287586462181557,40,-3.491220255252267,30.0,,,55.369941166602075,105.1792534738779,101.16345421411097,5240,0.019306002712616597,0.9900990099009901,0.009900990099009844,0.010503264902258447,0.9894967350977415,1.0,0.8801233661206477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8801233661206478,1.0,0.0,0.9824171895892643,0.051451827838549215,0.0,0.0,0.0,0.0,0.0019411672129663494,0.0,0.00357725697642409,1.039387441617204,0.9996491113591663,0.00035088864083369545,3,55,3445.1992065906525
50,0.4779994136375473,0.3418854511345275,0.6549522358144216,0.9563466943962042,19.41815796700969,9.70554734652172,2.5623376379345766,1.0532674283598855,50,-3.491220255252267,40.0,,,57.158571084961295,48.927355498075485,147.6603938518092,7700,0.019176674526208987,0.9900990099009903,0.009900990099009757,0.010543882661971312,0.9894561173380287,0.5353786590079814,0.8538711753691847,1.0,0.5624409749767598,0.7892819547713348,0.9474144466549438,0.005338379729750616,1.2725808748828788e-16,9.079419291365764e-17,4.693725590509955,1.0,1.5102252033893472e-17,0.9994323675368492,0.059992726131285465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0594250936681346,0.9924918250497069,0.007508174950293147,3,55,3445.1992065906525
60,0.28332149741364737,0.4693901876290634,0.6549522358144216,0.566849183853561,27.03413735825852,13.512151901777695,2.475481850238014,1.0775552616563984,60,-3.491220255252267,50.0,,,58.63246323587373,72.90045201126486,216.69758908031508,11924,0.01817322954380368,0.9900990099009901,0.00990099009900989,0.03610491054555342,0.9638950894544466,0.04978982874839932,0.9874742817944568,0.9973649684882229,0.8482138031306867,0.017614827157285923,0.9778260879778673,0.0,0.0,0.021523447982622665,3.899807245279542,1.0,1.9700420002769752e-17,1.0,0.6579196274007988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579196274007988,1.0,0.0,3,55,3445.1992065906525
70,0.27728304053610725,0.4733450884618773,0.6549522358144216,0.5547678755729856,32.64222265539125,16.315174591526468,2.275531965506579,1.1095619839704067,70,-3.491220255252267,60.0,,,60.69026389112696,80.67451984900981,293.6377212484367,16675,0.017609458545633387,0.9900990099009908,0.009900990099009188,0.016191354389600683,0.9838086456103993,1.0,1.0,0.4843594495037964,0.12828290611268872,8.321340825408411e-15,0.9107949469944937,4.716116655804098e-15,7.159244061215234e-17,0.0,3.5234373026109918,1.0,0.0,0.9999999999999999,0.43715842172413205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437158421724132,0.9745616350951003,0.025438364904899743,3,55,3445.1992065906525
80,0.2733075234267213,0.4759488622811881,0.6549522358144216,0.5468139481462885,38.150131773987624,19.068127411340612,1.7988035856090523,0.9778656533835537,80,-3.491220255252267,70.0,,,62.7866071597673,78.2438137140125,369.09320822916925,19882,0.018564189127309588,0.9900990099009901,0.009900990099009901,0.016455306056409096,0.9835446939435909,0.9690911347899016,0.9739158497038544,0.7650170383086516,0.008013709938050093,0.008880994957313142,0.2453605992328102,0.0,0.0018351005732039653,1.3363454468725011e-18,2.9721144275037847,1.0,2.9998807390602224e-18,0.9999999999999999,0.9999999999999999,9.34709327624593e-17,1.311207002349657e-18,0.0,1.2036338180483608e-18,0.0,2.668153783851046e-20,0.0,1.9999999999999998,0.0,1.0,3,55,3445.1992065906525
90,0.2718740176833917,0.47688774007283463,0.6549522358144216,0.5439458934166842,43.603930981802485,21.794035116891177,1.6541921320750395,0.9647079558239996,90,-3.491220255252267,80.0,,,63.728275320958346,94.39939361903816,460.2629156396724,23856,0.019293381775640193,0.9900990099009901,0.009900990099009905,0.024003204407494493,0.9759967955925055,0.4022702976096298,0.9999999999999999,0.9999999999999998,0.9962304395745273,0.9903756697354945,0.41195211696669926,0.6430317022586723,0.10704565849741743,0.3858158140955434,5.936721698737983,1.0,1.2391711738683392e-19,1.0,0.15777165103642116,6.686214650585813e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.157771651036421,0.5156513229177828,0.4843486770822171,3,55,3445.1992065906525
100,0.2577656355281038,0.48612805650916474,0.6549522358144216,0.5157188616410365,48.902254757091086,24.442233382948654,1.6922863878766916,1.0270729338764493,100,-3.491220255252267,90.0,,,66.18791558407247,120.85751947807148,577.0523259905167,29075,0.019847027549114934,0.9900990099009901,0.0099009900990099,0.34601514622999147,0.6539848537700085,0.8894394015230107,0.9968355571646207,0.9964441195445032,0.6501706916077632,0.6114497855708856,0.8593726966379306,0.004209800753546461,0.001678999185755749,0.0,5.009601051988016,1.0,0.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,0.9148599087694341,0.08514009123056591,3,55,3445.1992065906525
110,0.1952424929749042,0.5270777285145266,0.6549522358144216,0.39062707491898224,53.43398443989118,26.707274025463693,1.9246180702427855,1.143295803181148,110,-3.491220255252267,100.0,,,63.89559778384864,93.9877725909464,667.8017758880742,32957,0.0202628205203166,0.02357150528203734,0.9764284947179627,0.20492032194433293,0.7950796780556669,0.8402336583304367,0.9982643537118335,0.0,0.0,0.046782827338656345,0.10117543267398256,0.09732651946518563,0.01672926513139103,6.676610872280726e-18,2.100512056651486,1.0,0.0,0.7119778923689523,0.6135472444396827,0.0,4.930380657631324e-32,0.0,5.2431772675140455e-20,8.5872738908136e-20,0.0,0.0,1.325525136808635,1.0,6.8480339857471e-20,3,55,3445.1992065906525
120,0.19173458648940664,0.5293752397102311,0.6549522358144216,0.38360870904667504,57.305163359719465,28.642159422785248,1.896644794128863,1.0983193306363166,120,-3.491220255252267,110.0,,,71.81240097200498,30.79066041391343,696.8776755514555,34103,0.020434497714320016,0.01648346351273795,0.983516536487262,0.010521545137741109,0.9894784548622589,0.7833428012597091,0.8764039686348519,0.0,0.0,0.0039013604688491396,0.1686421523561308,0.00395362304237968,0.0,0.0,1.8362439057619209,1.0,0.0,0.9999999999999819,1.0,0.0,6.697048287587125e-16,5.1392940575527835e-17,1.2835592873712142e-16,6.271262210885723e-16,3.55575792372889e-15,0.0,1.999999999999987,0.21017679357514396,0.789823206424856,3,55,3445.1992065906525
