x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,run,seed
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09031118666142814,4.740673999192868e-17,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-6.772372041262524,25.057092773053366,19,71
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.08229778422631207,0.0,0.5,0.0,3.200564813177209e-16,0.5,8.518461390980376e-18,3.3744693573466112e-18,0.5,-6.771988149364768,25.047410477019923,19,71
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.078660748564615,7.9676320940033e-18,0.5,7.420497039353511e-18,0.0,0.5,3.574403915311926e-18,0.0,0.5,-6.771819990937265,25.043312593553217,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5612511283791264e-17,0.5,0.5,1.5612511283791264e-17,0.5,0.5,0.0,0.5,0.5,-3.4828367771466513,15.5,19,71
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.336808689942018e-17,0.5,0.5,0.0,0.5,0.5,6.071532165918825e-18,0.5,0.5,-3.4828499731180824,16.5,19,71
2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,13.0,0.0,0.14281434937691842,0.0021303422995856947,0.3588729718046733,0.0011354819468675707,0.01360101873236336,0.22108671548962763,0.1303559467169415,0.017740008990706064,0.008705355108707121,-10.832456374716653,43.90007916837857,19,71
1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.15824534604144241,0.028232250668802285,0.5,0.023623723283627017,0.009393047207632437,0.5,0.0879474252330682,0.0136448162401798,0.015018341733712259,-7.178254856944579,29.078634668840532,19,71
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,22.0,0.16964450610501572,0.03176485739222541,0.34738737641474887,0.016482569767423547,0.009455906467434624,0.5,0.124832301121109,0.011708165343775806,0.03361735044934416,-7.648736273633827,38.22984153625812,19,71
1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.1500916498635618,0.02835439371135245,0.31476622342599825,0.014724062502625106,0.010157744879287006,0.5,0.006284494124041989,0.009697239041457289,0.016571944266577918,-7.629575551057479,34.201477661763526,19,71
2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,30.0,10.0,24.0,0.42334167699728475,6.938893903907228e-18,0.43721870324633627,0.0,0.0,0.5850777120960756,0.8296617050016138,0.0,0.017036359867714998,-11.082871927551391,58.68330325145139,19,71
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.22965886935303387,0.5,0.5,0.0,0.5,0.5,0.008321294065956327,0.0,0.5,-3.5683009011124973,17.919130138303334,19,71
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03508165046929601,0.5,0.5,1.033964742241976e-17,0.5,0.5,0.0,0.0,0.5,-3.748327804576965,18.50861505539755,19,71
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.031186867786239726,0.5,0.5,0.0,0.5,0.5,0.0,2.035731261319817e-17,0.5,-3.748120926296169,18.506808345056214,19,71
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.049327847572327735,0.5,0.5,3.026887644595301e-17,0.5,0.5,0.0,0.0,0.5,-3.7491819800832604,18.51703265582283,19,71
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.05211377960802774,0.5,0.5,0.0,0.5,0.5,5.204170427930421e-18,2.3418766925686896e-17,0.5,-3.749365530320651,18.51901092217524,19,71
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.23309600924160756,0.5,0.5,1.7028674375343513e-20,0.5,0.5,0.006787824064443917,9.88978176501235e-19,0.5,-3.5686198371580713,17.921063191057208,19,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042655425371086214,0.5,0.5,1.0733601507606494e-17,0.5,0.5,9.161508357502512e-18,0.5,0.5,-3.277213947031688,11.512736397195118,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011411048795215567,0.5,0.5,2.7144147691816638e-05,0.5,0.5,0.00015777338605942135,0.5,0.5,-3.367592108733957,12.501118620044931,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07193637184033191,0.5,0.5,6.4767683166331445e-18,0.5,0.5,0.04508512538603413,0.5,0.5,-3.3693726944942712,12.806734643471058,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07233238969317764,0.5,0.5,3.335004697977304e-06,0.5,0.5,0.009811979307611983,0.5,0.5,-3.369187411708224,12.595515708064939,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058233296276776376,0.5,0.5,4.870626912489624e-06,0.5,0.5,0.001146165412590456,0.5,0.5,-3.36873838649502,12.53064403380383,19,71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05961533386169966,0.5,0.5,1.7515980260373498e-05,0.5,0.5,0.008424549559515226,0.5,0.5,-3.3687806650298695,12.575530309458747,19,71
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.48462350895386036,0.042499499808960485,0.5,0.0,0.0,0.5,0.05098641152245833,2.6020852139652106e-18,0.5,-6.896606906153238,26.9625815395381,19,71
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.39059074306999325,0.02721810465848299,0.5,2.8410845688177013e-18,2.175767377102007e-17,0.5,0.00998156766567992,1.8440645400163e-17,0.5,-6.94502412662377,27.133003082546267,19,71
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.46269878353876803,0.5,0.5,0.0,3.122502256758253e-17,0.5,0.029776483178146476,2.168404344971009e-17,0.5,-4.125531738439607,22.67729004908667,19,71
