x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,run,seed
2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1668535303324461,0.5,0.5,0.878422929905355,0.1817280873656273,0.6585796810686588,0.07497285772114992,0.5,0.5,-3.612661220616222,37.45710204045555,12,2012
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.8001870764419436,0.5,0.5,0.25614877603948116,0.5117463618516922,0.49164831452071667,0.9101262968033552,0.2675058273598552,0.5,-4.369034348700765,45.605148960583534,12,2012
1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5630594938993454,0.31240659952163696,0.7113087000325322,0.5438477592542768,0.9515414498746395,0.5,0.4387387167662382,0.5,0.5,-3.883421547790933,46.04892516222874,12,2012
2.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4620864437893033,0.9986404171213508,0.5,0.16521067544817924,0.3676192946732044,0.7772395424544811,0.5453842030838132,0.5,0.5,-3.9198621483256866,53.10836824365312,12,2012
1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.3429950559511781,0.5,0.5,0.10969091486185789,0.4437597906216979,0.5,0.3539071334525943,0.1186377052217722,0.5,-4.075791097850186,31.979492523796196,12,2012
2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,0.6938686929643154,0.8485846696421504,0.8764355285093188,0.7398386169224977,0.8598371734842658,0.2603624127805233,0.6302305907011032,0.7003893377259374,0.5,-7.584712180459318,76.43177137151362,12,2012
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.92719682212919,0.19240395911037922,0.2721306877210736,0.4679792085662484,0.5,0.5,0.22646984457969666,0.7921400386840105,0.5,-3.704784211630078,45.21491294251126,12,2012
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.043749066069722176,0.5,0.5,0.8388648107647896,0.003964121453464031,0.9746493231505156,0.7586450083181262,0.5,0.5,-3.7173675676458036,38.97013744759518,12,2012
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.11563458293676376,0.5,0.5,0.6599935786798596,0.5,0.5,0.2818953413516283,0.05231504142284393,0.5,-3.534554451088874,25.558823266122708,12,2012
2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,27.0,30.0,21.0,0.9842203082516789,0.8905953774228692,0.5605032499879599,0.03723065182566643,0.196336442604661,0.05370730999857187,0.7027154946699739,0.6268192296847701,0.7032200815156102,-11.524271979105176,79.95227070475906,12,2012
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,41.0,0.6524730380624533,0.04497846961021423,0.16615935415029526,0.7623995980247855,0.5,0.5,0.1690987879410386,0.8513525798916817,0.8719818321987987,-3.740037029114095,55.616468202027804,12,2012
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,48.0,18.0,0.2554874299094081,0.7338362624868751,0.9702279856428504,0.384250333532691,0.5,0.5,0.8145358730107546,0.4565660646185279,0.17217632289975882,-3.723513311842502,59.28109438211942,12,2012
1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.3784536113962531,0.17617083713412285,0.5,0.3281508544459939,0.7533097537234426,0.5,0.005898039788007736,0.977835712954402,0.5,-7.1444512963293105,47.6110092643189,12,2012
1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.525599667802453,0.5,0.5,0.9587872996926308,0.42719437647610903,0.5,0.977751380763948,0.5,0.5,-3.9067947355323405,39.116183417154474,12,2012
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,0.85327282641083,0.4579347539693117,0.5,0.24939690064638853,0.5,0.5,0.38627322670072317,0.18270552717149258,0.39036723505705595,-3.7854763979034427,41.316908623742385,12,2012
1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23486234620213509,0.7710601510480046,0.04618576820939779,0.6197947133332491,0.6884936848655343,0.5,0.5983533822000027,0.5,0.5,-3.9421991865814974,47.002641106072566,12,2012
2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,30.0,1.0,24.0,0.21313754748553038,0.485964123159647,0.5064721517264843,0.49218349624425173,0.33218634873628616,0.22394488751888275,0.8805640889331698,0.12611680384725332,0.7443413622677326,-10.697860709269069,70.06274141063194,12,2012
2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8164029400795698,0.797716255299747,0.5,0.8615279607474804,0.9709223508834839,0.9221262726932764,0.104061558842659,0.5,0.5,-3.8270190143431018,57.77188375078151,12,2012
1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.546912063844502,0.14176341332495213,0.9637117879465222,0.08652429189532995,0.5316110365092754,0.5,0.5080089569091797,0.9565359493717551,0.15076659433543682,-7.515443265050184,66.13633154226879,12,2012
1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.4157339930534363,0.578454946167767,0.5,0.7161379363387823,0.14678746834397316,0.5,0.475639502517879,0.35077234357595444,0.8347348812967539,-7.059315276270208,51.69654693652282,12,2012
