n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6346938836461301,0.22146418294407152,0.606242745548614,1.0,0.0,0.0,6.296890044912403,0.4505066278981022,30,-7.69353909446112,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,67,4356.165811538696
40,0.630056026699851,0.22427585007264553,0.606242745548614,0.9926927656532059,9.963463828266029,6.323749551729905,6.276483890396178,0.6636365683236712,40,-7.69353909446112,30.0,46.4397065420053,51.52474973601056,48.89229851307755,4445,0.010999392241412272,0.010105539179227858,0.8332542071409058,0.15664025367986636,0.0074272637676147295,0.3635187627847705,0.6290539734476148,0.6667654315159339,0.9977988548974711,0.4595703456878611,0.7338926932236093,0.5290377390532062,0.01190348416117431,0.1427367034381432,0.7553102443453958,0.5903582106387085,4.887373706961503,1.0,0.4866297272513729,0.8132508033064222,0.4321360231166387,0.134202899590452,0.0,5.628408032364907e-18,0.0,0.0,2.866219453264886,15,67,4356.165811538696
50,0.6279195956155267,0.22557104591888164,0.606242745548614,0.9893266845558883,19.8735610793115,12.613627663306794,6.178722592270391,0.6646739678618773,50,-7.69353909446112,40.0,51.45459254299931,30.379892584998743,77.48265141808952,7354,0.010536123391091856,0.007624346476574382,0.3594136099398562,0.6329620435835693,0.013234166305930566,0.08754891848069621,0.8992169152133732,0.22478257570281615,0.6327228301031458,1.0,0.7765706079702094,0.10785095337418607,0.0,0.0,0.0,0.0,2.7419269671503574,0.5889122080856207,0.6363867097363961,0.12405123455164746,0.018199585970786535,0.0,0.0,0.0,0.0,0.0,1.3675497383444508,15,67,4356.165811538696
60,0.48638221713831986,0.31137705484465683,0.606242745548614,0.7663256723764167,28.651822863973024,18.185136727076028,5.899169328536222,0.9746038876537226,60,-7.69353909446112,50.0,55.30392418599513,79.507822339001,152.13989039005537,12531,0.012141081349457775,0.006085802953469755,0.3887191559589759,0.6051950410875544,0.0061054893255544345,0.38492252449408493,0.6089719861803607,0.0,0.9999999999999993,0.41651856635210854,0.7331717369639917,0.1378873598863567,0.23221754291251315,1.0,0.7277603391157629,0.4540974293920733,4.701652974622806,0.9999999999999998,0.4140290385263383,0.5939239429489602,0.0,0.0,0.0,0.0,0.0,0.0,2.0079529814752983,15,67,4356.165811538696
70,0.2620619864611759,0.447369567372467,0.606242745548614,0.4128950872438012,34.54792666207411,21.927357745073508,6.565604095132109,1.0357889524760129,70,-11.201310232491966,60.0,59.673010787999374,48.43844469400938,197.81609423004556,15741,0.012566933119245637,0.3473810825436303,0.6491451066309334,0.003473810825436303,0.01312315390017351,0.37370701091637804,0.6131698351834485,0.18348304431893792,0.40473417896000125,0.8864469948921978,0.6368498114618041,0.977119877557674,0.39293740919838827,0.0,3.571367730493187e-16,0.0,3.4815713163890036,0.3202563367038562,0.982647569487425,0.9959888322449478,0.32048332495639714,5.828792078918301e-19,0.0,0.0,0.0,0.0,2.619376063392626,15,67,4356.165811538696
80,0.2533609794191392,0.4526444897706692,0.606242745548614,0.39918610521918807,38.60833262438906,24.504472574475084,2.8591039188554292,1.1337961449113987,80,-11.201310232491966,70.0,64.37625809699239,39.478991074007354,235.3104410560336,19033,0.012363286978197531,0.3601510896829303,0.6362473994202404,0.0036015108968293023,0.013260221465897892,0.37253559265917413,0.6142041858749281,0.4361726023142817,0.34973774720700007,0.9999999999999999,0.3062790195928845,0.8281397863829528,0.3954604560328682,0.0,0.0,0.0,3.315789611529987,0.9184158319898711,0.3077242973816834,0.9414541016010588,0.0,1.3155653655823438e-17,0.0,4.876658969850631e-18,3.328361112694101e-17,0.0,2.1675942309726133,15,67,4356.165811538696
90,0.19301897573296695,0.48922639175727883,0.606242745548614,0.30411349582278874,42.12483062959894,26.736372350235616,2.698017606367593,1.1135947804095283,90,-11.201310232491966,80.0,68.1182865610026,92.51714436900511,324.83326792712614,24397,0.013314475875194742,0.9803921568627451,0.009803921568627449,0.009803921568627447,0.0074230710059124275,0.3713705436467407,0.6212063853473468,0.24591849470218696,0.9955451882197353,0.8646951641614988,0.9697613870975381,0.9947317731971885,0.5327008578035822,0.0,0.0,0.0,4.60335286518173,1.0,0.9578920890621598,0.5106004361013566,0.0,0.0,0.0,0.0,0.0,0.0,2.4684925251635166,15,67,4356.165811538696
100,0.14332989023778092,0.5193500393716802,0.606242745548614,0.22582522682335107,44.77452424282964,28.418116680089355,1.991874585003361,1.044413061745695,100,-11.201310232491966,90.0,73.3036355929944,74.6404615999927,394.7547665581369,28641,0.013782855576206728,0.2477218049261906,0.7498009770245474,0.0024772180492619177,0.007433618317433432,0.37909007629596003,0.6134763053866066,0.2940883126609271,0.3008260148825794,1.0,0.8140938809970252,0.8166049757312088,0.6859909024010327,0.0,0.0027310606349762456,0.0,3.9143351473077495,1.0,0.9066793950546151,0.48900355459138123,0.0,0.0,0.0,0.0,0.0,0.0,2.3956829496459964,15,67,4356.165811538696
110,0.1419953682440374,0.5201590836491623,0.606242745548614,0.22372260376658382,47.02226339577932,29.844742972498448,1.648137118679356,1.0745971948055135,110,-11.201310232491966,100.0,79.79089772800216,68.38220986099623,460.14584165098495,33773,0.013624665906226421,0.33384746062974063,0.662814064763962,0.003338474606297405,0.013421079704247513,0.17060707057968927,0.8159718497160632,1.0,0.9878221835817921,1.0,0.9089945217748298,0.999102780497984,0.7951067131719955,1.0299920638612292e-18,3.798599147970344e-18,0.0,5.691026199026601,1.0,0.7138381015471151,8.202429696207894e-17,0.0,2.6027664515931236e-18,0.0,0.0,0.0,0.0,1.7138381015471151,15,67,4356.165811538696
120,0.13607579168185796,0.5237477839967032,0.606242745548614,0.21439593981927552,49.21285611370862,31.235098772127927,1.662527529135492,1.0963549093070524,120,-11.201310232491966,110.0,77.97042169599445,23.91143685700081,482.7796895820211,35485,0.013605176541694268,0.01029356413274738,0.8342130619425395,0.15549337392471305,0.013042912346009893,0.36697998179112207,0.6199771058628679,0.9999999999999998,0.0,0.8661284001670424,0.0,0.02950842473979781,0.7382004560925263,0.02093475867307652,0.0,0.0,2.6547720396724426,0.9611031823428017,1.0,0.5634181407109874,0.0,0.0,0.0,0.0,7.68408086149802e-19,5.457416127081526e-18,2.524521323053789,15,67,4356.165811538696
