x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,run,seed
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.006439879599667016,0.028754286974495627,0.5,9.17631235934741e-18,0.0,0.5,1.5216537853626732e-17,0.0,0.5,-6.931508638646212,28.00607796748069,19,2019
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0019921611057304865,0.6642012997150122,0.49371372451105294,0.01426111932350585,0.010052655631923719,0.7444252091491858,0.002643463622771903,0.07073638697526768,0.28387091683984483,-10.356446786002575,50.05038254839191,19,2019
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,2.9715855968273057e-19,0.5081391809753281,0.4168901407557744,0.0024522419429893957,3.296876122016407e-19,0.7873569358196045,0.0,0.04953492963915082,0.11008453292661899,-10.355226327905571,47.22059155888171,19,2019
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,1.734723475976807e-18,0.5645885791501197,0.45967994928867617,0.003267131104690839,0.006311572221677864,0.7628261895780758,0.004949110898105241,0.035856717001828395,0.1360954415835942,-10.35574263816387,47.90629841072137,19,2019
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.023048634785418663,0.11446704451691253,0.3264015525535923,6.288372600415926e-18,1.4094628242311558e-18,0.5,3.469446951953614e-18,0.06164801894567395,0.5,-7.198044010033792,34.211091535161174,19,2019
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.507123331247516e-18,0.11673382759973912,0.2022580165245878,7.858731450323089e-18,2.1049091842897385e-18,0.5,5.579591601178737e-18,0.06131797776791609,0.5,-7.197597998331034,33.749653508889324,19,2019
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.014821491447271988,0.10877673807748084,0.2863919559486252,1.2768347313076607e-17,6.109208096475736e-18,0.5,0.0,0.059106931894968184,0.5,-7.197798720100041,34.013148445882855,19,2019
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.02881150141688181,0.1578798713848134,0.3534681288041761,0.00033338097525324024,0.00010875266142510118,0.5,0.0005475730631724965,0.09192985218307591,0.5,-7.198409464912067,34.6123884746765,19,2019
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.018645765809186768,0.13732253164273373,0.23701078576190604,0.0005323235945591809,0.00010070539731983509,0.5,0.0007882968495384129,0.07278060907472379,0.5,-7.19765498980613,33.972866393424844,19,2019
1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0842881612617676,0.10586864519457194,0.0,2.7934046471711268e-18,0.5,0.0,0.0,0.20091186367185226,-7.848593817713005,38.33365983118068,19,2019
1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,2.3079059140856833e-16,0.265208084059814,0.5,5.375619267887999e-17,1.3634251325625944e-17,0.5,2.3721450685086686e-16,0.32607517238366446,0.3455407293928979,-7.408755018280982,36.52204270561412,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.006557016873636582,0.1776760815889219,0.5,0.0003496684614873929,0.5,0.5,0.0005524501654213313,0.07354553301577531,0.5,-4.101079683884542,23.167968400929624,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.008654484868407211,0.17884769598747904,0.5,5.095750210681871e-18,0.5,0.5,0.0,0.1470010306924141,0.5,-4.101924937980602,23.606435973433054,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.012309396238770724,0.18145672414841307,0.5,2.17653586126465e-17,0.5,0.5,0.0,0.12704840466723025,0.5,-4.101924669771731,23.493836875824435,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.008885882123166086,0.17959025126053718,0.5,2.0735366548785272e-17,0.5,0.5,4.038653092508504e-17,0.11680757797811113,0.5,-4.1019243089233575,23.427166788611174,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.009675489752207084,0.1813288573918969,0.5,0.0,0.5,0.5,0.0,0.1344080096607998,0.5,-4.1019247439886515,23.537264445339773,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.011659778455754142,0.181635238747744,0.5,0.0,0.5,0.5,3.604972223514302e-18,0.07598839776583612,0.5,-4.101923800061539,23.18782155931513,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.012529754162364194,0.1780970962426657,0.5,0.0005598620976481352,0.5,0.5,7.306246428760502e-05,0.07242321038146698,0.5,-4.100573649491054,23.161465802666488,19,2019
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.015560747060819013,0.1808879174857248,0.5,6.071532165918825e-18,0.5,0.5,0.0,0.09280876905850566,0.5,-4.101924145940297,23.287590643140927,19,2019
2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,0.031110287837609985,0.002916647537940553,0.5,0.0,3.0899761915836876e-17,0.0,0.0,8.673617379884035e-18,0.22703922001929502,-7.483247166907094,37.86906981801117,19,2019
2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.009668635383933456,0.06803371402693223,0.5,0.0008552710735814839,0.0008046227582746399,0.02717228958170196,0.0003632811167446051,0.008861931227751769,0.26055227638324663,-7.752247432908717,38.3247125141292,19,2019
2.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,0.32029212762527315,0.5107969308549207,3.1606373060768337e-18,0.0,0.006228933629474264,0.48816762420284926,0.08890559529672315,0.44210149234797075,0.4372875628900744,-10.772310709534745,54.82065111132927,19,2019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1397863694716399,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-3.3718536703264146,12.636781603630432,19,2019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2532901610629982,0.5,0.5,0.0,0.5,0.5,2.0816681711721685e-17,0.5,0.5,-3.3780476197651055,12.949091339839237,19,2019
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08050611225724408,0.5,0.5,7.77472358636648e-06,0.5,0.5,0.00023808368730779037,0.5,0.5,-3.4852508422566246,15.546843789240796,19,2019
1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.409353780728141e-17,0.14796947590300452,0.5,4.188418182404722e-17,6.914653424299099e-17,0.5,2.7573467031495596e-18,0.22323963742905883,0.5,-7.149449207562337,29.49270258516742,19,2019
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10178306545992835,0.5,0.5,7.123306356503746e-06,0.5,0.5,0.00016256710697279089,0.5,0.5,-3.4862748808923136,15.573536689380916,19,2019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21942326755323507,0.5,0.5,2.782255424689028e-17,0.5,0.5,1.3990079853681683e-17,0.5,0.5,-3.3760044021429625,12.83702599240617,19,2019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19611488472298907,0.5,0.5,0.0,0.5,0.5,2.7882661665664355e-17,0.5,0.5,-3.374690945337835,12.76922733606938,19,2019
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04527275145613347,0.5,0.5,0.000719420532028846,0.5,0.5,0.0020216248696197474,0.025756927597611456,0.5,-3.7481178057230737,17.68533519216642,19,2019
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.41688203500655185,0.5,0.5,0.0003089064662369877,0.5,0.5,0.0011228630026769728,0.0010610157609017366,0.5,-3.802281518693461,18.731491129157323,19,2019
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3419349761978426,0.5,0.5,4.7220001272241495e-18,0.5,0.5,0.0,3.4679576460410297e-18,0.5,-3.7876523693496305,18.318436695631934,19,2019
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25087366386646937,0.5,0.5,0.005614783723096275,0.5,0.5,0.00013067035976566222,0.007613671373643445,0.5,-3.7658357031086678,18.020717919291535,19,2019
2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.008260186744861543,0.3081832969549868,0.24783561489506756,1.284810606252113e-18,4.187002521943923e-18,0.36127881924320426,8.353680407117594e-18,1.2685220777508085e-17,0.07254164503719293,-10.314519732882163,45.19819645620504,19,2019
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,1.2164454178946737e-20,4.930419747027956e-17,0.3433911615959423,9.929886868901501e-17,0.0,0.10450960401187984,1.4362137352703453e-16,2.6039117087703668e-17,0.0942939345336286,-10.240800770404096,42.51824366030852,19,2019
2.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,0.3984750765568477,0.4508215947197778,0.34711146384455993,0.019865542592287393,4.078479439678636e-18,0.8674949345672086,0.03799976180477817,0.1773956782175565,5.095750210681871e-18,-10.651252357520532,54.49409755973586,19,2019
