x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f0,f1,g0,g1,g2,run,seed
2.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,30.0,0.7608290119096637,0.6340821385383606,0.6177271353080869,0.16173279946669936,10.007969909347594,8.833211681582362,-4.889294228324442,-2.799424692057073e-09,-172788.76003645005,-137.8782716295785,21,2021
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.534059603821106,0.5552390217781067,0.5,0.5,0.18,10.002758581191301,7.70315271561273,-3.278443020402935,-7.30349174773437e-05,-160785.06098128913,-2.0304392688214596,21,2021
0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,0.9029358504340053,0.5,0.5,0.18,10.128915453329682,8.118193311945513,-3.5504005293901035,-2.04483512789011e-07,-147847.14800286677,-4.595187738874966,21,2021
1.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,30.0,0.051884726241198775,0.4995218614161553,0.5,0.18,10.299198036387223,8.130573667373445,-3.5879956783662528,-1.5126815924304537e-06,-149383.67275993532,-1.1725844914253063,21,2021
2.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,30.0,0.9659241507455695,0.5541916178271707,0.49654682353138924,0.18,10.599885112338571,9.006704954369606,-5.0109561997976275,-2.6234010874759406e-07,-166837.51367000758,-17.758421019934175,21,2021
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5644118362452251,0.5,0.5,0.18,10.001443233484988,7.705296023456591,-3.2944299471938727,-0.06853817996034195,-160530.12488241473,-2.6804774643609712,21,2021
2.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,30.0,0.6920147647617915,0.5593016059031416,0.49780399299260614,0.18,10.993725694113671,8.729027275538941,-4.7426678593617995,-3.2874868338694796e-07,-149898.55204701342,-7.8665006809047,21,2021
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.2839332698363255,0.5,0.5,0.18,10.001402364252836,7.640977257018475,-2.661934195447474,-3.050672876270255e-05,-109406.16794333787,-1.455500415947567,21,2021
2.0,0.0,2.0,0.0,1.0,3.0,5.0,5.0,29.927476911306993,0.8298034677281976,0.5696961320728305,0.5448384950182392,0.18,10.06942450502911,8.953847127568311,-4.920094473616672,-1.5098521544132382e-08,-147146.98359069595,-14.41010295346268,21,2021
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.901811024770999,0.5,0.5,0.18,10.127660746981217,7.778410347470102,-3.4998902282680784,-0.0015182711995294085,-186726.48244098108,-4.725742916093952,21,2021
2.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,30.0,0.5855145208578428,0.5517295452213438,0.7024251825236212,0.18,10.251914598343223,8.498430948220063,-4.6545734109017936,-2.9815475500072353e-05,-177655.1652916339,-12.988059894049943,21,2021
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.097786849414348,0.5640782611444592,0.5,0.5,0.18,10.857973929028477,7.6868275395170125,-3.169337798198155,-4.140547389397398e-06,-149637.47544940183,-1.7526297925982006,21,2021
0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,30.986388074381033,0.9029358504340053,0.5,0.5,0.18,10.128915453329682,8.11819326235999,-3.5441286761236754,-0.0002330006273041363,-148966.38112278876,-3.632434176705681,21,2021
2.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,30.0,0.5855145208578428,0.18586270334054264,0.4247904542599188,0.18,10.556526051643885,8.216553276008613,-4.222915172249015,-3.704530172399245e-05,-165422.11067209014,-6.697170673736192,21,2021
