n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.559712697141247,0.2669209833152845,0.606242745548614,1.0,0.0,0.0,5.760545778859403,0.666380288904615,30,-7.623573004416428,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,63,4405.804575920105
40,0.4992229027644534,0.303592482335943,0.606242745548614,0.8919270642139308,9.459635321069653,5.294677999528502,5.514808718689445,0.6991119177844701,40,-7.623573004416428,30.0,45.20917701500002,67.22227402899807,64.15063768099935,5193,0.012353290522048787,0.011975580693753745,0.6209515014247092,0.367072917881537,0.012957046385951014,0.3746970537512998,0.6123458998627491,0.9986658299936862,0.13936823956555358,0.44047310178332705,0.6860565382628125,0.8057022660227682,0.2657468936842299,0.8680823979336729,0.7157423935158319,0.9431658730528228,5.863003533814705,1.0,0.9618478362538881,0.43165887586746543,0.0,0.0,0.0,0.0,0.0,0.0,2.3935067121213534,11,63,4405.804575920105
50,0.48971040623935325,0.30935936434634137,0.606242745548614,0.8749317439832381,18.293929362055497,10.239344544547535,5.64669378960818,1.0742786525449344,50,-7.623573004416428,40.0,50.91949750300046,60.71960008500173,122.12117565797234,9958,0.012263624789914877,0.010344725092061345,0.8570542330103884,0.13260104189755026,0.006061856953516014,0.39418628960731733,0.5997518534391666,0.22577076083172853,0.7450045829521964,0.377296233891258,0.4984684808290718,0.20181291054533543,0.11914343089138242,0.9820853081182372,0.6120488356398064,0.795776067703975,4.557406611402992,0.6201207417676371,0.229975838828612,0.7590534299049754,0.5413780292241357,0.7056878340369824,0.07326487699934041,0.0183556185507312,0.12881066214537756,0.5872478029288822,3.663894834386674,11,63,4405.804575920105
60,0.41197049847078104,0.35648861947065663,0.606242745548614,0.736039222577825,26.348784194860812,14.747749068098207,5.556704706510323,1.1980750145434647,60,-7.623573004416428,50.0,54.421795416998066,84.18036243700044,202.93953650397816,15238,0.01331799032051307,0.27837964371432755,0.7188365598485292,0.0027837964371432654,0.005998494934397465,0.39709512499742716,0.5969063800681753,0.34191150963293265,0.7129768237860564,0.9299741467860769,0.8875866377286709,0.9348156043923057,0.22804782567692541,0.8201347496677859,0.6199531211717116,0.49135894201161,5.966759360854075,0.13842405256290302,0.5970482609315634,0.05484226121284586,0.972193060776394,0.8513890067177454,0.5934553709333127,0.5946368813265409,0.9440138907448494,0.01433799161836092,4.760340776824516,11,63,4405.804575920105
70,0.40323072976037555,0.36178704084911273,0.606242745548614,0.7204244817383832,33.63110271644185,18.82375520925399,2.3722810390667544,1.1607979868418776,70,-7.623573004416428,60.0,55.379588455001795,59.3031305800032,259.0178178919923,19989,0.012958017804392031,0.013658795833943251,0.18507070438963502,0.8012704997764217,0.012735451586412176,0.3663840928826338,0.6208804555309542,0.10236724581866842,0.9437381504094983,0.20267297483948105,0.23581862435305367,0.998229168976238,0.5408082202152276,0.9733931970117933,0.00811214549385683,0.9369927572719031,4.94213248438972,0.7764079952060826,0.6868408430427035,0.6451511365374059,0.0,0.0,0.0,0.0,0.10235417001003169,0.0,2.2107541447962236,11,63,4405.804575920105
80,0.20029959027920402,0.4848125720054869,0.606242745548614,0.35786143730925074,39.022532311680024,21.841406809451886,2.479148578946787,1.209949907425221,80,-10.54712388875285,70.0,59.46381309999924,89.97403372100234,344.46245814202484,25100,0.01372360391004083,0.47237740304004416,0.5228988229295556,0.00472377403040044,0.012725053002136723,0.36849534015115687,0.6187796068467065,0.8743352664875277,0.2389103501119832,0.9833069893806748,1.0,0.9477990799354289,0.6414614941323851,0.7681712055753095,0.5850660655985052,0.5372245365551231,6.576274987776938,0.8864237567796348,0.9307093714669968,0.9891278828116274,0.0017181639452579366,0.0,1.004712258373054e-16,0.0,0.0,0.0,2.807979175003517,11,63,4405.804575920105
90,0.11838757581798574,0.5344711365458736,0.606242745548614,0.21151490116742855,41.86941400406342,23.434842639937834,2.307404142377207,1.1051765264539024,90,-10.54712388875285,80.0,63.163324160999764,49.630179851999856,392.13992213001984,28261,0.013875656280033255,0.3948930193184018,0.6011580504884143,0.003948930193184016,0.011989033106414911,0.8736901687578377,0.11432079813574747,0.12923697061739373,0.7778870740984579,0.9987880661618721,0.9997476561674272,0.9932705705000732,0.705487768592471,0.009589598941286087,0.5315868341435577,0.5267890886301476,5.672383627852686,0.9763098488786559,0.9526350698368488,1.0,0.2599290123849703,0.0,0.0,0.0,0.0,0.0,3.188873931100475,11,63,4405.804575920105
100,0.11404963081458068,0.5371009842347768,0.606242745548614,0.20376459458056484,43.94581148280339,24.597028673100667,2.167943193564861,1.0983860465549005,100,-10.54712388875285,90.0,66.41907377399912,104.36355781100065,493.48887071900026,33665,0.01465881095259172,0.39453529580997004,0.5936984159513912,0.01176628823863872,0.012934544939529335,0.36941928454120027,0.6176461705192703,0.37188453672388033,0.42641880687925027,0.9951835275596017,1.0,0.9999999999999999,0.9996427359702181,0.4301543783626445,0.414496315763621,0.06425728953248064,5.702037590791696,1.0,0.7580436742729434,0.9983922676314652,0.0,0.0,0.0,0.0,0.0,0.0,2.7564359419044084,11,63,4405.804575920105
110,0.1090028668198158,0.540160548295099,0.606242745548614,0.19474789008102175,45.93837390611132,25.71229116127265,2.0950758276169235,1.0781577649306837,110,-10.54712388875285,100.0,69.38108919799924,89.8476149249982,580.1033257959934,38875,0.014922272046199189,0.38417695128293883,0.6119812792042317,0.003841769512829392,0.01283710590312134,0.36989720102407764,0.6172656930728011,0.5592252643816833,0.6666673813856648,0.9978267516775297,0.9970011389448287,0.9622069617719309,0.28234803815310766,0.7448887109128145,0.38205523072476444,0.08180601238000171,5.674025490332324,0.8754726939779738,0.9763358593657887,0.669604398627594,0.0,0.0,0.0,0.0,0.0,0.00012376831019133988,2.521536720281548,11,63,4405.804575920105
120,0.10287966536735407,0.5438726947551866,0.606242745548614,0.1838079891573225,47.83115330230304,26.771703822208497,1.9978306219190696,1.1321876388603582,120,-10.54712388875285,110.0,72.08039749199816,48.87089749699953,626.6239418509795,42486,0.014748951227486219,0.012495287888415089,0.8960365607103139,0.091468151401271,0.013176566624691955,0.08918611237336793,0.89763732100194,0.727582701078696,0.6732527257411435,0.9140164635681297,0.9999999999999998,0.9886091354007466,0.781620894089519,0.0,0.0,0.0,5.085081919878235,0.9463904954344595,0.8496158018333906,0.9046834159252684,0.0,0.0,0.0,0.0,0.0,0.0,2.7006897131931185,11,63,4405.804575920105
