problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,4,50,4,0,-3.482790810651468,23.081653214501472
mdgnc,10,4,50,744,4,-4.460805682668184,43.556021309357405
mdgnc,10,4,50,1324,13,-3.833379978619917,27.294489746479652
mdgnc,10,4,50,1484,17,-3.782045800864664,38.57423471411985
mdgnc,10,4,50,1524,32,-4.045566733335242,37.29530653201964
mdgnc,10,4,50,2224,42,-3.5531195695971998,43.03940119771013
mdgnc,10,4,50,2454,65,-3.860000798063249,41.31951505625088
mdgnc,10,4,50,2624,100,-3.727624114637664,54.25696302122976
mdgnc,10,4,50,2664,140,-3.704481719786093,55.211799234737306
mdgnc,10,4,50,2714,190,-3.746614164358858,42.69699176247167
mdgnc,10,4,50,2764,240,-3.811963797094336,48.215140944345904
mdgnc,10,4,50,2814,255,-3.9532226693404753,32.5073897764929
mdgnc,10,4,50,2964,262,-6.961135442298211,41.82337172990623
mdgnc,10,4,50,3014,263,-6.943038207466065,40.723701413839706
mdgnc,10,4,50,3064,264,-6.940045592511021,42.09576671167153
mdgnc,10,4,50,3124,289,-7.018776815776181,31.53289488225247
mdgnc,10,4,50,3174,336,-7.445202909706953,40.21158204505423
mdgnc,10,4,50,3224,386,-7.338240592837469,43.83363708616852
mdgnc,10,4,50,3274,436,-7.270457577718948,38.34717493073111
mdgnc,10,4,50,3314,476,-7.288880467525295,37.77042450124168
mdgnc,10,4,50,3364,490,-3.9983613712310655,46.27566155400035
mdgnc,10,4,50,3544,510,-3.905157037753024,41.36683501512783
mdgnc,10,4,50,3714,546,-7.2723009805065475,44.98478426549404
mdgnc,10,4,50,3754,586,-7.545161187303896,48.56111537336898
mdgnc,10,4,50,3804,636,-7.443866390979165,50.38591801023539
mdgnc,10,4,50,3854,686,-7.369133294564962,52.34411251741792
mdgnc,10,4,50,3904,725,-7.262809268283812,52.98941645062823
mdgnc,10,4,50,3944,765,-7.607982628255854,53.16957168944841
mdgnc,10,4,50,3994,815,-7.47165257646102,58.56643857731178
mdgnc,10,4,50,4044,865,-8.300267282343569,50.48102562243943
mdgnc,10,4,50,4094,915,-7.151185390527887,47.61433068869888
mdgnc,10,4,50,4134,955,-7.334094567127924,44.26241097541722
mdgnc,10,4,50,4184,1005,-7.2989282676237295,52.18159226986015
mdgnc,10,4,50,4234,1055,-7.340699179335874,55.78948850303562
mdgnc,10,4,50,4274,1095,-7.219873250302957,55.05950459548825
mdgnc,10,4,50,4324,1145,-7.570549170510844,58.52733587923338
mdgnc,10,4,50,4374,1195,-7.451504831858352,55.44231101987821
mdgnc,10,4,50,4424,1245,-7.485934399547714,51.411494956742445
mdgnc,10,4,50,4464,1285,-3.914110725449264,52.91842333217089
mdgnc,10,4,50,4514,1335,-3.825661498613278,33.8039131033629
mdgnc,10,4,50,4564,1385,-4.091450279955697,55.892983033780126
mdgnc,10,4,50,4614,1435,-3.920251686302704,45.69127949128878
mdgnc,10,4,50,4654,1475,-7.651184462895197,48.38048813566522
mdgnc,10,4,50,4704,1525,-8.369003347432967,62.551379472204665
mdgnc,10,4,50,4754,1575,-7.601223831454672,54.96727223577232
mdgnc,10,4,50,4804,1625,-7.891003553817496,59.42430868771062
mdgnc,10,4,50,4844,1665,-10.5966183079295,58.336186320980985
mdgnc,10,4,50,4894,1715,-11.235753882265604,54.90984275706965
mdgnc,10,4,50,4944,1765,-11.091956571168096,79.93462253447476
mdgnc,10,4,50,4994,1815,-10.70924446180076,58.49662099296567
