problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,9,150,9,6,-3.570022471903531,29.592601542662315
mdgnc_edge_failures,10,9,150,29,27,-3.623364657900836,32.898558516760126
mdgnc_edge_failures,10,9,150,49,45,-3.699562909179068,44.50485888503372
mdgnc_edge_failures,10,9,150,89,36,-3.4323476939293247,25.135297631709385
mdgnc_edge_failures,10,9,150,109,97,-4.021195953027427,39.87725754792715
mdgnc_edge_failures,10,9,150,149,35,-4.003675726053509,36.36307876192021
mdgnc_edge_failures,10,9,150,179,155,-3.763242447124665,60.86994612223697
mdgnc_edge_failures,10,9,150,209,180,-3.8496555334855063,62.30500369037483
mdgnc_edge_failures,10,9,150,229,193,-3.697221493382968,23.21445022104764
mdgnc_edge_failures,10,9,150,249,208,-3.961005973411346,38.60579977125107
mdgnc_edge_failures,10,9,150,289,239,-6.996146279068159,47.55484840219238
mdgnc_edge_failures,10,9,150,309,257,-7.248032575346694,53.30418126263445
mdgnc_edge_failures,10,9,150,339,283,-7.14324718878944,58.76399894212521
mdgnc_edge_failures,10,9,150,369,309,-10.677481687123333,71.45141179925481
mdgnc_edge_failures,10,9,150,399,333,-3.879684862862372,59.56425169097206
mdgnc_edge_failures,10,9,150,419,352,-4.65859089224827,44.91108657691421
mdgnc_edge_failures,10,9,150,449,373,-7.245910064261597,46.1994400746456
mdgnc_edge_failures,10,9,150,469,38,-3.501316844243669,35.84555449277358
mdgnc_edge_failures,10,9,150,489,400,-3.833024983229661,56.678809492351846
mdgnc_edge_failures,10,9,150,529,426,-4.259334500716955,59.37246475947168
mdgnc_edge_failures,10,9,150,549,440,-3.5118906954935856,27.59718886202255
mdgnc_edge_failures,10,9,150,589,465,-3.810997496338561,52.73364639606105
mdgnc_edge_failures,10,9,150,609,482,-7.163727088777822,59.63696595544814
mdgnc_edge_failures,10,9,150,639,506,-4.056516629145895,47.46831067430401
mdgnc_edge_failures,10,9,150,659,524,-7.7757526613978865,64.93772587011301
mdgnc_edge_failures,10,9,150,689,547,-3.7501338395005694,40.832709272482745
mdgnc_edge_failures,10,9,150,709,560,-7.059084006059043,49.73091566372446
mdgnc_edge_failures,10,9,150,729,576,-4.284788652625535,48.89793843621659
mdgnc_edge_failures,10,9,150,769,48,-3.5418246357508063,25.761322397136247
mdgnc_edge_failures,10,9,150,789,611,-4.050496438172049,50.19882747585938
mdgnc_edge_failures,10,9,150,829,338,-4.029292218100502,48.60987272249143
mdgnc_edge_failures,10,9,150,859,655,-7.192940457693411,54.20539004215392
mdgnc_edge_failures,10,9,150,899,424,-4.599695697066441,43.21711355107803
mdgnc_edge_failures,10,9,150,949,116,-3.4449913292111725,29.44049072390445
mdgnc_edge_failures,10,9,150,989,223,-3.508349956738501,28.304020053082503
mdgnc_edge_failures,10,9,150,1009,740,-3.843339221799353,46.36497101962672
mdgnc_edge_failures,10,9,150,1029,756,-3.898249834183032,54.46470877696079
mdgnc_edge_failures,10,9,150,1069,776,-3.8680473308735657,52.581245900867344
mdgnc_edge_failures,10,9,150,1099,232,-4.319490128030548,52.61550026153464
mdgnc_edge_failures,10,9,150,1149,824,-7.199543697002255,48.40396162275331
mdgnc_edge_failures,10,9,150,1179,705,-3.721448561774552,47.22683084208312
mdgnc_edge_failures,10,9,150,1219,865,-4.578999268832433,52.03679414018521
mdgnc_edge_failures,10,9,150,1239,878,-7.139582635054122,53.38656181444279
mdgnc_edge_failures,10,9,150,1279,903,-7.9443351222863186,62.30557049543898
mdgnc_edge_failures,10,9,150,1309,536,-3.5408164918794918,30.153706858782435
mdgnc_edge_failures,10,9,150,1329,29,-3.563577344359675,30.478423398311108
mdgnc_edge_failures,10,9,150,1359,950,-10.801526479601872,67.9194081773681
mdgnc_edge_failures,10,9,150,1379,966,-3.656602716655337,48.51774303212451
mdgnc_edge_failures,10,9,150,1409,625,-3.629062341536576,26.20258684138277
mdgnc_edge_failures,10,9,150,1429,998,-7.805261990045174,63.14044363095895
mdgnc_edge_failures,10,9,150,1459,1018,-7.806498291602729,62.32024015294849
mdgnc_edge_failures,10,9,150,1479,32,-3.81379560405568,44.50492769473874
mdgnc_edge_failures,10,9,150,1519,57,-4.150687523150323,45.19206275796155
mdgnc_edge_failures,10,9,150,1539,167,-4.620295198097567,44.61907750751638
mdgnc_edge_failures,10,9,150,1559,1073,-4.173703002210385,42.66005646047077
mdgnc_edge_failures,10,9,150,1609,1099,-6.976589740754801,48.58290140332297
mdgnc_edge_failures,10,9,150,1629,231,-3.8318293271185766,40.80859582275957
mdgnc_edge_failures,10,9,150,1659,1125,-7.029326992932354,53.717574352227125
mdgnc_edge_failures,10,9,150,1689,1140,-7.046191717955535,53.706086751845525
mdgnc_edge_failures,10,9,150,1719,1159,-7.016154522103441,50.424845758716565
mdgnc_edge_failures,10,9,150,1769,236,-3.691999755294978,40.23434029568948
mdgnc_edge_failures,10,9,150,1809,1210,-7.707395711487888,63.152523029202456
mdgnc_edge_failures,10,9,150,1839,1226,-3.947761328217661,40.706688848902274
mdgnc_edge_failures,10,9,150,1859,1237,-4.271994493057308,62.57232592853272
mdgnc_edge_failures,10,9,150,1889,631,-4.077179197725767,34.885800678716905
mdgnc_edge_failures,10,9,150,1909,1269,-3.9375581457064937,46.17427670449405
mdgnc_edge_failures,10,9,150,1939,800,-4.491603229436863,51.44364704824309
mdgnc_edge_failures,10,9,150,1959,1301,-3.717843216129312,56.34603805489088
mdgnc_edge_failures,10,9,150,1989,863,-4.011241553267213,40.59817385990634
mdgnc_edge_failures,10,9,150,2009,142,-4.122477187917752,38.254171150074775
mdgnc_edge_failures,10,9,150,2059,254,-4.342446447238939,43.89407426968974
mdgnc_edge_failures,10,9,150,2089,1379,-4.112312179867215,53.83343217564086
mdgnc_edge_failures,10,9,150,2109,306,-3.538480854757893,32.212334403537994
mdgnc_edge_failures,10,9,150,2139,1412,-7.270101800838529,54.27459990474557
mdgnc_edge_failures,10,9,150,2169,596,-7.189231248125184,58.85472491305521
mdgnc_edge_failures,10,9,150,2199,1448,-3.8300580580559993,47.868014203084
mdgnc_edge_failures,10,9,150,2229,1414,-4.250870548386969,36.86545916891345
mdgnc_edge_failures,10,9,150,2269,1487,-4.160254563186419,52.7478233536622
mdgnc_edge_failures,10,9,150,2289,1497,-7.180743826386176,52.98507211372224
mdgnc_edge_failures,10,9,150,2309,1507,-3.731244790189683,47.68450959801403
mdgnc_edge_failures,10,9,150,2339,504,-4.114535214153283,55.3433660502323
mdgnc_edge_failures,10,9,150,2379,1548,-6.993291721874392,51.799991009940925
mdgnc_edge_failures,10,9,150,2409,476,-3.6420537006808176,25.795995897470075
mdgnc_edge_failures,10,9,150,2459,1589,-6.914312431214158,50.5007752703937
mdgnc_edge_failures,10,9,150,2539,209,-3.8745179850516314,48.2240209510663
mdgnc_edge_failures,10,9,150,2569,1643,-7.35639106657297,55.5088625261577
mdgnc_edge_failures,10,9,150,2629,225,-3.806745248962035,38.041778183929154
mdgnc_edge_failures,10,9,150,2649,297,-4.052784487978891,42.93528111868329
mdgnc_edge_failures,10,9,150,2669,1692,-4.1383562899429,47.20198361893973
mdgnc_edge_failures,10,9,150,2699,605,-3.688020544525196,38.60814051554556
mdgnc_edge_failures,10,9,150,2719,431,-3.932835030922501,37.25171645723731
mdgnc_edge_failures,10,9,150,2769,1743,-3.839017674392922,45.32189438249828
mdgnc_edge_failures,10,9,150,2799,1760,-4.14838883155724,36.38268377796554
mdgnc_edge_failures,10,9,150,2859,1786,-3.805479723063168,40.89158928333214
mdgnc_edge_failures,10,9,150,2879,365,-3.637185027893206,36.66585838747368
mdgnc_edge_failures,10,9,150,2939,1830,-7.985504653492672,61.70920553398732
mdgnc_edge_failures,10,9,150,2959,1578,-7.114106990918054,54.835872522404586
mdgnc_edge_failures,10,9,150,2989,1857,-6.9751975405114095,56.58741613668535
mdgnc_edge_failures,10,9,150,3019,1873,-3.7111687657060464,62.29923574506903
mdgnc_edge_failures,10,9,150,3039,1883,-3.834863035650722,33.57192567523676
mdgnc_edge_failures,10,9,150,3069,1897,-7.630333686863465,71.99020273330876
mdgnc_edge_failures,10,9,150,3099,1916,-7.144268430206488,61.83449806865553
mdgnc_edge_failures,10,9,150,3169,1947,-4.078823184203888,36.673766948498326
mdgnc_edge_failures,10,9,150,3189,1954,-3.995661436493754,39.84014110189833
mdgnc_edge_failures,10,9,150,3239,1982,-7.544366025807582,55.94560990830102
mdgnc_edge_failures,10,9,150,3259,1995,-7.4789511648064675,70.52850991424648
mdgnc_edge_failures,10,9,150,3279,789,-4.170990158373421,36.29674243537285
mdgnc_edge_failures,10,9,150,3329,2038,-7.771428582310706,59.12151877963574
mdgnc_edge_failures,10,9,150,3349,2046,-6.930961094285487,53.73395413828882
mdgnc_edge_failures,10,9,150,3409,2080,-3.764143161564338,46.45122712893794
mdgnc_edge_failures,10,9,150,3439,2096,-7.467903270719593,54.68541041933017
mdgnc_edge_failures,10,9,150,3479,2116,-7.574836130189641,68.22429912380733
mdgnc_edge_failures,10,9,150,3509,2128,-7.7554778582195,58.64848264228496
mdgnc_edge_failures,10,9,150,3549,2151,-3.413938627478818,23.987936047147453
mdgnc_edge_failures,10,9,150,3569,975,-7.29965349516676,55.95020301331328
mdgnc_edge_failures,10,9,150,3589,2171,-8.024666881337925,59.17603093356974
mdgnc_edge_failures,10,9,150,3649,2195,-7.257530760537103,47.490594561701045
mdgnc_edge_failures,10,9,150,3669,2204,-4.1956672598541935,37.97960607619461
mdgnc_edge_failures,10,9,150,3739,2243,-7.205638076418109,61.61985389381715
mdgnc_edge_failures,10,9,150,3759,681,-4.152979212612851,58.52179527332319
mdgnc_edge_failures,10,9,150,3839,243,-3.575898685203544,40.56190569980032
mdgnc_edge_failures,10,9,150,3879,2316,-6.993248091720656,52.33187320954477
mdgnc_edge_failures,10,9,150,3919,2339,-7.232964073856711,52.781316857977366
mdgnc_edge_failures,10,9,150,3969,2358,-7.461344182595909,57.066084893854566
mdgnc_edge_failures,10,9,150,3989,2365,-7.719015496111823,54.24654534142279
mdgnc_edge_failures,10,9,150,4029,2385,-7.209579081176959,59.2490560485889
mdgnc_edge_failures,10,9,150,4059,240,-3.472486582677526,37.26315079498513
