n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6615332485663478,0.20519301266605758,0.606242745548614,1.0,0.0,0.0,4.272499733897476,0.853023560924391,30,-4.0961415518105335,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,3941.82501244545
40,0.5105397566621118,0.29673172175805407,0.606242745548614,0.7717522252563059,8.858761126281529,5.860365026142298,3.781354064910976,0.9217781074546278,40,-3.3227868064302366,30.0,40.44315588400059,66.40142047799964,63.23169569799575,5173,0.012223409181905228,0.02874328578808023,0.9712567142119197,0.010366109741170219,0.9896338902588298,0.9989597225463246,0.0412664772793286,1.9278469879507876e-18,4.153849573335089e-18,0.0,0.0008336408916062729,4.404571325722362e-20,0.0,1.5178830414797062e-18,1.0410598407172595,0.8902968855307452,0.5983020372562241,0.1888329194054039,0.0939751244792063,0.44367807407320387,0.1284392588144696,0.46956045559188797,0.8443410450111302,0.7100037267581446,4.367429526920415,8,60,3941.82501244545
50,0.5066854579223705,0.2990683624081994,0.606242745548614,0.7659259138077216,16.547151821601666,10.94649109906471,3.591587268501157,0.9449898967023397,50,-8.00361773970944,40.0,47.74413570199977,36.50409709399901,97.73530821499662,8322,0.011744209110189452,0.0099009900990099,0.9900990099009901,0.01009968585520082,0.9899003141447992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7096675240746475,0.9745635488361526,0.0,0.0,0.0,0.0,1.481623582151934e-16,0.0,0.0,1.6842310729108003,8,60,3941.82501244545
60,0.4637726811944938,0.32508392199082203,0.606242745548614,0.7010572517701357,23.882067649490953,15.798781794649031,3.687128023108322,0.9740761660478727,60,-8.00361773970944,50.0,46.412590927000565,97.05981846099894,191.56235961998027,13782,0.013899460137859547,0.009983990381413097,0.9900160096185869,0.010013579013862956,0.9899864209861371,1.0,8.132704805245449e-17,0.0,9.622900307393711e-17,1.4609623954323956e-16,8.92038289917881e-17,1.3906918887368758e-16,9.03509511040902e-17,7.114536429948364e-16,1.000000000000001,0.7734399773858048,0.7941094619249044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5675494393107092,8,60,3941.82501244545
70,0.4606083587114374,0.32700226954075134,0.606242745548614,0.69627393590519,30.86872358786758,20.420686994178688,3.5659868400476924,0.8556863935608232,70,-8.00361773970944,60.0,51.06568514399987,89.70164072499756,277.5467487509013,19072,0.014552577010848434,0.01414444336687603,0.985855556633124,0.010138150633177094,0.9898618493668229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6244169935267563,0.5195149025768573,0.13344264008319134,0.0,0.0,0.0,0.0,0.0,0.0,1.277374536186805,8,60,3941.82501244545
80,0.4603543168408493,0.32715628058186097,0.606242745548614,0.695889916097964,37.82954284788335,25.025500371940122,3.5657548574375992,0.9309554068281828,80,-8.00361773970944,70.0,53.71710897500088,86.11458961300013,360.7140222548878,23710,0.01521358170623736,0.010038444174100217,0.9899615558258997,0.010030067497623677,0.9899699325023763,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9639535561520101,0.9142339369468818,0.9482482502018039,0.00017594141161845697,0.0,0.0,0.0,0.0,0.0,2.826611684712314,8,60,3941.82501244545
90,0.4499924267013007,0.33343810130913404,0.606242745548614,0.6802264703648817,44.71012478019758,29.577234089650872,1.925363023299389,0.98885939034094,90,-8.00361773970944,80.0,51.60255086500183,54.68266027499703,412.98313373287965,27663,0.014929079772001579,0.09088605296651203,0.9091139470334879,0.011722756047785627,0.9882772439522144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865809285497493,0.7688719992571889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7554529278069382,8,60,3941.82501244545
100,0.44962699531549305,0.3336596414357757,0.606242745548614,0.6796740697310517,51.50962748067725,34.07533119973484,1.925363023299389,1.0176346267435772,100,-8.00361773970944,90.0,54.15399322799931,91.78378983700168,501.4924070088491,32663,0.015353531733424642,0.01907796794734963,0.9809220320526504,0.011895246143973187,0.9881047538560268,1.0,0.0,3.554863847223498e-20,0.0,0.0,0.0,0.0,4.206403247177032e-21,2.4414544521911545e-21,1.0,1.0,1.0,0.4344435257247263,0.0,0.0,0.0,0.0,0.02339882734599634,0.0,2.4578423530707227,8,60,3941.82501244545
110,0.4449708756432077,0.3364823802095049,0.606242745548614,0.672635693833278,58.2711762984989,38.548320554528345,1.8627028776299555,1.0583155655603782,110,-8.00361773970944,100.0,54.74541802999738,94.06857404499897,592.3738188148272,37927,0.015618789221789945,0.027595784477984966,0.9724042155220151,0.01014167233975705,0.989858327660243,0.9010390558180406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010390558180406,1.0,0.4366556609900308,0.8138202750515188,0.0,0.0,0.027285433051354273,0.0,0.005110988826719233,0.0049674871988441794,2.287839845118467,8,60,3941.82501244545
120,0.3639291748164647,0.38561332342263893,0.606242745548614,0.55012983187944,64.38500392706248,42.59282080682671,1.7610140074053446,1.058916810224353,120,-7.732715574891738,110.0,61.23002575300052,106.99629832699793,695.3274309868393,42860,0.01622322517468127,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,1.0,1.0,0.9999711068109849,1.0,0.0,0.0,0.0,0.0,0.0,3.999971106810985,5.7408904610543e-20,0.292148347212597,0.0,7.919775105768478e-21,7.832086897180096e-22,6.553879148366444e-21,0.0,3.33671994770362e-21,0.0,0.292148347212597,8,60,3941.82501244545
130,0.3639291748164647,0.38561332342263893,0.606242745548614,0.55012983187944,69.88630224585688,46.23211255499135,1.7610140074053446,1.058916810224353,130,-7.732715574891738,120.0,67.3199106050015,147.88920306300133,839.4380645308374,48419,0.017336955834090697,0.9900990099009901,0.009900990099009901,0.010217135205184705,0.9897828647948153,0.7680483560304042,1.0,4.996003610813204e-16,0.0,1.388673075790784e-18,8.05654025787886e-18,3.674256314857054e-18,3.4019626537656134e-30,9.121204216617949e-30,1.7680483560304046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,60,3941.82501244545
140,0.3594629810760357,0.38832092097798865,0.606242745548614,0.5433785555828851,75.3538441831685,49.849073334453855,1.7082640298403082,1.0480119349627817,140,-7.732715574891738,130.0,61.1670423329997,150.01385159799975,985.6575854358816,53945,0.018271528138583404,0.9900990099009901,0.009900990099009901,0.009971879395368588,0.9900281206046314,0.9973491206752666,0.9946056309071433,5.293955920339377e-23,0.0,0.0,0.0,0.0,3.1234339930002325e-20,0.0,1.9919547515824099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,60,3941.82501244545
150,0.3527049654210487,0.3924179189431285,0.606242745548614,0.5331628700226615,80.73655131119624,53.409913066939275,1.629168802119242,0.9985210248973362,150,-7.732715574891738,140.0,70.99545860299986,149.18990720999864,1129.6932212708743,59374,0.01902673259795322,0.011697617791484143,0.9883023822085159,0.009900990099009901,0.9900990099009901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,60,3941.82501244545
160,0.34796448339460645,0.3952918017820627,0.606242745548614,0.5259969686311355,86.03235050446523,56.91326031101755,1.6267341428360784,1.006073097361469,160,-7.732715574891738,150.0,69.4930192920001,130.73441715399895,1256.503661430892,64663,0.019431570781295208,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,1.0,0.947231722240426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947231722240426,1.0,0.0,5.697141401162611e-18,9.167651487815928e-19,0.0,1.5190468786679438e-20,7.361890242944962e-19,0.0,0.0,1.0,8,60,3941.82501244545
170,0.34451646675205977,0.3973821368581375,0.606242745548614,0.5207848093783405,91.26625939451262,60.37566506175088,1.4271277948793408,0.9583577210658878,170,-7.732715574891738,160.0,68.82682198600014,79.867379411,1333.8535020108466,68412,0.01949736160338605,0.018262197599723123,0.9817378024002769,0.018096952538121134,0.9819030474618788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,60,3941.82501244545
180,0.34451646675205977,0.3973821368581375,0.606242745548614,0.5207848093783405,96.47410748829603,63.82082972927148,1.4271277948793408,0.9546141047138258,180,-7.732715574891738,170.0,75.73612289499943,147.20901772999787,1476.9994236368766,73741,0.020029555113666435,0.03954440626678415,0.9604555937332159,0.03580326407592164,0.9641967359240784,0.9997307487588963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997307487588963,0.000399380411225004,0.0,7.853341719809554e-21,1.9509536099337436e-21,5.3622620799787326e-21,0.0,2.4189785734855707e-21,5.954959608522624e-21,0.0,0.000399380411225004,8,60,3941.82501244545
190,0.34451646675205977,0.3973821368581375,0.606242745548614,0.5207848093783405,101.68195558207944,67.26599439679208,1.4271277948793408,0.9546141047138258,190,-7.732715574891738,180.0,74.20338314699984,151.7490299029996,1625.1372255209026,79125,0.020538859090311563,0.027679755558235982,0.972320244441764,0.02617244964290291,0.9738275503570971,0.6441763015921625,0.4317047861965654,3.510935473927289e-20,1.0600450394734169e-20,0.0,0.0,6.953207541849533e-21,1.8703763873952353e-21,3.917034472839758e-21,1.075881087788728,0.23617371294225697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23617371294225697,8,60,3941.82501244545
200,0.34451646675205977,0.3973821368581375,0.606242745548614,0.5207848093783405,106.88980367586285,70.71115906431268,1.4271277948793408,0.9546141047138258,200,-7.732715574891738,190.0,77.81271114600167,104.25213952500053,1726.9110804179072,83115,0.02077736967355961,0.010570157254712482,0.9894298427452876,0.009900990099009901,0.9900990099009901,1.0,5.997689149792659e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,60,3941.82501244545
