x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f0,f1,g0,g1,g2,run,seed
2.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,30.0,0.294937658123672,0.752552398480475,0.8787650587037206,0.18,10.743649744428694,8.744185025629964,-4.473972929248335,-7.502954758820124e-06,-174233.7930472916,-5.781406300189044,17,2017
2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,30.275617849081755,0.5225382773205638,0.4608664019033313,0.3790804585441947,0.18,10.269228599965572,8.574661390652345,-4.4633260177590754,-1.6914682419155724e-06,-165599.0625022871,-5.001227326390737,17,2017
2.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,30.0,0.4156595223677825,0.37929542125906496,0.4187506945689296,0.18,10.127767951287435,8.36464249765383,-4.143996430947717,-0.00020323101398389554,-185999.55517327887,-7.47997582241884,17,2017
2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,30.0,0.5580561043368113,0.45803749027712976,0.4362792102389832,0.18,10.23084820696179,8.809059287276064,-4.4931633858122995,-3.067225406994112e-07,-137446.69946348053,-9.333754739895559,17,2017
2.0,2.0,0.0,0.0,0.0,5.0,5.0,1.0,30.0,0.23255366438808747,0.1777308939247073,0.3358795870340044,0.18,10.172352928939384,8.099235051520543,-3.711724259142884,-0.00026537511075730436,-187189.51446392803,-2.842043138489414,17,2017
2.0,2.0,0.0,0.0,0.0,5.0,5.0,1.0,30.0,0.24108730379966153,0.18216598587858981,0.344801006794563,0.18,10.16656204072462,8.105483591963594,-3.7155877705545843,-4.952207746100612e-07,-186607.13157944198,-3.031708093526264,17,2017
1.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.14293623895889956,0.24292435656894829,0.5,0.18,10.333664027509961,7.907957495923055,-3.611016113932706,-0.0016569757772231242,-154253.39900738274,-1.3171109661819798,17,2017
1.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0664893314772097,0.26243403028712387,0.5,0.18,10.274306522948056,7.886464179341122,-3.4492034313299786,-0.0016876026302270475,-129368.27171840126,-1.0829353950894727,17,2017
2.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,30.0,0.10989330472453787,0.22827927571751375,0.591600515652591,0.18,10.125407747584042,8.065984055888965,-3.669542515657245,-0.000920421911359881,-169416.15238046733,-1.8701236524045088,17,2017
2.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,30.0,0.1069832803648692,0.23814533334800103,0.6015544916306942,0.18,10.127587844821393,8.066799617155858,-3.6786895418239323,-0.0007297452584680286,-170120.3942901868,-1.8667915452046293,17,2017
2.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,30.0,0.0991873727947014,0.2575978315887897,0.6282981712250045,0.18,10.13237694594818,8.067992361091349,-3.6950562398894924,-5.944830263615586e-07,-170805.27647171676,-1.8429632056491034,17,2017
