n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6273800924650239,0.24404824154899565,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,64,3298.54803109169
40,0.34743189365024146,0.4274009402749576,0.6549522358144216,0.5537821455015495,7.768910727507747,4.874059930576326,2.911445545476889,0.801197722961283,40,-3.4323029001533003,30.0,,,48.03605817211792,107.64159011514857,103.608483703807,5260,0.019697430361940493,0.9036316513113338,0.9999276630282588,0.0,0.0,0.0,0.0,0.00022690168619579,0.0,0.0,1.9037862160257883,0.9999891484652671,1.0851534732881792e-05,0.9999999999999997,0.8277055893835278,0.0,0.0,3.505754866550626e-21,0.0,7.051552022362408e-19,1.2520016612523573e-19,0.0,1.8277055893835275,1.0,0.0,12,64,3298.54803109169
50,0.2101960781485768,0.5172838444715884,0.6549522358144216,0.33503785133299413,12.213010711680464,7.662199789570417,2.2516539833542146,0.8746907792385854,50,-3.4323029001533003,40.0,,,51.38698072684929,92.61399499420077,192.28025157703087,10457,0.018387706950084237,0.9896103745953571,0.9983477955613925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9879581701567495,1.0,0.0,0.9288631334622306,0.9999999999999992,1.457167719820518e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.9288631334622315,1.0,0.0,12,64,3298.54803109169
60,0.1995900964676644,0.5242302558865087,0.6549522358144216,0.3181326581203108,15.478863258946989,9.711130662651623,2.079642217301115,0.9917576744777489,60,-3.4115349712528378,50.0,,,52.66877947188914,72.53424750780687,261.3907695892267,14698,0.01778410461213952,0.7702905557279082,0.6848960503100741,0.0,0.0,8.596164235904452e-21,3.1767618497504164e-21,0.0,2.6305868197547093e-21,0.0,1.4551866060379823,1.0,9.670638623652751e-21,1.0,0.6959186025853109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6959186025853108,1.0,0.0,12,64,3298.54803109169
70,0.18726946599319544,0.5322996803624055,0.6549522358144216,0.2984944346216016,18.56199872265655,11.645428474955922,1.6356985578402767,0.9318689906667771,70,-3.4115349712528378,60.0,,,55.23340306105092,108.4011161448434,365.68867088481784,19941,0.018338532214272996,0.788741440837226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788741440837226,1.0,0.0,0.9990841832396707,0.13080528532034835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298894685600192,1.0,0.0,12,64,3298.54803109169
80,0.187069060031271,0.5324309366952384,0.6549522358144216,0.29817500153098975,21.545345903419506,13.517121105078255,1.8091984416060067,0.9334343130584423,80,-11.326853861652136,70.0,,,56.953745796810836,51.899717261083424,414.98459221888334,22766,0.018228261100715248,0.9332244637546813,0.9459125767440667,0.11491502836313743,2.904671790942894e-18,3.0364265100662384e-19,0.14253257172774983,5.306274674426673e-18,0.0,1.8657140061817175e-19,2.136584640589635,1.0,1.3075598837608265e-18,0.9976542439532846,0.864433979524382,7.270271528739754e-17,0.0,0.0,0.0,0.0,0.0,1.689955813771277e-05,1.8621051230358043,1.0,7.767163689213516e-19,12,64,3298.54803109169
90,0.18538615438642128,0.5335331595099975,0.6549522358144216,0.2954925676044725,24.513683749096817,15.379397177166716,1.3079945811910274,0.8744017922848413,90,-11.326853861652136,80.0,,,59.285010206047446,53.38450155593455,466.00482665980235,25206,0.018487853156383495,0.9988372837345282,1.0,0.6427314453759251,0.46854690991748693,0.0,0.0,0.0,0.0,0.0,3.1101156390279403,1.0,0.0,0.9988279324889281,0.5141850388304473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5130129713193754,1.0,0.0,12,64,3298.54803109169
100,0.18504192942097866,0.5337586104207372,0.6549522358144216,0.2949438970783005,27.465866072510682,17.231537596203715,1.1318983035158638,0.9634820204738871,100,-11.326853861652136,90.0,,,58.582931604236364,55.526108912192285,518.716685526073,28405,0.018261456980322936,0.8016841137921608,0.9750568610223849,0.08885451464582317,0.15459118466801697,0.0,0.07165995820800214,0.0,0.0,0.0,2.091846632336388,1.0,0.0,0.9810180292630921,0.9989250116000904,4.053211881685518e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9799470940750643,1.0,0.0,12,64,3298.54803109169
110,0.18261222440460678,0.5353499511535795,0.6549522358144216,0.2910711171709474,30.39594114375692,19.069808365331642,1.0292225114061644,0.9231077883782123,110,-11.326853861652136,100.0,,,60.68987857969478,145.1227135527879,660.6689497344196,32494,0.020332028981794165,0.997092250479152,1.0,0.8693104822552526,0.45497531379677886,0.0,0.0,0.0,0.0,0.0,3.3213780465311835,1.0,0.0,1.0,0.17714554824120882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1771455482412088,0.9957449743782995,0.004255025621700581,12,64,3298.54803109169
120,0.18208655022165293,0.5356942426350151,0.6549522358144216,0.29023322927927325,33.30246287600802,20.89330223846294,0.968043188582334,0.9521052974158637,120,-11.326853861652136,110.0,,,64.05310314986855,78.93665161123499,736.2657797075808,36639,0.02009513850562463,0.8515795567073486,1.0,0.12212883834253306,0.2258832805562383,0.0,0.0,0.0,0.0,0.0,2.1995916756061202,1.0,0.0,0.9608790668502335,0.02956080831011619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904398751603497,0.17334233898227924,0.8266576610177208,12,64,3298.54803109169
