x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f0,f1,g0,g1,g2,run,seed
2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,30.0,0.7366774417459965,0.933688567019999,0.29146875254809856,0.18,10.227062260732055,9.112424456113146,-4.989096496529209,-8.795750545687042e-07,-174936.86175594165,-19.666317990982556,32,2032
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6172173792327651,0.5,0.5,0.15132154844343448,10.388680586320298,7.708541056350125,-3.173071507640184,-2.89465451714932e-05,-161047.06623953106,-9.949801843575496,32,2032
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6359268738973614,0.5,0.5,0.1514889906744036,10.325941361789521,7.714162073472607,-3.2061643360667187,-1.4436266610573512e-05,-164294.9239163023,-10.420148754271846,32,2032
2.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,30.0,0.42729460103531736,0.12416153370649335,0.4949839902198906,0.18,10.791915416069823,8.324229111219257,-3.9276573555731384,-6.586878953385167e-07,-180685.92052688834,-4.023285405705226,32,2032
2.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,30.0,0.17637804091696832,0.9999999992545979,0.1321919558914512,0.18,10.999999999420417,8.328994112660897,-4.194592851750677,-9.22672279557446e-06,-69323.63108258748,-2.5881804728570303,32,2032
2.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,30.0,0.18092160474275787,1.0,0.4840850657327924,0.18,10.81020307926832,8.808554945082356,-4.48533546882442,-7.925091267679818e-07,-149886.9310280498,-0.5959706054203817,32,2032
1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.16724236851456256,0.44174451116116215,0.5,0.21,10.360294820395438,7.9384621106482065,-3.761973288852441,-4.19849584432086e-06,-175391.01059622856,-14.602803173870452,32,2032
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5981967348410481,0.5,0.5,0.15871929451855865,10.265621325388603,7.707012826243956,-3.1514767965346153,-1.3782291716779582e-06,-160219.6157185768,-10.360420970891846,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.256260699885054,0.9577002204425455,0.5,0.5,0.18,10.723861640830165,7.775165880023971,-3.4970152625369235,-0.0003204050835847738,-186535.77429771415,-3.883275192250376,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.412965836056237,0.9319497472618771,0.5,0.5,0.18,10.66244346777584,7.771202887460527,-3.4965152819037746,-7.103426469257101e-08,-186000.82588125468,-3.5451559100233054,32,2032
1.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.1674878556664231,0.29373194678585585,0.5,0.18,10.339739757326713,7.921671883569929,-3.7165161734312835,-1.0312164704373572e-05,-165659.07269292115,-1.3901806850938312,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.959852332135906,0.6902041362556094,0.5,0.5,0.18,10.74164326051348,7.716889195524881,-3.3441969895980797,-0.00029945369988126913,-167448.7030799263,-2.19981898270162,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.003908952957236,0.7297925464478731,0.5,0.5,0.18,10.753477989482539,7.725286602253032,-3.379888462849502,-0.0011161812481077504,-171309.6555761356,-2.3310315477896673,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.82216753069099,0.9081295694606065,0.5,0.5,0.18,10.637505941085367,7.766712189909397,-3.493397911373219,-1.3486715033650398e-07,-185192.35383002754,-3.3399296346091014,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.986204794325644,0.6928387632598559,0.5,0.5,0.18,10.74505065401077,7.717391363671442,-3.346128582402286,-0.0003363681489645387,-167699.34726386538,-2.204263177969841,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.830001389020254,0.6863296992976882,0.5,0.5,0.18,10.732460652356696,7.716242000055502,-3.3416701806835505,-0.0003675336311061983,-167116.39841143208,-2.2071455526278827,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.424167145818764,0.5150203170502741,0.5,0.5,0.18,10.592725393655348,7.681365028693997,-3.1319364702912726,-5.394781874201726e-05,-146036.7366433336,-1.7187535662048088,32,2032
1.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,30.38623377092218,0.6296448145371698,0.432885018766328,0.5,0.18,10.525244970726616,8.482656144631806,-4.453991958306326,-3.076032044191379e-06,-185763.82020228764,-2.5666949504558048,32,2032
1.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,31.132145167420806,0.6236772787703388,0.22854883544216226,0.5,0.18,10.552542347877669,8.45412290065269,-4.29334854010988,-1.8455921235727146e-07,-174326.36681289115,-2.4609760770543057,32,2032
2.0,1.0,2.0,0.0,2.0,2.0,5.0,0.0,30.0,0.868275455199182,0.16983645502477884,0.955943395383656,0.20668147053569555,10.94646131247282,8.839732486750847,-4.603415317840237,-3.412678779568523e-07,-162954.8695506222,-98.90533529649281,32,2032
1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.21055437183655706,0.29386212843412135,0.5,0.15000000001076133,10.257891190678842,7.937848467594095,-3.7582937402978205,-0.00027527411839400884,-175265.59091955208,-10.001338469282066,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.83470149236314,0.8264625401637743,0.5,0.5,0.18,10.479574827365877,7.752871739768156,-3.4703026882579078,-2.0899979062960483e-05,-181552.61324728496,-3.027255029996983,32,2032
1.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,30.0,0.5147448920918437,0.40108305772988917,0.5,0.1500412648658096,10.607567159759103,8.442173921251168,-4.291319670554328,-2.2839867597213015e-07,-169742.30856599455,-26.282683217186953,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.99978719033885,0.8574124707864497,0.5,0.5,0.18,10.613842843822528,7.756341624628348,-3.476327150905907,-1.9093022274319082e-08,-182541.66880213603,-3.0352790108767502,32,2032
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6729718533792133,0.5,0.5,0.15465675864176814,10.773667476434435,7.712430744540945,-3.1779019510158277,-1.3060089258942753e-06,-163081.72756018862,-10.488999348627384,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.963867880366152,0.7693944182250876,0.5,0.5,0.18,10.0,7.752189553011156,-3.4699555202396866,-2.8336234208836686e-05,-181527.61580968136,-3.1948749239444285,32,2032
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.36592440735140136,0.5,0.5,0.18,10.942531477019111,7.642402300986469,-2.709952597396979,-6.350465446303133e-05,-105240.06940770063,-1.536083936395672,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.043271728128897,0.7747872157539604,0.5,0.5,0.18,10.000872605900172,7.7533860384974815,-3.4734954444297594,-3.7158952181925997e-07,-181743.6253933212,-3.2104072454997876,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.655818754769708,0.46721516948265607,0.5,0.5,0.18,10.90427945508494,7.664855790477378,-2.983315916928998,-0.0066565475608513225,-132881.09334595778,-1.403105606342228,32,2032
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.328127871760482,0.5,0.5,0.18,10.612781928752614,7.639887849747395,-2.6769862798046726,-3.599269530241145e-05,-102577.17375706049,-1.5625536707391081,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.45869560887590954,0.5,0.5,0.18,10.051856091350263,7.679854170467984,-3.125655993847103,-2.6476131097297184e-05,-144856.06336019852,-2.0638986553118457,32,2032
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.4544039950165638,0.5,0.5,0.18,10.911740309822317,7.661946000018882,-2.9710945703442335,-0.005953289010903973,-126742.31806414959,-1.7593022639392442,32,2032
1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,30.0,0.6464052138220413,3.020205020199196e-17,0.5,0.2068167603777222,10.83307886849333,8.256305176527324,-3.9223938570748182,-2.26905285671819e-07,-178461.0948736623,-34.18197360375405,32,2032
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6649348996625782,0.5,0.5,0.15,10.907151170231655,7.707814732826783,-3.1577867275153153,-3.1485260478802957e-06,-160284.3030365567,-9.771529542820595,32,2032
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.3129136982191385,0.5,0.5,0.18,10.611671752417951,7.636612330371494,-2.611809005834562,-1.7776700588001404e-05,-98342.99276043253,-1.5278187302355082,32,2032
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.21398245811399896,0.5,0.5,0.18,10.261874529965718,7.620985298077038,-2.0387339623980347,-0.00023826061806175858,-75978.55750531166,-1.4239421357390305,32,2032
1.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.06385051924904991,0.49625455404656504,0.5,0.18,10.33676661381268,7.90662162586121,-3.681209863530665,-0.011835800180961087,-152793.9774993678,-0.9467768374435528,32,2032
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0010574330397,0.8987982688650252,0.5,0.5,0.18,10.74042429748727,7.762186020038797,-3.4889578948741797,-0.0001795397247406072,-184079.66016809762,-3.13080578295839,32,2032
