n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.reference_mdgnc_edge_failures,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f0_failure_rate.interaction.graph_1_edge_weight_sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f1_mass.interaction.graph_1_edge_weight_sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6573880559070274,0.2297453528741749,0.6705701795726954,1.0,0.0,0.0,5.509287739164358,0.6959854553509208,30,-4.15785440275475,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2004,5877.816176176071
40,0.47794267677998353,0.3500760729788871,0.6705701795726954,0.7270327966645893,8.635163983322947,5.676653663435055,5.5538587337218805,1.002908325577052,40,-3.3505284179521064,30.0,,,80.8061393816024,91.17054572049528,87.95043209195137,5247,0.0167620415650755,0.0034945180042309,0.008708869369101,0.119911732189994,0.3446983881836978,0.2541855371544289,0.2690009550985474,0.0050818261890824,0.1392867978070014,0.3705846973414501,0.0703141231575921,0.0736378627740087,0.3410946927308649,0.8878838880543043,0.9480081377409918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835892025795296,1.0,0.0,0.99552551959884,0.726047133908202,0.3453319564970085,1.971892701208011e-18,8.504210790433175e-19,1.4060746924421386e-19,1.0164395367051604e-19,0.0,9.283481101907132e-19,2.0669046100040505,0.9290147579451468,0.0709852420548532,4,2004,5877.816176176071
50,0.4118694480812499,0.3943828098123447,0.6705701795726954,0.6265240817510372,15.402948375401081,10.125714287741221,5.329900619551246,1.0337002569901723,50,-3.3505284179521064,40.0,,,83.48964592814445,145.83742272574457,228.8990062801167,10707,0.0213784445951355,0.0034605743926805,0.0106485890134464,0.1221724392087753,0.3410072833494628,0.2512370607159384,0.2714740533196963,0.0052327458439212,0.3533046200845611,0.3476238318146314,0.0090975131878925,0.1764961228468363,0.1082451662221573,0.9148893516542742,0.6564441176952458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57133346934952,1.0,0.0,1.0,0.9642154170990044,0.5378232457867196,4.960269680355924e-17,0.0,0.0,0.0,0.0,0.0,2.502038662885724,0.1310115515027988,0.8689884484972011,4,2004,5877.816176176071
60,0.3859775152256764,0.4117451678767908,0.6705701795726954,0.5871380104299676,21.471258836306106,14.114949104275853,5.195769995505253,1.03822621610676,60,-3.3505284179521064,50.0,,,89.12712896056473,121.73476733732969,347.43499432038516,16066,0.0216254820316435,0.0036220161793168,0.1647420136067468,0.163006007653014,0.240106327062517,0.3216382975050379,0.1068853379933674,0.0049914413109048,0.1352626917115017,0.3769545248441959,0.0674632817354525,0.0802562869026871,0.3350717734952577,0.9508098264782228,0.9485167916167236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8993266180949464,0.9856456302368328,0.0143543697631673,1.0,0.9204059353289092,0.8167217866353471,0.0306834439714615,0.0,0.0,0.0,0.0,0.0,2.7678111659357176,1.0,0.0,4,2004,5877.816176176071
70,0.2861852518776247,0.4786628838300595,0.6705701795726954,0.43533685972246977,26.583633187068294,17.475762939792357,2.677881059339728,1.1057827842102312,70,-6.792563105744215,60.0,,,95.69267244450748,74.72273304034024,419.593754301779,19744,0.0212517095979426,0.0052683944065677,0.3478463507535225,0.3499608059163873,0.002590006139146,0.1874720331507159,0.1068624096336605,0.0049716877680245,0.1392861491799197,0.3684585239127022,0.0729536625750719,0.0824282143844306,0.331901762179851,0.999999999999998,0.9967226640723228,3.594347042223944e-15,0.0,0.0,1.2559083362728307e-17,0.0,0.0,0.0,1.9967226640723243,1.0,0.0,0.9831579249988706,0.9591911843344793,0.612675885084363,0.0,0.0,0.0,0.0,0.0,0.0,2.5550249944177126,0.9569491430513908,0.0430508569486091,4,2004,5877.816176176071
80,0.28528594162061827,0.4792659344705919,0.6705701795726954,0.43396885455577167,30.9301617584595,20.333118907283573,2.4767663351037723,1.1107855077561766,80,-6.792563105744215,70.0,,,95.97833617124708,54.3336746385321,472.3259952859953,22201,0.0212749874008375,0.0034623805306548,0.0124481610964858,0.1220124661763995,0.3394626208254322,0.2533053857933268,0.2693089855777007,0.0050100440495826,0.1406087443410567,0.3745504167454031,0.0699820544155786,0.074563145982955,0.3352855944654238,1.0,0.829867695284612,0.0,0.0,0.0,0.0844189828796723,0.0,0.0,0.0,1.9142866781642844,1.0,0.0,1.0,0.9074477575292376,0.7632602773814395,0.0,0.0,0.0,0.0,0.0,0.0,2.670708034910677,0.1769728489003774,0.8230271510996225,4,2004,5877.816176176071
90,0.2588362598476942,0.4970023023267022,0.6705701795726954,0.3937343514563348,35.068677788520034,23.053729914625137,1.628287210454468,0.9073268469075516,90,-6.792563105744215,80.0,,,102.3712963173166,135.5367667581886,604.5482736323029,27488,0.0219931706065302,0.0034187298102839,0.0146446226198682,0.1228022521981885,0.3356452085500427,0.2532180766255756,0.270271110196041,0.0050861359404681,0.1396301774491632,0.3802455521003916,0.0701455738887153,0.0721089471835088,0.3327836134377529,0.7374246678008001,1.0,0.4648227549605012,0.0028957233188379,0.0,0.0573280573786021,0.0037353724154809,0.015339714626528,0.0,2.28154629050075,1.0,0.0,0.8612169113714746,0.8171627521996835,6.437450399132684e-20,0.0,4.550966665839417e-20,3.8962849093865684e-20,0.0,0.0,0.0,1.678379663571158,0.952128151981288,0.0478718480187119,4,2004,5877.816176176071
100,0.25432412096257445,0.5000280081091539,0.6705701795726954,0.3868706142092469,38.97170261684794,25.61953181867648,1.2297225875683926,0.9661270074480534,100,-6.792563105744215,90.0,,,104.93201139755548,103.20487585477532,704.5573368286714,32679,0.0215599417616411,0.1946669040497008,0.2972415138775263,0.001946669040497,0.4818705046505984,0.0223277393411803,0.001946669040497,0.0028397127289526,0.2691266813088864,0.2145645690697678,0.0391508969391506,0.2353933947474602,0.2389247452057822,0.7003539947901057,0.9438026654871102,0.9941750736837474,0.7469929599336642,0.5108505913485789,0.6038375559342022,7.658272764624371e-18,0.0,0.0,4.5000128411774085,1.0,3.416103969549779e-18,0.8250447256051202,0.515408721790867,0.0,0.0,0.0,0.0,0.0,0.0,9.249182423054206e-19,1.3404534473959873,0.6313412830086884,0.3686587169913116,4,2004,5877.816176176071
110,0.20588345345952033,0.5325108752152982,0.6705701795726954,0.3131840495268108,42.47197593552823,27.920569690786955,1.182495957700998,1.0678635860149563,110,-6.792563105744215,100.0,,,112.46424087975174,111.1723589329049,812.0494858622551,36432,0.0222894566826486,0.1680367754716711,0.3766238428893821,0.0016803677547167,0.430223845930579,0.0217548001989342,0.0016803677547167,0.1100407059817235,0.4038090626532785,0.1448313086790841,0.1934185535968209,0.0011004070598172,0.1467999620292755,0.9852236030817724,0.9111272117603936,0.8444010388805423,1.6651338719387145e-19,0.000573994055801,0.0079959173231596,2.8249156103857645e-20,0.0020104713013054,1.0718348479275016e-18,2.751332236402974,1.0,4.5945624836123615e-19,1.0,0.929858565181426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929858565181426,0.9307594082261452,0.0692405917738549,4,2004,5877.816176176071
120,0.1703913724628612,0.5563108063426365,0.6705701795726954,0.25919450609391537,45.33386871363186,29.80194382039886,1.1742303789813415,1.1013965563631496,120,-6.792563105744215,110.0,,,115.71900993864983,114.9016612060368,924.006230339408,41252,0.0223990650232572,0.2066957599168447,0.4100179257381809,0.0020669575991684,0.3589026491578083,0.0202497499888293,0.0020669575991684,0.0052548745726608,0.3506758719252505,0.3572360029502261,0.00095786132841,0.1885591753465866,0.0973162138768656,1.0,0.907780792743546,0.9567878328233732,0.7383089119918708,0.1229571221706377,0.3686328830295416,0.0,0.0,0.0,4.094467542758969,1.0,0.0,0.9984296979382316,0.4876920666414079,0.0,0.0,0.0002870747074696,0.000235670305687,0.0,0.0,0.0,1.4866445095927965,0.9795390318988088,0.0204609681011912,4,2004,5877.816176176071
