n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,0.0,0.0,4.4588402316527604,0.857703403997682,30,-3.6118781686112733,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,2501.9415299892426
40,0.5135509441016529,0.318600896770437,0.6549522358144216,0.9956611024313753,9.978305512156876,5.1466992170220704,4.42061425275951,0.8673305237136478,40,-3.6118781686112733,30.0,41.251490407001256,62.97760716600169,59.109948158995394,5148,0.011482118912003767,0.032269099689044935,0.9677309003109551,0.013081933459023294,0.9869180665409767,1.0,0.8673816885623928,0.26598280842879896,0.0,0.0,0.0,0.0,0.0,0.0,2.1333644969911916,1.0,0.8467454257256405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467454257256404,5,57,2501.9415299892426
50,0.5101278549797672,0.32084285664420803,0.6549522358144216,0.9890244936821118,19.90173349272431,10.265093212429171,3.5908441439601675,1.027022483993593,50,-6.881941751613579,40.0,45.22050309699989,50.03438464699866,106.15544615297767,8830,0.012022134332160553,0.11853377162705865,0.8814662283729413,0.014608749681723278,0.9853912503182767,0.2572116032089541,0.4349169547395946,0.9999999999999999,0.4144017742255723,0.827604347085899,0.315882921789463,0.0,0.16796434995101595,0.22319565131491023,3.641177602315409,0.9789130759402646,0.9486516240911507,0.7516981667259813,1.5927714196363877e-17,0.0,0.0,0.0,0.0,0.0,2.6792628667573966,5,57,2501.9415299892426
60,0.46748800314006667,0.3487699229414156,0.6549522358144216,0.9063553011164309,29.378632466717026,15.15317250302834,2.745775873709197,0.7638909380981058,60,-6.881941751613579,50.0,43.99558014300055,20.360590698001033,124.57294876598098,10540,0.011819065347816033,0.9900990099009903,0.009900990099009743,0.01308009677132325,0.9869199032286767,0.9393941242892594,0.14744604365390843,0.6697054950911699,0.9201542896764185,0.635384780675837,1.0,0.0,0.0,0.0,4.312084733386593,0.6454613563955263,0.8606054883214721,0.2769941630704999,0.0,2.2368419806678972e-05,3.24693511563122e-20,1.3365669586475957e-19,3.8383641795294164e-20,1.232595164407831e-32,1.7830833762073048,5,57,2501.9415299892426
70,0.4495832861610499,0.36049665735844705,0.6549522358144216,0.8716420356638006,38.268619150618186,19.738528949533922,2.4364174409412027,1.0304234894721214,70,-6.881941751613579,60.0,49.06484565299979,68.03838666199954,188.9925768179637,15235,0.012405157651326795,0.9900990099009901,0.009900990099009901,0.0203637361126761,0.9796362638873239,0.0018174403061418376,1.0,0.953792510776779,0.86726948283016,0.8947475427572243,0.43016381383491503,0.0,2.9882417551725317e-18,0.00027889904096978875,4.1480696895461895,0.905909967976288,0.9999999999999997,1.829437705531786e-18,0.0,0.0,0.0,0.0,5.149397961312119e-19,3.158960979665639e-19,1.9059099679762876,5,57,2501.9415299892426
80,0.32159761685021254,0.4443211576257852,0.6549522358144216,0.6235062780237133,45.744360719055756,23.594433464590235,2.7913600703249504,1.16216306736989,80,-3.640168908477795,70.0,49.04567928599863,77.47569563800062,262.66195547897223,20218,0.012991490527202108,0.9900990099009901,0.009900990099009877,0.02049720081011459,0.9795027991898854,0.773152696156335,1.0,0.9809924032284156,0.9328508696228928,0.9963423619145761,0.6839427699773198,0.4418628441553083,0.0021045197535885917,0.0,5.811248464808436,0.8886063387865804,0.998215885359118,5.308383030139848e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.8868222241456984,5,57,2501.9415299892426
90,0.1842620553717595,0.534269390672927,0.6549522358144216,0.3572431582394333,50.648107900371485,26.123731825700094,2.6481478681017885,1.2792761801059407,90,-3.640168908477795,80.0,49.23573060200215,96.93934487599836,355.7194334270025,25450,0.013977187953909726,0.1080377942512446,0.8919622057487554,0.010304166746786097,0.9896958332532139,0.885626173784415,0.8052522687395531,0.4487362843650431,0.8187270063042905,0.971826407337918,0.9526790571501904,0.0,0.0,0.0,4.882847197681411,0.9925316808762155,0.9606616447149459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9531933255911613,5,57,2501.9415299892426
100,0.18385048285307173,0.5345389510142413,0.6549522358144216,0.3564452106309367,54.21654974472334,27.96429451682425,2.5794253050458034,1.2533741882249272,100,-3.640168908477795,90.0,51.851923928999895,87.96129128800021,439.74999251501504,30688,0.014329705178408989,0.9900990099009901,0.009900990099009901,0.010324185341084672,0.9896758146589153,0.9778403072333136,0.7899555560973331,0.9999159358270523,0.7663693643110349,0.99593028869332,0.9032068897509616,0.5425071653855591,0.0005278733160188102,0.0,5.976253380614594,1.0,0.9625027100500748,0.0,0.0,0.0,8.055283328388396e-19,1.1180834903756764e-19,0.0,3.7269449679189215e-20,1.962502710050075,5,57,2501.9415299892426
110,0.16255667746682254,0.5484853764609624,0.6549522358144216,0.31516125625535013,57.57458207915477,29.696330318423723,1.844171636192946,1.0849197223367921,110,-3.482849974437949,100.0,54.77447049799957,97.24129823399926,532.9964312750672,35998,0.014806278995362718,0.10779733721666561,0.8922026627833344,0.012978015216822613,0.9870219847831774,0.5933142952721896,1.0,1.0,0.521827720292645,0.862165522060732,0.8707679085535229,0.0,0.0,0.0,4.84807544617909,0.6627057251990297,1.0,0.044023932321568225,0.0,0.0,0.0,0.0,0.0,0.0,1.706729657520598,5,57,2501.9415299892426
120,0.1622486729972035,0.5486871046769802,0.6549522358144216,0.31456410406763263,60.72320888076969,31.320357070743853,1.7312802168743897,1.1810274572540704,120,-3.482849974437949,110.0,56.2239209549989,49.35729996200098,579.5132197220701,39324,0.014736883829774948,0.10934554831600761,0.8906544516839924,0.01889072015474586,0.9811092798452541,0.7268310380378765,0.038425709674343625,0.8441396031762859,0.8146857849309178,0.8824090637001933,0.32644326234599963,0.0,0.0,0.0,3.632934461865617,0.7817200058822918,1.0,0.00022987403108020512,1.3077957470164867e-18,6.383449142564883e-19,3.549125616533144e-18,3.489834679089425e-19,2.091479835911119e-18,0.0,1.7819498799133722,5,57,2501.9415299892426
