n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.reference_mdgnc_edge_failures,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f0_failure_rate.interaction.graph_1_edge_weight_sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f1_mass.interaction.graph_1_edge_weight_sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6422890200230144,0.2398703160782921,0.6705701795726954,1.0,0.0,0.0,9.900282952210048,0.722865230680922,30,-7.531135417749244,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2025,6792.224880695343
40,0.5212228443574841,0.3210536832345062,0.6705701795726954,0.8115082589124873,9.057541294562437,5.817559321902492,9.776118753948628,1.0094861208677874,40,-7.531135417749244,30.0,,,78.68146948702633,82.55500110797584,79.5860862089321,5151,0.015450608854384,0.0035735732864362,0.1628934907115575,0.1636012928589354,0.2396381277805236,0.324909649463031,0.105383865899516,0.0035566045185026,0.1638984438287548,0.1654039629445442,0.2381744549329208,0.322457032014004,0.1065095017612733,0.6752979962526431,0.9078801520965438,4.8916152703935845e-20,0.0,0.0,2.829619439421397e-20,8.41738991333961e-21,0.0,6.180693536996223e-20,1.583178148349187,1.0,0.0,0.8108412255387818,0.0,0.0,0.0,1.1107206426724155e-20,0.0,0.0045505958173531,0.0,6.185585154648646e-05,0.8154536772076815,1.0,0.0,25,2025,6792.224880695343
50,0.46971801276851194,0.3555912874019847,0.6705701795726954,0.7313187648010565,16.77167641313016,10.772263607532473,9.7977306534017,0.9610437002306906,50,-3.8937115987619055,40.0,,,82.34601127030328,117.38589029200377,192.58260072767737,10423,0.018476695838787,0.0034727995621187,0.0107265187378897,0.1212547099455203,0.3438263415146992,0.2506987542567752,0.2700208759829968,0.0050351953568662,0.1391513293007836,0.3709121231981656,0.0710743426985804,0.0724796819789407,0.3413473274666632,0.9493215300974472,0.9999698536507629,0.0,0.0,0.0,0.0,0.0,7.807553869048384e-05,0.0011406340246638,1.950510093311564,1.0,0.0,0.999999999999673,0.9999999999997988,4.611311332780588e-13,0.0,6.576579218559859e-17,0.0,0.0,0.0,0.0,1.9999999999999332,0.9999999999998268,1.7313347099355984e-13,25,2025,6792.224880695343
60,0.45060530722259645,0.3684076977920293,0.6705701795726954,0.7015615917059433,23.936078195665157,15.373880207488014,2.6634486720417443,0.9393962931235876,60,-3.8937115987619055,50.0,,,85.72502255579457,61.87467762408778,251.90797184593976,14723,0.0171098262477714,0.0028163130795003,0.2683897359832374,0.2140847101854939,0.0384591894015322,0.2365291139543635,0.2397209373958725,0.0050745328038477,0.1352096404230658,0.3754895242097528,0.0743418952748604,0.0771419058152671,0.332742501473206,0.7176590996231463,0.9662235925092016,0.0,0.0,0.0,0.1778482614555013,0.0,0.0,0.0,1.8617309535878492,1.0,0.0,0.9355552218165166,0.4707720328493569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4063272546658736,0.9982473279203056,0.0017526720796945,25,2025,6792.224880695343
70,0.44586718413692017,0.3715849418404288,0.6705701795726954,0.6941846586774034,30.91480944758189,19.856242664285595,2.4456968089487785,1.0133911156048754,70,-10.685783451325191,60.0,,,86.95106043014675,65.26046628318727,314.8042736896314,18663,0.0168678279852987,0.1741592521808941,0.1810897906781625,0.0017415925218089,0.6153925118341946,0.0258693664149888,0.001747486369951,0.0050960317946231,0.1379972453753945,0.3718721393580519,0.0705105449838441,0.076149186315914,0.3383748521721723,0.786499821123397,0.9750142953228318,0.922804807396628,0.4027624619238586,0.5164237289420005,0.9501866308484608,0.0597509067468129,1.6593880917102998e-05,7.763349679686663e-05,4.6135368796817025,0.9998576056206008,0.000142394379399,1.0,0.9999999999999996,0.0,0.0,2.1983723713870783e-05,0.0,0.0,0.0,0.0,2.0000219837237134,1.0,0.0,25,2025,6792.224880695343
80,0.3463370844285631,0.4383268586747501,0.6705701795726954,0.5392231123866219,37.08184830290202,23.81726400711301,2.342295944762512,1.107956831139105,80,-10.685783451325191,70.0,,,92.43716399278492,96.1449776487425,407.92378907324746,23826,0.017120951442678,0.1491054688611589,0.3217284878802668,0.0014910546886115,0.4838572777917607,0.0423266560895903,0.0014910546886115,0.0892846501036163,0.2439467679319638,0.116859951535717,0.3194725428683566,0.0099340593669959,0.2205020281933503,0.9351790989056536,0.9461362626682652,0.9893702450629956,0.3786659948153031,0.3376477501147044,0.7577665145432658,0.0044062819479475,0.0,0.0042695119339821,4.353441659992118,1.0,3.9897827421964394e-19,1.0,0.8061009005452688,9.317362419797304e-21,0.0,2.1351936199174217e-05,2.541098841762901e-21,0.0,5.082197683525802e-21,0.0,1.806122252481468,0.8466661698888356,0.1533338301111643,25,2025,6792.224880695343
90,0.172580667190268,0.5548427305841418,0.6705701795726954,0.26869627505711385,41.12144524012069,26.411852765207165,2.4545582970396853,1.1101018481364595,90,-10.685783451325191,80.0,,,93.11849203612655,108.46213913336396,511.06689616525546,28910,0.0176778587397182,0.178977607712946,0.3713756687816973,0.0031859948983766,0.4283501766605763,0.0163207758692742,0.0017897760771294,0.0050386878607187,0.1385767472106989,0.3663137777746715,0.0742686862648268,0.0743415892953903,0.3414605115936938,0.2729070210855759,0.2772085426119788,0.9305944196695678,0.7638060608501999,0.954548151652571,0.8629374027922482,0.0,0.0,0.0,4.062001598662142,1.0,1.1926223897340549e-18,0.9909830437434984,0.9831045209665517,0.4075948402520064,0.0,0.0003242097503795,0.0,4.903596439866312e-19,0.0,0.0,2.382006614712436,1.0,5.366800753803247e-18,25,2025,6792.224880695343
100,0.172580667190268,0.5548427305841418,0.6705701795726954,0.26869627505711385,43.80840799069183,28.137659437109846,2.431230666082132,1.1346033779897724,100,-10.685783451325191,90.0,,,100.30339586827904,98.7545278230682,606.6800185805187,34025,0.017830419355783,0.3004862492251524,0.1155367622196178,0.0030048624922515,0.45175539414231,0.1262118694284169,0.0030048624922515,0.1982034895041073,0.0886167203596682,0.2010825876209959,0.0256433165503134,0.001982034895041,0.484471851069874,0.9476032416503012,1.0,0.6614715389026506,0.0,0.0,0.2548539688445758,0.0,0.0,0.0,2.8639287493975276,1.0,0.0,0.9867818241007368,0.3324901213354004,0.0072117886834637,0.0237530953021396,0.0,0.0,0.0,0.0,0.0,1.3502368294217408,1.0,0.0,25,2025,6792.224880695343
110,0.1714769466480369,0.5555828526663438,0.6705701795726954,0.2669778577903956,46.48677865492938,29.85794750630137,1.7961013519668607,1.058811977850033,110,-10.685783451325191,100.0,,,108.15438580233604,45.583615594077855,650.2421468007378,37065,0.0175432927775728,0.1800931808599677,0.3212079390664873,0.0018009318085996,0.4537337635866589,0.0413632528696867,0.0018009318085996,0.0022783244290311,0.1642787500775111,0.2108732926460521,0.1918529956082381,0.2233108104288801,0.2074058268102873,0.4890659632105776,0.9543081914824764,0.9677094378537088,0.0,0.022354691914078,0.1627284730269663,0.0,0.0,0.0,2.596166757487807,1.0,0.0,0.9858878725750106,0.0985810100276724,0.0023069227542009,0.0,0.0,0.0,0.0,0.0,0.0,1.086775805356884,0.0293437118951034,0.9706562881048966,25,2025,6792.224880695343
120,0.15891125293853392,0.5640090321535807,0.6705701795726954,0.24741393357906047,49.058737611776664,31.509888504234226,1.6138494153209662,0.9853356036673836,120,-10.685783451325191,110.0,,,111.82470860285684,179.2763969888911,825.9743112153374,42483,0.0194424666623199,0.1642265782896286,0.4875276438640392,0.0016422657828962,0.3296189097378586,0.0153423365426811,0.0016422657828962,0.00506266355124,0.1378230007821793,0.3701442001537741,0.0735254929270819,0.0740839709964199,0.3393606715893048,0.6285186960041487,0.8160263932309006,0.9690986311006924,0.8020613320318248,0.3207604340012308,0.0058076171669206,0.0116053527129536,0.0,0.0,3.553878456248672,1.0,0.0,0.9983100049458848,0.9965698410921412,0.0,0.00020722572744,0.0,6.776263578034403e-21,0.0,3.218725199566341e-20,0.0,1.9950870717654656,0.4703726894742488,0.5296273105257512,25,2025,6792.224880695343
