problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,8,75,8,0,-3.503782163880912,23.705449339421545
mdgnc,10,8,75,558,3,-3.708919304332695,27.49134710708592
mdgnc,10,8,75,1118,6,-4.11371657300003,46.99431603735638
mdgnc,10,8,75,1318,7,-4.0274704213530255,22.68121093968892
mdgnc,10,8,75,1348,9,-3.954088007640753,24.412193090510183
mdgnc,10,8,75,1498,31,-3.763002922106154,35.48115552678566
mdgnc,10,8,75,1528,36,-3.712669220868556,43.37170920893048
mdgnc,10,8,75,2038,41,-4.049846637257417,40.08605481973015
mdgnc,10,8,75,2418,54,-3.770390030071345,41.02762584670123
mdgnc,10,8,75,2588,57,-3.713406884311856,36.62811046367101
mdgnc,10,8,75,2618,94,-3.7499844698905633,50.760146383721015
mdgnc,10,8,75,2648,124,-3.7576423422883303,50.05797742646492
mdgnc,10,8,75,2678,154,-4.074042921010337,34.64775313133361
mdgnc,10,8,75,2708,184,-3.802683933281172,50.417967512069175
mdgnc,10,8,75,2738,214,-4.051521020008332,37.024682456847785
mdgnc,10,8,75,2768,244,-3.926605892368965,40.50087350310325
mdgnc,10,8,75,2798,260,-3.8284667060534856,33.50545905278476
mdgnc,10,8,75,2838,258,-3.835691126392637,30.259270832090504
mdgnc,10,8,75,2988,286,-7.215434189928981,34.91187937495146
mdgnc,10,8,75,3018,267,-7.189000667539417,39.72569836486562
mdgnc,10,8,75,3048,297,-7.375586673381564,44.02598303303728
mdgnc,10,8,75,3078,278,-6.879187923560795,37.188082902192576
mdgnc,10,8,75,3108,308,-7.265632463763295,46.29919224924774
mdgnc,10,8,75,3138,302,-7.1407631751391945,35.91814705571899
mdgnc,10,8,75,3168,330,-7.038491478790984,50.82248902273179
mdgnc,10,8,75,3208,370,-7.216629133619272,48.98036923398676
mdgnc,10,8,75,3238,400,-7.332081852112124,42.615383941641625
mdgnc,10,8,75,3268,430,-7.415938148383708,46.30786575049228
mdgnc,10,8,75,3298,460,-7.261131884737098,50.27969896544706
mdgnc,10,8,75,3328,415,-7.303582364513394,56.63622102037967
mdgnc,10,8,75,3358,509,-4.137929845014432,42.26671813697308
mdgnc,10,8,75,3518,495,-4.289184680329681,37.273922353470894
mdgnc,10,8,75,3548,514,-4.064465450216511,39.34383029771482
mdgnc,10,8,75,3718,550,-7.317886952973155,41.8715765264861
mdgnc,10,8,75,3748,580,-7.500846592726544,50.691764489670085
mdgnc,10,8,75,3778,610,-7.383347975381181,51.24465601225927
mdgnc,10,8,75,3808,640,-7.795549795720965,51.11061550449707
mdgnc,10,8,75,3838,670,-7.258902435809176,47.66454578592904
mdgnc,10,8,75,3868,700,-7.523875621195412,45.48968662755685
mdgnc,10,8,75,3898,719,-7.630904348954038,51.15544158152254
mdgnc,10,8,75,3928,749,-8.019513987922728,56.101027846101445
mdgnc,10,8,75,3958,779,-7.620376363297624,51.468438159391226
mdgnc,10,8,75,3998,819,-7.460464427119837,44.49763078371343
mdgnc,10,8,75,4028,849,-7.934017520722527,52.368993284902615
mdgnc,10,8,75,4058,879,-7.61128060013637,50.4109011384851
mdgnc,10,8,75,4088,909,-7.4826952877852095,55.316825962121406
mdgnc,10,8,75,4118,939,-7.086019652660558,46.182850231042245
mdgnc,10,8,75,4148,969,-7.2773686140340255,43.7677465367298
mdgnc,10,8,75,4178,999,-7.168089160710154,52.080963360957576
mdgnc,10,8,75,4208,1029,-7.591853927925803,51.8202611485524
mdgnc,10,8,75,4248,1069,-7.39186855135691,53.69795071278296
mdgnc,10,8,75,4278,1099,-7.489229280238737,57.81371083475224
mdgnc,10,8,75,4308,1129,-7.33496906718285,52.906538569828456
mdgnc,10,8,75,4338,1159,-7.773965935894931,46.9797925249158
mdgnc,10,8,75,4368,1189,-7.2472401132658275,53.46093719100087
mdgnc,10,8,75,4398,1219,-7.436562288352359,55.27794753235873
mdgnc,10,8,75,4428,1249,-7.496421633807228,59.66500377743272
mdgnc,10,8,75,4458,1279,-3.82511524411964,47.06581371337069
mdgnc,10,8,75,4498,1319,-3.8751964241754577,45.21790768578916
mdgnc,10,8,75,4528,1349,-4.079155910690666,52.54690145556565
mdgnc,10,8,75,4558,1379,-3.844779467797917,46.29158842074678
mdgnc,10,8,75,4588,1409,-4.264400579844026,52.78667558221769
mdgnc,10,8,75,4618,1439,-3.933840277850179,46.35649602863482
mdgnc,10,8,75,4648,1469,-7.669577337734807,55.62932659083456
mdgnc,10,8,75,4678,1499,-7.711218756969777,53.15670647502694
mdgnc,10,8,75,4708,1529,-7.555128446442497,54.63060390531773
mdgnc,10,8,75,4748,1569,-7.27087196497911,62.44150808505711
mdgnc,10,8,75,4778,1599,-7.540559739013469,55.31636771186241
mdgnc,10,8,75,4808,1629,-7.635299851797785,62.6380647279673
mdgnc,10,8,75,4838,1659,-10.6867706305107,59.33637503152246
mdgnc,10,8,75,4868,1689,-11.232009053320938,66.2062777784409
mdgnc,10,8,75,4898,1719,-10.92924980776437,60.48171048850965
mdgnc,10,8,75,4928,1749,-10.814826668534694,68.03128288841194
mdgnc,10,8,75,4958,1779,-10.824690236628523,60.001820004977816
mdgnc,10,8,75,4998,1819,-10.771536258406076,60.4952787908212
