n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.5682713059480861,0.28276167343454145,0.6549522358144216,1.0,0.0,0.0,3.673599089744762,0.5355154332100325,30,-3.442439242563571,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,2547.636467933655
40,0.5595392781304753,0.28848073457687934,0.6549522358144216,0.9846340511544174,9.923170255772087,5.639052920392807,3.8463751721964634,0.9851769866447113,40,-7.097960950345674,30.0,40.9904408370021,37.67050019100134,34.77003765196059,3410,0.010196491980047094,0.03279280384941367,0.9672071961505864,0.015066579263263892,0.9849334207367361,0.8315420734351415,0.9400835013623878,0.10045760421653921,0.0,0.0,0.0,0.0,0.0,0.0,1.8720831790140686,1.0,1.0,0.4740016223571619,0.0,0.0,0.0,0.0,0.0,0.0,2.4740016223571617,1,53,2547.636467933655
50,0.4937121428022122,0.33159436403738374,0.6549522358144216,0.868796537207731,19.190323197582828,10.905310025056245,3.642203906739093,1.0272056903448945,50,-7.097960950345674,40.0,42.56496544699985,95.88350162799907,126.66142850495453,8792,0.014406440912756429,0.05896057256377034,0.9410394274362296,0.05789205265148243,0.9421079473485175,0.11134299790650234,0.0,0.2785814406675785,0.0,0.4317943370006389,1.0,0.4698032389211129,0.017897422368990487,0.0,2.309419436864823,1.0,0.4980783176262421,0.47641661042795247,0.0,0.0,0.0,0.0,0.0,0.0,1.9744949280541948,1,53,2547.636467933655
60,0.3793710009279047,0.40648235055353543,0.6549522358144216,0.6675878175741673,26.872244971492318,15.27072574370683,2.549593582275362,0.9352698572800814,60,-7.097960950345674,50.0,45.41624685499846,64.70481502400071,187.44141175799086,13935,0.013451123915176954,0.9900990099009903,0.009900990099009785,0.40598475290645714,0.5940152470935428,0.8958614965264834,0.5630370829116851,0.9819178061063495,0.29960928025419026,1.0,0.12898578348023845,0.0,1.407751080563473e-17,0.0,3.869411449278947,0.9982193886121623,0.07186023546652176,0.0,2.3745681306389553e-18,0.0,0.0,0.0,0.0,0.0,1.070079624078684,1,53,2547.636467933655
70,0.2852781887766619,0.4681086482460583,0.6549522358144216,0.5020105463546373,32.720236791136344,18.593971692229662,2.5217139560925457,1.0280416638507783,70,-10.95045773429761,60.0,46.76010889800091,72.79995557700022,256.2587890939758,19107,0.013411775218191018,0.9900990099009901,0.009900990099009901,0.08850581406626211,0.9114941859337379,0.12326579689675132,0.8976671472525164,1.0,1.0,0.9968517044398575,0.729601462755414,0.008629098406219072,0.000947111389058997,0.0,4.7569623211398175,0.9477710085673918,0.6702449821295515,0.19787974179333273,6.439210399690153e-06,1.3552527156068805e-20,0.0,1.4092926139783517e-20,0.0,1.2128446223549274e-05,1.8159143001468994,1,53,2547.636467933655
80,0.22010345912439436,0.5107949831504114,0.6549522358144216,0.38732108558108636,37.166894950814964,21.120879931734944,2.0607460714260246,0.8818200868219037,80,-10.95045773429761,70.0,48.48839266699724,107.38278323899794,360.37968079195707,23563,0.015294303814962317,0.9900990099009903,0.009900990099009788,0.010129191091790129,0.9898708089082099,0.3574313331222959,0.9751167994761891,0.9169505959647741,0.9218494912971916,0.9767358796166263,0.4120557290265337,0.23818957888481032,7.92047918938108e-18,0.0,4.798329407388421,0.9999992711129015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999992711129015,1,53,2547.636467933655
90,0.22010345912439436,0.5107949831504114,0.6549522358144216,0.38732108558108636,41.040105806625824,23.321914522978886,2.0607460714260246,0.8818200868219037,90,-10.95045773429761,80.0,49.098019561999536,85.31034876999911,441.7322962319631,28792,0.015342188671574157,0.9900990099009901,0.009900990099009892,0.010007819379619535,0.9899921806203804,0.6292465889640287,0.7608610230659003,1.0,0.9103527647255572,1.0,0.631195315747444,0.6624858438884889,0.04684949497222855,0.0,5.640991031363647,0.49633610317496557,0.9994538901020528,0.46359253699869973,3.5974532291856997e-19,0.0,0.0,0.0,2.596784063176988e-19,0.0,1.959382530275718,1,53,2547.636467933655
100,0.22010345912439436,0.5107949831504114,0.6549522358144216,0.38732108558108636,44.913316662436685,25.52294911422283,2.0607460714260246,0.8818200868219037,100,-10.95045773429761,90.0,51.56123278499945,89.87384352500158,527.6248188079298,34033,0.01550332967437281,0.9900990099009901,0.009900990099009903,0.011879681023925415,0.9881203189760746,0.6285049781155829,0.5726363074336518,0.603991097994275,0.8220784006213122,0.9988491754668054,0.689796381961145,0.9090620454635694,0.29828024219439836,0.20329581544056105,5.726494444691301,0.9816348330718238,0.3971315719202971,2.7619271829596275e-19,0.0,5.7777898331617076e-34,0.0,0.0,0.0,1.782844334912541e-21,1.3787664049921209,1,53,2547.636467933655
110,0.21314577520260453,0.5153519337910777,0.6549522358144216,0.3750774902262552,48.72530954147339,27.689195285857824,1.476175284407691,0.9169357230931638,110,-10.95045773429761,100.0,54.759385236000526,87.55063178300043,611.191751605933,39219,0.015584072811798693,0.9900990099009901,0.009900990099009894,0.31692241636364615,0.6830775836363538,0.2207642433370778,0.9256787073978171,0.9979021259154552,0.9931994788334338,0.9769855608165331,0.31145229267105934,0.9211553081426662,0.08719836984157069,1.5640316009112964e-17,5.434336086955613,0.9910727163251999,0.9968175307045668,0.0,1.7510557924387604e-17,0.0,0.0,0.0,8.601333382999314e-19,0.0,1.9878902470297666,1,53,2547.636467933655
120,0.20895872356089135,0.5180942526252882,0.6549522358144216,0.36770943979349996,52.43924419157217,29.799717779675305,1.4438957266253967,0.9557674889694247,120,-10.95045773429761,110.0,55.178548324001895,116.02311820700197,723.3854616099561,44245,0.01634954145349658,0.9681833828718898,0.031816617128110285,0.019882763519514016,0.980117236480486,0.36681860843178404,0.4207555010177272,0.9803886123358935,0.49376938769604134,0.985247868527076,0.9487266739454994,0.0007785940797907776,0.4647496216327568,0.4933049329015396,5.154539800568108,1.0,1.0,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000000000004,1,53,2547.636467933655
