n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.7164393740655898,0.17190657239596044,0.606242745548614,1.0,0.0,0.0,6.989842639341672,0.7963490184726021,30,-3.8500902515237714,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,4335.320284605026
40,0.5085568171238504,0.2979338644679866,0.606242745548614,0.7098392907105803,8.5491964535529,6.124980955947201,6.888416733177402,0.7257389229732412,40,-11.237029946309683,30.0,45.91942781199759,68.64839679500074,65.40319893000196,5165,0.012662768427880342,0.012533239857676253,0.9025687111431814,0.08489804899914245,0.012190310964211335,0.8954429357777619,0.09236675325802683,0.36785448769065177,1.0,0.7627831363737385,0.24366584468010094,0.09015245134221983,0.2041787847867495,0.00528793000962534,2.2288390992184723e-17,0.0,2.6739226348830862,0.9482942389131067,0.9856169910768356,0.5725297827234791,0.0,0.0,0.0,0.0,0.0,0.0,2.5064410127134216,6,58,4335.320284605026
50,0.22974797315933712,0.4669597035162682,0.606242745548614,0.32068027173825286,13.701794265797066,9.81650490736314,6.752832452377574,0.9369906122890526,50,-11.237029946309683,40.0,49.71757013200113,78.80357219399957,140.6188432650124,10232,0.013743045667026232,0.4115157528108577,0.584369089661034,0.004115157528108555,0.013071871551488687,0.35943405047377724,0.6274940779747341,0.3194384578069522,0.9780980630053854,0.7287951394724471,0.8866826517842795,0.4521920695184837,0.0,0.0,0.0,0.0,3.365206381587548,0.9020870200282872,0.9339868026027482,0.7816149207825019,0.0,0.0,0.0,0.0,0.0,0.0,2.6176887434135376,6,58,4335.320284605026
60,0.22453286537143902,0.4701213247799355,0.606242745548614,0.31340106853323657,16.872200967154512,12.08790910001702,2.8142621118174302,0.9642125899463428,60,-11.237029946309683,50.0,54.62662146100047,31.482949004999682,170.45037105403026,12732,0.013387556633210042,0.012519582176411432,0.8925483754016519,0.09493204242193676,0.012837982108387196,0.10407253865721992,0.8830894792343928,0.9967850324191572,0.8226320135046863,0.0,0.0,0.1433943259591042,0.07305950041345843,0.0,0.0,0.0,2.0358708722964063,0.9589458574561229,1.0,0.6820827539431251,0.0,0.0,0.0,0.0,0.0,0.0,2.641028611399248,6,58,4335.320284605026
70,0.14882869231890586,0.5160164305007906,0.606242745548614,0.2077338260659033,19.47787544015021,13.954716888468745,2.3442162606820123,0.9216962508461616,70,-11.237029946309683,60.0,57.25185480300206,73.77960139999777,241.3855073710256,17408,0.013866354973059835,0.007605656140060805,0.3626751255993637,0.6297192182605755,0.011976920125946127,0.6273498860716982,0.36067319380235574,1.0,1.0,0.7477902641808548,2.4273459586491024e-18,2.4261383835818695e-17,0.6602426608250089,4.411936404052921e-18,4.002290763490754e-18,0.0,3.4080329250058634,1.0,0.7204714059596343,0.7054380074675423,0.0,0.0,0.0,0.0,0.0,0.0,2.4259094134271764,6,58,4335.320284605026
80,0.1479854470016781,0.5165276418570778,0.606242745548614,0.20655683140626785,21.549328727511067,15.438787585071665,1.830353241414657,0.9195446580053611,80,-11.237029946309683,70.0,62.23455494100199,45.92273357099839,285.1688054170045,20759,0.013737116692374608,0.013268597915475968,0.08442519116002305,0.902306210924501,0.012176500848968258,0.8871102155120455,0.1007132836389862,0.8466657614029296,0.006790412580921457,7.172551085461251e-18,0.00027163965914539024,1.4097408957920424e-16,0.04498544149184117,0.016355477137208453,9.80384086045265e-19,0.0,0.9150687322720463,0.9999999999999999,0.9467823348982612,0.000764932156258324,0.0,0.0,0.0,0.0,0.0,0.0,1.9475472670545195,6,58,4335.320284605026
90,0.12176301415366944,0.5324248015418187,0.606242745548614,0.16995578210993478,23.43189179509208,16.787529890848404,1.1662718864942099,0.840416661856643,90,-11.237029946309683,80.0,70.65972627500014,67.83579740499772,350.1082851270039,24486,0.014298304546557375,0.010273301117308465,0.8176878296060927,0.17203886927659892,0.012030310757958872,0.8838265495232247,0.10414313971881643,1.0,0.9657590553325043,0.9418115346411874,0.3094810168245252,0.3815541782614008,0.445916354639284,0.0,0.0,0.0,4.044522139698902,0.990062082507367,1.0,0.027017948273810707,0.0,0.0,0.0,2.168404344971009e-18,2.16374987342439e-18,0.0,2.017080030781178,6,58,4335.320284605026
100,0.09936547003124435,0.5460031501841439,0.606242745548614,0.13869348004615317,24.97513810587252,17.89317231177297,1.106928232991036,0.8174355174488971,100,-11.237029946309683,90.0,73.32472883599985,98.37898316399878,445.29177066799457,29136,0.015283215632481967,0.012508743993747809,0.8974335021551445,0.09005775385110765,0.012896210446177846,0.3717517266524434,0.6153520629013788,0.982084538672198,0.6320839370697049,0.0,0.0,0.07255351428449655,0.14717631950488425,0.0,0.0,0.0,1.8338983095312837,0.5642632060914312,0.9957353073961813,0.9742359297751286,0.0,0.0,0.0,0.0,0.0,0.0,2.5342344432627413,6,58,4335.320284605026
110,0.09917143123456623,0.546120784796985,0.606242745548614,0.1384226423399883,26.360718717803227,18.885856818102024,0.9378791913729945,0.8502284128123242,110,-7.039039587297126,100.0,76.81698193800185,117.8917342349996,558.7338640060298,34525,0.01618345732095669,0.5591487380245962,0.4352597745951579,0.005591487380245962,0.013923197394695353,0.5478243678203045,0.4382524347850001,0.9987646223320578,1.0,0.9989373923761725,0.8000314192256738,0.5187236260280709,0.8824074757543269,0.0002566643552622893,0.00019474046311625018,0.0,5.19931594053468,0.5509167657118568,0.9581294505154893,0.003310225963139598,0.0,0.0,0.0,0.0,0.0,0.0,1.5123564421904856,6,58,4335.320284605026
120,0.09172040610308793,0.5506379147298441,0.606242745548614,0.12802256467647877,27.692944752885563,19.840316004790296,0.9260014797674863,0.840442382112694,120,-11.10571169593448,110.0,78.27078930700009,100.07752078200065,655.6868208100605,39769,0.016487385169605986,0.3706951180662608,0.6255979307530767,0.003706951180662605,0.012926603776408934,0.3586754999593491,0.6283978962642419,0.2566916363746949,0.9259362325799715,0.7797552980351315,0.6669509689906521,0.1901531643338634,0.8176895572355375,0.0,0.0,0.0,3.637176857549851,0.5639400592850268,0.884669123363948,0.8700170661216191,0.0,0.0,0.0,0.0,0.0,0.0,2.318626248770594,6,58,4335.320284605026
