n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6211987190983436,0.24809674585590663,0.6549522358144216,1.0,0.0,0.0,3.995619725057795,0.5901130125719013,30,-3.6379424351679095,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,3354.89874458313
40,0.31939167504864396,0.44576594414079906,0.6549522358144216,0.5141537888426976,7.570768944213489,4.702951970734937,3.8433559767224694,0.6742590500429912,40,-3.6379424351679095,30.0,,,54.43235116219148,106.25038905907422,102.3026010999456,5222,0.01959069343162497,0.024840553944707425,0.9751594460552926,0.023595471729440078,0.9764045282705599,0.9999999999999999,0.6878762201205157,0.0,0.0,0.0,0.0002753561937893892,6.226595304094251e-05,0.000545446784647762,1.9512038994403134e-05,1.688778801090988,1.0,0.0,1.0,0.8916705910930566,0.0,0.0,0.0,9.58841296291868e-19,8.754932542820448e-18,6.911788849595091e-19,0.0,1.8916705910930567,0.913976326779538,0.08602367322046196,6,58,3354.89874458313
50,0.23033196216249224,0.5040958022165746,0.6549522358144216,0.37078627994728336,11.995469288163394,7.451570156790619,2.2613910880780885,0.9069518273093256,50,-3.6379424351679095,40.0,,,53.46252627717331,72.16663488885388,170.53192247916013,10296,0.016562929533717963,0.013949797061409554,0.9860502029385905,0.013795459358004351,0.9862045406419957,0.02105852844064755,0.9458235466010156,0.00010772220181528051,1.4230153513872246e-19,1.6263032587282567e-19,1.8973538018496328e-19,0.0,0.0,1.8973538018496328e-19,0.9669897972434786,0.8261275082795947,0.1738724917204053,0.9999999999999997,0.00956543024741345,5.859669897458873e-20,7.413745905615346e-21,2.148036621877364e-20,3.987214608228266e-20,3.495360037160415e-20,3.330142540052156e-20,1.1530903603074567e-20,1.009565430247413,0.002290443161528377,0.9977095568384716,6,58,3354.89874458313
60,0.22969392017400814,0.5045136892434757,0.6549522358144216,0.36975916580672263,15.698196516933423,9.751699568473121,2.001738470042199,0.8812770984871694,60,-3.6379424351679095,50.0,,,57.43969800695777,71.81688428996131,237.68275637784973,15435,0.01539894761113377,0.0238908207512418,0.9761091792487582,0.016450197507327242,0.9835498024926728,0.9726394690191973,0.930042313195797,0.11771869001856913,0.0,0.014809218386837636,0.010063905523421441,0.0,2.892431050584048e-19,2.160924813182885e-19,2.045273596143822,0.9970307073218927,0.0029692926781073273,1.0,0.9795188262231831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979518826223183,0.08876630523143691,0.9112336947685631,6,58,3354.89874458313
70,0.2284805045669729,0.5053084185082756,0.6549522358144216,0.36780582049268773,19.386021448430476,12.042571692178026,1.8888123770917922,1.070241951931423,70,-3.6379424351679095,60.0,,,58.04606779292226,67.7910091499798,302.66579843638465,18823,0.01607957277991737,0.06666143038354826,0.9333385696164518,0.015957773127032837,0.9840422268729672,0.21307387559228352,0.97405655489755,0.23097521663625872,0.0,0.0,0.0,0.0,0.0,0.0,1.4181056471260922,1.0,0.0,0.9999999999999857,0.574033286977093,7.507883204027621e-14,0.0,0.0,4.618774027949774e-17,0.0,0.0,0.0,1.5740332869771536,0.9735610840747644,0.026438915925235562,6,58,3354.89874458313
80,0.21417457746437263,0.5146781174495217,0.6549522358144216,0.344776270265403,22.94893190222093,14.255847102334753,1.6190260631203908,0.8133464760449474,80,-3.6379424351679095,70.0,,,62.14127918612212,163.17652357323095,462.59778195712715,23237,0.019907810042480836,0.9900990099009903,0.009900990099009745,0.03657713729450364,0.9634228627054964,0.730633330198793,0.9999999999999979,0.9999999999999977,0.44703805103832245,0.5628533727143618,0.0,0.0,0.0,0.0,3.7405247539514725,1.0,0.0,0.8907555251883916,0.9999999999999656,1.5593082380860324e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.890755525188513,0.7729619563016419,0.22703804369835817,6,58,3354.89874458313
90,0.21365931067765043,0.5150155925835264,0.6549522358144216,0.3439467985184713,26.392547246140303,16.395016543044868,1.6190260631203908,0.7468447483299604,90,-3.6379424351679095,80.0,,,61.6588503010571,134.1932427622378,593.5143744228408,27597,0.02150648166187777,0.9900990099009901,0.009900990099009905,0.023911421169997747,0.9760885788300022,0.8428817569259622,0.9994345103104373,0.9999999999999998,0.8111877128654761,0.00024039872570974833,0.0,0.0,0.0,0.0,3.653744378827585,1.0,1.7618285302889447e-19,0.9833936029841049,0.4136993911229625,0.0,0.0,0.0,0.0,7.271900732113046e-19,0.0,0.0,1.3970929941070676,0.7900315481700432,0.20996845182995683,6,58,3354.89874458313
100,0.21046761374765197,0.5171060016238709,0.6549522358144216,0.33880883407670437,29.80632540911618,18.51565116517138,1.3986029370452615,0.9179157832587275,100,-11.021737474613923,90.0,,,62.89424513000995,95.3972722417675,685.2095400528051,32479,0.02109700237238847,0.9887010096834155,0.011298990316584469,0.01582661860406904,0.9841733813959309,0.30084551430720635,0.9023281835007021,0.9073141185507166,0.9739867550913466,0.8134141511340953,0.9441834084037933,0.7749693212596882,0.4841928983808757,0.001012913803616679,6.102247264432041,0.99951731723854,0.0004826827614599836,0.9998225448920586,0.6463657898496081,5.126717439832919e-16,0.0,0.0,0.0,0.0,3.650855951440816e-17,2.6064840812657192e-17,1.6461883347416673,0.07664922615624559,0.9233507738437544,6,58,3354.89874458313
110,0.19528408803244665,0.5270504857385904,0.6549522358144216,0.314366533652705,33.07220224776323,20.544409674071872,1.236359175195633,0.9671616568710938,110,-11.021737474613923,100.0,,,65.00428503006697,136.44243452884257,817.5981800281443,37754,0.021655935265882935,0.9900990099009901,0.00990099009900995,0.010434557097185023,0.989565442902815,0.36046290928925423,0.9567502090267983,1.0,0.8144836532925942,0.9053232971217626,0.687221683670485,3.258658888444538e-16,0.0,0.0,4.724241752400895,0.9999999999999994,5.792987273238219e-16,0.8981838514716258,0.9315226495031671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829706500974793,0.07091701401656425,0.9290829859834357,6,58,3354.89874458313
120,0.19395075135768663,0.5279237575748178,0.6549522358144216,0.3122201405038342,36.205135618545924,22.490583871022537,1.1985023712528842,0.9518370053210297,120,-11.021737474613923,110.0,,,70.43780052522197,173.8810641556047,987.5461117099039,43226,0.02284611372113783,0.9900990099009901,0.0099009900990099,0.023946653064319187,0.9760533469356808,0.0,1.0,0.9987020490260176,0.9032617392273009,0.587248903322127,0.2159454734214469,0.0,0.001182991192484108,0.0015933053084883672,3.7079344614978647,1.0,0.0,0.9989027336800598,0.9898608182607854,0.0,2.6999175193730823e-20,0.0,0.0,1.6940658945086007e-21,3.282252670610414e-21,8.470329472543003e-22,1.988763551940845,1.0,0.0,6,58,3354.89874458313
