n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.reference_mdgnc_edge_failures,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f0_failure_rate.interaction.graph_1_edge_weight_sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f1_mass.interaction.graph_1_edge_weight_sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6843479124140072,0.2116668770550354,0.6705701795726954,1.0,0.0,0.0,7.904146629529862,0.5980679311057987,30,-7.296920672152857,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2036,6598.461468458176
40,0.6186747743584725,0.2557053250340377,0.6705701795726954,0.9040354520497103,9.520177260248552,6.515113433862398,7.719785929924403,0.6399714346051256,40,-7.296920672152857,30.0,,,78.53996368404478,83.95785595662892,80.88804274378344,5236,0.0154484420824643,0.0034787863604622,0.0103807354353623,0.1180979145668025,0.3463840740184721,0.2550825915778472,0.2665758980410534,0.0034133244588379,0.3296831718020224,0.0684551646814832,0.2529423006042807,0.230639562354066,0.1148664760993096,0.987982353346496,0.958716078223322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946698431569818,1.0,0.0,1.0,0.9142989938920888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914298993892089,0.9372611767613432,0.0627388232386567,36,2036,6598.461468458176
50,0.5037505143425962,0.332770106710143,0.6705701795726954,0.736102945891423,17.72086924995422,12.12723987736774,7.738696292491179,0.9698699331995748,50,-7.296920672152857,40.0,,,83.59936388302594,82.50107604637742,160.4276170618832,10418,0.0153990801556808,0.0043102590175621,0.348098199535214,0.0637604946721484,0.2152639131022737,0.190768260804825,0.1777988728679768,0.0051204543290161,0.1422970042913883,0.3720219275735393,0.0665552076019614,0.0830721577691625,0.3309332484349322,0.9960679715297476,0.9973585279147692,0.0,0.0,0.0,0.0,0.0001182751651507,0.0,0.0,1.9935447746096675,1.0,0.0,0.9707111231133562,0.7436053339892489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714316457102605,0.9330250945093964,0.0669749054906034,36,2036,6598.461468458176
60,0.4922585728675005,0.3404762599687368,0.6705701795726954,0.7193104032875326,24.997935995848998,17.107285313418224,2.528230188992229,1.107233024532804,60,-7.296920672152857,50.0,,,89.2836446869187,62.23427838087082,220.1265056384727,14549,0.0151300093228725,0.0036031438854609,0.161832439921404,0.1645831028187923,0.2345612470481407,0.3263131416112695,0.1091069247149323,0.0050727077105587,0.1398905820183074,0.3738217005804311,0.0720229740405279,0.0760244022027292,0.3331676334474455,0.9999999999999962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999996,1.0,0.0,0.937665334822485,1.0,0.4474524870954218,0.0,0.0,0.0,0.0,0.0,0.0,2.3851178219179068,0.9512197141987668,0.048780285801233,36,2036,6598.461468458176
70,0.48219511790007186,0.3472245127733672,0.6705701795726954,0.7046052295230211,32.117514159901766,21.979553767256085,2.390890363892055,1.0729461498968402,70,-7.296920672152857,60.0,,,90.7874621390365,106.32503989432008,323.31881571235135,19784,0.0163424391282021,0.1501997504656417,0.2505412724271478,0.0015019975046564,0.5626887585080756,0.033566223589822,0.0015019975046564,0.0034452553012259,0.0119347442876922,0.1196505005639858,0.3426124282783604,0.2516849163101397,0.2706721552585959,0.6979304623884466,0.9310909860268608,0.6996470767986048,0.0,0.6629061757217923,0.9995438767750604,0.0,0.0,0.0,3.9911185777107647,1.0,0.0,1.0,0.8636147515413898,4.279236997632973e-05,0.0,0.0,0.0,0.0,5.896622895694675e-21,0.0,1.863657543911366,0.4005132426081361,0.5994867573918639,36,2036,6598.461468458176
80,0.48090206819624304,0.3480915933454601,0.6705701795726954,0.7027157670429389,39.15411914273157,26.79503969773766,2.3655350434239475,1.0362209261267703,80,-7.296920672152857,70.0,,,92.56436195969582,139.88626973284408,460.0297672669403,25187,0.0182645716944034,0.0058277374264649,0.2952168079842309,0.0315804890054568,0.1693095456055175,0.1610198276994758,0.337045592278854,0.005335665886433,0.3550900928874674,0.3560338871147304,0.0042948177664322,0.1784348036021487,0.1008107327427883,0.0310506776811711,1.0,0.8994107120814228,0.0137104852304134,0.7674775063226537,0.2963681300626787,0.0,0.0,0.0,3.0080175113783394,1.0,0.0,1.0,0.9108532260703728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9108532260703728,0.0,1.0,36,2036,6598.461468458176
90,0.4752060861651934,0.3519111490388639,0.6705701795726954,0.6943925414909572,46.13966068540105,31.575580469544843,2.057610889788328,0.9582661226248268,90,-7.296920672152857,80.0,,,96.25465562194586,96.55262502795084,553.4319121809676,30356,0.0182313846416183,0.2901641580177494,0.2280248099705237,0.0029016415801774,0.4208006098915187,0.0552071389598532,0.0029016415801774,0.0050164914757278,0.1424963856093127,0.3702006826929982,0.0729903619136011,0.0719571584538523,0.3373389198545078,0.6003951250551255,0.6965241150146187,1.0,0.7748160985190737,0.1270673744166046,0.9472276780406084,0.4515699392963245,5.301783665411832e-19,0.0,4.597600330342355,1.0,0.0,1.0,0.8082096212093506,3.3788589592974333e-19,0.0,0.0,5.069678227753064e-19,1.9132996276261423e-18,1.5719866433970016e-19,7.396236382559737e-19,1.8082096212093504,0.7354496352590782,0.2645503647409218,36,2036,6598.461468458176
100,0.47519882738456554,0.351916016560693,0.6705701795726954,0.6943819346336902,53.08353306602429,36.32760503729364,2.018187081456243,0.9148191036822984,100,-7.296920672152857,90.0,,,102.90319063328208,110.63192693004385,660.9639214957133,35559,0.0185878095980121,0.1913905466310561,0.3111078834635503,0.0019139054663105,0.4603608523984827,0.0333129065742897,0.0019139054663105,0.0049819775856333,0.1435851877309785,0.3699770956207311,0.0722400605335743,0.0741977187253875,0.335017959803695,0.8750744450947308,0.8558296505356546,0.3977318436286983,0.380251155368057,0.6742156568168265,0.9565793330578548,1.8568477610134e-17,2.815068198582504e-17,1.167191351450855e-17,4.139682084501822,0.9969610305861768,0.003038969413823,0.9999999999999996,0.9144844956730588,4.087913052342371e-05,1.5020949664939044e-17,3.630156102795261e-06,3.668883013974861e-05,8.571671148826422e-06,0.0,8.392467037050641e-18,1.9145742654609736,0.7937985699593854,0.2062014300406146,36,2036,6598.461468458176
110,0.4559600277026223,0.3648169819181768,0.6705701795726954,0.6662693338162505,59.88678940827399,40.983399312729574,3.1227566611800155,1.1653172940091785,110,-7.296920672152857,100.0,,,101.19571593496948,119.35063831601292,777.1543646743521,40796,0.0190497687193438,0.2214021291488175,0.2949282609723077,0.0022140212914881,0.4054499406684771,0.0737916266274215,0.0022140212914881,0.0050258590402101,0.1394251330436138,0.3697309228975268,0.0780386067335217,0.0768233974383335,0.3309560808467939,0.097521222109327,0.1380479305715724,0.9984023498182616,0.5890884942441372,0.9574345357177996,0.8381738069696042,0.6731032343700092,0.0173598679368444,3.0150925030820354e-19,4.309131441737556,1.0,0.0,1.0,0.9973232733420436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.997323273342044,0.0325625194869563,0.9674374805130436,36,2036,6598.461468458176
120,0.4559600277026223,0.3648169819181768,0.6705701795726954,0.6662693338162505,66.5494827464365,45.542999589755794,3.1227566611800155,1.1653172940091785,120,-7.296920672152857,110.0,,,113.58852758212016,208.34333084197715,981.5844305292704,46394,0.021157572757884,0.1788575183972098,0.4204691243660026,0.001788575183972,0.3536490817603497,0.0434471251084937,0.001788575183972,0.1977177903502212,0.3314789289863321,0.3968316039874347,0.0083852499465042,0.0019771779035021,0.0636092488260055,0.521035078409434,0.5062343213522161,0.9943102489012284,0.5872620134735398,0.9916343143628756,0.1422310029201194,0.3670664810834531,0.0012070876822949,0.0,4.110980548185161,1.0,0.0,0.9999999999999996,0.9332982767728828,0.0030674954555206,0.0,0.0,0.0,0.0,0.0,0.0,1.936365772228403,0.959117166146808,0.0408828338531919,36,2036,6598.461468458176
