n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6065093766546663,0.2577175635320368,0.6549522358144216,1.0,0.0,0.0,4.334362302176666,0.854354190978625,30,-3.540551982110368,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,3061.8976349830627
40,0.4450620577604682,0.3634578460080357,0.6549522358144216,0.7338090306456666,8.669045153228334,5.257857172075672,3.737934549377473,0.9703576907018069,40,-3.540551982110368,30.0,,,48.48162947408855,76.76982658170164,72.89969307323918,5048,0.014441302114350074,0.9472941451599743,0.9999999999999997,0.0,8.324368840510128e-18,0.0,0.0,0.0,0.0,0.0,1.9472941451599741,1.0,3.577767710760327e-17,0.9302242595721625,7.891971203273791e-05,4.446922973085077e-21,2.795208725939191e-20,1.5670109524204556e-20,0.0,1.0482032722271967e-20,0.0,0.0,0.9303031792841953,0.9931886947140683,0.00681130528593166,2,54,3061.8976349830627
50,0.43772040604299045,0.3682662772149686,0.6549522358144216,0.72170426854294,15.946611649171366,9.671769491092967,2.4604596832834518,1.265154014177974,50,-3.540551982110368,40.0,,,50.56602040911093,59.55835199775174,129.47032157797366,8668,0.014936585322793454,0.971784041451151,0.2401979195352222,1.4823076576950256e-21,0.0,0.0,0.0,1.5246593050577406e-19,0.0,2.0328790734103208e-20,1.2119819609863733,1.0,0.0,0.9190172011029132,0.41157294577657383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330590146879487,0.5578497420440274,0.4421502579559726,2,54,3061.8976349830627
60,0.3048872901140202,0.4552656234828439,0.6549522358144216,0.5026917997470906,22.06859199062152,13.38480797187802,2.403111736787719,1.2138954643284072,60,-3.540551982110368,50.0,,,51.58263545297086,136.53036742424592,261.7850453974679,14089,0.018580810944528917,0.9984071862699992,0.9942546135331525,0.0,0.001005984963896611,0.0,0.013842221656699755,0.0,0.0,0.0,2.007510006423748,1.0,0.0,0.9999999999999998,0.7407269860611978,0.0,0.0,1.889738303685466e-18,0.0,2.1067490578999015e-18,0.0,0.0,1.7407269860611976,0.9717138507457991,0.028286149254200966,2,54,3061.8976349830627
70,0.295339694788446,0.46151884238798,0.6549522358144216,0.4869499238700249,27.016800608707097,16.38594289639035,2.2851930179132625,1.1821171046680587,70,-7.470042153893229,60.0,,,52.74121823487803,189.72114585572854,447.5153911127709,19803,0.022598363435478004,0.9589193134332972,0.997573416333339,0.0,0.05350616380666267,0.0,0.0,3.034346276187515e-18,5.371542800736626e-18,0.0,2.009998893573299,1.0,0.0,0.9947774566326691,0.1176665549187874,0.0,0.0,0.0,0.0,0.0,0.0,6.42605671555067e-20,1.1124440115514564,0.34945566024422947,0.6505443397557705,2,54,3061.8976349830627
80,0.2935197044135288,0.46271084915319277,0.6549522358144216,0.4839491617301949,31.871296036708195,19.330239892400225,1.789542527064924,1.1003471716210629,80,-7.470042153893229,70.0,,,53.606641778256744,66.64321717992425,511.610243731644,22701,0.022536903384504824,0.963594992870856,0.9753038622886222,0.11572674061276986,7.878847154823599e-19,6.569165792886447e-20,5.0913715405499223e-20,4.137755947337257e-19,0.0,0.0,2.054625595772248,0.9995979140609436,0.0004020859390564694,0.9996576304540633,0.007954948961240032,0.008294886834445453,0.0004714213006345357,0.0,0.0,0.0,0.0,0.0,1.0163788875503832,0.8182021272325252,0.18179787276747483,2,54,3061.8976349830627
90,0.274707954051706,0.4750316471122514,0.6549522358144216,0.45293274040859377,36.55570554740214,22.1713781847264,1.2950727995101716,0.990057483850589,90,-7.41182917806512,80.0,,,55.05788762168959,112.65732790296897,620.332070987206,27927,0.022212628316224656,0.966401146712513,0.9633621660976388,0.08463354121806199,7.838618498157124e-06,0.0,0.0,0.0,0.0,0.0,2.014404692646712,0.9703690571643045,0.02963094283569543,1.0,0.5773769715047502,1.6949208840729017e-20,0.0,2.324383003507242e-20,0.0,0.0,0.0,2.4554988008098075e-20,1.57737697150475,0.9999491445197323,5.085548026771383e-05,2,54,3061.8976349830627
100,0.1330233557553983,0.5678282915468863,0.6549522358144216,0.21932613225061318,39.91699991069817,24.210034733761923,1.2458698413196854,1.1359887848502708,100,-7.41182917806512,90.0,,,58.07460639392957,151.48626063391566,767.8866255660541,33258,0.02308877940844471,0.9345617587390236,1.0,0.0,0.0,0.0,0.047874581006020114,0.0028174439251795478,0.0,0.0,1.9852537836702233,1.0,0.0,0.9999213115465125,0.011795278811370631,0.004917990542354082,0.0,0.0,0.0,0.0,0.0,0.0,1.016634580900237,0.03279377477558054,0.9672062252244195,2,54,3061.8976349830627
110,0.13271188508250434,0.5680322899604888,0.6549522358144216,0.21881258590675953,42.10769350148504,25.538710937951436,1.201278693133093,1.146329026143156,110,-7.41182917806512,100.0,,,59.470848586875945,96.41375293396413,862.3345915768296,35307,0.024423898704982853,0.9088569015828889,0.9801469863643455,0.0007979265974913351,0.038274345096632335,1.925929944387236e-34,5.0476078389463494e-20,0.0,0.0,3.628872132829251e-20,1.928076159641358,1.0,0.0,0.9973525749562491,0.2408182430110756,0.0,0.0,0.0,8.854686669701247e-22,0.0,5.23005224451495e-21,0.0,1.2381708179673248,0.25463155328200204,0.745368446717998,2,54,3061.8976349830627
120,0.13232880970289934,0.5682831860368466,0.6549522358144216,0.21818097921715163,44.2926613271046,26.863914411878454,1.1858532393991705,1.175483153636047,120,-7.41182917806512,110.0,,,66.86986089497805,73.0273606502451,933.076850572601,37799,0.024685225814772904,0.8971746900142294,0.9978721635927089,0.0024440079431556766,0.10788034989957808,0.0,0.0,0.0,0.0,0.0,2.0053712114496722,1.0,0.0,0.9999999999998446,0.8331038797886052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8331038797884498,0.9647663720314987,0.03523362796850124,2,54,3061.8976349830627
130,0.1321948691635583,0.5683709106925542,0.6549522358144216,0.21796014085175022,46.473366927449106,28.186532806210742,1.1835646263168875,1.2083863535716297,130,-7.41182917806512,120.0,,,65.97764839604497,69.63379974011332,999.9886145889759,41026,0.024374509203650755,0.9671504640608011,0.9061808814754388,0.08473750416594969,0.023423978641254603,0.0,2.3613832508389193e-21,7.280150449959578e-20,5.3529935579998446e-20,0.0,1.9814928283434443,1.0,1.3552527156068805e-20,1.0,1.0,1.3041963387592339e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.000000000000013,0.9999999999999989,1.1565184573902876e-15,2,54,3061.8976349830627
