n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.607759664242241,0.25689868488114365,0.6549522358144216,1.0,0.0,0.0,4.058716721205601,0.8560544294940702,30,-3.5568291458259824,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,70,2975.498177051544
40,0.6028793088701484,0.26009508454366465,0.6549522358144216,0.991969925516236,9.95984962758118,6.053194865561947,4.046468169583761,0.7868912519459562,40,-3.5568291458259824,30.0,,,48.51417218800634,100.9865902881138,97.03222117107362,5234,0.018538827124775243,1.0,1.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.0587911840678754e-19,0.0,2.0,1.0,0.0,0.8649851069289962,0.23097017433867348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0959552812676696,1.0,0.0,18,70,2975.498177051544
50,0.4484908247539276,0.3612121673995828,0.6549522358144216,0.7379410828672038,18.609404669498378,11.310045533682327,3.100766498828942,0.43981548226090483,50,-7.291787187284903,40.0,,,51.269662603735924,73.61488313507289,167.36838774429634,9211,0.01817049047272786,0.6413848904281363,0.9919033240542675,0.15077761294048184,0.10196270674348303,0.0001650125789510139,0.0,0.0,0.0,0.0,1.8861935467453195,0.999936038902062,6.396109793807985e-05,1.0,1.0,0.6682312946779497,0.0,0.0,0.0,0.0,0.0,0.0,2.6682312946779496,1.0,0.0,18,70,2975.498177051544
60,0.15153348757287066,0.5557050393278131,0.6549522358144216,0.24933126775006312,23.545766422584713,14.31016709531632,3.1606888199650234,0.3178288953689571,60,-7.291787187284903,50.0,,,52.02672275295481,118.68928640615195,282.0998020633124,14429,0.019550890710604504,0.9690045184836813,0.9423922567321926,0.6074569018896293,0.1199750329418649,0.0,0.0,0.0,0.0,0.0,2.638828710047368,1.0,0.0,0.8933691642389108,0.9605776982261984,0.5587989204441165,0.0,0.0,0.0,0.0,0.0,0.0,2.4127457829092256,1.0,0.0,18,70,2975.498177051544
70,0.15153348757287066,0.5557050393278131,0.6549522358144216,0.24933126775006312,26.039079100085345,15.825501971045027,3.1606888199650234,0.3178288953689571,70,-7.291787187284903,60.0,,,52.732712268829346,103.76175427995622,382.21961188316345,19351,0.01975193074689491,0.735926725711286,0.8982734147251854,0.21324456091136534,0.03462873652603604,0.002688801015434874,0.0,2.311115933264683e-33,7.703719777548943e-34,0.0,1.8847622388893077,1.0,0.0,0.9977880560590733,0.987119574168785,0.10678944167601448,0.0,0.0,2.781649272975524e-20,0.0,0.0,0.0,2.091697071903873,0.9991991625800539,0.0008008374199461239,18,70,2975.498177051544
80,0.15124467300100275,0.5558941990773938,0.6549522358144216,0.24885605593713703,28.530015718521348,17.339392773914394,2.8227901720843587,1.2303010672609984,80,-7.291787187284903,70.0,,,54.24815542856231,87.55813844734803,465.9027929427102,24524,0.018997830408689863,0.3520866493186312,1.0,0.45572004410527156,0.058026399803317995,0.0,0.0,0.0,0.0,0.0,1.865833093227221,1.0,0.0,0.9743116409555689,0.6191716304415315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5934832713971003,0.0755807232589264,0.9244192767410736,18,70,2975.498177051544
90,0.1446314547260861,0.5602255411724792,0.6549522358144216,0.23797475093450568,30.964169752879563,18.818773412549838,1.993158670171484,1.199717017035866,90,-7.291787187284903,80.0,,,56.575018466450274,98.67095370963216,560.6255631665699,29688,0.01888391145131265,0.8453810866733246,0.9999999999999997,0.92770019918114,0.008131378386093405,0.0,0.0,1.9575455029390068e-18,0.0,2.795768793322461e-18,2.7812126642405577,1.0,0.0,0.9957662898013305,0.9958620982443901,0.04490604021437712,0.0,0.0,0.0,0.0,0.0,0.0,2.0365344282600977,1.0,0.0,18,70,2975.498177051544
100,0.144618071335915,0.5602343066537946,0.6549522358144216,0.2379527300750138,33.34380715792716,20.265021042859843,1.7890141655284506,1.3081506752994734,100,-7.291787187284903,90.0,,,57.56622931128368,49.62524913623929,607.5936231161468,32664,0.018601323264638342,0.9760994851783554,0.9908799489849711,0.4306483755086458,3.927050440103658e-18,1.4153478945234317e-18,0.0,0.0,0.0,0.0,2.397627809671972,1.0,0.0,0.9999999999999989,0.09967905364691947,0.0,0.0,0.0,0.0,0.0,3.477565466910787e-18,4.6168991665883035e-18,1.0996790536469183,1.0,2.2447803207189496e-17,18,70,2975.498177051544
110,0.1416933734473243,0.5621498440750088,0.6549522358144216,0.23314046947157735,35.699273155660116,21.69657826677604,1.497776252089649,1.2394353441959418,110,-7.291787187284903,100.0,,,61.91694742301479,78.52629830362275,682.6536554270424,36993,0.018453590015058047,0.8352968372155735,0.9833772472018967,1.0,0.0015524473673244582,0.0,0.0,0.0,0.0,0.0,2.8202265317847948,1.0,0.0,0.9559298551265655,0.5315592687026774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487489123829243,1.0,0.0,18,70,2975.498177051544
120,0.1348142138933536,0.566655365005406,0.6549522358144216,0.22182158808028318,37.97408344341942,23.07911620347943,1.434135276754755,1.1143148824735944,120,-3.7471115573331715,110.0,,,64.34590601176023,118.34191301418468,796.9615689460188,42214,0.01887908203311742,0.9999999999999999,0.9746379567072876,0.3638561565502457,0.14120263228938046,0.0,0.0,0.0,0.0,0.0,2.4796967455469137,1.0,0.0,0.9999999999999999,0.8353968850328972,1.1384637825553637e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.835396885032897,0.9964481637221839,0.0035518362778160367,18,70,2975.498177051544
