n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.5636910159382114,0.28576154461718734,0.6549522358144216,1.0,0.0,0.0,4.490537579007602,0.44758376407315315,30,-3.465775937020713,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,65,3432.031221151352
40,0.5579658856989558,0.2895112314677165,0.6549522358144216,0.989843495678698,9.949217478393491,5.608284508185836,3.5062949433420485,0.6785956985469811,40,-3.74339247897581,30.0,,,48.77736291754991,56.38948016613722,53.31541966460645,3743,0.014244034107562503,0.6922714695423321,0.31685606167390234,6.068581889409135e-20,0.0,2.1812752024928067e-19,0.0,0.0,0.0,0.0,1.0091275312162344,1.0,5.03479250421919e-21,0.999999999999993,0.43029477129163074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4302947712916239,0.9223474105486621,0.0776525894513379,13,65,3432.031221151352
50,0.40802693445488525,0.3877140828206901,0.6549522358144216,0.7238485675982653,18.517677794778308,10.43824860895504,3.3266394464049616,0.7639557063471716,50,-3.74339247897581,40.0,,,51.476543496828526,67.3266058000736,117.39691061666235,7704,0.01523843595751069,1.0,0.5732353248147727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5732353248147728,1.0,0.0,0.9999614935089636,0.9981044600456392,0.010447541231362387,0.0,0.0,0.0,0.0,0.0,0.0,2.0085134947859653,1.0,0.0,13,65,3432.031221151352
60,0.3502183811496419,0.4255759240571564,0.6549522358144216,0.6212949492670836,25.243395379105053,14.229475186977677,2.6215675448731623,0.7394617259979712,60,-3.74339247897581,50.0,,,51.19643853418529,113.07935974700376,226.43290088092908,12936,0.017504089431116965,0.665330679820593,0.3616082314277771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02693891124837,1.0,0.0,0.9999597926415039,0.5428596566726697,0.01762085723385698,0.0,0.0,0.0,0.0,0.0,0.0,1.5604403065480306,0.5914952825095419,0.40850471749045814,13,65,3432.031221151352
70,0.3447319159166993,0.4291692967281902,0.6549522358144216,0.6115618418060559,31.40767933447075,17.70422667230938,1.9984087335961822,0.9151741346902373,70,-7.20556477741904,60.0,,,51.87783249979839,61.50954340072349,284.97834759159014,16389,0.01738839145717189,0.9678680990216763,0.9999999999999999,0.34287972354938673,0.006810740931213926,0.0,0.0,0.0,0.0,0.0,2.317558563502277,1.0,0.0,1.0,0.3394031780886204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3394031780886204,0.9015633587041086,0.09843664129589134,13,65,3432.031221151352
80,0.1629961554616479,0.5481975393656603,0.6549522358144216,0.28915868951779533,35.91128199109001,20.24286702920112,1.7273900188894558,1.0437297333722928,80,-10.721400752497177,70.0,,,54.8602506602183,123.0093771587126,403.5466867759824,21617,0.018668024553637527,0.0012705019001707266,0.9050996867567327,0.08204317295940816,8.147305791682945e-05,0.0,0.0,0.0,0.0,0.0,0.9884948346742284,1.0,0.0,0.9925890820534461,0.7367662485650232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7293553306184692,1.0,0.0,13,65,3432.031221151352
90,0.161539535044685,0.5491515561644831,0.6549522358144216,0.2865746135332979,38.789948506345475,21.865545481732784,1.477401182222272,1.0063706982038483,90,-10.721400752497177,80.0,,,55.02706564590335,168.0804626676254,567.745521181263,26871,0.021128559457454617,0.9999999999999999,0.9705051777054521,0.979475038804805,0.834038885175873,0.0,0.0,0.0,0.0,0.0,3.78401910168613,1.0,0.0,0.9414844117318701,0.7976724006521989,0.0492071019166461,0.0,0.0,0.0,0.0,0.0,0.0,1.788363914300715,0.1315858195751981,0.8684141804248019,13,65,3432.031221151352
100,0.15940842897351667,0.5505473288505525,0.6549522358144216,0.2827939854748193,41.636791501386064,23.470285301823793,1.4032755336453544,0.9346939082484552,100,-10.721400752497177,90.0,,,59.40404486376792,81.61040070606396,645.589150487911,31806,0.020297715855118876,0.9217519465508315,0.9705215278767667,1.0,0.26673011849902484,0.08254266963956416,1.6263032587282567e-18,0.0,0.0,0.0,3.241546262566187,1.0,0.0,7.78028207882956e-05,1.0,5.198312188911368e-20,0.0,0.0,0.0,1.0167852489639365e-20,0.0,0.0,1.0000778028207884,1.0,1.0949332340626612e-19,13,65,3432.031221151352
110,0.139710554579737,0.5634484957255501,0.6549522358144216,0.24784953215406805,44.2900090895305,24.965880219590062,1.1085777174266744,0.8816934108852346,110,-3.482849974437949,100.0,,,63.498658085707575,243.92713169706985,885.3731230930425,37568,0.02356721473309845,0.09567758265489046,0.3258687297551691,0.9401159230847278,3.545018341858416e-18,0.0,0.0,1.7226901473645638e-18,0.0,0.0,1.3616622354947874,1.0,4.503879090537551e-19,0.9999999999999999,0.9486711901515908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9486711901515907,0.0,1.0,13,65,3432.031221151352
120,0.13946938260039554,0.5636064518526356,0.6549522358144216,0.24742168786965976,46.766365189649136,26.361779905490724,1.0177344300371007,0.8667111701193311,120,-3.482849974437949,110.0,,,61.419022453948855,84.57579314569011,966.7359206303954,41526,0.023280256240196393,0.672531830785166,0.9991870146083224,0.9137519032462292,0.9985331041000021,0.0,0.0,0.0,0.0,0.0,3.5840038527397198,0.9999980186051566,1.9813948434657676e-06,0.9889470939561884,0.9407884414192975,2.5199230180815435e-20,3.5575383784680614e-20,1.6940658945086007e-21,3.134021904840911e-20,2.117582368135751e-21,1.4399560103323106e-20,0.0,1.929735535375486,0.9388347216086643,0.06116527839133569,13,65,3432.031221151352
