n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.7135351563007416,0.173667233347393,0.606242745548614,1.0,0.0,0.0,7.0158172455506564,0.6105507883256205,30,-7.889069890937794,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,61,4630.0389268398285
40,0.49749819366532355,0.30463807471547216,0.606242745548614,0.6972301074057203,8.486150537028601,6.055166749830326,7.081333813630842,0.8546357557756099,40,-7.889069890937794,30.0,47.09898238800088,89.69449462400007,86.46178111592963,5371,0.016097892592800155,0.9803921568627451,0.009803921568627449,0.009803921568627449,0.012292765763953219,0.8861280345420354,0.10157919969401136,1.0,0.9357643512092632,0.8616241858093764,0.030747329757505663,0.0014954668541245731,0.7245823320210206,0.0,0.0,0.0,3.554213665651291,1.0,0.9980020429228793,0.9949107371169457,0.02529092604148251,0.14236970960684328,0.0,0.0,0.0,0.0,3.160573415688151,9,61,4630.0389268398285
50,0.4724031269556644,0.31985177685726157,0.606242745548614,0.6620600579862044,15.282601363988224,10.904673352935266,2.654249995925525,0.9117891219176214,50,-7.889069890937794,40.0,47.055964347000554,61.69591968000168,145.92554226293942,8915,0.016368540915640988,0.012221594635220856,0.8964705779518117,0.0913078274129674,0.012225903979099445,0.8957587799487347,0.09201531607216588,0.9810809201715078,0.7527974380421892,0.44088063112630493,0.4364704055369939,0.009006994904404032,0.8672598978838565,4.7600830808278073e-17,0.006160263306043771,0.11838966479184257,3.6120462157631428,0.9966542843765325,0.9435794452297152,0.6191517585991757,0.0,0.0,0.0,0.0,0.0,0.0,2.5593854882054234,9,61,4630.0389268398285
60,0.23580027316852958,0.46329054054181146,0.606242745548614,0.3304676316034864,20.245239811936678,14.445690353556236,2.182180086048646,0.8301493714822766,60,-7.286140476805183,50.0,53.49532109700158,83.93117472200174,225.76071252895053,14013,0.01611080514728827,0.4812471736092518,0.5139403546546558,0.0048124717360924895,0.012943389192645862,0.3686524775012742,0.61840413330608,0.731759432604348,0.9702209442935904,0.5808929048702902,0.19946748004526826,0.3635054844897926,0.8061576077674574,0.0,0.0,0.0,3.652003854070747,1.0,0.9984910442882513,0.9541124225149102,0.7154693912376366,7.785976223098835e-17,0.0,0.0,0.0,0.0,3.668072858040798,9,61,4630.0389268398285
70,0.14070185932690205,0.5209432640464781,0.606242745548614,0.19718980639490574,22.883527001928638,16.328201016033393,2.103840789500255,0.9180403890930978,70,-7.286140476805183,60.0,57.286048732999916,65.2570146850012,288.7128435479717,17891,0.016137322874516333,0.3887130645334755,0.6073998048211898,0.003887130645334753,0.01305931991174689,0.0936442340592209,0.8932964460290321,0.39940445632434246,0.6161368622189752,0.6459258128305244,0.5186086870853089,0.9120424571487102,0.8812900184141743,0.0,0.0,0.0,3.9734082940220357,0.9682497824329668,0.9999999999999999,0.5711415311672857,4.423544863740858e-17,0.0,0.0,0.0,0.0,0.0,2.539391313600252,9,61,4630.0389268398285
80,0.11766697460296781,0.5349079958049118,0.606242745548614,0.16490704566401687,24.69401126222325,17.62004518568274,1.3128852118118868,0.7728081963397362,80,-7.286140476805183,70.0,61.61892779900154,154.71702026099956,439.450828264904,23666,0.018568867922965603,0.8226649180705989,0.1691084327486951,0.008226649180705982,0.01261443214872605,0.37037476900303273,0.6170107988482412,0.5613200409269159,1.0,0.9944896460176897,0.7233448887870548,0.9899949832909236,0.9356806574009237,0.0,0.0,0.0,5.204830216423508,0.992149899258019,0.9855752286503612,0.8739275558544771,1.692190283937345e-19,0.0,0.0,9.08605455918016e-19,0.0,0.0,2.8516526837628575,9,61,4630.0389268398285
90,0.1175979686933897,0.5349498301369935,0.606242745548614,0.16481033576967072,26.342598169391685,18.79636990216453,1.203371334982278,0.7871754515188683,90,-7.286140476805183,80.0,63.39915753099922,53.762903859998914,491.3307975558855,26241,0.018723783299260145,0.8044600702835253,0.1874953290136394,0.008044600702835253,0.00742633840345195,0.36739810885745666,0.6251755527390913,0.5993396671285126,0.9833450464662444,0.9989036987950183,0.4490850533086504,0.552559162551488,0.8030922435099855,4.9290662929991125e-19,0.0,9.25124417972278e-19,4.386324871759899,0.9171170159481785,0.4350962222564494,0.9402316532153503,0.0,0.0,0.0,0.0,0.0,0.0,2.2924448914199784,9,61,4630.0389268398285
100,0.11653229244993966,0.5355958886286886,0.606242745548614,0.1633168196702329,27.983233946591202,19.967021207881174,1.2220833228007308,0.8368473520108406,100,-7.286140476805183,90.0,70.23708027599787,104.02030468900193,592.3670477219057,31208,0.01898125633561605,0.484522737302899,0.5106320353240722,0.004845227373028989,0.012992692171882607,0.09668080436376415,0.8903265034643532,0.0011760670124860229,0.9724083550357587,0.9944365040423454,0.8360424431293106,1.0,0.7729736682081066,0.0,0.0,0.0,4.577037037428008,0.4754546291149253,0.09478545581795704,9.136021498941416e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.5702400849328824,9,61,4630.0389268398285
110,0.10770427555707424,0.5409478098275688,0.606242745548614,0.15094459551994227,29.55454102254208,21.088204047916243,1.0391937610519022,0.8490324754230993,110,-7.286140476805183,100.0,72.54834511499939,103.92220568199991,692.482564878901,36576,0.018932703545464266,0.8777454211129255,0.1134771246759452,0.008777454211129253,0.012853085827781658,0.3582068467255475,0.6289400674466709,0.31881757352601775,0.7956101990245165,0.9754117171003933,0.6473489415710475,0.3457281620050453,0.5897903108892376,0.0,0.0,0.0,3.672706904116258,0.9293128124307867,0.8872554425268756,0.8891365901538605,0.005742411257207909,0.0,0.0,0.0009458166624328388,0.0,0.0,2.7123930730311634,9,61,4630.0389268398285
120,0.10757072868320368,0.5410287716510436,0.606242745548614,0.15075743322991172,31.06305116629135,22.164579069117632,1.0312198689170102,1.0410236679319884,120,-7.286140476805183,110.0,77.52510232299755,75.65272423200076,764.7860901448803,41750,0.01831822970406899,0.5677344281684796,0.4265882275498356,0.005677344281684797,0.012753842590014695,0.37325547993370156,0.6139906774762837,0.03317454793865682,0.37288446489076993,0.9965693621549966,0.6000236441348166,0.9173095529822825,0.5980318587183866,0.0001572228589302693,0.0003908037562686963,0.0,3.5185414574351075,0.7054465652031097,0.23869079228551107,2.396079776310247e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9441373574886207,9,61,4630.0389268398285
