problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,9,300,9,0,-3.413199287404773,19.520166192856458
mdgnc,10,9,300,189,1,-3.693957493017948,22.33866393180692
mdgnc,10,9,300,379,2,-3.715270107104091,32.55243481511026
mdgnc,10,9,300,559,3,-3.756023967414048,24.34582752336476
mdgnc,10,9,300,749,4,-4.038145112777904,31.29309538488856
mdgnc,10,9,300,929,5,-3.57540060305494,30.87849175038909
mdgnc,10,9,300,1119,6,-4.642799585782906,42.90466992612035
mdgnc,10,9,300,1299,9,-3.734930452612928,33.11365087676332
mdgnc,10,9,300,1309,12,-3.708675955445993,39.84415751883078
mdgnc,10,9,300,1319,8,-3.720113230844736,41.635556144952986
mdgnc,10,9,300,1329,11,-3.730568048012774,32.45941877400236
mdgnc,10,9,300,1339,7,-3.701667869995635,30.93418096878434
mdgnc,10,9,300,1349,10,-3.709369621452575,36.12529752148105
mdgnc,10,9,300,1359,13,-3.699025384941459,41.44305918233768
mdgnc,10,9,300,1489,22,-3.769576308570618,44.30763634429125
mdgnc,10,9,300,1499,32,-3.875466670017577,47.757198979848
mdgnc,10,9,300,1509,17,-3.787368086754116,34.612209631334025
mdgnc,10,9,300,1519,27,-3.9295440931686247,42.23238682468495
mdgnc,10,9,300,1529,37,-3.978288395691428,35.378004095677824
mdgnc,10,9,300,1659,18,-3.916057876550404,50.60561477801297
mdgnc,10,9,300,1669,39,-3.6081299765737502,29.8186121589616
mdgnc,10,9,300,1859,40,-4.268453357933721,37.27255667678209
mdgnc,10,9,300,2039,41,-4.410976888601847,57.93962073871288
mdgnc,10,9,300,2229,42,-3.5571664945179235,38.7328416123224
mdgnc,10,9,300,2409,45,-3.7371521089157382,43.7141646226772
mdgnc,10,9,300,2419,55,-3.899542888798445,42.46092116006036
mdgnc,10,9,300,2429,65,-4.061435762440332,38.13663923789606
mdgnc,10,9,300,2439,50,-3.7482584081424593,53.73363481816648
mdgnc,10,9,300,2449,60,-3.736033182777893,39.62978824352884
mdgnc,10,9,300,2599,75,-3.739994668062237,55.21512197676096
mdgnc,10,9,300,2609,85,-3.754764078756358,45.61090947507915
mdgnc,10,9,300,2619,95,-3.84006851109493,41.73380504449732
mdgnc,10,9,300,2629,105,-3.801681298467081,49.11552527984631
mdgnc,10,9,300,2639,115,-3.888087781613095,56.356313591387575
mdgnc,10,9,300,2649,125,-3.8572917774091744,50.08521093372477
mdgnc,10,9,300,2659,135,-3.811657036507957,48.704973697161
mdgnc,10,9,300,2669,145,-3.906745559561733,42.94353932937083
mdgnc,10,9,300,2679,155,-3.7344982245533145,60.845571139515926
mdgnc,10,9,300,2689,165,-3.784073279049581,53.339690078961205
mdgnc,10,9,300,2699,175,-3.917757845156616,61.37348055213323
mdgnc,10,9,300,2709,185,-3.699589404000256,43.79867540165661
mdgnc,10,9,300,2719,195,-3.705228196340909,51.20632430356416
mdgnc,10,9,300,2729,205,-3.913123335395221,44.18380694313282
mdgnc,10,9,300,2739,215,-3.7262847029918857,58.17059068460977
mdgnc,10,9,300,2749,225,-3.768828158193221,49.46002729086338
mdgnc,10,9,300,2759,235,-3.7129578493075406,45.64038716869247
mdgnc,10,9,300,2769,245,-3.707142740404068,53.89588681321856
mdgnc,10,9,300,2779,255,-3.969147517896396,34.421263161745934
mdgnc,10,9,300,2789,258,-4.023168821583361,31.144873847059507
mdgnc,10,9,300,2799,254,-3.937139742155249,35.49025387202411
mdgnc,10,9,300,2809,257,-3.827956528355346,34.64592565420433
mdgnc,10,9,300,2819,260,-3.891565461433802,39.783292459319206
mdgnc,10,9,300,2829,256,-3.8253733422234655,28.95184661633766
mdgnc,10,9,300,2839,259,-3.910970328404821,39.15915951062971
mdgnc,10,9,300,2969,267,-7.030370630154222,36.46578280092424
mdgnc,10,9,300,2979,277,-6.826916699393382,39.23444568312589
mdgnc,10,9,300,2989,287,-6.943692888605944,40.519405852130944
mdgnc,10,9,300,2999,297,-7.077819588793349,45.05161773393843
mdgnc,10,9,300,3009,307,-7.221297469932159,43.06020459883489
mdgnc,10,9,300,3019,268,-6.964242671034028,39.925255955722896
mdgnc,10,9,300,3029,278,-7.02902812528458,40.14834377113088
mdgnc,10,9,300,3039,288,-7.403587706800012,45.28278146836958
mdgnc,10,9,300,3049,298,-6.992750011260509,42.5080649235267
mdgnc,10,9,300,3059,308,-7.298920410631834,41.90286557079333
mdgnc,10,9,300,3069,269,-7.1942209684051495,40.620606376868565
mdgnc,10,9,300,3079,279,-7.199124606555495,41.54582687160958
mdgnc,10,9,300,3089,289,-7.172113165959694,47.6933440822724
mdgnc,10,9,300,3099,299,-7.216522168070532,48.995868290697615
mdgnc,10,9,300,3109,309,-7.36484812898682,41.241686254543175
mdgnc,10,9,300,3129,265,-7.282005818181409,41.115736608903305
mdgnc,10,9,300,3139,283,-7.2664189063354,46.7429071281743
mdgnc,10,9,300,3149,311,-7.347190284698268,48.31786554119974
mdgnc,10,9,300,3159,321,-7.285516683346519,61.18522326700771
mdgnc,10,9,300,3169,331,-7.463426730519486,42.78025241212348
mdgnc,10,9,300,3179,341,-7.33817357054826,43.85564616912653
mdgnc,10,9,300,3189,351,-7.318959962266391,43.90493193998349
mdgnc,10,9,300,3199,361,-7.140645009657882,53.22084840557942
mdgnc,10,9,300,3209,371,-7.211881945528355,49.75254958842133
mdgnc,10,9,300,3219,381,-7.280040237881742,56.8342369161864
mdgnc,10,9,300,3229,391,-7.408765348192142,49.16864642549511
mdgnc,10,9,300,3239,401,-7.25492210868048,55.60000057986777
mdgnc,10,9,300,3249,411,-7.218839213855819,45.5926069154752
mdgnc,10,9,300,3259,421,-7.210633411017519,46.97664803923445
mdgnc,10,9,300,3269,431,-7.261425704883009,53.46421054206445
mdgnc,10,9,300,3279,441,-7.4072637518739155,57.99371399479564
mdgnc,10,9,300,3289,451,-7.072524032071493,42.48575052367104
mdgnc,10,9,300,3299,461,-7.457682587648693,44.508886978935685
mdgnc,10,9,300,3309,471,-7.324065409699691,46.56119789866966
mdgnc,10,9,300,3319,481,-7.65731454159563,51.53190986608584
mdgnc,10,9,300,3329,383,-7.29768701326121,45.04110611061452
mdgnc,10,9,300,3339,490,-3.963429950993265,41.50895689741407
mdgnc,10,9,300,3349,500,-3.901454923343185,37.10615624415512
mdgnc,10,9,300,3359,485,-3.858516816604992,46.30046284066263
mdgnc,10,9,300,3369,495,-3.827849605892473,43.874830499764734
mdgnc,10,9,300,3379,505,-3.918493516443932,44.01200964249542
mdgnc,10,9,300,3509,499,-3.867033735462068,41.497490601679786
mdgnc,10,9,300,3519,510,-3.8476608450015872,52.30991998295549
mdgnc,10,9,300,3529,520,-3.915521276205293,42.37367713475878
mdgnc,10,9,300,3539,530,-3.828261988148669,41.08305698642168
mdgnc,10,9,300,3549,515,-3.895429478811317,42.71179744673112
mdgnc,10,9,300,3559,525,-3.833675803157708,51.7271666400123
mdgnc,10,9,300,3699,522,-4.067848486573992,46.3883532625121
mdgnc,10,9,300,3709,541,-7.526495270978037,52.24288243319778
mdgnc,10,9,300,3719,551,-7.280112526214832,47.195387797808486
mdgnc,10,9,300,3729,561,-7.154898791858916,41.6990143092144
mdgnc,10,9,300,3739,571,-7.492755111600661,43.30992152534744
mdgnc,10,9,300,3749,581,-7.47444433030458,44.17891941025221
mdgnc,10,9,300,3759,591,-7.208414983503338,51.5786924040172
mdgnc,10,9,300,3769,601,-7.2532885179586035,56.14435990116285
mdgnc,10,9,300,3779,611,-7.478890901803014,42.18585280150186
mdgnc,10,9,300,3789,621,-7.543954684798775,51.0895413531122
mdgnc,10,9,300,3799,631,-7.641760677078995,52.88411887770405
mdgnc,10,9,300,3809,641,-7.588585230351722,52.484114100134406
mdgnc,10,9,300,3819,651,-7.843331781484896,55.97467675539004
mdgnc,10,9,300,3829,661,-7.035375994034148,45.86078229435827
mdgnc,10,9,300,3839,671,-7.530965406964416,50.32932889472859
mdgnc,10,9,300,3849,681,-7.701863671548903,50.68569068325908
mdgnc,10,9,300,3859,691,-7.680463022147337,51.2733737780234
mdgnc,10,9,300,3869,701,-7.487609149631803,53.76365614839134
mdgnc,10,9,300,3889,710,-7.9202689689416355,61.01794916951118
mdgnc,10,9,300,3899,720,-8.08497612204226,60.09664965985106
mdgnc,10,9,300,3909,730,-7.669489155724992,55.6264399477021
mdgnc,10,9,300,3919,740,-8.140799075562445,63.52369104727475
mdgnc,10,9,300,3929,750,-8.04489848455595,60.28620171904588
mdgnc,10,9,300,3939,760,-8.241299717473078,59.849884752194114
mdgnc,10,9,300,3949,770,-7.813553049286001,49.70576734188285
mdgnc,10,9,300,3959,780,-8.90907016641605,69.27441259946832
mdgnc,10,9,300,3969,790,-7.665030505836006,64.12022911846879
mdgnc,10,9,300,3979,800,-7.9131529527278195,64.22385292207794
