n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.5872864001788733,0.25020462588081177,0.606242745548614,1.0,0.0,0.0,7.744858097779846,0.6004032062673664,30,-3.9534135004653908,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,70,3013.0371890068054
40,0.5699696776638788,0.26070276328220554,0.606242745548614,0.9705140072889135,9.852570036444568,5.78628038921376,6.089318396445312,0.6673021790401429,40,-3.9534135004653908,30.0,30.823363235002034,14.07000255100138,13.230875319015468,1725,0.007670072648704619,0.007496258338568331,0.3671392982959085,0.6253644433655231,0.01293939802306153,0.37514418919693865,0.6119164127799999,0.22680913835276192,0.9914362972604542,0.7696790761103663,0.3576369174550882,0.4904995669961506,0.24942307201544678,0.06778381429839697,0.021091444277831294,0.33471954293501005,3.5090788697015065,1.0,0.8484617648828838,0.8843432391889876,0.33257674876202165,0.23585922993638714,1.87752019546716e-16,0.0,0.0,0.0,3.3012409827702807,18,70,3013.0371890068054
50,0.3256168505212245,0.4088398920917342,0.606242745548614,0.5544430288561926,17.4773552171701,10.264213030139278,6.315971885198519,0.8021547350690091,50,-10.263665170428615,40.0,33.60968819199479,15.825727666000603,28.171076193000772,3456,0.00815135306510439,0.0120769547287051,0.8983001257721307,0.0896229194991642,0.012502776740462154,0.08461500304196622,0.9028822202175716,0.9999999999999999,0.3287243858163325,0.278549901757564,0.0,0.02596891383396938,0.0516674429116485,0.0,0.0,0.0,1.6849106443195145,0.8633400117909984,0.9036940788322109,0.7821715015503404,0.0,0.0,0.0,0.0,0.0,0.0,2.5492055921735495,18,70,3013.0371890068054
60,0.31569160544883934,0.41485699991465985,0.606242745548614,0.5375428502221187,22.937284612561655,13.470755309989597,2.2665108894163186,0.7824850076059481,60,-10.263665170428615,50.0,38.94851381800254,27.07529523600533,53.85096981294919,6768,0.007956703577563414,0.8508983485484751,0.14059266796604036,0.00850898348548458,0.1667641269830422,0.48311435275182,0.3501215202651377,1.0,0.6251690198872195,0.612661991391003,0.0,0.022851680515618693,0.2065000357330601,0.0,0.0,0.0,2.4671827275269016,0.9778956505818944,0.0,0.0,1.8732028324660428e-19,0.0,0.0,0.0,0.0,0.0,0.9778956505818944,18,70,3013.0371890068054
70,0.08920618572024198,0.552162142597655,0.606242745548614,0.151895541413988,26.384476570742187,15.495244265835003,1.7223020246463787,0.9660382069299119,70,-3.8235509945800032,60.0,41.90037896500144,65.96425235499919,117.50232643085474,11980,0.009808207548485371,0.27326931654502523,0.7239979902895246,0.0027326931654502525,0.012903607838070033,0.3717275981740973,0.6153687939878327,1.0,0.9141974341745507,0.9845758713872897,0.0,0.8545382818047698,0.0,0.0,0.0,0.0,3.7533115873666105,1.0,0.7197690878660254,0.8372905589201437,6.14369493939231e-17,0.0,0.0,0.0,0.0,0.0,2.5570596467861693,18,70,3013.0371890068054
80,0.07367376150303966,0.5615785621001175,0.606242745548614,0.1254477568024739,27.771193061824498,16.309644001951412,1.337015486869984,0.8864568957549224,80,-3.8235509945800032,70.0,43.67150507500628,78.09814671700587,193.29815192996466,17346,0.011143673004148775,0.01251290405822467,0.9015736532768978,0.08591344266487753,0.012964185342258891,0.105301964810451,0.8817338498472901,0.9999999999999999,0.8172670299417205,0.5972163278569674,1.1201592908194134e-16,0.08258055917424625,0.25900056646346536,0.0,0.0,0.0,2.7560644834363996,0.9685865467639685,0.4823691185889916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45095566535296,18,70,3013.0371890068054
90,0.07367376150303966,0.5615785621001175,0.606242745548614,0.1254477568024739,29.025670629849238,17.046381616981808,1.337015486869984,0.8864568957549224,90,-3.8235509945800032,80.0,47.52105126500828,35.60583301499719,227.4891534428607,20699,0.01099034511053001,0.30570879542499557,0.6912341166207545,0.003057087954249953,0.007539135846236405,0.3779111823691654,0.6145496817845982,0.8559988896967958,0.3289528637250408,0.8972178075731334,0.6018646984013293,5.551115123125783e-17,0.347655167836411,2.168404344971009e-18,0.0,0.0,3.0316894272327106,0.7493892424239663,0.9709549064660433,0.0,0.0,2.406730976521931e-18,0.0,0.0,1.2014968776051345e-18,0.0,1.7203441488900095,18,70,3013.0371890068054
100,0.07367376150303966,0.5615785621001175,0.606242745548614,0.1254477568024739,30.280148197873977,17.783119232012204,1.337015486869984,0.8864568957549224,100,-3.8235509945800032,90.0,47.87559195699578,170.00467998799286,394.4249412550562,27105,0.014551741053497737,0.5208695965604496,0.47392170747394585,0.005208695965604495,0.006095532156385936,0.3940301335718919,0.5998743342717221,0.9895459969858582,0.9412105427535368,1.0,0.917168126611284,0.7788796759057859,0.3698391007551882,2.901885650546155e-18,0.0,6.068838974209314e-05,4.996704131401395,0.8474975264606395,0.8292516796068679,0.007233469800830247,3.0357660829594124e-18,0.0,0.0,6.524493763804712e-19,0.0,0.0,1.6839826758683376,18,70,3013.0371890068054
110,0.06591857474380929,0.5662800878132755,0.606242745548614,0.11224263787435239,31.46860017125811,18.481080913246448,1.1368979292515227,0.9023299957681512,110,-3.8235509945800032,100.0,48.9542098769889,115.17635411101219,506.9987596752035,32894,0.015413107547735255,0.2657000854888341,0.7316429136562776,0.002657000854888341,0.014161321475146033,0.561576685129813,0.424261993395041,0.7379431587714003,0.8404422315824593,1.0,0.9997114481217775,0.9617720842593314,0.7096356893671704,0.555864223714149,0.10597982790984664,1.666960840196463e-18,5.911348663726134,1.0,0.6901922026482386,0.002492359953366028,0.0,0.0,0.0,0.0,0.0,0.0,1.6926845626016045,18,70,3013.0371890068054
120,0.06418680488645984,0.5673299607262534,0.606242745548614,0.1092938724052014,32.576282722655876,19.131607811397792,1.1247761910442537,0.8844799168131462,120,-7.013558991879733,110.0,52.56688779099204,62.923133553005755,567.399989717349,38139,0.014877159592997954,0.32676857107805446,0.6699637432111641,0.0032676857107813853,0.005843144329718712,0.5828368839756569,0.41131997169462436,1.0,1.0,1.0,1.0,0.9346142123919203,0.2967179283750166,0.4100453950646419,0.6063269801248551,0.0,6.247704515956434,0.9999999999999999,0.9489148920233385,0.08235775800326237,0.0,0.0,0.0,0.0,0.0,0.0,2.0312726500266005,18,70,3013.0371890068054
