x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f0,f1,g0,g1,g2,run,seed
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.7713593952357769,0.5,0.5,0.18,10.31952656339854,7.744623456262052,-3.454575533493595,-2.1471714717336e-07,-178489.9456901995,-3.4551138610793837,18,2018
2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,29.24942496418953,0.5101335924118757,0.7018909361213446,0.3090685997158289,0.18,10.455216577276587,8.633419225577272,-4.611495894299927,-8.698234523762949e-07,-175228.93401079075,-5.186494961537429,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.27001492304543356,0.5,0.5,0.18,10.174514092341614,7.634753033877433,-2.5247208036244273,-0.0004930680297547951,-100600.92809214484,-1.4968053224129685,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.200828282191484,0.26843045852242436,0.5,0.5,0.18,10.09320879606175,7.635836533735931,-2.5553883240715893,-0.003444264352765458,-102777.61565179401,-1.4410381227680165,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.49995309628471263,0.5,0.5,0.18,10.901551751944465,7.672008517415259,-3.0636724010402077,-15.3911479649596,-135973.83484038775,-1.8894320078732765,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.4986093235178674,0.5,0.5,0.18,10.919273710310614,7.671380923654775,-3.0589091886643316,-2.065661556116538e-05,-135420.39707159798,-1.8765889347780014,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.49615226329256706,0.5,0.5,0.18,10.917484210133647,7.67088176771719,-3.05601294491578,-2.132613826688612e-05,-134998.81978793512,-1.869199144312823,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.49704309647194367,0.5,0.5,0.18,10.999273718894026,7.669539316074127,-3.0414779249699486,-0.00021262606514937943,-133725.5409638911,-1.836146535179673,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.4977631959592971,0.5,0.5,0.18,11.0,7.669681131606663,-3.0421278041166566,-0.0069047028928252985,-133845.69594658582,-1.8383345311103267,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5004445919311066,0.5,0.5,0.18,10.999524468791787,7.670268605530446,-3.0518354138376536,-9.357415365229826e-06,-134397.25520931912,-1.8417625351506874,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5978349782801681,0.5,0.5,0.18,10.968792691804385,7.691950094715282,-3.2112172553196383,-0.00020857162508036708,-151339.02886991767,-2.152474924736995,18,2018
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.4912666956854495,0.5,0.5,0.18,10.998634676432811,7.6683051641683395,-3.034097377474282,-0.007185745614151529,-132649.3853249097,-1.8174406172926805,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,0.6316064673542792,0.5,0.5,0.18,10.884485268478485,7.701019946460661,-3.260422314693221,-0.00032563960030529415,-159003.1475110536,-1.733263084632602,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.982371192065862,0.5090720234755534,0.5,0.5,0.18,10.485770028077317,7.682215590097708,-3.1371872703733406,-0.00013503766149369767,-146858.62771441584,-1.7050912836704026,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.436193806787564,0.724182582702657,0.5,0.5,0.18,10.213014041900074,7.736670696511815,-3.426820734400005,-0.0016785840189186274,-176128.55108447105,-2.816074807966672,18,2018
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.059521659072157,0.6622374020419095,0.5,0.5,0.18,10.02498491941045,7.727194062515007,-3.3899055574043495,-0.06954117457280518,-172401.20124821592,-2.6064714652748577,18,2018
