x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,run,seed
2.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,49.0,21.0,0.6794837415218353,0.4435468791052699,0.3240351276472211,0.09251415450125933,0.47088167630136013,0.31115356646478176,0.5339290834963322,0.4079826157540083,0.42470552306622267,-10.990417922492862,69.291014987845,5,57
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.403399751521647,0.8152925241738558,0.5,0.5249782698228955,0.5,0.5,0.16194568760693073,0.5,0.5,-3.459494408400325,28.413576561089485,5,57
2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,43.0,0.0,0.08093935158103704,0.054674175567924976,0.15096483193337917,0.49148078076541424,0.7164923585951328,0.5187208699062467,0.8756182370707393,0.8143910178914666,0.6135932672768831,-10.565303578138897,73.90809496115875,5,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8674298357218504,0.5,0.5,0.9222769197076559,0.5,0.5,0.25760376919060946,0.5,0.5,-3.373419803028174,26.846325772692648,5,57
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.9567292425781488,0.5,0.5,0.8654812341555953,0.08717082440853119,0.48733591847121716,0.8732755938544869,0.9119455199688673,0.5,-4.59950455944675,53.2585704503813,5,57
0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,38.0,0.0,0.24358585011214018,0.5355009846389294,0.5,0.29827628936618567,0.5,0.5,0.49347180780023336,0.10395170748233795,0.049686167389154434,-3.7577887735798914,39.59498342869629,5,57
2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,14.0,5.0,10.0,0.30332757998257875,0.32957011740654707,0.6065805349498987,0.7184831686317921,0.8504550028592348,0.7175167473033071,0.7149950619786978,0.3183460542932153,0.34598430432379246,-10.851983005860081,73.47463023545914,5,57
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.5276098884642124,0.5,0.5,0.14900943264365196,0.5,0.5,0.0891607254743576,0.6351159950718284,0.5,-3.515685955451065,25.68832227997556,5,57
1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5710701523348689,0.12237809412181377,0.5,0.34824467543512583,0.9934262121096253,0.5,0.7863480877131224,0.5,0.5,-4.054455998211697,40.15579646920784,5,57
2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,5.0,0.0,0.345797898247838,0.7438869914039969,0.5,0.7848725328221917,0.4327025357633829,0.6192945847287774,0.40852057188749313,0.0025328490883111954,0.5,-7.452831393472952,59.69814674262992,5,57
2.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.1698523871600628,0.3873177766799927,0.5,0.2005652729421854,0.19419233035296202,0.8854675805196166,0.6319740051403642,0.2940413309261203,0.26418421044945717,-7.327431785084297,55.57460263687837,5,57
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.8820326002314687,0.7582402834668756,0.4127080934122205,0.6350673902779818,0.5,0.5,0.0003029247745871544,0.7214296059682965,0.8990206671878695,-3.7053014033538485,55.69758816922916,5,57
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7936892444267869,0.2771872729063034,0.5,0.5746114430949092,0.5646103909239173,0.5,0.6188882244750857,0.5,0.5,-3.9514942147506633,39.49608815782345,5,57
1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0062355175614356995,0.9055017093196511,0.6254286263138056,0.011020923964679241,0.00047252699732780457,0.5,0.24886531848460436,0.5,0.5,-3.8421388394899916,38.04008497378957,5,57
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.4468671437352896,0.5,0.5,0.9742290079593658,0.3727716775611043,0.5,0.9644834212958813,0.7900774730369449,0.5,-4.118314377378155,44.007201188170725,5,57
2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,40.0,10.0,18.0,0.7219612514600158,0.6083619883283973,0.8292580777779222,0.4088884964585304,0.8123979102820158,0.4004359785467386,0.3406174723058939,0.22527043987065554,0.13916255813091993,-10.897103902535656,74.51364635265622,5,57
1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.0,36.0,0.6889014970511198,0.2049897275865078,0.09107649512588978,0.744609160348773,0.16885121632367373,0.5,0.14176705200225115,0.7809803551062942,0.12370774336159229,-7.4693351783064,60.43380008599327,5,57
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.48016789462417364,0.583030697889626,0.5,0.18489531241357327,0.5,0.5,0.5217293603345752,0.5,0.5,-3.569504627879887,27.733150048455222,5,57
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,0.0,0.03541638050228357,0.28139288909733295,0.5,0.8315445454791188,0.5,0.5,0.30001542903482914,0.49957599490880966,0.9297903208062053,-3.7738042994104024,45.42861168767077,5,57
2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7642610669136047,0.5,0.5,0.2702008681371808,0.4542667903006077,0.8522847965359688,0.9261337481439114,0.5470867659896612,0.5,-4.331748785563665,49.88850266344343,5,57
1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.9112134911119938,0.5,0.5,0.45559077337384224,0.27299052756279707,0.5,0.4508623257279396,0.2770172720775008,0.5,-4.5159820115674325,40.55093557714403,5,57
1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14042430091649294,0.8003069488331676,0.22451298125088215,0.8961544595658779,0.8338325470685959,0.5,0.8230190854519606,0.5,0.5,-4.084541188724578,51.2923504802395,5,57
1.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.31273823510855436,0.06898165866732597,0.5,0.1205934351310134,0.5391395995393395,0.5,0.10907944943755865,0.9956203028559685,0.5,-7.069025767370354,46.30454243230244,5,57
2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,12.0,0.0,0.6043709311634302,0.6897508623078465,0.30151319596916437,0.5589112183079123,0.10378577001392841,0.9112948924303055,0.7273935759440064,0.05092134140431881,0.5,-7.837313379419464,66.137355561436,5,57
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.5609261961653829,0.5,0.5,0.9378531817346811,0.6792493406683207,0.5,0.39714529272168875,0.36260896641761065,0.5,-4.177500920658926,41.46360807206577,5,57
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27025286480784416,0.9828051030635834,0.3450064221397042,0.3822763729840517,0.5,0.5,0.767357231117785,0.5,0.5,-3.5530799503234625,38.50360501464717,5,57
1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.2141427118331194,0.5,0.5,0.6031729960814118,0.3828878626227379,0.5,0.05145689845085144,0.8939448911696672,0.1902368264272809,-4.035693705325924,43.05119655573039,5,57
2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9859256623312831,0.5,0.5,0.04544755909591913,0.9475141568109393,0.7355300728231668,0.6756373550742865,0.5,0.5,-3.8995187362128023,46.72912074432952,5,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8379866695031524,0.5,0.5,0.22717338800430298,0.5,0.5,0.1974219400435686,0.5,0.5,-3.3536179022192374,21.963123576142127,5,57
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.11013568006455898,0.6336751561611891,0.5,0.671446867287159,0.5,0.5,0.5754533298313618,0.1806474206969142,0.5,-3.7118754697308405,38.96100420780694,5,57
2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,0.22840052674793368,0.2580894776025526,0.5,0.0,3.7384892374472486e-18,0.41740973421534017,0.0,4.0407353366288795e-20,0.23385620845588911,-7.816483787900483,42.239034509502616,5,57
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.9115201189681914,0.5,0.5,0.7882071046170203,0.5,0.5,0.14460648823177333,0.4477004818084449,0.5,-3.682572022853734,34.59916693892993,5,57
2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,0.0,0.38746915114817604,0.28596088454975155,0.5,0.12115751593298345,0.05717474637236686,0.4259568058777669,0.0930963163766077,0.4565922646724331,0.2695016777009415,-7.511244695362443,49.66421775568635,5,57
2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,0.0,0.3022371487481291,0.27783168283083975,0.5,0.0,0.0,0.4211186529619573,0.054282321616588074,0.0,0.23641544235553555,-7.834316797585964,42.95066266808059,5,57
1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.17563201626942093,0.11323905832434805,0.5,0.0006445511162110626,1.0299920638612292e-18,0.5,0.024427779692640934,0.019080664615896255,0.5,-7.261853728017804,32.57060579883182,5,57
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.607199338739958,0.5,0.5,0.12108826478463568,0.04662372530789478,0.5,0.18474135655102883,0.4411473394065906,0.5,-4.206123949805553,30.342441375064595,5,57
1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.392247151640437,0.0551974192739727,0.5,0.009433613120143288,0.017309815697349438,0.5,0.011352854748057487,0.00768243682022357,0.5,-7.157664590620664,33.373004403766444,5,57
1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.3682662788069794,0.06720396426832342,0.5,0.004619946749085444,0.0034053505325576205,0.5,0.01866869337466418,0.0037887227924643324,0.5,-7.284538527295264,34.16385125513065,5,57
1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.9292130984546784,0.5,0.5,0.005535384074261728,0.00933537249843382,0.5,0.026899589139012747,0.0007758506859069787,0.5,-4.546763232492309,31.2993360547639,5,57
1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.1605418518037773,0.05815841909361499,0.5,8.673617379884035e-18,2.6454533008646308e-17,0.5,0.01715505371962269,0.0,0.5,-7.149955421727667,31.307022937562117,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.17270876342459063,0.19479864710868777,0.48724752171051144,1.757187567689628e-18,1.5257490183139732e-18,0.4374558310606118,0.0008375311908639996,5.7054623786517025e-18,0.42614829465481174,-7.422419299095032,43.82294478248215,5,57
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.185092818261728,0.5,0.5,1.4597208909336313e-17,0.5,0.5,0.0,0.0,0.5,-3.7627464565271604,17.739815459604483,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,5.0,0.18696297597613615,0.19610604924719424,0.4269549366794926,0.0,0.0,0.4410173259147611,6.938893903907228e-18,2.8405521885123886e-19,0.41804530805018836,-10.56432175099648,47.444298588035,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1842928449565835,0.14989795257473346,0.43053958545325804,0.0,0.041323276155298655,0.4490692335706388,0.03859357122002733,0.0,0.37076519242169376,-7.386307429527062,43.59109072491981,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.19118452252649726,0.20648319534693554,0.4923198902959368,0.0,0.0,0.4403391159889996,0.013044652648525478,0.0,0.36671286306850037,-7.423203044985846,43.67153973220373,5,57
2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,16.0,4.0,0.18981966883421103,0.20654644068317374,0.4751303090602669,0.07229252721992586,0.47214449793654234,0.4259708936130899,0.04393073002496683,0.01095882605483827,0.36191684638655147,-10.765985240551183,52.95437817337594,5,57
2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,17.0,4.0,0.1854196013708628,0.16129600057398286,0.4791085796542452,0.012418775263119233,0.017753747563072422,0.3770674502990315,0.023250766133937655,0.008101224685941214,0.45383675137902213,-10.884543539552208,49.88416530824875,5,57
2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,17.0,4.0,0.18376798865543253,0.15036484020225258,0.4177371161284093,0.14789947430588762,0.20349879615870686,0.43688820805573375,0.043702908013071924,0.005024865830663499,0.3667807888039437,-10.737362549103663,51.33896214611159,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,5.0,0.18045364846868275,0.1839802933909796,0.4789706062191482,0.06361110903615554,0.061054102030568026,0.4385273585741396,0.03094447788767948,0.006536955418251775,0.36049001493093996,-10.489923342391267,48.3377598718332,5,57
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,17.0,4.0,0.17451104153278746,0.21021482658896593,0.4732549110706302,0.005773865345693838,0.005389733892921309,0.441526150002593,0.030801872525466074,0.0,0.35154945704923174,-10.757994028181193,48.600548587405534,5,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932526505354233,0.5,0.5,0.0,0.5,0.5,0.049761976036500205,0.5,0.5,-3.2824555978413392,12.059997964791766,5,57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18988075285750186,0.5,0.5,1.995217981819117e-05,0.5,0.5,0.04561820064919452,0.5,0.5,-3.4919308311292516,16.0262118191142,5,57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19226520028799907,0.5,0.5,0.0,0.5,0.5,0.04961992663976449,0.5,0.5,-3.492162663297996,15.056480910531079,5,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18821727967990462,0.5,0.5,1.0611628763201875e-17,0.5,0.5,0.04883219211307856,0.5,0.5,-3.282228508787377,12.040973363269195,5,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.18987735598695496,0.5,0.5,1.9839759916047986e-05,0.5,0.5,0.05142096576211107,0.5,0.5,-3.3746260033882356,14.06101870534834,5,57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.19135063665994836,0.5,0.5,1.4313186263965052e-17,0.5,0.5,0.04956087772749997,0.5,0.5,-3.492097064746829,16.053670729416172,5,57
