problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,5,100,5,0,-3.375874941569173,17.023594219109718
mdgnc,10,5,100,375,2,-3.640995274344299,39.74969209161685
mdgnc,10,5,100,745,4,-4.058015872546759,33.31398581326533
mdgnc,10,5,100,1305,8,-3.701726199138138,32.28078421071953
mdgnc,10,5,100,1325,7,-3.699561152511668,37.77194097700569
mdgnc,10,5,100,1345,13,-3.709095167149497,37.59466980199073
mdgnc,10,5,100,1485,18,-3.913984330030773,36.802273107077326
mdgnc,10,5,100,1505,38,-3.8225951223520416,53.603990859046654
mdgnc,10,5,100,1525,33,-3.727201537674639,39.74969849857269
mdgnc,10,5,100,1855,40,-4.571835888927613,42.28647635601252
mdgnc,10,5,100,2225,42,-3.550454641774013,29.130123893997748
mdgnc,10,5,100,2425,61,-3.794819490294744,40.60952388151889
mdgnc,10,5,100,2455,66,-3.756105815399274,46.240411140456416
mdgnc,10,5,100,2605,81,-3.815544368467232,62.780993001637725
mdgnc,10,5,100,2625,101,-4.049129279195094,51.25936789405371
mdgnc,10,5,100,2655,131,-3.702093154604721,57.52473703565428
mdgnc,10,5,100,2675,151,-3.718895370206889,50.84521651771911
mdgnc,10,5,100,2695,171,-3.743084995623472,58.12340710739963
mdgnc,10,5,100,2725,201,-3.717696640871575,48.73828223990949
mdgnc,10,5,100,2745,221,-3.703372640837997,51.21769160307447
mdgnc,10,5,100,2765,241,-3.6990396125274496,43.41647744674656
mdgnc,10,5,100,2795,257,-4.116483901151196,41.33875661116359
mdgnc,10,5,100,2815,256,-3.831303635290356,41.09797849739259
mdgnc,10,5,100,2835,255,-4.051837502983577,36.48726744576283
mdgnc,10,5,100,2975,273,-7.206885353328902,43.23939503539027
mdgnc,10,5,100,2995,293,-7.187985816174425,51.020419670429256
mdgnc,10,5,100,3015,264,-7.030220369923872,45.721405224947134
mdgnc,10,5,100,3045,294,-7.190359151150324,41.70328984005619
mdgnc,10,5,100,3065,265,-7.044514609897269,35.94098231469617
mdgnc,10,5,100,3085,285,-7.056673939728266,41.857202605448165
mdgnc,10,5,100,3115,269,-7.290010040446283,48.67783061494523
mdgnc,10,5,100,3135,286,-7.365402755911242,55.06097004164633
mdgnc,10,5,100,3155,317,-7.255116513462736,51.56100677235449
mdgnc,10,5,100,3185,347,-7.069970518585642,47.574325532270166
mdgnc,10,5,100,3205,367,-7.245925269340355,50.067240017824105
mdgnc,10,5,100,3235,397,-7.102310204754165,54.21155398092032
mdgnc,10,5,100,3255,417,-7.381141344013684,58.04278620760905
mdgnc,10,5,100,3275,437,-7.0532884225450285,48.68518174988888
mdgnc,10,5,100,3305,467,-7.394956656824744,46.23636871440437
mdgnc,10,5,100,3325,396,-7.268766640594993,41.54076975477604
mdgnc,10,5,100,3345,496,-3.835574814140799,37.58613153302368
mdgnc,10,5,100,3375,501,-3.8319130426330887,48.0169489839752
mdgnc,10,5,100,3525,516,-3.9389544664538336,35.71216686624254
mdgnc,10,5,100,3545,511,-3.8376827958583952,40.49562872885751
mdgnc,10,5,100,3705,537,-7.260268596782463,49.938195270517376
mdgnc,10,5,100,3725,557,-7.558953613002089,51.683927361186505
mdgnc,10,5,100,3745,577,-7.4549836707844195,40.861741809804464
mdgnc,10,5,100,3775,607,-7.265638903526335,52.33633597808478
mdgnc,10,5,100,3795,627,-7.9761582732395055,58.29017001574456
mdgnc,10,5,100,3815,647,-7.654419999715806,51.73887090093013
mdgnc,10,5,100,3845,677,-7.447089380938652,46.16745786410075
mdgnc,10,5,100,3865,697,-7.709533508176384,52.919382949761214
mdgnc,10,5,100,3885,559,-7.247698854407402,55.58120549080523
mdgnc,10,5,100,3915,736,-8.025938905130326,61.65429870465711
mdgnc,10,5,100,3935,756,-8.121725901947034,63.70382983716252
mdgnc,10,5,100,3955,776,-7.873231102399151,54.99130527491377
mdgnc,10,5,100,3985,806,-8.398558044512821,53.310338389062565
mdgnc,10,5,100,4005,826,-7.988903372141565,58.143355452047565
mdgnc,10,5,100,4025,846,-7.941056084319065,55.37638548029654
mdgnc,10,5,100,4055,876,-9.109319685982197,68.44842715835651
mdgnc,10,5,100,4075,896,-7.364293493603519,49.4658762411781
mdgnc,10,5,100,4095,916,-7.300948373157762,53.5761568443328
mdgnc,10,5,100,4125,946,-7.534415552470171,49.94237911097859
mdgnc,10,5,100,4145,966,-7.03841092180318,44.96874950549213
mdgnc,10,5,100,4165,986,-7.106979252720065,54.4021593110683
mdgnc,10,5,100,4195,1016,-7.612155603369374,47.45726578354555
mdgnc,10,5,100,4215,1036,-7.021899389380117,43.765490176663626
mdgnc,10,5,100,4245,1066,-6.960923518193841,43.108454831639584
mdgnc,10,5,100,4265,1086,-7.6164202459974994,57.59037449358029
mdgnc,10,5,100,4285,1106,-7.3838454987437085,47.2116326261244
mdgnc,10,5,100,4315,1136,-7.621711486862637,57.36648795599944
mdgnc,10,5,100,4335,1156,-7.496165721710167,59.399532049779175
mdgnc,10,5,100,4355,1176,-7.577953762090457,54.390124094629925
mdgnc,10,5,100,4385,1206,-7.44551123632557,57.72178341596379
mdgnc,10,5,100,4405,1226,-7.245538186351708,62.97559038921385
mdgnc,10,5,100,4425,1246,-7.498682761339684,59.54825872686239
mdgnc,10,5,100,4455,1276,-4.01014156990466,56.10602438981819
mdgnc,10,5,100,4475,1296,-3.8268918855757823,49.281423284558
mdgnc,10,5,100,4495,1316,-3.9007902490474735,48.70766432996077
mdgnc,10,5,100,4525,1346,-4.050570869884796,48.94467567458615
mdgnc,10,5,100,4545,1366,-3.926892181136181,55.74157324993701
mdgnc,10,5,100,4565,1386,-3.869132151332814,48.29239629638958
mdgnc,10,5,100,4595,1416,-3.938319042067359,51.39405063876166
