problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc,10,4,175,4,0,-3.482790810651468,23.081653214501472
mdgnc,10,4,175,184,1,-3.613547476925351,30.59752851166848
mdgnc,10,4,175,374,2,-3.7290140654701847,28.041251582798463
mdgnc,10,4,175,744,4,-4.460805682668184,43.556021309357405
mdgnc,10,4,175,934,5,-3.476950652984,24.187019161419293
mdgnc,10,4,175,1114,6,-4.013000831744268,38.25647562723289
mdgnc,10,4,175,1314,10,-3.765608207562648,34.31983791556747
mdgnc,10,4,175,1324,13,-3.833379978619917,27.294489746479652
mdgnc,10,4,175,1334,9,-3.6989047614587407,32.05957020361263
mdgnc,10,4,175,1354,8,-3.8339882074243015,32.39511467070348
mdgnc,10,4,175,1364,11,-3.699173616240311,34.464196853679
mdgnc,10,4,175,1484,17,-3.782045800864664,38.57423471411985
mdgnc,10,4,175,1504,37,-3.734154604307962,39.188671751949165
mdgnc,10,4,175,1514,22,-3.7019235979953207,30.35835421375083
mdgnc,10,4,175,1524,32,-4.045566733335242,37.29530653201964
mdgnc,10,4,175,1674,39,-3.804491988678029,36.5943306694665
mdgnc,10,4,175,1854,40,-4.095647883466018,41.72439099934738
mdgnc,10,4,175,2044,41,-4.28757544278089,44.191216395134745
mdgnc,10,4,175,2414,50,-3.715959396186355,35.76794468168053
mdgnc,10,4,175,2424,60,-3.724192592064599,44.49135395458192
mdgnc,10,4,175,2434,45,-3.713165838624634,43.50477856767969
mdgnc,10,4,175,2454,65,-3.860000798063249,41.31951505625088
mdgnc,10,4,175,2584,53,-3.72202016215184,43.113088879885225
mdgnc,10,4,175,2594,70,-3.707770846630784,42.08355554064166
mdgnc,10,4,175,2614,90,-3.898574007767456,54.21256909097366
mdgnc,10,4,175,2624,100,-3.727624114637664,54.25696302122976
mdgnc,10,4,175,2634,110,-3.702487037245284,53.55202356113419
mdgnc,10,4,175,2654,130,-3.737916143086411,47.9640462587128
mdgnc,10,4,175,2664,140,-3.704481719786093,55.211799234737306
mdgnc,10,4,175,2674,150,-3.7883165740479567,48.47345673288177
mdgnc,10,4,175,2694,170,-3.826539118066437,43.31714944769475
mdgnc,10,4,175,2704,180,-3.803819269757608,54.02935512027884
mdgnc,10,4,175,2714,190,-3.746614164358858,42.69699176247167
mdgnc,10,4,175,2734,210,-3.8494813245171775,39.45077074458252
mdgnc,10,4,175,2744,220,-3.8834226821630016,47.53551151807517
mdgnc,10,4,175,2754,230,-3.7486704496379057,42.41890477956528
mdgnc,10,4,175,2774,250,-3.699767216044306,43.96278366948994
mdgnc,10,4,175,2784,260,-3.845813542612779,35.99468735972809
mdgnc,10,4,175,2794,256,-3.880450366815748,29.047597644590237
mdgnc,10,4,175,2814,255,-3.9532226693404753,32.5073897764929
mdgnc,10,4,175,2824,258,-4.172860794809046,38.89499945372546
mdgnc,10,4,175,2834,254,-3.900602155736452,31.44439727608618
mdgnc,10,4,175,2964,262,-6.961135442298211,41.82337172990623
mdgnc,10,4,175,2974,272,-7.152780327965953,41.28807364413221
mdgnc,10,4,175,2984,282,-7.282431088231605,49.30525291817365
mdgnc,10,4,175,3004,302,-7.188172101780215,43.09523523031654
mdgnc,10,4,175,3014,263,-6.943038207466065,40.723701413839706
mdgnc,10,4,175,3024,273,-7.223490292384546,37.31295436227873
mdgnc,10,4,175,3044,293,-7.177918785280813,38.93305731266149
mdgnc,10,4,175,3054,303,-7.183202876781059,38.99410035969528
mdgnc,10,4,175,3064,264,-6.940045592511021,42.09576671167153
mdgnc,10,4,175,3084,284,-6.982112981396467,40.33923719641243
mdgnc,10,4,175,3094,294,-7.190932740182165,43.13100686544095
mdgnc,10,4,175,3104,304,-7.26843302616212,39.07784957774766
mdgnc,10,4,175,3144,278,-7.061867487383301,37.838417684077314
mdgnc,10,4,175,3154,316,-7.258183973526826,41.63734564324955
mdgnc,10,4,175,3164,326,-7.116972671028637,40.13596742720229
mdgnc,10,4,175,3184,346,-7.302897931555419,54.669683827202384
mdgnc,10,4,175,3194,356,-7.321878377408261,47.0380211554498
mdgnc,10,4,175,3204,366,-7.375783248602732,42.47772724960036
mdgnc,10,4,175,3224,386,-7.338240592837469,43.83363708616852
mdgnc,10,4,175,3234,396,-7.132126102817558,41.45083457212307
mdgnc,10,4,175,3244,406,-7.427381074894016,41.588824690050856
mdgnc,10,4,175,3264,426,-7.120314673381069,46.269110851418944
mdgnc,10,4,175,3274,436,-7.270457577718948,38.34717493073111
mdgnc,10,4,175,3284,446,-7.240218311427042,49.16184525063609
mdgnc,10,4,175,3304,466,-7.535200480914479,57.155535479331576
mdgnc,10,4,175,3314,476,-7.288880467525295,37.77042450124168
mdgnc,10,4,175,3324,479,-7.505836712210564,55.62210876391603
mdgnc,10,4,175,3344,495,-3.910269034710152,44.74424719504692
mdgnc,10,4,175,3354,505,-3.981903461856005,38.353691106547885
mdgnc,10,4,175,3364,490,-3.9983613712310655,46.27566155400035
mdgnc,10,4,175,3514,491,-3.9966257418884696,39.163144463587855
mdgnc,10,4,175,3524,515,-3.828731072265577,39.78789027036279
mdgnc,10,4,175,3534,525,-3.824188616464173,36.572610907375605
mdgnc,10,4,175,3554,520,-4.092751263017314,41.62897020580439
mdgnc,10,4,175,3564,530,-3.989962977146429,44.189692252254375
mdgnc,10,4,175,3694,514,-4.116167751547098,45.48879337957991
mdgnc,10,4,175,3714,546,-7.2723009805065475,44.98478426549404
mdgnc,10,4,175,3724,556,-7.068214526723929,42.32848584461168
mdgnc,10,4,175,3734,566,-7.385148327425201,41.589156023867794
mdgnc,10,4,175,3754,586,-7.545161187303896,48.56111537336898
mdgnc,10,4,175,3764,596,-7.249669275513824,49.40901568454129
mdgnc,10,4,175,3774,606,-7.324018721720346,50.78511167266394
mdgnc,10,4,175,3794,626,-7.280582157980694,39.61502418485717
mdgnc,10,4,175,3804,636,-7.443866390979165,50.38591801023539
mdgnc,10,4,175,3814,646,-7.704407031339976,47.87821970837234
mdgnc,10,4,175,3834,666,-7.417384396933881,48.176552954684254
mdgnc,10,4,175,3844,676,-7.738917204196259,56.290606272003465
mdgnc,10,4,175,3854,686,-7.369133294564962,52.34411251741792
mdgnc,10,4,175,3874,706,-7.419089089859548,45.72624476487557
mdgnc,10,4,175,3884,687,-7.407490079990013,45.33895114199312
mdgnc,10,4,175,3894,715,-7.729118118636153,51.89497651954145
mdgnc,10,4,175,3914,735,-7.402736534637932,44.16513626760271
mdgnc,10,4,175,3924,745,-7.79144570249045,54.19798862873721
mdgnc,10,4,175,3934,755,-7.855372371640722,56.24782463066698
mdgnc,10,4,175,3954,775,-7.181405569165547,51.40658178396029
mdgnc,10,4,175,3964,785,-7.464704711344989,53.433259689760405
mdgnc,10,4,175,3974,795,-7.655583037907874,57.28221753789825
mdgnc,10,4,175,3994,815,-7.47165257646102,58.56643857731178
mdgnc,10,4,175,4004,825,-8.20290178838952,54.14802561547533
mdgnc,10,4,175,4014,835,-7.380426993625861,47.739068822124366
mdgnc,10,4,175,4034,855,-7.325355963204845,57.66495892967773
mdgnc,10,4,175,4044,865,-8.300267282343569,50.48102562243943
mdgnc,10,4,175,4054,875,-7.562530688102734,49.31438140270653
mdgnc,10,4,175,4074,895,-7.340394231688881,43.58274478208361
mdgnc,10,4,175,4084,905,-7.170782639578522,51.81993641039766
mdgnc,10,4,175,4094,915,-7.151185390527887,47.61433068869888
mdgnc,10,4,175,4114,935,-7.085661503612839,43.96857522082388
mdgnc,10,4,175,4124,945,-7.021195075783473,48.43001735935104
mdgnc,10,4,175,4134,955,-7.334094567127924,44.26241097541722
mdgnc,10,4,175,4154,975,-7.41942729185334,48.30663431365247
mdgnc,10,4,175,4164,985,-7.534717101879339,43.61321975792961
mdgnc,10,4,175,4174,995,-7.024621247040617,49.550031667402585
mdgnc,10,4,175,4194,1015,-7.031425733337557,43.87061844789993
mdgnc,10,4,175,4204,1025,-6.988831985290455,42.364533139016
mdgnc,10,4,175,4214,1035,-7.518877367930298,59.069005838221926
mdgnc,10,4,175,4234,1055,-7.340699179335874,55.78948850303562
mdgnc,10,4,175,4244,1065,-7.34101398206787,47.208859992232895
mdgnc,10,4,175,4254,1075,-7.099274186654401,42.73326878995586
mdgnc,10,4,175,4274,1095,-7.219873250302957,55.05950459548825
mdgnc,10,4,175,4284,1105,-7.737065961560567,63.30651618928624
mdgnc,10,4,175,4294,1115,-7.618908392663398,54.01105688834095
mdgnc,10,4,175,4314,1135,-7.311932177700378,55.05420296517696
mdgnc,10,4,175,4324,1145,-7.570549170510844,58.52733587923338
mdgnc,10,4,175,4334,1155,-7.593794406402089,55.10686058824639
mdgnc,10,4,175,4354,1175,-7.307110876152296,53.87347938703621
mdgnc,10,4,175,4364,1185,-7.652235071611658,65.11578327335928
mdgnc,10,4,175,4374,1195,-7.451504831858352,55.44231101987821
mdgnc,10,4,175,4394,1215,-7.405345924635427,54.525284607348254
mdgnc,10,4,175,4404,1225,-8.071533202648961,46.44488166758936
mdgnc,10,4,175,4414,1235,-7.441025223451152,46.18092233551612
mdgnc,10,4,175,4434,1255,-7.335146431907461,48.98582963100417
mdgnc,10,4,175,4444,1265,-7.313335922141838,48.88626000082815
mdgnc,10,4,175,4454,1275,-3.824920019674244,39.92437362838489
mdgnc,10,4,175,4474,1295,-3.9877914908027536,40.95937548057767
mdgnc,10,4,175,4484,1305,-4.135901291181964,45.268667957484766
mdgnc,10,4,175,4494,1315,-4.052119488260602,54.46804866041644
mdgnc,10,4,175,4514,1335,-3.825661498613278,33.8039131033629
mdgnc,10,4,175,4524,1345,-3.88529707688142,51.592623220532566
mdgnc,10,4,175,4534,1355,-4.1621281141142985,51.1445248146637
mdgnc,10,4,175,4554,1375,-3.824802791635016,37.888975987610486
mdgnc,10,4,175,4564,1385,-4.091450279955697,55.892983033780126
mdgnc,10,4,175,4574,1395,-4.278903346039677,42.51815858601225
mdgnc,10,4,175,4594,1415,-3.828704706903548,48.02732588740081
mdgnc,10,4,175,4604,1425,-3.845484106478578,50.44051841901232
mdgnc,10,4,175,4614,1435,-3.920251686302704,45.69127949128878
mdgnc,10,4,175,4634,1455,-7.552177248650551,52.67609182316783
mdgnc,10,4,175,4644,1465,-7.666113584679274,56.18403391255983
mdgnc,10,4,175,4654,1475,-7.651184462895197,48.38048813566522
mdgnc,10,4,175,4674,1495,-7.802497708808832,57.0481898161579
mdgnc,10,4,175,4684,1505,-7.685164787317063,49.22267255795408
mdgnc,10,4,175,4694,1515,-7.739659741453205,59.79084682589775
mdgnc,10,4,175,4714,1535,-8.155014532009893,50.16469273039145
mdgnc,10,4,175,4724,1545,-7.886476374506157,50.036393397161554
mdgnc,10,4,175,4734,1555,-8.00748737143981,55.51330941501554
mdgnc,10,4,175,4754,1575,-7.601223831454672,54.96727223577232
mdgnc,10,4,175,4764,1585,-7.987395734497383,59.41753579608312
mdgnc,10,4,175,4774,1595,-7.937770677106804,65.89104264508495
mdgnc,10,4,175,4794,1615,-7.66118587753813,43.904732514056434
mdgnc,10,4,175,4804,1625,-7.891003553817496,59.42430868771062
mdgnc,10,4,175,4814,1635,-7.280771274421264,50.82011261525965
mdgnc,10,4,175,4834,1655,-7.408336327877284,54.80238178158842
mdgnc,10,4,175,4844,1665,-10.5966183079295,58.336186320980985
mdgnc,10,4,175,4854,1675,-10.878141779481878,48.80442323705864
mdgnc,10,4,175,4874,1695,-8.297461240364902,58.91761183734387
mdgnc,10,4,175,4884,1705,-7.653699312602308,57.49199897786796
mdgnc,10,4,175,4894,1715,-11.235753882265604,54.90984275706965
mdgnc,10,4,175,4914,1735,-7.461140888584089,64.36255412630831
mdgnc,10,4,175,4924,1745,-11.0116130836806,73.08289707009911
mdgnc,10,4,175,4934,1755,-10.640014307572311,59.41475762579005
mdgnc,10,4,175,4954,1775,-11.047899913848656,62.16224869764562
mdgnc,10,4,175,4964,1785,-10.82751398848253,71.02713417183263
mdgnc,10,4,175,4974,1795,-11.05423068830105,66.21740197817448
mdgnc,10,4,175,4994,1815,-10.70924446180076,58.49662099296567
