n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6213873249054238,0.24797321806087186,0.6549522358144216,1.0,0.0,0.0,3.3198336634748826,0.7228243465026919,30,-3.5164359751911767,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,3087.7110636234283
40,0.472353353490148,0.34558335085160935,0.6549522358144216,0.7601592992937874,8.800796496468937,5.46870339197786,3.2213544101772578,1.0453595272369491,40,-3.5164359751911767,30.0,,,47.80840346775949,85.933731070254,81.9913395382464,5158,0.015895955707298643,0.5235551409722676,0.5164729920835955,0.0,3.3459918998913e-18,3.1763735522036263e-21,1.925729405582652e-18,0.0,1.5242887281433169e-18,6.282866886258773e-19,1.0400281330558632,1.0,7.467442462993912e-18,0.9908716763515293,0.0815776298273272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0724493061788565,0.9978055001223202,0.0021944998776798775,4,56,3087.7110636234283
50,0.30234774459122354,0.4569289045009521,0.6549522358144216,0.4865688958770464,15.034437472323106,9.342208882384718,2.63273760736804,1.0326134422253883,50,-3.5164359751911767,40.0,,,49.730470976326615,121.15249910485,199.09141440549865,10517,0.018930437805980665,0.8835139395983274,1.0,2.3314683517128287e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.8835139395983296,1.0,0.0,0.9999999999999999,0.9948587229398349,0.0,0.0,0.0,0.0,0.0,0.0,0.004012445279602609,1.9988711682194376,1.0,4.3001109275091416e-19,4,56,3087.7110636234283
60,0.26729303293207396,0.47988806627794195,0.6549522358144216,0.43015527066432585,19.61805830502997,12.190412770001204,2.5525371547517444,1.0476590629739633,60,-3.5164359751911767,50.0,,,49.007694986183196,137.82007292984053,332.2298510679975,15927,0.020859537330821718,0.9665628518758904,0.9672070537873032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9337699056631936,1.0,0.0,0.9999999999999997,0.6966892934865188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966892934865183,0.9687121899357637,0.03128781006423633,4,56,3087.7110636234283
70,0.2648422175933751,0.48149323326359106,0.6549522358144216,0.4262111681046673,23.899890498874935,14.85108902262845,2.165561528845565,0.938253261324042,70,-3.5164359751911767,60.0,,,52.141025457996875,97.59127938281745,425.86609763652086,21111,0.02017271079704992,0.8733041022411555,0.9617792135853686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835083315826524,0.9999419593968897,5.8040603110331784e-05,0.9999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,1.9139968889393476e-18,0.0,1.9999999999999996,1.0,0.0,4,56,3087.7110636234283
80,0.2621097100864901,0.4832828951646051,0.6549522358144216,0.42181373771404757,28.14001502796851,17.485848661027777,1.524522928818446,0.9671701110929276,80,-3.8516881973929835,70.0,,,56.03394487919286,46.71006283769384,470.1327520068735,23724,0.019816757376786103,0.5235434850732044,0.8468282425255715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370371727598776,0.958237488638281,0.04176251136171909,0.9999999999999999,0.020862903858524198,1.0137575536158436e-20,0.0,0.0,1.0193397867204601e-20,0.0,1.0304379221692756e-19,1.4936371867562284e-19,1.0208629038585242,1.0,0.0,4,56,3087.7110636234283
90,0.2611101079211662,0.48393758683770893,0.6549522358144216,0.4202050757326078,32.35010909520179,20.10194775106606,1.2420584419087743,0.9274454936565936,90,-3.8516881973929835,80.0,,,56.92211597086862,37.370271627791226,505.0918144020252,26267,0.019229139772415013,0.9999999999999999,0.9844207851399154,4.5580400678891e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9844207851399154,1.0,0.0,1.0,0.8649502092012047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8649502092012047,1.0,0.0,4,56,3087.7110636234283
100,0.260615054781943,0.48426182299809006,0.6549522358144216,0.4194083856177933,36.548176401953796,22.710573564581605,1.1919296606751821,0.8851284530585349,100,-3.8516881973929835,90.0,,,58.412066814024,99.68914622580633,600.8532005725428,31395,0.01913849977934521,0.9628919710627583,0.2908825009027697,0.19569911175614912,0.000794700016192626,0.00037647050919143213,0.015295724101577056,0.0,0.0,0.0,1.4659404783486383,0.9998719461908813,0.00012805380911869188,1.0,0.43960570839703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4396057083970337,1.0,0.0,4,56,3087.7110636234283
110,0.2603508383598077,0.4844348721345065,0.6549522358144216,0.4189831815437071,40.740134237761296,25.31540303029036,1.119060723849464,0.8810592451874734,110,-3.8516881973929835,100.0,,,64.02893456304446,56.56338253989816,655.1468434887938,33824,0.019369289365207952,0.9946370482414787,0.9380157364499759,0.0,0.0014642250474335618,0.0,0.07408702734180488,0.0,0.0,0.0,2.008204037080693,1.0,0.0,0.9999999999999969,0.9446548737355386,8.539401555324978e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.9446548737355438,0.6041285450925142,0.3958714549074857,4,56,3087.7110636234283
120,0.257195945092576,0.4865011765336358,0.6549522358144216,0.41390600481225076,44.904580169541084,27.903136947552277,1.1154390938662841,0.8908284628982965,120,-7.199130616435923,110.0,,,63.522180553060025,88.26853448105976,740.2989210449159,37600,0.019688801091620103,0.9819632631911481,0.5987391261687751,0.0,0.0,0.0,0.07926155900513887,0.0,0.0,0.0,1.6599639483650621,1.0,0.0,0.9592199786448425,0.5040861566773812,0.0,0.0,0.0,0.0,2.142131320088696e-19,6.1310679124279376e-18,0.0,1.4633061353222239,1.0,1.0193644878435754e-18,4,56,3087.7110636234283
