x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f0,f1,run,seed
2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1418126169592142,0.42568434216082096,0.6529276138171554,0.28689828515052795,0.048697326332330704,0.9073160728439689,0.5105400895699859,0.2076529562473297,0.5614051185548306,-11.053801580694424,59.028486216816574,4,2004
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-3.482849974437949,11.5,4,2004
1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0001706282870547152,0.00011205783848124223,0.0927610899317893,0.0007526344835368028,0.00015887665873188055,0.5,0.005383604298068202,1.3840822443666056e-19,0.0740150778526303,-8.20178389374166,35.54209379009194,4,2004
1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0002154442331231969,1.1787037207221305e-05,0.23450423018295205,0.00078427880109609,0.00015319612680761034,0.5,0.036372209081113605,0.00010798158385403751,0.06218054553208106,-8.201488578235475,34.982535230451674,4,2004
1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21804930080223522,0.0,0.0,0.5,0.41278913297412406,0.0,4.163336342344337e-17,-8.204045400633925,37.80955328090715,4,2004
1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.415525899301795e-18,0.0,0.23653363220135054,0.0,2.04066218776294e-18,0.5,0.4773272343473889,0.0,3.469446951953614e-17,-8.203803886649755,37.25560052022088,4,2004
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006861370263109947,0.5,0.0,0.0,0.5,0.0,0.06744151353037804,0.5,-7.053983938907779,24.40497862999548,4,2004
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.00139070102499851,0.01924122825449255,0.4718045801233995,0.010149454209088877,0.0029979514128030036,0.5,0.012694806612638224,0.01293359408194452,0.5,-7.319770625451907,30.793456883075343,4,2004
1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.048549079137529115,0.018914324936577156,0.5,0.029367123726170844,0.04256295597061674,0.5,0.018082083368371832,0.13609272810846162,0.4865155977307176,-7.367716402238742,32.294726286836394,4,2004
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02715955510550673,0.5,0.5,3.218212944444671e-15,4.0554601230580775e-15,0.5,0.07400533800108992,0.5,0.5,-3.603651389823771,16.449195518041286,4,2004
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019036964711909435,0.5,0.5,0.0022242977074219306,0.0012127637527048567,0.5,0.09576234390810794,0.5,0.5,-3.603682477434701,16.595221800631187,4,2004
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038650222725282145,0.5,0.5,0.0545841830256913,0.5,0.5,0.022910448646992706,0.24417608704502256,0.5,-3.6963097325872614,17.440481190323236,4,2004
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035541708380348085,0.5,0.5,0.09419792352560792,0.5,0.5,0.042087522500014164,0.1796198072321276,0.5,-3.6647987303868765,17.404274010788654,4,2004
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03925236720924144,0.5,0.5,0.05831887470296446,0.5,0.5,0.024074696682593103,0.23793802996008973,0.5,-3.6931696061323245,17.432774846394587,4,2004
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031225501631347026,0.5,0.5,0.11593285012232658,0.5,0.5,0.10884130654744026,0.08919800651153428,0.5,-3.6493592543898528,17.39065820275271,4,2004
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10328170810680623,0.5,0.5,0.14058369299528928,0.5,0.5,0.0128209332874694,0.09772484872955874,0.5,-3.6376959700246085,17.08144662868012,4,2004
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.00047904567619761265,0.046893661467095726,0.0009741541783921904,0.0007310528651672973,0.0061301730720465224,0.6878849257419096,0.08658772236268449,0.00011587673200087452,0.46547907252816867,-10.630366720797422,43.99697429744026,4,2004
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.168404344971009e-18,0.4300267852203326,3.144186300207963e-18,0.019676528313060753,0.00048485668541247817,0.8046399883079722,0.014274454504071107,0.0,0.4967010308076234,-10.65025402516606,45.80912240375738,4,2004
2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0008764325187926763,0.5437385103969967,4.87890977618477e-19,0.11090787616553156,0.0036502970697532442,0.8034302710880639,0.025406045226586356,0.000594439528094078,0.9626084418939796,-10.987302162347557,51.00915057659099,4,2004
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3010426069826053e-18,0.05982847388634598,0.0,0.0005638807203110121,2.6020852139652106e-18,0.6737902575794387,0.0760248973840782,2.6698478497455547e-18,0.5454978008069749,-10.64559088375865,44.300317142957795,4,2004
2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.673617379884035e-19,0.5118998236426884,0.015989211889948625,0.0228449868544254,0.00319479686495422,0.7178745918415956,0.01871335024100317,2.168404344971009e-19,0.9239594226719444,-10.981931823940691,49.455602481239474,4,2004
