problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,7,200,7,7,-7.293758121990086,49.27390710929359
mdgnc_edge_failures,10,7,200,27,25,-7.464093563838599,55.162539257774256
mdgnc_edge_failures,10,7,200,47,43,-7.71042024217564,65.2694522538779
mdgnc_edge_failures,10,7,200,67,62,-3.8580623411561934,37.4027322680819
mdgnc_edge_failures,10,7,200,87,82,-10.832024313487818,78.8236075961243
mdgnc_edge_failures,10,7,200,107,60,-3.864293083048451,36.65080851724843
mdgnc_edge_failures,10,7,200,127,113,-3.666895456485037,29.73195433264848
mdgnc_edge_failures,10,7,200,147,0,-3.6063301824937537,38.63040347841512
mdgnc_edge_failures,10,7,200,167,146,-3.720403827409083,47.38746123761037
mdgnc_edge_failures,10,7,200,187,160,-3.8251830165802354,51.82390164886107
mdgnc_edge_failures,10,7,200,207,178,-3.817927232490396,41.44213496135703
mdgnc_edge_failures,10,7,200,227,192,-3.788528418727058,39.79124128041226
mdgnc_edge_failures,10,7,200,247,48,-3.720676387931781,35.197103228174875
mdgnc_edge_failures,10,7,200,277,232,-4.005358382972821,43.90781538035107
mdgnc_edge_failures,10,7,200,297,245,-4.112749471384654,46.3684753086566
mdgnc_edge_failures,10,7,200,317,265,-3.7827725810555233,36.174625955915005
mdgnc_edge_failures,10,7,200,337,281,-4.052894173465759,39.36905491254677
mdgnc_edge_failures,10,7,200,357,300,-7.476313791056994,53.20962000430586
mdgnc_edge_failures,10,7,200,387,321,-7.210777627481725,60.01118047154024
mdgnc_edge_failures,10,7,200,407,340,-10.808655972305942,77.92311512654035
mdgnc_edge_failures,10,7,200,427,358,-10.83439950367153,74.40773801245257
mdgnc_edge_failures,10,7,200,447,372,-4.191541785649648,54.95303004426498
mdgnc_edge_failures,10,7,200,467,76,-7.091662551958768,58.241377260691934
mdgnc_edge_failures,10,7,200,487,373,-7.3031639516549,54.42772498501296
mdgnc_edge_failures,10,7,200,507,411,-7.354129195488461,50.9802322806573
mdgnc_edge_failures,10,7,200,537,433,-3.699829859177989,44.92654882040587
mdgnc_edge_failures,10,7,200,577,457,-4.075430019886875,46.57108015221751
mdgnc_edge_failures,10,7,200,597,471,-4.002259361159906,55.2990717851594
mdgnc_edge_failures,10,7,200,617,489,-7.271439795766401,63.29728154507076
mdgnc_edge_failures,10,7,200,637,504,-3.923111728139335,43.15361419269115
mdgnc_edge_failures,10,7,200,657,522,-3.880882977927695,42.87063562782752
mdgnc_edge_failures,10,7,200,677,147,-3.847937082447185,33.59741602008137
mdgnc_edge_failures,10,7,200,697,552,-4.138398306309968,43.80298123031763
mdgnc_edge_failures,10,7,200,717,135,-3.9790980040894217,39.60195599862351
mdgnc_edge_failures,10,7,200,757,41,-3.647765679046771,40.151278979769856
mdgnc_edge_failures,10,7,200,787,610,-8.008037057330416,70.37141208491387
mdgnc_edge_failures,10,7,200,807,621,-3.9302378593691794,41.8204906228059
mdgnc_edge_failures,10,7,200,827,635,-3.857951367192984,48.48795164128529
mdgnc_edge_failures,10,7,200,847,648,-3.642893260167392,39.356621003757766
mdgnc_edge_failures,10,7,200,877,667,-3.8239180067982215,44.546761976772025
mdgnc_edge_failures,10,7,200,897,402,-3.844097387915114,25.925363567263613
mdgnc_edge_failures,10,7,200,917,687,-6.986482798067346,44.34805142561975
mdgnc_edge_failures,10,7,200,937,701,-3.827500780732273,40.426557730853006
mdgnc_edge_failures,10,7,200,957,710,-7.089286687271949,55.18354108065281
mdgnc_edge_failures,10,7,200,987,36,-3.5184316775183424,28.74849734852948
mdgnc_edge_failures,10,7,200,1017,745,-3.834490975175648,46.408887182417885
mdgnc_edge_failures,10,7,200,1037,371,-4.028292590576248,45.10588880241758
mdgnc_edge_failures,10,7,200,1077,781,-7.5832246745048515,48.60435277776105
mdgnc_edge_failures,10,7,200,1097,795,-7.771325850480006,55.72791593048868
mdgnc_edge_failures,10,7,200,1117,807,-4.038095407227845,41.663472625908526
