x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f0,f1,run,seed
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03524226643966425,0.5,0.5,0.17298721340273066,0.0,0.5,6.80407390750236e-18,0.5,0.5,-3.6029867133466733,17.046617401823013,14,66
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008578172879813039,0.5,0.5,0.05314276924316932,5.804193397838746e-20,0.5,5.061206647587429e-19,0.0,0.5,-3.9998763044319166,20.31886176641251,14,66
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08839370710767903,0.0,0.5,0.0,0.5,0.5,-3.6020703026544654,16.530362242646074,14,66
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-17,0.5,0.5,3.880789245304104e-05,0.5,0.5,0.0,0.5,0.5,-3.482827438696594,11.500232847354718,14,66
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08180058813038595,2.7956364613945306e-17,0.23966927909969774,0.06753353241801008,4.0853970845231894e-18,1.5528522020261406e-17,2.2288064787565247e-17,0.0,9.301296561142054e-17,-7.978915985879788,39.35413009144658,14,66
2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014427536591263466,4.0549161250957866e-17,0.20394778119845938,0.0,4.5102810375396984e-17,0.0,0.0,2.4069288229178198e-17,4.163336342344337e-17,-10.957742933379073,39.792619958875065,14,66
2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.025853347498810464,0.003904528034215281,0.20319594309430786,0.0029346046668854,0.0012865703362026646,0.0009729742032703096,0.001857065739344307,0.0008850768210622261,0.0045480169479296196,-11.008284217722858,40.868711477730514,14,66
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08689826857297571,0.0,0.23210937667048412,0.08222114079066237,3.978134885661529e-18,1.2548065400637668e-17,1.1909596545628161e-17,0.0,0.0,-10.857716986894351,39.42330934747937,14,66
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.5612511283791264e-17,0.5,0.0,2.0708261494473135e-17,0.5,0.0,0.0,0.5,-7.089492166993447,24.0,14,66
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.214306433183765e-17,0.0,0.5,0.0,0.0,0.5,-7.263299429585618,25.0,14,66
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21539457262033174,0.0,0.5,4.7704895589362195e-18,3.165870343657673e-17,0.5,4.336808689942018e-17,0.0,0.5,-7.27484958110755,25.324763753400067,14,66
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.806255641895632e-18,3.122502256758253e-17,0.5,3.5561831257524545e-17,2.0708261494473135e-17,0.5,0.0,0.0,0.5,-7.331245319270235,26.0,14,66
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25902526294598893,0.0,0.5,5.556969212420771e-19,0.0,0.5,8.773031705794391e-17,1.847953019148675e-18,0.5,-7.108410839434087,24.469658607909672,14,66
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35029150448387963,8.129347474410831e-18,0.5,0.0005767358485866061,0.0,0.5,0.0,0.0,0.5,-7.119150667501782,24.86238938188658,14,66
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733408967319121,0.5,0.5,0.038879823940651016,0.01661882188156463,0.5,0.0049322679141509205,0.5,0.5,-3.6670252833280403,18.663623969475672,14,66
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877983039193853,0.5,0.5,1.500898647970394e-05,0.5,0.5,0.0023127229538979026,0.5,0.5,-3.5476790921706187,14.825431939762948,14,66
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939057675440596,0.5,0.5,1.3720433254773848e-05,0.5,0.5,0.0006437980868029488,0.5,0.5,-3.5648029121224885,15.915949685298404,14,66
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062145955817655,0.5,0.5,6.9983661594257e-05,0.013774894547617031,0.5,0.007345909836134932,0.5,0.5,-3.6731887380732764,18.699617679546623,14,66
1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44026596520531674,0.007146691490977051,0.5,1.5161010113052425e-18,7.32707525677581e-18,0.5,0.007446281361269612,0.06785194347151294,0.3487002274608925,-7.856762019183272,33.9011870809841,14,66
