problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,8,75,8,8,-3.752009417476502,44.25407204828026
mdgnc_edge_failures,10,8,75,58,54,-3.9396062038896256,57.56472200952642
mdgnc_edge_failures,10,8,75,108,32,-3.780505332537977,41.02889903754362
mdgnc_edge_failures,10,8,75,168,95,-3.332581829165006,24.74255836956773
mdgnc_edge_failures,10,8,75,218,186,-4.005994632322095,46.39776194134046
mdgnc_edge_failures,10,8,75,278,233,-3.9323126685852423,43.06992993627111
mdgnc_edge_failures,10,8,75,328,275,-4.233197343605427,48.523708347632834
mdgnc_edge_failures,10,8,75,398,332,-4.016181225689487,39.40237514688224
mdgnc_edge_failures,10,8,75,448,136,-3.384037615301973,22.700309052101225
mdgnc_edge_failures,10,8,75,518,419,-7.103541037896592,68.0684269638206
mdgnc_edge_failures,10,8,75,568,453,-6.893302751913772,53.99083839093845
mdgnc_edge_failures,10,8,75,618,490,-3.7347308400357297,53.074683229560655
mdgnc_edge_failures,10,8,75,678,538,-3.868757655610878,56.62451820066684
mdgnc_edge_failures,10,8,75,728,575,-4.288465729149948,53.000274595068106
mdgnc_edge_failures,10,8,75,788,115,-3.7163462191854895,40.37760776876471
mdgnc_edge_failures,10,8,75,838,641,-4.140236412416614,47.472337896650174
mdgnc_edge_failures,10,8,75,918,688,-7.602000233783077,69.68762422576653
mdgnc_edge_failures,10,8,75,978,326,-6.982753170110588,43.73666240853403
mdgnc_edge_failures,10,8,75,1068,775,-4.47789973351308,41.37229081678275
mdgnc_edge_failures,10,8,75,1118,60,-3.6821935976107874,30.366820576117085
mdgnc_edge_failures,10,8,75,1178,840,-4.009428731122872,48.28439030235788
mdgnc_edge_failures,10,8,75,1238,301,-3.5781219637984463,35.304095690583296
mdgnc_edge_failures,10,8,75,1298,915,-10.603727761917243,74.49874346585615
mdgnc_edge_failures,10,8,75,1358,949,-7.905744021646548,66.52897211919043
mdgnc_edge_failures,10,8,75,1418,990,-4.206025463641121,59.71337956323627
mdgnc_edge_failures,10,8,75,1508,503,-4.412328527984539,42.68823573306213
mdgnc_edge_failures,10,8,75,1558,1072,-8.033474352670313,57.59602567262325
mdgnc_edge_failures,10,8,75,1668,1129,-3.7262581617679817,41.95737372858383
mdgnc_edge_failures,10,8,75,1728,1167,-3.4549102575067105,37.572122675952855
mdgnc_edge_failures,10,8,75,1798,1202,-10.66788724551948,82.44194927003703
mdgnc_edge_failures,10,8,75,1858,1236,-3.712510363045961,51.94575088887724
mdgnc_edge_failures,10,8,75,1918,1274,-7.354401917907052,64.7071042459581
mdgnc_edge_failures,10,8,75,1988,1321,-11.359066441484025,80.19557427272754
mdgnc_edge_failures,10,8,75,2048,1355,-3.910017237775518,53.96296960991609
mdgnc_edge_failures,10,8,75,2118,1396,-3.6184562866441783,38.46648113679994
mdgnc_edge_failures,10,8,75,2188,1440,-3.8276967611643022,44.68309922002854
mdgnc_edge_failures,10,8,75,2288,1496,-7.079549189287,51.95035327203952
mdgnc_edge_failures,10,8,75,2358,1536,-8.068502283725417,64.61466318332316
mdgnc_edge_failures,10,8,75,2438,1577,-4.128635015708301,39.1947475171329
