problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,1,175,1,1,-3.422336809391167,33.80567453916879
mdgnc_edge_failures,10,1,175,21,19,-3.8562864806831967,48.51378665749985
mdgnc_edge_failures,10,1,175,41,38,-3.499704900489533,27.563209942355243
mdgnc_edge_failures,10,1,175,61,56,-3.801894242662992,41.73188967132718
mdgnc_edge_failures,10,1,175,91,84,-7.857793208348498,71.33911448970397
mdgnc_edge_failures,10,1,175,111,99,-7.046519297360021,43.47403816980897
mdgnc_edge_failures,10,1,175,131,117,-3.8184832898481096,54.0326867236796
mdgnc_edge_failures,10,1,175,151,133,-3.932811290181128,49.11389222643684
mdgnc_edge_failures,10,1,175,181,157,-3.5023120714958527,27.392821944528748
mdgnc_edge_failures,10,1,175,201,173,-7.312840689041176,54.23398437478848
mdgnc_edge_failures,10,1,175,221,188,-3.543655895179106,33.87257676938992
mdgnc_edge_failures,10,1,175,241,204,-3.7059257381735393,43.68322020618457
mdgnc_edge_failures,10,1,175,271,226,-7.432447670372326,51.033493429898925
mdgnc_edge_failures,10,1,175,291,241,-3.880669074816879,50.37840441984324
mdgnc_edge_failures,10,1,175,311,259,-7.575273419866564,62.34315653161772
mdgnc_edge_failures,10,1,175,341,285,-7.437280454663225,62.363079111826885
mdgnc_edge_failures,10,1,175,361,302,-4.103101782911085,51.67367633365387
mdgnc_edge_failures,10,1,175,391,325,-3.8278220740422886,48.183392359063866
mdgnc_edge_failures,10,1,175,411,344,-3.731939551334948,58.6437687656054
mdgnc_edge_failures,10,1,175,441,367,-3.823877113545221,44.00447573083006
mdgnc_edge_failures,10,1,175,461,381,-10.884480622578552,68.70224542707747
mdgnc_edge_failures,10,1,175,481,395,-3.863354456221869,49.935145660264766
mdgnc_edge_failures,10,1,175,501,32,-3.902157936838104,42.31488441808333
mdgnc_edge_failures,10,1,175,531,95,-3.384729306401471,29.09557735770187
mdgnc_edge_failures,10,1,175,581,459,-4.010381372993557,40.406098524351606
mdgnc_edge_failures,10,1,175,601,475,-7.567466311916642,60.310564650815856
mdgnc_edge_failures,10,1,175,631,500,-4.00884752774075,50.78936318622259
mdgnc_edge_failures,10,1,175,651,516,-7.407562169357121,64.87972702507406
mdgnc_edge_failures,10,1,175,671,534,-3.802542978992604,45.33496620984252
mdgnc_edge_failures,10,1,175,691,549,-3.5809151728936803,30.13291705460356
mdgnc_edge_failures,10,1,175,721,569,-7.43274154143576,48.682006323994536
mdgnc_edge_failures,10,1,175,761,209,-3.768486256004004,42.913296206010095
mdgnc_edge_failures,10,1,175,781,72,-3.6993873740279057,39.07257354040274
mdgnc_edge_failures,10,1,175,801,83,-4.197299248046054,37.92779583653228
mdgnc_edge_failures,10,1,175,831,637,-7.237070365215166,52.780768248293846
mdgnc_edge_failures,10,1,175,851,651,-4.462561325718724,43.881688801959534
mdgnc_edge_failures,10,1,175,871,663,-3.837209959309134,36.022379006141044
mdgnc_edge_failures,10,1,175,891,674,-7.502846426952838,69.6819692874046
mdgnc_edge_failures,10,1,175,921,0,-3.498672710911156,34.67700447386747
mdgnc_edge_failures,10,1,175,941,27,-3.648879050757045,31.967587915347217
mdgnc_edge_failures,10,1,175,961,613,-4.072609783374964,38.14993305106073
mdgnc_edge_failures,10,1,175,1001,733,-3.665903038804045,30.94310449193318
mdgnc_edge_failures,10,1,175,1021,749,-3.638353770823077,31.22985631025552
mdgnc_edge_failures,10,1,175,1041,583,-3.419942102390683,28.66032320197264
mdgnc_edge_failures,10,1,175,1061,772,-6.998654466716023,47.09317959975442
mdgnc_edge_failures,10,1,175,1101,798,-3.8376225568309215,41.93515096337952
mdgnc_edge_failures,10,1,175,1131,814,-3.903250161309978,46.99366019840092
mdgnc_edge_failures,10,1,175,1151,96,-4.182346602105209,51.73037869896622
mdgnc_edge_failures,10,1,175,1171,833,-4.486901743717193,46.83028789672801
mdgnc_edge_failures,10,1,175,1211,116,-3.4964665319674317,33.855734623052506
mdgnc_edge_failures,10,1,175,1231,873,-7.49115246826834,54.78592515072332
mdgnc_edge_failures,10,1,175,1251,885,-4.6601521116799605,49.747234447786106
mdgnc_edge_failures,10,1,175,1291,909,-3.7091756222454,59.01890424129644
mdgnc_edge_failures,10,1,175,1321,927,-4.113241414876634,44.19137218004785
mdgnc_edge_failures,10,1,175,1341,147,-4.046503645039673,35.5103980334389
mdgnc_edge_failures,10,1,175,1371,959,-7.191746726918646,49.76416670032807
mdgnc_edge_failures,10,1,175,1401,981,-3.849050829580128,41.10066527576957
mdgnc_edge_failures,10,1,175,1441,1006,-7.462103753337632,44.07975518794935
mdgnc_edge_failures,10,1,175,1461,1020,-3.829735958690134,52.44570054672543
mdgnc_edge_failures,10,1,175,1481,1031,-3.9184811547699048,50.40867943387544
mdgnc_edge_failures,10,1,175,1511,1045,-3.7783689164932497,40.15220312079604
mdgnc_edge_failures,10,1,175,1541,1061,-7.572345691729327,58.40612827673121
mdgnc_edge_failures,10,1,175,1571,1080,-3.764025762037986,45.88406937454533
mdgnc_edge_failures,10,1,175,1601,935,-4.0750628310062105,58.79645629909993
mdgnc_edge_failures,10,1,175,1621,1105,-7.089751922307332,53.98271267808324
mdgnc_edge_failures,10,1,175,1641,1118,-3.8238420552737016,30.856957568792545
mdgnc_edge_failures,10,1,175,1661,552,-4.036727087111005,43.83606830765473
mdgnc_edge_failures,10,1,175,1701,1144,-7.801021203541192,71.77989591208922
mdgnc_edge_failures,10,1,175,1721,1161,-3.72981847840929,46.86686122034732
mdgnc_edge_failures,10,1,175,1751,113,-3.774537114705984,38.89803551943132
mdgnc_edge_failures,10,1,175,1781,1190,-7.465974648272475,57.75188529859113
mdgnc_edge_failures,10,1,175,1821,97,-4.043397178521468,36.40281010948436
mdgnc_edge_failures,10,1,175,1841,689,-7.035423186094514,41.5785779273366
mdgnc_edge_failures,10,1,175,1861,449,-7.095679694201221,48.63751294877265
mdgnc_edge_failures,10,1,175,1891,237,-3.679993712821504,33.53158155539654
mdgnc_edge_failures,10,1,175,1941,1287,-7.284634011786683,59.50452145600909
mdgnc_edge_failures,10,1,175,1971,1308,-4.530895881673667,49.697759145173
