n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.692124737808487,0.18664714423748224,0.606242745548614,1.0,0.0,0.0,6.512718164229632,0.395008758429691,30,-7.3359309512144355,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,62,4673.298749923706
40,0.6430564165245672,0.21639445805210722,0.606242745548614,0.9291048006183285,9.645524003091642,6.675905771665271,6.498727049685402,0.804237532230759,40,-7.3359309512144355,30.0,40.582540629002324,61.32356848700147,58.32790439898963,5198,0.01122122054616961,0.013191068887807442,0.06809743360768275,0.9187114975045099,0.012990592836816861,0.3556705412755961,0.631338865887587,1.0,0.31379328805415907,0.9096175364122792,0.3884348332263478,1.6479873021779667e-17,0.22986827057370282,0.8751772722358441,0.26833755015877003,0.10600619909651116,4.091234949757615,1.0,0.9806615917882542,0.20331351338968476,0.2072638606842575,0.09160336810663293,0.0,0.0,0.5013127268910047,0.0,2.984155060859834,10,62,4673.298749923706
50,0.47670071012949267,0.3172463982347364,0.606242745548614,0.6887497066481059,17.73479653942381,12.27469140493557,6.445739149117821,0.9074693680918178,50,-7.3359309512144355,40.0,52.283502138001495,70.28832705499735,125.57945153699256,10401,0.012073786322179845,0.012445651426317407,0.8908695235551596,0.09668482501852298,0.013085134976746906,0.37352167526465385,0.6133931897585992,0.3069263514045159,0.3073525887909602,1.0,0.32691765035741815,0.7699899321602209,0.16712482254869873,0.0,0.0,0.0,2.878311345261814,0.8001281959138736,0.999458592178271,0.9973444882510688,0.11245066925971615,0.4283103433574074,3.778727474831985e-17,0.5684199258083327,0.385104179845721,0.0,4.29121639461439,10,62,4673.298749923706
60,0.46937665916318616,0.321686551001088,0.606242745548614,0.6781677254441151,24.569383699884916,17.005078251398963,2.2655241224572085,1.0517309474364502,60,-7.3359309512144355,50.0,55.51341375300035,33.499667292002414,157.22114347997558,13393,0.01173905349660088,0.9803921568627451,0.009803921568627416,0.009803921568627395,0.01293026029062675,0.3726862007381095,0.6143835389712637,0.9969297746370075,0.9746073002070126,0.9780698110966375,0.452844191477015,0.8021700300664655,0.8373078491413409,0.0,0.0,0.0,5.041928956625479,0.9999999999999998,0.7968343798616896,0.763139306092519,0.0,0.0,0.0,1.042722262698586e-17,0.0,0.0,2.5599736859542084,10,62,4673.298749923706
70,0.20429129788137707,0.4823926282293182,0.606242745548614,0.2951654329366061,29.436049491788523,20.37341803662178,1.72322842169112,1.0230834257286316,70,-3.6031617931214526,60.0,56.966448942999705,80.92536330499934,234.77166057499198,17939,0.013087221170354645,0.4062161641600881,0.5897216741983111,0.004062161641600867,0.013923085338394422,0.5484628215201044,0.4376140931415011,0.13495862734022496,0.0020587622920470983,0.8730408366582022,0.5861774170222024,0.9537457186378846,0.8613214426237342,0.08326623941255629,0.0,0.0,3.4945690439868518,1.0,0.7725392650598506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7725392650598506,10,62,4673.298749923706
80,0.10403295118426922,0.5431735235951377,0.606242745548614,0.15030954032025287,31.663424358072817,21.91503928195001,1.4283366170481924,1.0436593151013538,80,-11.077558760614673,70.0,62.27513316800105,68.64924076600073,300.4075579070195,23093,0.013008598185901334,0.4291795866666407,0.5665286174666929,0.004291795866666394,0.01318664768550295,0.0957684943319303,0.8910448579825667,0.5100623007514059,0.8892071162522814,1.0,0.9999999999999966,0.8251366484123961,0.8411973105379789,2.4147350785597155e-15,4.260106602599206e-15,0.0005659654626966646,5.066169341416762,1.0,0.44107272150443005,0.8012527208133977,1.2906342661267445e-15,0.0,0.0,0.0,1.1086327322573966e-17,0.0,2.242325442317829,10,62,4673.298749923706
90,0.10403295118426922,0.5431735235951377,0.606242745548614,0.15030954032025287,33.166519761275346,22.9553687937927,1.4283366170481924,1.0436593151013538,90,-11.077558760614673,80.0,65.38733324599889,125.86108501400304,423.10852220703237,28694,0.014745539911027823,0.43012165674058034,0.565577126692014,0.004301216567405801,0.012828661200604495,0.3744845501040541,0.6126867886953413,0.6036396415972083,0.9077127326056369,0.9277862972246101,0.9010624486532193,0.37838933397181584,0.997941747946347,1.0,0.0,0.0,5.716532201998838,0.9964694026434913,0.9820336011067542,0.9210313384486101,6.1750096148188625e-18,1.412770007885555e-17,0.0,0.0,1.3115381440837629e-18,0.0,2.8995343421988555,10,62,4673.298749923706
100,0.10101482119302928,0.5450032430074496,0.606242745548614,0.14594886683703592,34.64781179706179,23.980607655679194,1.489285320063923,1.0615428849027413,100,-11.077558760614673,90.0,67.83792064899899,48.617648694998934,469.8363490490119,31882,0.014736727590772596,0.38219656506922944,0.6139814692800784,0.003821965650692279,0.011914469192772498,0.6219667735529723,0.3661187572542552,0.42355104571572194,0.45661161939745204,0.6472346527953363,0.7902484295587984,0.8306120725756398,0.871852354552756,0.3910664435707901,0.0,0.32410775833894134,4.735284376505437,1.0,0.9677959372824987,0.7923182908329162,0.0,0.0,0.0,0.0,0.0,0.0,2.7601142281154147,10,62,4673.298749923706
110,0.09837336161476896,0.5466046087144298,0.606242745548614,0.14213241665982637,36.0882182145461,24.977548569718184,1.2916705794972165,0.9581202560629231,110,-11.077558760614673,100.0,71.87236772100005,112.9257989789985,579.576674140997,37160,0.015596788862782483,0.4407484582469314,0.5548440571705994,0.004407484582469315,0.012815040614562484,0.3703133717445598,0.6168715876408777,0.12524552480106363,0.2489305186434228,1.0,0.9908342025822177,0.8517666300875971,0.9053349952409318,0.6892871377008993,0.3603372360269944,2.031587848627808e-16,5.171736245083126,0.7159012195171675,0.5914209194609028,0.8796265433192062,2.620519360494037e-17,0.0,0.0,0.0,9.26356753082828e-18,0.0,2.1869486822972766,10,62,4673.298749923706
120,0.09460213701470112,0.5488908862700554,0.606242745548614,0.136683652305573,37.4822985593731,25.942426062865536,1.1886897258217788,0.9293395347073155,120,-6.9139847796680165,110.0,75.54545730999962,75.27960616699784,651.6736867509935,42214,0.015437383018690328,0.3164178648425865,0.6804179565089877,0.003164178648425842,0.012767402620161536,0.36458979546967496,0.6226428019101634,0.21696270905559445,0.4112742000153973,0.9767432797007793,0.9999999999999937,0.523399607410508,0.5951302051076994,0.9457240046659554,0.32128099767854923,0.2904792792295979,5.280994282864075,0.9737853034120643,0.9951920969593664,0.37531203725042317,0.0,0.0,0.0,0.0,0.0,0.0,2.3442894376218537,10,62,4673.298749923706
