n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.607759664242241,0.25689868488114365,0.6549522358144216,1.0,0.0,0.0,4.058716721205601,0.8560544294940702,30,-3.5568291458259824,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,70,3727.2921149730682
40,0.4526639989985664,0.35847893759761346,0.6549522358144216,0.7448075705434499,8.72403785271725,5.302118316204037,4.0373248915340705,0.9873916669740944,40,-3.5568291458259824,30.0,,,58.93291799072176,112.0151014495641,108.01544553693384,5283,0.02044585378325456,0.006101556751921367,0.3910143122246893,0.6028841310233893,0.012100703509877138,0.6343232382095472,0.3535760582805757,0.9998328855990471,0.5228884947925704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5227213803916175,1.0,0.0,0.8460002761043937,0.20250638367271617,0.004330520794768729,0.004269908336248715,2.812149384884277e-19,4.336808689942018e-19,0.0010848848628959508,3.7947076036992655e-19,0.0,1.0581919737710233,1.0,3.415236843329339e-18,18,70,3727.2921149730682
50,0.33156125218489374,0.4377954523864962,0.6549522358144216,0.5455466555160198,15.175808983014598,9.223244572121338,3.27075760217173,0.952882954519091,50,-3.5568291458259824,40.0,,,54.52733700396493,115.77854577405378,219.22956117242575,10646,0.02059266965737608,0.0060523177812537785,0.38903383906939226,0.604913843149354,0.012044160199069372,0.6353726747514483,0.3525831650494824,0.98756298265103,0.9865531178336804,0.05565818842210632,0.0,1.3552527156068805e-20,0.0,0.0,6.156226224122593e-06,1.9509014682769322e-05,2.029799954147723,1.0,2.1577525334521906e-21,1.0,1.0,0.5139041977459319,0.0,0.0,0.0,0.0,0.0,0.0,2.5139041977459318,1.0,0.0,18,70,3727.2921149730682
60,0.32698572029563994,0.44079220722740314,0.6549522358144216,0.5380181337031111,20.593632929110253,12.515979434524006,2.0394514145409186,0.8708975667595691,60,-3.7403347404341236,50.0,,,55.871659320779145,193.1431901138276,408.2909004688263,16423,0.024860920688596865,0.012971459872775506,0.38346261130556114,0.6035659288216633,0.01197485859757606,0.6327315612033867,0.3552935801990373,1.0,1.0,1.4230153513872246e-19,0.0003428106952633639,1.3552527156068805e-20,1.8484998379145508e-05,0.0,9.825582188149884e-20,1.291725244562808e-19,2.0003612956936423,0.9996401650849444,0.00035983491505562064,0.9638652348862581,0.9141594853554936,0.7201157091104149,0.0,0.0,0.0,0.0,0.0,0.0,2.5981404293521666,0.8083204649023075,0.19167953509769248,18,70,3727.2921149730682
70,0.31589126393166883,0.44805854622813157,0.6549522358144216,0.5197634567037683,25.88254088114465,15.73036435566055,1.9257577951346156,0.9603334370685807,70,-7.291787187284903,60.0,,,56.2868602941744,66.21578225726262,471.70295579824597,19580,0.02409106005098294,0.013259176295222577,0.07718177510616123,0.9095590485986161,0.014282574460715779,0.5349958370329244,0.4507215885063599,0.999861543697619,0.614996204177652,0.3625122493023568,0.0008888303983243698,1.0376153603865179e-20,2.710505431213761e-20,0.0,0.0,2.0328790734103208e-20,1.9782588275759523,0.9806051884421481,0.019394811557851947,0.8849555120353416,0.2809359435872862,0.00025439542414140833,0.0,0.0,0.0,0.0,0.0,6.061674043742656e-20,1.1661458510467693,1.0,0.0,18,70,3727.2921149730682
80,0.2622972988832174,0.4831600334627748,0.6549522358144216,0.43158063016612247,30.639261315494103,18.62130716973498,1.6263308267112615,0.932667549764429,80,-11.031506606636459,70.0,,,59.768309207167476,171.884946717415,639.5113310604356,25142,0.02543597689366143,0.012974317529252296,0.3737467304853122,0.6132789519854355,0.012331025062365343,0.8920264495391642,0.09564252539847051,0.5405035491555673,0.6540403517005577,0.0042394912835286595,0.00024698324676781467,2.117582368135751e-21,1.2229038175983961e-20,0.0,8.470329472543003e-22,0.0,1.1990303753864215,0.9864268269050898,0.013573173094910289,0.8487020103095123,0.9991575505620187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8478595608715311,1.0,0.0,18,70,3727.2921149730682
90,0.2612941472992052,0.4838170498355844,0.6549522358144216,0.429930057344277,34.9468147530461,21.239264400647095,1.2380701319420853,0.9241001031177757,90,-11.031506606636459,80.0,,,62.07938740309328,59.61711305473,696.3295912044123,28355,0.02455755920311805,0.006111334462513867,0.3917064269991851,0.602182238538301,0.012163416090772252,0.6345120398302265,0.3533245440790011,0.8699959398545559,0.9963165834712078,0.0,1.0164395367051604e-20,0.00017153136971350866,8.611227257076287e-06,0.0,1.0234796832522046e-05,3.5575383784680614e-20,1.8665029007195668,1.0,0.0,0.9501487798855506,0.4683573752549248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4185061551404754,0.9475967820497317,0.05240321795026823,18,70,3727.2921149730682
100,0.16806853978910563,0.5448753699094818,0.6549522358144216,0.276537831773773,38.47915419863635,23.38607783608865,1.1398912202424014,0.9311979718275119,100,-11.031506606636459,90.0,,,68.28852011775598,158.01201026514173,850.3414751044475,33699,0.025233433487772558,0.013962395798568764,0.18617748261421055,0.7998601215872206,0.012107988698980105,0.8768045413861297,0.11108746991489021,0.6925747007209955,0.9853434409819145,0.0005179753842988764,4.663394763604152e-05,8.131516293641283e-20,0.0,0.0,1.5368772442498786e-19,5.18245804776224e-05,1.6785345756153225,0.9815759813127963,0.018424018687203645,0.6946196463813743,0.588351205951491,0.5079354321088232,0.0,0.0,0.0,0.0,0.0,0.0,1.7909062844416885,0.9950825680343706,0.004917431965629458,18,70,3727.2921149730682
110,0.16711431329132,0.5455003426876799,0.6549522358144216,0.2749677596647999,41.236682155829214,25.061992101490777,0.9935136398131732,0.9455210866132523,110,-11.031506606636459,100.0,,,65.87452200241387,122.25946160778403,968.5937295318581,38911,0.02489254271367629,0.012855308126292014,0.3666541821500621,0.6204905097236458,0.01203372691237531,0.635053781579315,0.3529124915083098,0.9892362802487132,0.953324178826417,0.9689734071940305,0.0011431631863544954,2.1839140494592523e-20,6.846642154164035e-06,1.8712240338731886e-21,1.066688250953954e-20,0.0,2.9126838760976694,0.999651450544799,0.0003485494552010378,0.631716318318927,0.9998499677736596,0.00045093864901733094,4.182225177068108e-21,0.0,0.0,3.024172319493869e-21,6.551270451419979e-21,2.6469779601696886e-23,1.632017224741604,0.9985513801865369,0.0014486198134630926,18,70,3727.2921149730682
120,0.16659318771347378,0.5458416550500303,0.6549522358144216,0.27411030628559946,43.98207248558121,26.730529606514747,0.9571108834261173,0.9877238834143367,120,-11.031506606636459,110.0,,,73.29474037187174,62.586642768234015,1028.812261340674,41355,0.024877578559803507,0.014923551382887763,0.5225053809545337,0.4625710676625786,0.007598530859850654,0.3755339160536185,0.6168675530865309,0.9424529428504618,0.6760392062617413,0.10060987797578239,0.09647359785400826,4.964778681517824e-19,3.115039043610698e-19,0.0,0.0,6.903899846947028e-19,1.8155756249419936,1.0,0.0,1.0,0.49802554054770126,0.0,5.470234088065511e-17,0.0,0.0,0.0,0.0,0.0,1.4980255405477012,1.0,0.0,18,70,3727.2921149730682
