n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.6318574941239831,0.22318372351542323,0.606242745548614,1.0,0.0,0.0,5.607649343180736,0.7220383810084887,30,-11.025028414097415,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,65,3967.776838541031
40,0.6318574941239831,0.22318372351542323,0.606242745548614,1.0,10.0,6.318574941239831,5.607649343180736,0.7220383810084887,40,-11.025028414097415,30.0,39.42598969499886,66.08098735599924,62.91380465097245,5189,0.012124456475423482,0.03330874170967513,0.9666912582903249,0.020605457787615796,0.9793945422123842,0.9664862955391164,1.0,0.5508498493636088,0.0,0.0,0.0,0.0,7.864746616332184e-18,0.0,2.517336144902725,0.9560336883456989,0.38223201017777075,0.0,0.0,0.0,0.0,0.014008994683231364,0.0033351084211687026,0.0024226856682732036,1.358032487296143,13,65,3967.776838541031
50,0.5173901270462546,0.29257873440834636,0.606242745548614,0.8188398995940884,19.094199497970443,12.06481304709102,5.4981066375588155,0.91482422847194,50,-11.025028414097415,40.0,51.79204788599964,64.86639140899933,124.70496929494766,10303,0.012103753207313177,0.9900990099009901,0.009900990099009905,0.6770877995192066,0.32291220048079344,0.9945048643229597,1.0,0.998699531263759,0.9833284317195053,0.9396930954865459,0.9945608764406974,0.10765511647071631,0.4074680027536077,0.0,6.4259099184577915,0.06007387022207809,0.0,0.9878157261985476,0.0,0.0,0.0,0.0,0.0,0.0,1.0478895964206256,13,65,3967.776838541031
60,0.5095037321260378,0.29735980411725926,0.606242745548614,0.8063586122887118,27.220192057384445,17.199282342952483,5.380815459015645,0.9709670569489214,60,-7.231117839386829,50.0,49.61496068600172,46.96199598300154,169.2795344769729,13557,0.012486503981483581,0.9900990099009901,0.009900990099009901,0.029382635559555306,0.9706173644404447,0.7198957509912076,0.9079980217415867,1.0,0.6731516756008328,0.9765037596533327,0.7228448541120925,0.6129258333623128,0.2936205211105442,0.0,5.90694041657191,0.06787878118271036,0.9945243880930208,0.5022495212768578,0.5198136498260921,0.07971636147583297,0.5366617571544869,0.12080705868113376,0.9618077247437651,0.7187810596562192,4.50224030209012,13,65,3967.776838541031
70,0.5095037321260378,0.29735980411725926,0.606242745548614,0.8063586122887118,35.28377818027156,22.29431966421286,5.380815459015645,1.0043887838020198,70,-7.231117839386829,60.0,48.98136306500237,90.44127352700161,255.07231166596102,18697,0.013642419193772317,0.11656186809289783,0.8834381319071021,0.029986499059735716,0.9700135009402643,0.36393066606119323,0.036263990603989674,0.6127565540229326,0.5234619003232288,0.653312699892819,1.0,0.015796616523719713,0.0,0.0,3.205522427427883,0.9818562401194239,0.8255125933235989,0.2529468521779057,0.49412088654231645,0.0,0.8264093134835477,0.9931490164526866,0.03036448346737758,0.2417178998411544,4.646077285408011,13,65,3967.776838541031
80,0.4919210915055168,0.3080191524410385,0.606242745548614,0.7785317038733928,43.20822976108208,27.301443782370633,5.287520570959035,0.9365919873969032,80,-3.877921329391909,70.0,49.398389751997456,127.60990432299877,377.11461675998,23555,0.01600996038038548,0.9900990099009901,0.009900990099009813,0.6753524240171442,0.3246475759828557,0.004630423138836862,0.0,0.9071903846419066,0.500507091317592,1.0,0.9999999999999998,0.0,0.0,0.0,3.4123278990983352,1.0,0.919441266170559,0.9251943363334745,0.7937442369602914,0.0,3.3545390014823024e-18,0.0,3.3223518866244e-19,0.0,3.6383798394643247,13,65,3967.776838541031
90,0.4648685784937352,0.3244195422032906,0.606242745548614,0.7357174407470408,50.779475484184246,32.08539213236689,5.159172982859314,0.851023706333416,90,-3.877921329391909,80.0,51.799813540001196,189.9149459750006,561.3351981629348,29624,0.01894866318400401,0.9900990099009901,0.009900990099009872,0.5386452640699201,0.4613547359300799,0.32624978298243196,0.7308127280522809,0.9204253350287561,1.0,0.8841142748215076,1.0,0.6464985516082528,0.15895646521936818,0.0,5.667057137712598,0.8851344233392489,0.9934287142127615,0.5440284087786611,0.0,0.0,1.2167809663760238e-20,0.0,0.0,0.0,2.4225915463306715,13,65,3967.776838541031
100,0.4648138553166609,0.32445271773240525,0.606242745548614,0.7356308339130898,58.1362168574849,36.73380430141887,5.148440579928612,0.817363272261534,100,-3.877921329391909,90.0,53.77026879600089,103.1742201240013,662.42281644994,32801,0.02019520186731929,0.9900990099009901,0.009900990099009903,0.7508811509910959,0.249118849008904,0.028686421914927426,0.3278754190859301,0.8923483094597457,0.9982211266502423,0.9690477039736735,0.7985671790872126,0.08701754176287146,0.3429042325671009,0.1552674262238981,4.599935360725603,0.9725167044049979,0.994580742955133,0.6670610590604109,0.7151048509491266,3.016898017320532e-19,0.002331755391814627,0.0010470024302228435,0.0,1.3382978891063195e-18,3.3526421151917063,13,65,3967.776838541031
110,0.46274495820802525,0.32570697159580214,0.606242745548614,0.7323565242342848,65.47615364822177,41.3715983690423,3.5180960655981264,0.7426768421575648,110,-3.877921329391909,100.0,59.058394610001415,61.392794857998524,722.0799873349315,35369,0.020415617838642073,0.9900990099009901,0.0099009900990099,0.7294827052863229,0.2705172947136772,0.2047311856353167,0.786896409387555,0.9968047770624894,0.9976786575237642,0.9953488475426477,0.751412201596407,0.8868709393548724,0.5240989880457836,0.5865411948308662,6.730383200979702,0.9847769934186487,0.8305504426446854,4.4152431230461185e-17,2.1258187094032815e-18,5.365501082737276e-18,0.0,0.0,0.0,0.0,1.815327436063334,13,65,3967.776838541031
120,0.43553422747370774,0.3422032797045588,0.606242745548614,0.6892918601488442,72.58439557013742,45.86299429745097,3.442932161546674,0.7449384234314291,120,-3.877921329391909,110.0,60.2532774479987,95.38786984800026,814.0867058368785,40314,0.02019364751294534,0.9900990099009901,0.009900990099009903,0.6271235151385749,0.3728764848614251,0.006086150969594744,0.883748667533665,0.9697608789532233,0.9030751332536008,0.9983461072334493,0.5970789515728426,0.8721273202620813,0.001269603120244559,0.3574686739902426,5.588961486888945,0.5160996660401915,1.0,0.0,0.0,0.0,0.0,1.676552100291466e-17,0.0,0.0,1.5160996660401915,13,65,3967.776838541031
