n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_0,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_1,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_2,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_3,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_4,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_5,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_6,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_7,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_8,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.w_sum,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.adsg_weight,kernel_diagnostics.f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type.semantic_type_weight,run,seed,runtime_sec
30,0.6443710778369602,0.2329199576909558,0.6549522358144216,1.0,0.0,0.0,4.827771555706638,0.7543945090900984,30,-3.4593107030652894,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,3580.4196214675903
40,0.46512621324457304,0.35031678251399306,0.6549522358144216,0.7218297487930704,8.609148743965351,5.547486455407666,4.4872533889065,1.0610631541855966,40,-3.4593107030652894,30.0,,,56.659366661217064,81.01603116793558,77.0452604694292,5152,0.014954437202917158,0.9900990099009901,0.009900990099009901,0.0158681303429196,0.9841318696570804,0.9995130644133591,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999513064413359,1.0,0.0,0.9941442672836099,0.35615721545560947,0.0,0.0,5.701590526205509e-20,0.0,0.0,0.0,1.376428539288238e-20,1.3503014827392195,0.5800462255235236,0.4199537744764764,0,52,3580.4196214675903
50,0.31619443976004546,0.4478599805414914,0.6549522358144216,0.4907024083412531,14.671809529636969,9.454089720430758,3.272774278555037,1.0645699296513447,50,-3.7078954633422545,40.0,,,53.99043864198029,48.10034426301718,122.66631428105757,7810,0.0157063142485349,0.7737681942010809,0.22623180579891924,0.014048643082063206,0.9859513569179368,0.8492188067103366,0.9848160349287013,0.12299635881154915,0.0,0.0,0.0,0.0,0.0,0.0,1.9570312004505872,1.0,0.0,0.903782074253764,0.9857022994447936,0.3562361803136463,0.0,4.2690460541616737e-19,0.0,1.2080085141185323e-18,9.322864810784425e-19,0.0,2.245720554012204,0.9997538176871513,0.00024618231284863844,0,52,3580.4196214675903
60,0.2691818196790415,0.47865100117503895,0.6549522358144216,0.4177434849848278,19.214038996267373,12.380971017626194,2.3356049183452785,1.074460382319479,60,-3.7078954633422545,50.0,,,56.29588575894013,86.77584478305653,205.4276882102713,12911,0.015911059422993673,0.9900990099009901,0.009900990099009898,0.6804504472206316,0.3195495527793684,0.9063959719432935,0.9993786718501804,0.9984855133641912,0.0018493813913173487,0.004327042059984088,0.006315291155090441,0.005484602453510707,0.0039021318720933095,0.009139125956703551,2.935277732046364,1.0,0.0,0.9966954124877759,0.9962677303289413,0.0716784745005196,8.445262088537452e-05,8.903961723115278e-06,9.24446451113288e-06,4.996715240524027e-21,4.736420340565485e-20,6.477983254958014e-06,2.0647506963476117,0.9969314891751623,0.0030685108248377285,0,52,3580.4196214675903
70,0.2648060747293381,0.48151690511320083,0.6549522358144216,0.41095276283697474,23.357520235376384,15.050910489668093,1.8405007948616852,0.8859174668847453,70,-3.7078954633422545,60.0,,,56.94567870814353,162.18218208709732,364.18774403166026,17534,0.020770374360195066,0.9900990099009901,0.009900990099009901,0.02466898462348355,0.9753310153765165,0.9919807832255684,1.0,0.6871645669245611,9.500516744003624e-17,0.0,0.10332542265157824,0.017294135773979237,7.094885425351067e-19,0.0,2.799764908575687,1.0,0.0,0.9984678972134124,0.9980881400684901,7.703719777548943e-34,3.6388088762843737e-22,0.0,7.703719777548943e-34,0.0,2.4937508889724335e-21,2.551138744539706e-22,1.9965560372819025,1.0,1.5407439555097887e-33,0,52,3580.4196214675903
80,0.26425659235641147,0.48187678982188975,0.6549522358144216,0.4101000206953331,27.462784153037923,17.69622382509684,1.5976799996084976,1.0557667392625905,80,-3.7078954633422545,70.0,,,59.191249372437596,71.67927319090813,432.68635462550446,21478,0.020145560788970316,0.9222340944134996,0.07776590558650055,0.03741503968920173,0.9625849603107983,0.8220966850361126,0.9951421454794646,0.9954016356575439,0.7398284129504662,0.5173602891756935,0.7518342200281707,0.0,0.0,0.0,4.821663388327451,1.0,0.0,0.9999999999999973,0.9999999999999976,4.9960036108132044e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6003700504450622,0.3996299495549378,0,52,3580.4196214675903
90,0.14290057205395879,0.5613591866485215,0.6549522358144216,0.2217675140443155,30.622121826736166,19.732009647148693,1.4544079258543088,1.1543327541645898,90,-3.7078954633422545,80.0,,,59.199800494126976,150.51522188680246,579.2065629009157,26811,0.02160331814930125,0.9666621266896805,0.03333787331031958,0.036812694128057134,0.9631873058719429,0.5029005535968923,0.9985432245884543,0.979028557979535,0.9339969374841639,0.9900973147475187,0.982915573205031,0.46180776289507575,0.11482027901107639,0.2863458980249804,6.250456101532728,0.9913074671663804,0.008692532833619543,0.9023431564013954,0.7661888565880156,7.745760347059682e-20,5.2747365266705756e-20,9.165298936276054e-21,0.0,1.983490830744798e-20,0.0,8.065484318941322e-21,1.668532012989411,0.9968747850606178,0.0031252149393822125,0,52,3580.4196214675903
100,0.13053013126783236,0.5694612344994049,0.6549522358144216,0.20256981692288073,32.743808481572145,21.099163163757648,1.0860718348429352,1.1339202204547685,100,-7.053175412627074,90.0,,,62.05423904582858,102.82459719991311,678.5105955330655,31208,0.021741559713312788,0.9061338159969466,0.0938661840030534,0.01419074980566896,0.9858092501943311,0.8281381826613049,0.9983768848794379,0.8495163676860541,0.25963588290278766,0.016905138357882564,0.04400094172096791,0.0,4.7460231598381476e-20,0.0,2.996573398208435,1.0,0.0,1.0,0.08557597222167428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855759722216742,0.47603535143907083,0.5239646485609292,0,52,3580.4196214675903
110,0.12424458697153483,0.5735779657895755,0.6549522358144216,0.19281527561510356,34.720733944262065,22.373036754954484,1.0490093321826262,1.1839116715892866,110,-7.053175412627074,100.0,,,66.6058086459525,116.049963706173,790.6132395663299,36321,0.021767386348567768,0.9052921980897841,0.09470780191021594,0.024022547871407778,0.9759774521285922,0.8419779016542618,0.9951968181133019,0.708546013325983,0.6212540031244802,5.960232936409843e-19,0.014261117847293768,0.0033243154350887545,0.0,3.191817862780751e-19,3.184560169500409,0.9915421512595611,0.008457848740438912,1.0,0.9734636642934666,0.0,0.0,0.0,2.8449598961617777e-18,0.0,0.0,1.9972542400619247e-18,1.9734636642934666,0.9812776357339588,0.018722364266041215,0,52,3580.4196214675903
120,0.12267029252134536,0.5746090534595574,0.6549522358144216,0.1903721267768998,36.63667095622208,23.607611152418883,0.9167733166989023,1.1370213798487732,120,-7.053175412627074,110.0,,,68.78501838771626,246.33373632607982,1032.9489572779275,41994,0.02459753672614963,0.9900990099009901,0.009900990099009896,0.036359275560598536,0.9636407244394014,0.5090369042451544,0.9997426134074442,0.9937240530683712,0.9082643590007901,0.5332848059884999,0.2473120905513658,0.5812552997920158,0.00021178639965364215,0.0,4.772831912453295,1.0,0.0,0.9671228772356675,0.6861721630023162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6532950402379836,0.8539798965166321,0.14602010348336789,0,52,3580.4196214675903
