x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f0,f1,run,seed
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26010361722868497,0.5047440393434697,0.5,0.005761495797976883,0.15611958003740672,0.5,0.0031433275005181283,0.28907713629283377,0.5,-7.08763892170648,28.98155229640987,8,2008
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0346185747965991,0.40086199140047774,0.5,0.008222473938195321,0.22821617701457517,0.5,0.0039049283725565605,0.17214369773001664,0.5,-7.0445385838031855,27.608145135425595,8,2008
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005415760346354905,0.15439752398741452,0.5,0.027227108720604402,0.19779016828694412,0.5,1.0842021724855044e-18,0.0,0.5,-7.0107009736867765,25.517179143160305,8,2008
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03370623076480372,0.3188852369273327,0.5,0.004180070188652375,0.17032441457640488,0.5,0.0005790441915085507,0.006447852283458709,0.5,-7.043644836475725,25.808955617698146,8,2008
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22506001015115398,0.4749903159964562,0.5,0.010041530100302707,0.23513133014051568,0.5,0.004471117642966289,0.17673802314550985,0.5,-7.061614543511885,28.49216666539332,8,2008
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.614967212291903e-17,0.5,0.5,1.43982048506075e-16,0.5,0.5,-3.482849974437949,11.5,8,2008
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018120815218448084,0.5,0.5,8.301588351636356e-06,0.5,0.5,0.524954050184148,0.5,0.5,-3.5211146749381554,14.652072658244265,8,2008
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011624618784229466,0.5,0.5,3.786726119401155e-05,0.5,0.5,0.14079876145647946,0.5,0.5,-3.4855856247217423,12.345965694639192,8,2008
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.45235951591485457,0.3954727064138088,0.4058528219851511,4.261895920238107e-17,0.0,1.1880460685609055e-18,0.0,0.0,0.519532564979719,-11.196434322441618,47.29740553377038,8,2008
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.33379364177212145,0.6995659274857274,0.11752459369672488,0.1784525467152613,0.011362685294917317,0.042750550009676785,1.9161447014221113e-18,0.0,0.5977831082179498,-11.203230829113066,50.78445232759712,8,2008
