problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,3,225,3,3,-10.806276042639906,78.18513491229605
mdgnc_edge_failures,10,3,225,13,11,-4.295580335092749,35.06052354965658
mdgnc_edge_failures,10,3,225,33,31,-8.220261302894766,62.21853120239936
mdgnc_edge_failures,10,3,225,53,49,-7.589406177760908,60.29625043761533
mdgnc_edge_failures,10,3,225,73,68,-7.147450986137312,47.87938820186878
mdgnc_edge_failures,10,3,225,83,78,-3.921373182319663,54.77422455526116
mdgnc_edge_failures,10,3,225,103,94,-3.965512561004814,46.107961374671625
mdgnc_edge_failures,10,3,225,133,119,-4.013806456081431,44.49849110251705
mdgnc_edge_failures,10,3,225,153,135,-3.748934239182799,44.10815633238179
mdgnc_edge_failures,10,3,225,173,6,-3.5694167717041294,27.464845394110085
mdgnc_edge_failures,10,3,225,183,70,-4.233526444254976,44.69264735595275
mdgnc_edge_failures,10,3,225,203,175,-4.329952659738797,44.38363610988101
mdgnc_edge_failures,10,3,225,223,190,-4.209620451128937,46.95576481193036
mdgnc_edge_failures,10,3,225,243,36,-3.6302815775468895,25.133113134678208
mdgnc_edge_failures,10,3,225,263,219,-7.6866213653263555,62.57432753745289
mdgnc_edge_failures,10,3,225,273,228,-3.877297149503679,42.70210932038191
mdgnc_edge_failures,10,3,225,293,194,-6.944621533108047,41.15102341128041
mdgnc_edge_failures,10,3,225,313,261,-3.906535242982807,40.10135579327482
mdgnc_edge_failures,10,3,225,333,279,-7.557542562195145,58.67901058346233
mdgnc_edge_failures,10,3,225,353,296,-4.132887895167017,50.16938281323934
mdgnc_edge_failures,10,3,225,363,304,-7.48909228572568,71.62078963912926
mdgnc_edge_failures,10,3,225,383,116,-3.53400695993291,34.1776156194511
mdgnc_edge_failures,10,3,225,403,337,-3.9766793723135168,51.5364731678617
mdgnc_edge_failures,10,3,225,423,355,-3.759115089984349,42.039609357726775
mdgnc_edge_failures,10,3,225,443,369,-3.9095602008066743,47.65117884711175
