x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f0,f1,run,seed
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.7755575615628914e-17,0.5,0.5,2.0816681711721685e-17,0.5,0.5,-3.482849974437949,11.5,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61965353565677,0.5,0.5,2.47198095326695e-17,0.5,0.5,5.637851296924623e-18,1.3010426069826053e-17,0.5,-3.85388644287818,18.187793529763553,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33247829613492463,0.5,0.5,0.0,0.5,0.5,7.003946034256359e-17,5.984795992119984e-17,0.5,-3.7860070330880964,16.273792721805478,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950531976813512,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,-3.7981882775724243,16.592469202987825,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42536090281819355,0.5,0.5,0.0,0.5,0.5,9.974659986866641e-18,2.949029909160572e-17,0.5,-3.80459073533275,16.76652328352416,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36785197902570166,0.5,0.5,7.37257477290143e-18,0.5,0.5,3.209238430557093e-17,5.204170427930421e-18,0.5,-3.792722281887984,16.447205549311875,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506205770594855,0.5,0.5,0.0,0.5,0.5,2.949029909160572e-17,0.0,0.5,-3.789395766801599,16.360543523402686,14,66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47446814798545867,0.5,0.5,0.00024613226172830025,0.5,0.5,0.00161950015569495,0.00021297659598710074,0.5,-3.8153675875762643,17.088311818249718,14,66
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48774911177397196,0.5,0.5,1.2946579927366445e-17,0.028579661198094134,0.5,8.673617379884035e-18,1.2924395841710604e-18,0.5,-4.137996519164865,21.836772339442653,14,66
2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32525663770392466,1.4837178705520594e-18,0.24624759327962134,3.37253514279023e-17,2.4387882537368812e-17,0.0,5.053581995951625e-20,2.3909131413931182e-18,0.5,-7.452511561490148,34.665008302965276,14,66
