problem,cv_folds,fold,budget,sample_id,discrete_arch_id,f0,f1
mdgnc_edge_failures,10,1,25,1,1,-3.422336809391167,33.80567453916879
mdgnc_edge_failures,10,1,25,161,142,-4.083332691032167,45.86325254119109
mdgnc_edge_failures,10,1,25,321,269,-10.76818992195358,63.43346132396288
mdgnc_edge_failures,10,1,25,501,32,-3.902157936838104,42.31488441808333
mdgnc_edge_failures,10,1,25,691,549,-3.5809151728936803,30.13291705460356
mdgnc_edge_failures,10,1,25,881,223,-3.462169217098597,27.695446465147867
mdgnc_edge_failures,10,1,25,1051,766,-3.73441271896895,36.09256036589503
mdgnc_edge_failures,10,1,25,1251,885,-4.6601521116799605,49.747234447786106
mdgnc_edge_failures,10,1,25,1461,1020,-3.829735958690134,52.44570054672543
mdgnc_edge_failures,10,1,25,1651,1124,-3.6999198390920194,56.17463553375588
mdgnc_edge_failures,10,1,25,1851,480,-4.427050376394859,48.196050017787904
mdgnc_edge_failures,10,1,25,2081,1374,-4.059903588051124,43.59477573821239
mdgnc_edge_failures,10,1,25,2291,1498,-3.828648273143174,50.014284324053946
mdgnc_edge_failures,10,1,25,2481,1599,-4.046618635318394,41.00126012223927
mdgnc_edge_failures,10,1,25,2701,1707,-7.246946977961336,50.98920592364978
mdgnc_edge_failures,10,1,25,2921,351,-4.103675262072708,38.72962800136148
mdgnc_edge_failures,10,1,25,3101,1789,-3.982127571633191,35.33592773675765
mdgnc_edge_failures,10,1,25,3301,2022,-3.772884249273822,41.222063423270455
mdgnc_edge_failures,10,1,25,3591,2172,-7.618217763487051,69.6581401368677
mdgnc_edge_failures,10,1,25,3821,2283,-3.8633228640531567,43.924112322693
mdgnc_edge_failures,10,1,25,4021,2383,-7.443069256456786,50.9559584546065
mdgnc_edge_failures,10,1,25,4261,2499,-7.561559653662158,57.77301845355677
mdgnc_edge_failures,10,1,25,4481,2599,-4.099848322465106,41.6908034112635
mdgnc_edge_failures,10,1,25,4711,2711,-7.62097826762164,59.172198683640175
mdgnc_edge_failures,10,1,25,4991,2833,-3.706698954101206,48.8703330420397
