n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.ld_wloa,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa.w_sum,run,seed,runtime_sec
30,0.659114314557681,0.20665947386077266,0.606242745548614,1.0,0.0,0.0,9.06518859164791,0.4405006360128928,30,-8.455100692716726,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,4037.260728597641
40,0.62795192521268,0.225551446335141,0.606242745548614,0.9527208123739301,9.76360406186965,6.435331198851805,4.381810373624287,0.5226040690294153,40,-8.455100692716726,30.0,37.3323526460008,40.76087624600041,38.38224630799232,4020,0.009547822464674706,0.020138229674346246,0.9798617703256538,0.10619308498840827,0.8938069150115917,0.9926639423429269,0.02004216071325872,0.0,0.0,0.00021029663144847818,0.0,0.005018006209906189,0.0,0.0,1.0179344058975404,0.9918233342829295,0.6965827956302919,0.2344704327624409,0.3222120329803069,0.0,0.0008568786223691799,0.0,0.0,0.0,2.2459454742783382,4,56,4037.260728597641
50,0.4187450628509524,0.3523815889609257,0.606242745548614,0.6353147756045386,17.703782001761994,11.668816139169966,4.167941662264794,0.7224106462758508,50,-3.739784443221021,40.0,42.065444941999885,53.17284417200062,89.22236842496932,7907,0.011283972230298384,0.014721417878962592,0.9852785821210374,0.08586771302385326,0.9141322869761468,1.0,0.21764896513787074,0.8314983241617342,0.8498685284883394,0.17844691840242238,0.8826195035479043,0.017873101232745596,0.6151876644592736,2.0816681711721685e-17,4.59314300543029,1.0,0.9999999999999998,0.973133286033028,0.9768325978565278,4.501703763278292e-17,1.566621914956848e-16,2.242607065378283e-16,0.0,0.0,3.949965883889556,4,56,4037.260728597641
60,0.40609955691666183,0.3600478351973813,0.606242745548614,0.6161291720529352,23.961001740049362,15.793039238008037,3.0290233316626947,0.7048052900685985,60,-3.739784443221021,50.0,43.6747587280006,64.29327799699968,150.85017598097693,12046,0.01252284376398613,0.013468937419474027,0.9865310625805259,0.010280533719578301,0.9897194662804217,0.569500497034346,0.6765200962906958,0.6282236516822045,0.9683910880649542,0.9195450654622486,2.2626155204988467e-17,0.0,0.0,0.0,3.762180398534449,1.0,0.9998784521743642,0.002506806365825026,0.0,0.0,1.4403071270860846e-19,0.0,0.0,0.0,2.002385258540189,4,56,4037.260728597641
70,0.3813091994528267,0.37507680956938827,0.606242745548614,0.5785175515550987,29.93423535808953,19.730083019855478,2.149811793340231,0.6973058122530459,70,-8.15529628422464,60.0,45.617375937999896,47.19319403600093,195.77789993597253,15781,0.012405924842276948,0.020295458785976033,0.979704541214024,0.019822953014227963,0.980177046985772,0.6354161254457666,0.944324545633537,0.6027288897345372,0.712326375834132,0.7416297931136578,0.7104770016036859,0.0,0.0,0.0,4.346902731365317,0.9891335661174413,0.1651460489207354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1542796150381767,4,56,4037.260728597641
80,0.36634930893629536,0.3841461346692369,0.606242745548614,0.5558205926420295,35.605926079075175,23.46837556180109,2.1192974155605184,0.7485497700016629,80,-8.15529628422464,70.0,47.93404492300033,54.40229662099955,247.5409624909771,19528,0.01267620660031632,0.9836986224109993,0.01630137758900084,0.010169201620702891,0.9898307983792971,0.14532224819332404,0.4399786205382311,0.9945427555347723,0.9479379667655262,0.6402006848681164,1.0,0.7950729405091664,0.0537869373439133,0.460025973270186,5.476868127023236,0.7891093648953509,0.6896471761036135,0.11404846716431397,0.0,0.0,0.0,0.0,0.0,0.0,1.5928050081632785,4,56,4037.260728597641
90,0.27362516881854976,0.4403594719528534,0.606242745548614,0.41514068618305516,40.4607324732006,26.668247950575314,2.0105983401088148,0.7654806769411522,90,-6.711970780795906,80.0,49.70458233200043,89.79697493200001,333.7256352659788,24687,0.013518274203669089,0.9270664122869255,0.07293358771307451,0.020236402998171202,0.9797635970018288,0.1823578817909837,0.1477345861837521,0.7035734719554464,0.8987471062471504,0.7684152693962536,0.01668323490008599,0.13584065776307874,0.0,0.0,2.8533522082367506,0.9261636674444836,0.8849311630678447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8110948305123284,4,56,4037.260728597641
100,0.2555669842633367,0.45130711533722934,0.606242745548614,0.3877430342790276,44.475151075511015,29.314208715984744,1.891003588599976,0.8300798781808814,100,-6.711970780795906,90.0,51.22801488299956,116.38594790799834,444.9911286780298,30201,0.014734317694050852,0.9459759577227622,0.05402404227723768,0.010287828826903257,0.9897121711730967,0.10900442762248296,0.9641760392631108,0.9776267316900356,0.013932456082465688,0.788646833673174,0.7956446697428009,0.09979465337417254,1.8973538018496328e-19,0.0014205549035795348,3.7502463663518224,0.9958446226166191,0.6361565769630964,0.070728887281486,0.0,0.0,0.0,0.0,0.0,0.0,1.7027300868612014,4,56,4037.260728597641
110,0.2555669842633367,0.45130711533722934,0.606242745548614,0.3877430342790276,48.35258141830129,31.86987855861811,1.891003588599976,0.8300798781808814,110,-6.711970780795906,100.0,55.05776331899688,103.1568036030003,545.3588699270513,35066,0.015552354700480558,0.11079308644138108,0.8892069135586189,0.010109170402386132,0.9898908295976139,0.6541856585653862,0.3857578585089166,0.9321064867182799,0.15386666121101003,0.6868473378632427,0.3931233159820607,0.0014682049361393842,3.1028120408402426e-17,0.0,3.2073555237850355,1.0,0.7203251579094399,0.0,0.0,0.0,0.0006878386914632193,0.0,0.0,0.0,1.7210129966009031,4,56,4037.260728597641
120,0.2553930655848899,0.4514125522743531,0.606242745548614,0.3874791670338389,52.22869242486562,34.424678807859245,1.8076142577045495,0.7626997915211129,120,-6.711970780795906,110.0,56.86455612499776,84.32264843599842,626.6379173740461,40280,0.015557048594191809,0.011762278220237623,0.9882377217797623,0.010051068277567897,0.9899489317224321,0.9760149032372047,0.9165209487859016,0.5017323862839496,1.4366288060239046e-19,0.49189696849498554,0.12880820636850313,0.0,5.109424057863917e-18,4.486685677665581e-19,3.014973413170545,0.9996857271943003,0.9690630862491659,0.8623835945042364,0.0,0.0,0.0,0.0,0.0,0.0,2.8311324079477025,4,56,4037.260728597641
